time_s,reference_1,reference_2,reference_3,position_x_m,position_y_m,position_z_m,angle_roll_rad,angle_pitch_rad,angle_yaw_rad,motor_command_1,motor_command_2,motor_command_3,motor_command_4,rotor_speed_1_radps,rotor_speed_2_radps,rotor_speed_3_radps,rotor_speed_4_radps,event_code,external_torque_body_x_nm,external_torque_body_y_nm,external_torque_body_z_nm
6.1000000000000005,0.0,0.0,1.5,-7.134823644496654e-11,3.069798882056731e-10,1.4888803205363994,2.0040218601987524e-11,5.137074767064344e-12,-4.600735627027134e-09,14.166107908590474,-14.166107941197623,14.166107908829844,-14.166107941277096,14.166120343941516,-14.16612037656435,14.166120344230915,-14.166120376662276,0.0,0.0,0.0,0.0
6.11,0.0,0.0,1.5,-7.081432355275403e-11,3.0433646349452676e-10,1.488754658358987,1.940760038251891e-11,4.985338877500261e-12,-4.6376076375181355e-09,14.166608292309814,-14.166608325193414,14.16660829257564,-14.166608325267813,14.16662021343075,-14.16662024633236,14.1666202137491,-14.166620246423452,0.0,0.0,0.0,0.0
6.12,0.0,0.0,1.5,-7.027608955846555e-11,3.0167427378176373e-10,1.48863205485082,1.8794985328463045e-11,4.887372203511682e-12,-4.674508505147788e-09,14.167062578247354,-14.167062611402274,14.1670625785233,-14.16706261146593,14.16707400265664,-14.167074035830751,14.167074002983938,-14.167074035907998,0.0,0.0,0.0,0.0
6.13,0.0,0.0,1.5,-6.973402033020936e-11,2.9899403965095447e-10,1.4885125691662526,1.8211317974293976e-11,4.860228538901146e-12,-4.711423074476238e-09,14.167472680711436,-14.167472714130271,14.167472680975573,-14.167472714176258,14.167483625790789,-14.16748365922844,14.167483626100326,-14.167483659283302,0.0,0.0,0.0,0.0
6.140000000000001,0.0,0.0,1.5,-6.918865605892803e-11,2.9629650679669357e-10,1.4883962545287277,1.7666930506376946e-11,4.9232003920998776e-12,-4.7483329758782785e-09,14.167840452573651,-14.16784048624639,14.167840452797709,-14.1678404862664,14.16785093562741,-14.167850969316538,14.16785093588489,-14.167850969338808,0.0,0.0,0.0,0.0
6.15,0.0,0.0,1.5,-6.864059431931276e-11,2.93582447737835e-10,1.4882831586302736,1.717362091571594e-11,5.0979334795664375e-12,-4.785216447739844e-09,14.168167687811746,-14.168167721725428,14.168167687960336,-14.168167721709615,14.1681777261287,-14.168177760053757,14.168177726291306,-14.16817776003136,0.0,0.0,0.0,0.0
6.16,0.0,0.0,1.5,-6.8090493130717e-11,2.908526635307257e-10,1.488173324030999,1.6744731150700697e-11,5.408541219185417e-12,-4.822048158654531e-09,14.168456124053131,-14.168456158191496,14.168456124082944,-14.16845615812834,14.168465734970232,-14.16846576911176,14.16846573498567,-14.16846576903059,0.0,0.0,0.0,0.0
6.17,0.0,0.0,1.5,-6.753446332472555e-11,2.8810609278853287e-10,1.4880667818479687,1.6296304367410354e-11,5.681657463643161e-12,-4.858957197095714e-09,14.168707378965854,-14.168707413332756,14.168707378886344,-14.168707413225096,14.16871657632612,-14.16871661068869,14.16871657620592,-14.168716610552222,0.0,0.0,0.0,0.0
6.18,0.0,0.0,1.5,-6.696880461564783e-11,2.853417562993139e-10,1.4879635590433464,1.574870823918311e-11,5.75192015542363e-12,-4.8960645301416115e-09,14.168923020708569,-14.168923055326962,14.168923020579436,-14.168923055191389,14.168931815025298,-14.1689318496363,14.168931814841798,-14.168931849464869,0.0,0.0,0.0,0.0
6.19,0.0,0.0,1.5,-6.639809936551778e-11,2.8256207998080193e-10,1.487863690599479,1.520029649252765e-11,5.813148096078164e-12,-4.933205278208618e-09,14.169104686554252,-14.169104721423396,14.169104686374864,-14.169104721261244,14.16911309151006,-14.169113126368654,14.169113091262874,-14.169113126163971,0.0,0.0,0.0,0.0
6.2,0.0,0.0,1.5,-6.582219830818776e-11,2.797675529647693e-10,1.4877672009723502,1.4648204399064417e-11,5.853622534901319e-12,-4.9703750903256476e-09,14.169253898667996,-14.169253933787802,14.169253898440555,-14.169253933601851,14.169261927427872,-14.169261962534089,14.169261927120212,-14.169261962299643,0.0,0.0,0.0,0.0
6.21,0.0,0.0,1.5,-6.524091081348864e-11,2.7695865341155276e-10,1.4876741113130505,1.4088989325354966e-11,5.85958324960185e-12,-5.007569174222027e-09,14.16937213389976,-14.16937216927098,14.169372133629867,-14.169372169065674,14.169379799094624,-14.169379834449524,14.169379798733964,-14.169379834190911,0.0,0.0,0.0,0.0
6.22,0.0,0.0,1.5,-6.465400245895699e-11,2.7413584796997187e-10,1.4875844398592848,1.3518591116960351e-11,5.815104859392165e-12,-5.044782306827721e-09,14.169460826248384,-14.169460861872768,14.16946082594562,-14.169460861654455,14.169468139956956,-14.169468175562868,14.169468139555793,-14.169468175288053,0.0,0.0,0.0,0.0
6.23,0.0,0.0,1.5,-6.406119260156251e-11,2.712995912372472e-10,1.48749820232688,1.2932292482499149e-11,5.701973138077833e-12,-5.082008844773582e-09,14.169521369326077,-14.169521405206565,14.169521369004638,-14.169521404983756,14.169528343054594,-14.16952837891535,14.169528342631214,-14.169528378634984,0.0,0.0,0.0,0.0
6.24,0.0,0.0,1.5,-6.346215194943545e-11,2.6845032521891887e-10,1.4874154123012897,1.2324679377705811e-11,5.499561327147114e-12,-5.119242734891578e-09,14.169555118822649,-14.169555154963556,14.169555118502004,-14.169555154747185,14.169561763482722,-14.16956179960387,14.16956176306202,-14.16956179933164,0.0,0.0,0.0,0.0
6.25,0.0,0.0,1.5,-6.285650013359348e-11,2.6558847878876316e-10,1.487336081629102,1.1689601389488489e-11,5.1847064488604105e-12,-5.1564775247150615e-09,14.169563394970076,-14.169563431377318,14.169563394675668,-14.169563431181016,14.169569720854293,-14.169569757243371,14.169569720468632,-14.169569756996326,0.0,0.0,0.0,0.0
6.26,0.0,0.0,1.5,-6.224380327966928e-11,2.6271446714871207e-10,1.4872602208095451,1.1020132119987352e-11,4.731585619339816e-12,-5.193706372978991e-09,14.16954748500698,-14.169547521688267,14.169547484770945,-14.169547521528663,14.169553501762376,-14.169553538429186,14.169553501452514,-14.16955353822811,0.0,0.0,0.0,0.0
6.2700000000000005,0.0,0.0,1.5,-6.162357157963759e-11,2.5982869128877e-10,1.487187839385996,1.0308529570632572e-11,4.111592361658549e-12,-5.230922060120187e-09,14.169508645642305,-14.169508682607386,14.169508645504248,-14.169508682504404,14.169514362242513,-14.169514399199382,14.169514362058534,-14.169514399069165,0.0,0.0,0.0,0.0
6.28,0.0,0.0,1.5,-6.099525686354294e-11,2.5693153744693345e-10,1.4871189463374828,9.546196526202676e-12,3.2932129189307104e-12,-5.2681169987775574e-09,14.169448105520706,-14.16944814278161,14.169448105528511,-14.169448142758784,14.16945353023505,-14.16945356749714,14.169453530237364,-14.16945356746717,0.0,0.0,0.0,0.0
6.29,0.0,0.0,1.5,-6.037108685601426e-11,2.540260120732418e-10,1.4870533251006284,8.905725861883278e-12,2.80235688803122e-12,-5.305311132189369e-09,14.169365858128604,-14.169365895661745,14.169365858198024,-14.169365895681986,14.169371004891772,-14.169371042429862,14.1693710049749,-14.169371042453715,0.0,0.0,0.0,0.0
6.3,0.0,0.0,1.5,-5.974597676073582e-11,2.5111156432538527e-10,1.486991062171206,8.314099285733672e-12,2.4086684006328537e-12,-5.342486582419041e-09,14.16926349916009,-14.169263536957772,14.169263499265398,-14.169263537010476,14.169268378935117,-14.16926841673978,14.169268379066946,-14.169268416804115,0.0,0.0,0.0,0.0
6.3100000000000005,0.0,0.0,1.5,-5.911788535729396e-11,2.481882653443628e-10,1.486932190067538,7.741427928815621e-12,2.014263038043507e-12,-5.379631890067297e-09,14.169142310664975,-14.16914234872646,14.169142310805684,-14.169142348812196,14.169146932958393,-14.169146971028828,14.169146933138377,-14.169146971134277,0.0,0.0,0.0,0.0
6.32,0.0,0.0,1.5,-5.848726514262836e-11,2.452566953213038e-10,1.4868766973330558,7.193147577955622e-12,1.629703139592088e-12,-5.416740835471634e-09,14.16900331509726,-14.1690033534214,14.169003315270851,-14.169003353539424,14.169007689197604,-14.169007727532517,14.169007689422566,-14.169007727678022,0.0,0.0,0.0,0.0
6.33,0.0,0.0,1.5,-5.7854619699698726e-11,2.4231744195846194e-10,1.4868245717696726,6.6753654353604685e-12,1.2673339637210897e-12,-5.453807147827549e-09,14.168847507711092,-14.168847546296304,14.168847507912682,-14.168847546444304,14.16885164270898,-14.168851681306467,14.168851642972625,-14.168851681489006,0.0,0.0,0.0,0.0
6.34,0.0,0.0,1.5,-5.722050638471345e-11,2.3937110097939954e-10,1.4867758007394811,6.194893064684932e-12,9.413833457154345e-13,-5.490824526802261e-09,14.168675858542215,-14.168675897386382,14.168675858764155,-14.168675897560249,14.168679763351816,-14.168679802209295,14.168679763644231,-14.168679802423554,0.0,0.0,0.0,0.0
6.3500000000000005,0.0,0.0,1.5,-5.658553901435782e-11,2.3641827663917e-10,1.4867303714664453,5.759279337099192e-12,6.680613554311068e-13,-5.5277866641484775e-09,14.16848931439163,-14.168489353492046,14.168489314623113,-14.1684893536856,14.168492997771352,-14.168493036885469,14.16849299807851,-14.168493037123518,0.0,0.0,0.0,0.0
6.36,0.0,0.0,1.5,-5.5950390553022795e-11,2.334595822345022e-10,1.4866882713380971,5.376843377356521e-12,4.656599550239489e-13,-5.5646872653181244e-09,14.168288800807334,-14.16828884016062,14.168288801033958,-14.16828884036535,14.16829227138167,-14.168292310748177,14.168292271684848,-14.168292310999144,0.0,0.0,0.0,0.0
6.37,0.0,0.0,1.5,-5.5315795800033196e-11,2.3049564061398282e-10,1.4866494882072347,5.05670750986057e-12,3.5465265667818974e-13,-5.6015200710761215e-09,14.168075224066031,-14.168075263668062,14.16807522426937,-14.168075263872836,14.16807849034855,-14.168078529962216,14.16807849062377,-14.168078530211911,0.0,0.0,0.0,0.0
6.38,0.0,0.0,1.5,-5.4682554076876195e-11,2.2752708468824008e-10,1.4866140106936123,4.80883020473308e-12,3.57794180335246e-13,-5.6382788791141025e-09,14.167849473156776,-14.167849513002588,14.1678494733139,-14.167849513193357,14.167852543572351,-14.167852583426848,14.167852543789769,-14.167852583657398,0.0,0.0,0.0,0.0
6.390000000000001,0.0,0.0,1.5,-5.4051531914429797e-11,2.2455455794012688e-10,1.486581828485641,4.64403902388137e-12,5.002201114223967e-13,-5.6749575656641895e-09,14.167612421761945,-14.167612461845646,14.167612421844936,-14.167612462005136,14.167615304670909,-14.167615344758676,14.16761530479416,-14.16761534494813,0.0,0.0,0.0,0.0
6.4,0.0,0.0,1.5,-5.3423665740191466e-11,2.2157871493490488e-10,1.4865529326420797,4.574063567065954e-12,8.095465585814008e-13,-5.711550107112711e-09,14.167364930240876,-14.167364970555568,14.167364930216326,-14.167364970662952,14.16736763396236,-14.167367674274516,14.167367633947949,-14.167367674396433,0.0,0.0,0.0,0.0
6.41,0.0,0.0,1.5,-5.2786939301575314e-11,2.1858694982862028e-10,1.4865269483388803,4.427742633602296e-12,8.520419250125896e-13,-5.748281922751685e-09,14.167105960200155,-14.167106000759798,14.167105960127632,-14.167106000848696,14.167108489538816,-14.16710853009278,14.16710848946354,-14.167108530190252,0.0,0.0,0.0,0.0
6.42,0.0,0.0,1.5,-5.214655498573663e-11,2.1558413699598768e-10,1.4865039864877838,4.276827623391558e-12,8.072591077063868e-13,-5.785074118964002e-09,14.166836948027566,-14.16683698883796,14.166836947928754,-14.166836988919307,14.166839308903011,-14.16683934970582,14.166839308794588,-14.166839349793054,0.0,0.0,0.0,0.0
6.43,0.0,0.0,1.5,-5.1505601765312755e-11,2.125729305406313e-10,1.4864840984384686,4.1631439282990126e-12,7.794791862897293e-13,-5.821886884639194e-09,14.16655900519646,-14.166559046258843,14.166559005071257,-14.166559046330354,14.166561204079729,-14.166561245132575,14.166561203937604,-14.16656124520696,0.0,0.0,0.0,0.0
6.44,0.0,0.0,1.5,-5.086416117001531e-11,2.09552851103127e-10,1.4864672509761798,4.085968514295317e-12,7.658722738390957e-13,-5.8587354379371116e-09,14.166272790309309,-14.166272831625452,14.16627279015868,-14.166272831685056,14.166274833420267,-14.166274874724936,14.166274833245238,-14.166274874784213,0.0,0.0,0.0,0.0
6.45,0.0,0.0,1.5,-5.0222292801325396e-11,2.065233257024224e-10,1.4864534107946694,4.044159565261496e-12,7.628381574705285e-13,-5.895637074614781e-09,14.165978943304165,-14.165978984876446,14.16597894313036,-14.165978984922386,14.165980836609648,-14.165980878168604,14.1659808364041,-14.165980878210984,0.0,0.0,0.0,0.0
6.46,0.0,0.0,1.5,-4.958003287116453e-11,2.0348368401887527e-10,1.4864425446808265,4.03613088039179e-12,7.659581946528219e-13,-5.932611263316129e-09,14.165678086835412,-14.16567812866688,14.165678086642137,-14.165678128697792,14.16567983604724,-14.16567987786369,14.165679835815387,-14.165679877887971,0.0,0.0,0.0,0.0
6.47,0.0,0.0,1.5,-4.8937392740565815e-11,2.0043315467729479e-10,1.4864346196993043,4.059826271596564e-12,7.699472095207223e-13,-5.969679740861699e-09,14.165370827655586,-14.16537086975003,14.165370827448209,-14.165370869765038,14.16537243822736,-14.165372480305358,14.165372437975527,-14.165372480311056,0.0,0.0,0.0,0.0
6.48,0.0,0.0,1.5,-4.8294357458345085e-11,1.9737086152997998e-10,1.4864296033771518,4.112693960905182e-12,7.686053891881277e-13,-6.006866607538383e-09,14.16505775799563,-14.165057800357658,14.16505775778141,-14.165057800356475,14.165059235119925,-14.165059277464438,14.165059234856813,-14.165059277451904,0.0,0.0,0.0,0.0
6.49,0.0,0.0,1.5,-4.7650884299772165e-11,1.9429581993976107e-10,1.4864274638884407,4.191660977868853e-12,7.547701800612864e-13,-6.044198422389123e-09,14.164739456946592,-14.164739499581712,14.1647394567349,-14.164739499564746,14.164740805551045,-14.16474084816806,14.164740805288025,-14.16474084813864,0.0,0.0,0.0,0.0
6.5,0.0,0.0,1.5,-4.700690130524165e-11,1.912069330630379e-10,1.4864281702388948,4.293107556963522e-12,7.20268184152008e-13,-6.0817042985026595e-09,14.164416491840838,-14.164416534755532,14.164416491643385,-14.164416534723989,14.16441771658365,-14.16441775948026,14.16441771633507,-14.16441775943643,0.0,0.0,0.0,0.0
6.51,0.0,0.0,1.5,-4.6362305818944286e-11,1.8810298813282e-10,1.4864316924505174,4.412841534992702e-12,6.558670553908689e-13,-6.1194159983032345e-09,14.164089419633765,-14.164089462835582,14.16408941946486,-14.164089462791583,14.16409052489812,-14.164090568082626,14.164090524681624,-14.16409056802816,0.0,0.0,0.0,0.0
6.5200000000000005,0.0,0.0,1.5,-4.571696302753792e-11,1.8498265274176638e-10,1.4864380017462235,4.546072748490325e-12,5.512273959404161e-13,-6.157368028840327e-09,14.163758788283564,-14.163758831781202,14.16375878816037,-14.163758831727916,14.163759778172894,-14.163759821654905,14.163759778009751,-14.16375982159502,0.0,0.0,0.0,0.0
6.53,0.0,0.0,1.5,-4.5070704498818885e-11,1.8184447112522648e-10,1.4864470707344657,4.687387431123535e-12,3.94854652508427e-13,-6.195597737078356e-09,14.163425138133842,-14.163425181937235,14.163425138076637,-14.163425181878992,14.163426016465095,-14.163426060255633,14.163426016380551,-14.16342606019718,0.0,0.0,0.0,0.0
6.54,0.0,0.0,1.5,-4.4427258544087976e-11,1.787084736525247e-10,1.4864585687105587,4.868609365330832e-12,3.5360188013189885e-13,-6.233605194826642e-09,14.163087301743404,-14.163087345834954,14.16308730171343,-14.163087345765057,14.163088074566517,-14.163088118646298,14.163088074512848,-14.163088118577486,0.0,0.0,0.0,0.0
6.55,0.0,0.0,1.5,-4.378520672035093e-11,1.7556646909670666e-10,1.4864725629831146,5.071645903664093e-12,3.5970752587863426e-13,-6.271595618750094e-09,14.162746318333069,-14.162746362705262,14.162746318313973,-14.16274636262214,14.162746990640482,-14.162747035001408,14.162746990597832,-14.162747034918556,0.0,0.0,0.0,0.0
6.5600000000000005,0.0,0.0,1.5,-4.3143513318006586e-11,1.7241244450689937e-10,1.4864890901752437,5.281758170454004e-12,3.633239336197848e-13,-6.309719544515431e-09,14.16240304157283,-14.162403086225243,14.162403041564268,-14.162403086131288,14.1624036175618,-14.162403662203644,14.162403617530304,-14.16240366210919,0.0,0.0,0.0,0.0
6.57,0.0,0.0,1.5,-4.2502171758799266e-11,1.6924612276943527e-10,1.4865081061725782,5.493778181997368e-12,3.62054416305427e-13,-6.347983909876286e-09,14.16205786059312,-14.162057905524682,14.1620578605941,-14.162057905423032,14.16205834434358,-14.162058389265477,14.162058344322732,-14.162058389162612,0.0,0.0,0.0,0.0
6.58,0.0,0.0,1.5,-4.186116091892173e-11,1.6606722983896718e-10,1.486529567123868,5.702040533978426e-12,3.533112813974053e-13,-6.3863953444931315e-09,14.16171115239832,-14.161711197607216,14.1617111524071,-14.161711197501836,14.16171154788138,-14.161711593081728,14.161711547869954,-14.161711592974475,0.0,0.0,0.0,0.0
6.59,0.0,0.0,1.5,-4.122044464064672e-11,1.6287549636986447e-10,1.48655342955016,5.9003661742421936e-12,3.343121584339497e-13,-6.424960131543761e-09,14.161363282828376,-14.161363328311964,14.161363282842371,-14.16136332820772,14.161363593913382,-14.161363639389757,14.161363593909304,-14.16136363928304,0.0,0.0,0.0,0.0
6.6000000000000005,0.0,0.0,1.5,-4.057997124395818e-11,1.5967065934760844e-10,1.4865796504539857,6.082046175567899e-12,3.0207632659429845e-13,-6.463684169333778e-09,14.161014607517188,-14.1610146532719,14.161014607532849,-14.161014653174629,14.16101483798059,-14.161014883729628,14.161014837980815,-14.161014883629344,0.0,0.0,0.0,0.0
6.61,0.0,0.0,1.5,-3.993967303818282e-11,1.5645246372018818e-10,1.4866081874285395,6.23982550844234e-12,2.534210422633358e-13,-6.502572932907076e-09,14.160665472854324,-14.160665518875565,14.160665472867022,-14.16066551879216,14.160665626386988,-14.160665672404306,14.160665626387402,-14.160665672317409,0.0,0.0,0.0,0.0
6.62,0.0,0.0,1.5,-3.9299465833621006e-11,1.5322066402949463e-10,1.4866389987668664,6.365886813833367e-12,1.8495786659620597e-13,-6.541631435656343e-09,14.160316216944212,-14.16031626322626,14.16031621694813,-14.16031626316475,14.160316297159753,-14.160316343439828,14.160316297155015,-14.160316343374385,0.0,0.0,0.0,0.0
6.63,0.0,0.0,1.5,-3.8659248453178386e-11,1.4997502604271713e-10,1.486672043571042,6.4518341759632486e-12,9.308899308295473e-14,-6.580864190933547e-09,14.15996717056641,-14.159967217102302,14.159967170554408,-14.159967217071936,14.159967181009415,-14.159967227545474,14.159967180992842,-14.159967227510773,0.0,0.0,0.0,0.0
6.640000000000001,0.0,0.0,1.5,-3.8018902243997e-11,1.46715328383738e-10,1.486707281861357,6.488676895082083e-12,-2.5996424886848663e-14,-6.6202751736604144e-09,14.15961865813581,-14.159618704917229,14.159618658099289,-14.159618704928562,14.159618602290053,-14.159618649073964,14.159618602253463,-14.159618649080585,0.0,0.0,0.0,0.0
6.65,0.0,0.0,1.5,-3.737829058908685e-11,1.4344136416452928e-10,1.486744674685499,6.4668132602411925e-12,-1.763259464594287e-13,-6.659867781938919e-09,14.15927099866324,-14.159271045680402,14.159270998592016,-14.159271045745385,14.159270879959472,-14.159270926981623,14.159270879893048,-14.15927092704151,0.0,0.0,0.0,0.0
6.66,0.0,0.0,1.5,-3.6737258418956926e-11,1.4015294261654619e-10,1.486784184227739,6.376014322066556e-12,-3.621475157522253e-13,-6.699644798661787e-09,14.158924506714692,-14.158924553956227,14.158924506596856,-14.158924554088298,14.15892432853939,-14.158924375788557,14.158924328431535,-14.158924375915133,0.0,0.0,0.0,0.0
6.67,0.0,0.0,1.5,-3.6097565906991405e-11,1.368475561081794e-10,1.4868256679814342,6.2952670751311316e-12,-5.441993264554804e-13,-6.739676952659967e-09,14.158578788455335,-14.158578835927528,14.158578788295758,-14.1585788361226,14.15857855360485,-14.158578601087138,14.158578553460384,-14.158578601276623,0.0,0.0,0.0,0.0
6.68,0.0,0.0,1.5,-3.5461370470186846e-11,1.3352221345429586e-10,1.4868689619734106,6.322256845647838e-12,-6.740259167698627e-13,-6.780049058878094e-09,14.158233295669012,-14.15823334339983,14.158233295493206,-14.15823334363228,14.158233006238644,-14.158233053981458,14.15823300608261,-14.158233054208942,0.0,0.0,0.0,0.0
6.69,0.0,0.0,1.5,-3.482604908649164e-11,1.3017969056612383e-10,1.4869141644319062,6.332826024319433e-12,-8.110433262352615e-13,-6.820676360857674e-09,14.157889213556324,-14.157889261547648,14.157889213364388,-14.157889261817424,14.157888872312244,-14.157888920317244,14.157888872144516,-14.157888920582897,0.0,0.0,0.0,0.0
6.7,0.0,0.0,1.5,-3.419165468777084e-11,1.2681953141806034e-10,1.4869612274768451,6.327393877497339e-12,-9.53935304604947e-13,-6.8615689649490905e-09,14.15754674402102,-14.157546792275488,14.157546743813468,-14.157546792581586,14.157546353636205,-14.157546401905728,14.157546353456926,-14.157546402208784,0.0,0.0,0.0,0.0
6.71,0.0,0.0,1.5,-3.355824294869237e-11,1.234412757302637e-10,1.4870101036160257,6.306769445024735e-12,-1.1010898894967704e-12,-6.902737008682693e-09,14.157206080708333,-14.157206129229431,14.15720608048616,-14.157206129569762,14.157205643764536,-14.157205692301696,14.157205643574162,-14.157205692640307,0.0,0.0,0.0,0.0
6.72,0.0,0.0,1.5,-3.2925872641426477e-11,1.2004445958244354e-10,1.4870607458081238,6.272174480741767e-12,-1.25058401622778e-12,-6.9441906522803115e-09,14.15686740965826,-14.15686745845044,14.156867409423016,-14.15686745882169,14.156866928647396,-14.15686697745616,14.156866928446744,-14.156866977827278,0.0,0.0,0.0,0.0
6.73,0.0,0.0,1.5,-3.2294605990344956e-11,1.1662861602764907e-10,1.487113107525706,6.225266392990767e-12,-1.4001681276489124e-12,-6.985940070166757e-09,14.156530909957928,-14.156530959026696,14.156530909711773,-14.156530959424195,14.15653038728376,-14.156530436369064,14.156530387074056,-14.156530436768277,0.0,0.0,0.0,0.0
6.74,0.0,0.0,1.5,-3.1664509026720644e-11,1.1319327570605853e-10,1.4871671428182325,6.168161185121503e-12,-1.547250783979614e-12,-7.027995442481335e-09,14.156196754395287,-14.15619680374732,14.15619675414107,-14.156196804164896,14.15619619237412,-14.156196241741954,14.156196192157047,-14.156196242163343,0.0,0.0,0.0,0.0
6.75,0.0,0.0,1.5,-3.103565194342629e-11,1.0973796745876676e-10,1.4872228063750672,6.103456395996372e-12,-1.6888832726425929e-12,-7.070366946589361e-09,14.155865110111238,-14.155865159754487,14.155865109852558,-14.155865160184298,14.155864510973162,-14.155864560630684,14.155864510750911,-14.15586456106668,0.0,0.0,0.0,0.0
6.76,0.0,0.0,1.5,-3.040810944963415e-11,1.0626221894157455e-10,1.487280053588485,6.0342540404956576e-12,-1.8217442180984483e-12,-7.113064748593676e-09,14.15553613925286,-14.155536189196685,14.15553613899416,-14.155536189629071,14.155535505142453,-14.155535555098083,14.155535504917788,-14.1555355555393,0.0,0.0,0.0,0.0
6.7700000000000005,0.0,0.0,1.5,-2.9781961125515114e-11,1.027655572387772e-10,1.4873388406166792,5.964183550022756e-12,-1.942124191680376e-12,-7.156098994846152e-09,14.15520999962605,-14.15521004988133,14.155209999372683,-14.155210050304646,14.155209332603112,-14.15520938286667,14.155209332379425,-14.15520938330173,0.0,0.0,0.0,0.0
6.78,0.0,0.0,1.5,-2.915729177693821e-11,9.924750947695424e-11,1.4873991244467692,5.897424713009425e-12,-2.045910321428817e-12,-7.199479803459197e-09,14.154886845348791,-14.154886895928051,14.154886845107114,-14.1548868963285,14.15488614738852,-14.154886197971315,14.154886147169876,-14.154886198386686,0.0,0.0,0.0,0.0
6.79,0.0,0.0,1.5,-2.8534191790169547e-11,9.57076034387564e-11,1.4874608629578088,5.838730615421004e-12,-2.128570901926217e-12,-7.243217255817289e-09,14.154566827503526,-14.154566878421072,14.154566827280972,-14.15456687878252,14.154566100496982,-14.154566151411949,14.154566100288204,-14.15456615179177,0.0,0.0,0.0,0.0
6.8,0.0,0.0,1.5,-2.7912757486571846e-11,9.214536817669549e-11,1.487524014983792,5.793450581261674e-12,-2.185140004131674e-12,-7.2873213880884594e-09,14.154250094790669,-14.15425014606272,14.154250094595843,-14.15425014636652,14.15424934054442,-14.154249391806244,14.154249340351145,-14.154249392132122,0.0,0.0,0.0,0.0
6.8100000000000005,0.0,0.0,1.5,-2.729304872596413e-11,8.856105912977258e-11,1.4875885329229843,5.75274360604053e-12,-2.217378663028795e-12,-7.331786183264071e-09,14.15393672327725,-14.15393677491872,14.153936723117964,-14.153936775147953,14.153935943529971,-14.153935995152224,14.15393594335736,-14.15393599540742,0.0,0.0,0.0,0.0
6.82,0.0,0.0,1.5,-2.667446249815657e-11,8.496628043236678e-11,1.4876542535250314,5.476484041563677e-12,-2.3389729071885527e-12,-7.376354999737711e-09,14.153625677554034,-14.15362572952612,14.153625677405136,-14.153625729734708,14.153624874236575,-14.153624926185236,14.15362487406853,-14.153624926422664,0.0,0.0,0.0,0.0
6.83,0.0,0.0,1.5,-2.6057633041038067e-11,8.13517904205042e-11,1.4877212291769268,5.151382262497802e-12,-2.4566090674945244e-12,-7.421231539620718e-09,14.153317962173888,-14.153318014480794,14.15331796203663,-14.153318014665938,14.153317136930076,-14.153317189209345,14.153317136767672,-14.153317189426042,0.0,0.0,0.0,0.0
6.84,0.0,0.0,1.5,-2.5442648912881036e-11,7.771772336095969e-11,1.4877894170514736,4.773260104269496e-12,-2.56931426760912e-12,-7.466412455870354e-09,14.153013664704371,-14.153013717350047,14.15301366457988,-14.153013717509277,14.15301281910562,-14.15301287171954,14.153012818949934,-14.153012871912797,0.0,0.0,0.0,0.0
6.8500000000000005,0.0,0.0,1.5,-2.4829603597862543e-11,7.4064265017262e-11,1.4878587751062926,4.337686390831047e-12,-2.6760715807874685e-12,-7.511893272378053e-09,14.152712868980442,-14.152712921968524,14.152712868869674,-14.152712922099765,14.152712004525345,-14.152712057477766,14.152712004377443,-14.152712057645196,0.0,0.0,0.0,0.0
6.86,0.0,0.0,1.5,-2.421859576533877e-11,7.039165488064322e-11,1.487929262130196,3.839966818936076e-12,-2.775820658516943e-12,-7.557668339768608e-09,14.152415655597784,-14.152415708931528,14.152415655501509,-14.152415709033194,14.15241477371284,-14.152414827007348,14.152414773573769,-14.152414827146965,0.0,0.0,0.0,0.0
6.87,0.0,0.0,1.5,-2.360972952911888e-11,6.670018840098489e-11,1.4880008377895548,3.275133842414756e-12,-2.8674583591567693e-12,-7.603730791199338e-09,14.152122102408727,-14.152122156090938,14.152122102327471,-14.152122156162015,14.152121204447598,-14.152121258087472,14.15212120431836,-14.15212125819776,0.0,0.0,0.0,0.0
6.88,0.0,0.0,1.5,-2.3003114706739447e-11,6.299021921776729e-11,1.48807346267467,2.6379365564494614e-12,-2.949839376577546e-12,-7.650072498159236e-09,14.151832285016283,-14.151832339049248,14.151832284950316,-14.151832339089376,14.151831372259476,-14.151831426247632,14.151831372141032,-14.151831426327634,0.0,0.0,0.0,0.0
6.890000000000001,0.0,0.0,1.5,-2.2398867078738583e-11,5.926216139101684e-11,1.488147098346144,1.922830581850109e-12,-3.0217768688008087e-12,-7.696684026268164e-09,14.151546277268668,-14.151546331654082,14.151546277217951,-14.151546331663653,14.151545350923149,-14.151545405262084,14.151545350816397,-14.15154540531148,0.0,0.0,0.0,0.0
6.9,0.0,0.0,1.5,-2.1797108647930366e-11,5.551649163225552e-11,1.4882217073812496,1.1239679493299002e-12,-3.0820430866385607e-12,-7.743554591075988e-09,14.151264151754,-14.15126420649289,14.15126415171816,-14.151264206473137,14.151263212952571,-14.15126326764429,14.151263212858334,-14.151263267663497,0.0,0.0,0.0,0.0
