time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],scenarioDiagnostics[1],scenarioDiagnostics[2],scenarioDiagnostics[3],scenarioDiagnostics[4],scenarioDiagnostics[5],scenarioDiagnostics[6],scenarioDiagnostics[7],scenarioDiagnostics[8],scenarioDiagnostics[9],scenarioDiagnostics[10],scenarioDiagnostics[11],scenarioDiagnostics[12],scenarioDiagnostics[13],scenarioDiagnostics[14],scenarioDiagnostics[15],scenarioDiagnostics[16]
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.71701389582819,-14.71701389582819,14.71701389582819,-14.71701389582819,0.0,0.0,0.0,0.0,0.0,0.0,1.7327239840800002,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.4531040695044563e-16,2.293636402795057e-16,1.4664342333975958e-06,2.5245672836543612e-14,2.4476712789986527e-14,0.0001651249397971511,2.158737297413135e-14,-1.1284378420514955e-14,7.860939112406899e-13,3.488206658500493e-12,-1.080944251786026e-12,1.238930848776844e-10,1.0,7.860939112406897e-13,1.1284378420531925e-14,-7.860939112406899e-13,1.0,2.1587372974122477e-14,-1.1284378420514955e-14,-2.158737297413135e-14,1.0,14.72293676172892,-14.722936761726789,14.72293676172745,-14.722936761729581,5.410713116889797,-5.410713116889895,5.4107131168897835,-5.410713116889836,-1.2481075296979038e-14,-1.2096626736136107e-14,1.7341189351187778,-1.065457222428776e-14,3.2959640170156478e-15,0.0,5.123785370233988e-18,0.0,0.0029985335657666027,1.5172535874976674e-14,0.0,0.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,5.145302642148393e-16,4.887144341267329e-16,3.5337475468481456e-06,2.921923070569018e-14,2.749423258523425e-14,0.000260123029900366,6.412598472447047e-14,-3.192043462018126e-14,1.407500954500849e-12,4.967766253967575e-12,-4.05807866690793e-12,-6.758903484513973e-11,1.0,1.407500954500847e-12,3.192043462027152e-14,-1.407500954500849e-12,1.0,6.412598472442554e-14,-3.192043462018126e-14,-6.412598472447047e-14,1.0,14.728987085585707,-14.72898708558258,14.728987085585077,-14.728987085588205,11.767947871412298,-11.767947871412407,11.767947871412295,-11.767947871412401,-1.4562180433267674e-14,-1.3704788235329371e-14,1.73554448453873,-1.563428160462396e-14,1.2480124443344406e-14,0.0,2.221161929387655e-16,0.0,0.005996466252453152,6.095413231797483e-14,0.0,0.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.009,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,7.444549268403352e-16,7.095077555685802e-16,4.042006318889891e-05,1.0573783007198648e-14,8.684666404795965e-15,0.014674789882965989,1.0332345221181884e-13,-5.910272805035262e-14,1.3779223051840277e-12,2.3267957481756315e-12,-1.556194214255648e-12,-2.5964075341011266e-11,1.0,1.3779223051840216e-12,5.9102728050495e-14,-1.3779223051840277e-12,1.0,1.033234522117374e-13,-5.910272805035262e-14,-1.0332345221181884e-13,1.0,14.708181596424673,-14.708181596423012,14.708181596424092,-14.708181596425753,16.26436904602358,-16.26436904601946,16.264369046022765,-16.264369046026868,-5.552084789847505e-15,-4.609743008037775e-15,1.7306448469871751,-8.288965342531132e-15,5.395212784283332e-15,0.0,2.220635461536704e-16,0.0,0.0089595799368111,1.1513737617012263e-13,0.0,0.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.012,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,6.685073507132678e-16,5.673931370318029e-16,0.0002877754277907875,-1.8566524063739483e-14,-2.845148089933805e-14,0.031594673821452035,1.1747769093106867e-13,-6.589499786241952e-14,5.655592916008524e-13,8.226676776533065e-13,4.5148161265357325e-15,-1.482150303653715e-10,1.0,5.655592916008446e-13,6.589499786248596e-14,-5.655592916008523e-13,1.0,1.174776909310314e-13,-6.589499786241952e-14,-1.1747769093106867e-13,1.0,14.682211112754747,-14.682211112753924,14.682211112754105,-14.68221111275493,15.025692425073103,-15.025692425071846,15.025692425072544,-15.025692425073796,8.749636026964611e-15,1.3639168488712356e-14,1.7245385852759165,-4.098028452864785e-15,9.090474522093623e-16,0.0,2.220657145727682e-16,0.0,0.011712224572209213,1.4407753264005926e-13,0.0,0.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.015000000000000003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,4.029592615748907e-16,1.621680990841895e-16,0.0006591099100819517,-3.11544833968922e-14,-5.1411134879331535e-14,0.04173110437067875,1.2369524579129656e-13,-6.443236273843032e-14,-9.020925358468579e-13,6.206365689812713e-13,-2.584852382246339e-14,-1.312325106976203e-10,1.0,-9.020925358468659e-13,6.443236273831874e-14,9.02092535846858e-13,1.0,1.2369524579135467e-13,-6.443236273843032e-14,-1.2369524579129656e-13,1.0,14.668673709023595,-14.66867370902286,14.668673709023068,-14.668673709023803,14.725871257042492,-14.725871257041998,14.725871257041812,-14.725871257042284,1.504537556790245e-14,2.5082188553944223e-14,1.7213599070543384,-3.659372815110285e-15,1.0287914976752656e-15,0.0,4.58940514551206e-18,0.0,0.01434089008991805,1.564348066821945e-13,0.0,0.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.018,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.706540275206005e-16,-8.749700869336441e-17,0.0011171073901912203,-6.21027195552798e-15,2.735096907135607e-14,0.0497035441926048,1.4392487432796197e-13,-7.831570677840727e-14,-2.225339312468515e-12,4.10842212362321e-12,-2.7072398771552454e-12,-1.3371066287124435e-10,1.0,-2.2253393124685262e-12,7.831570677808698e-14,2.225339312468515e-12,1.0,1.4392487432813625e-13,-7.831570677840727e-14,-1.4392487432796197e-13,1.0,14.65900788627621,-14.659007886273379,14.659007886275221,-14.659007886278053,14.6757303437191,-14.675730343718442,14.675730343718584,-14.675730343719216,2.852270622677754e-15,-1.334322551603223e-14,1.719092097679149,-1.4095386514611422e-14,9.161393064010246e-15,0.0,3.724820987634816e-18,0.0,0.01688289260980878,1.5791253233220632e-13,0.0,0.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.0,0.0,0.021,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.5063475479123553e-16,4.787264650421501e-16,0.0016512767086637376,6.033241994540192e-15,1.863785689576601e-13,0.05708299064135709,2.0111176681874057e-13,-1.0816739947126688e-13,-3.5791606241026902e-12,1.1709405392589102e-11,-3.2069011017688957e-12,-9.695105744580392e-11,1.0,-3.579160624102712e-12,1.0816739947054706e-13,3.5791606241026902e-12,1.0,2.011117668191277e-13,-1.0816739947126688e-13,-2.0111176681874057e-13,1.0,14.650291088056798,-14.650291088049348,14.650291088051562,-14.650291088059012,14.659481950456726,-14.659481950453191,14.659481950455616,-14.659481950458831,-3.1304373248455337e-15,-9.146886084938735e-14,1.7170482317177578,-3.705014626330386e-14,1.1003178541715108e-14,0.0,2.2212571356965634e-16,0.0,0.019348723291336262,1.821153323527352e-13,0.0,0.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.024,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-6.665949120246927e-16,1.6132407707893453e-15,0.002258110635041793,-1.0743539163200528e-13,6.778703604024555e-14,0.06424685693180283,2.9311805557839523e-13,-9.748642828011287e-14,-4.604616230586253e-12,7.792961513092439e-12,9.447736808321982e-13,-1.1757290653920032e-10,1.0,-4.6046162305862815e-12,9.748642827876317e-14,4.6046162305862525e-12,1.0,2.9311805557884417e-13,-9.748642828011287e-14,-2.9311805557839523e-13,1.0,14.641822660771206,-14.641822660765786,14.64182266076555,-14.64182266077097,14.648274369863673,-14.648274369855102,14.64827436985724,-14.648274369866403,5.292356091655137e-14,-3.3995678200977205e-14,1.7150637666351232,-2.6931735654500007e-14,-1.1658425413944891e-15,0.0,4.259866677588871e-18,0.0,0.021741889364958206,3.0193235219049356e-13,0.0,0.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.0,0.0,0.027000000000000003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.9163327394486557e-15,2.1306975475780776e-15,0.002935865169940711,-1.6857122814952374e-13,1.8251546598438627e-13,0.07127012247184866,3.709512977989524e-13,-8.278323322544424e-14,-5.713526959202586e-12,1.3696315013906807e-11,3.0637999598662904e-12,-8.305291172440413e-11,1.0,-5.713526959202617e-12,8.278323322332479e-14,5.713526959202586e-12,1.0,3.7095129779942537e-13,-8.278323322544424e-14,-3.709512977989524e-13,1.0,14.633465609309448,-14.633465609300343,14.633465609298835,-14.63346560930794,14.639025026950653,-14.639025026945427,14.639025026944516,-14.639025026949625,8.347982154319938e-14,-9.041353102023807e-14,1.7131065259094962,-4.5225204022412276e-14,-7.48172678164552e-15,0.0,5.1583356212007745e-18,0.0,0.024064134830059293,3.4428229487359424e-13,0.0,0.0,1.1,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
