time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12]
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.612542276883257,-17.612542276883257,17.612542276883257,-17.612542276883257,0.0,0.0,0.0,0.0,0.0,0.0,2.48161316364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.02,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.622769802461875e-16,1.9230390140007337e-16,1.6197004924572936e-06,3.618630185801519e-14,1.9044187684415176e-14,0.00017873482998028033,9.858845875969779e-15,-1.6734429421263726e-14,2.3477593949528365e-13,1.4377074281760551e-12,-1.905932203303779e-12,2.3821560326592384e-11,1.0,2.347759394952835e-13,1.6734429421266042e-14,-2.347759394952837e-13,1.0,9.85884587596585e-15,-1.6734429421263726e-14,-9.858845875969779e-15,1.0,17.646965160733764,-17.64696516073303,17.646965160734005,-17.646965160734737,5.410714257040149,-5.410714257040064,5.410714257040099,-5.410714257040137,-1.7895345575568545e-14,-9.418824103493822e-15,2.491323035073244,-4.3921388117406064e-15,5.841964293721638e-15,0.0,8.357057830599384e-18,0.0,0.019998380299507543,1.1321348445500397e-14,0.0,0.0
0.02,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.305421540321292e-16,3.7265471820202654e-16,3.784663999229873e-06,3.855429996242834e-14,1.7121430373830668e-14,0.0002649720059135372,3.1261306429555193e-14,-3.8657569083704597e-14,9.905838615170022e-14,1.9875814917814177e-12,-2.5688881019133537e-12,5.498325200455991e-11,1.0,9.905838615169901e-14,3.865756908370769e-14,-9.905838615170022e-14,1.0,3.126130642955137e-14,-3.8657569083704597e-14,-3.1261306429555193e-14,1.0,17.68146411840982,-17.681464118408766,17.681464118410116,-17.68146411841117,11.767950351375882,-11.76795035137579,11.767950351375832,-11.767950351375847,-1.9240672997093105e-14,-8.568910850499547e-15,2.5010733869649537,-6.3246022455397685e-15,8.109204143296748e-15,0.0,6.748558060103414e-18,0.0,0.03999621533600077,4.163659111823328e-14,0.0,0.0
0.03,0.0,0.0,0.06,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0921717076943351e-15,5.330558812064563e-16,4.555840675935274e-05,3.3046312005641324e-14,1.3752536577896314e-14,0.01931558427405279,4.487818402765125e-14,-6.72385470995947e-14,5.396072335188365e-14,1.0287016200724713e-12,-4.308796192822341e-12,-3.938807596501001e-11,1.0,5.3960723351880634e-14,6.723854709959712e-14,-5.396072335188365e-14,1.0,4.487818402764763e-14,-6.72385470995947e-14,-4.487818402765125e-14,1.0,17.686329845564728,-17.686329845564124,17.68632984556641,-17.686329845567013,18.125942713445433,-18.125942713445298,18.125942713445394,-18.12594271344552,-1.6727584909786158e-14,-7.0010668468042745e-15,2.502450107249147,-3.633151348902417e-15,1.3713591413073865e-14,0.0,7.654467366336079e-18,0.0,0.05995444159324065,7.373983386338107e-14,0.0,0.0
0.04,0.0,0.0,0.08,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.2350908661744401e-15,5.686334140006748e-16,0.0006272140800746292,-1.2378999994095444e-14,-6.794936918252352e-15,0.09463531753348745,6.370317559588534e-14,-1.1574215036089871e-13,-1.206677433147058e-13,1.9676217890225017e-12,-4.327706702639118e-12,-1.0675700602499638e-11,1.0,-1.2066774331471318e-13,1.1574215036089104e-13,1.206677433147058e-13,1.0,6.37031755958993e-14,-1.1574215036089871e-13,-6.370317559588534e-14,1.0,17.602466896988794,-17.602466896987664,17.602466896990094,-17.602466896991224,18.039032815766234,-18.039032815765612,18.039032815768312,-18.039032815768962,5.434458447310397e-15,3.0383114657698553e-15,2.4787747268768734,-6.746941154915997e-15,1.4516269224129886e-14,0.0,9.028124438007583e-18,0.0,0.07937278591992537,1.3462659619630985e-13,0.0,0.0
0.05,0.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.876077384044212e-16,5.182555310934893e-16,0.001871678249335256,-2.824884281120419e-13,2.0722383615313957e-14,0.15351305764865467,8.836623209762016e-14,-1.2728484849971592e-13,-1.0970564767324613e-13,4.290998102790245e-12,6.509232008229991e-12,2.1295652358292944e-11,1.0,-1.0970564767325738e-13,1.2728484849970622e-13,1.0970564767324612e-13,1.0,8.836623209763412e-14,-1.2728484849971592e-13,-8.836623209762016e-14,1.0,17.54286891628524,-17.54286891628289,17.542868916280014,-17.54286891628236,17.729279032361195,-17.729279032360267,17.72927903236253,-17.72927903236424,1.3812415771023793e-13,-1.0405112432897074e-14,2.4620179985110013,-1.3966814028548342e-14,-1.7143666868287583e-14,0.0,9.905435811113412e-18,0.0,0.09812832175066474,2.0176787586902658e-13,0.0,0.0
0.06,0.0,0.0,0.12,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.607837955927952e-15,8.435589227578291e-16,0.003679027292587964,-2.8974206354053804e-13,8.175773596349216e-14,0.20748447174579787,1.347514498497944e-13,-6.809294965654165e-14,7.160580656731508e-13,6.0468915626332306e-12,3.982576086001549e-12,2.616321202809166e-10,1.0,7.160580656731416e-13,6.809294965663813e-14,-7.160580656731507e-13,1.0,1.3475144984974564e-13,-6.809294965654165e-14,-1.347514498497944e-13,1.0,17.48980811981419,-17.489808119810874,17.48980811980914,-17.489808119812455,17.565282950499356,-17.565282950496528,17.565282950492502,-17.56528295049497,1.4313907010699994e-13,-4.0444623330899694e-14,2.44714710454264,-1.9677589225281528e-14,-1.0302121035372667e-14,0.0,3.517894974320838e-18,0.0,0.11632097270741203,1.7320729152276433e-13,0.0,0.0
0.07,0.0,0.0,0.14,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-5.4942596819215456e-15,1.5337469694743915e-15,0.006016484421101929,-2.815877614612254e-13,8.369721300145103e-14,0.2596759229721863,1.9665530135947765e-13,-2.8985852173195775e-14,2.5415971125903105e-12,8.040092902407248e-12,4.104334316755812e-12,-1.7774984836733907e-11,1.0,2.541597112590305e-12,2.89858521736956e-14,-2.5415971125903105e-12,1.0,1.96655301359404e-13,-2.8985852173195775e-14,-1.9665530135947765e-13,1.0,17.438466292976152,-17.438466292971682,17.438466292969792,-17.43846629297426,17.479784773885502,-17.479784773881835,17.479784773879928,-17.479784773883672,1.4060769433627496e-13,-4.174302651594223e-14,2.4328008532092364,-2.6453738123162893e-14,-1.1184830663273559e-14,0.0,6.240926128323978e-18,0.0,0.1339835155788981,1.9937484477166182e-13,0.0,0.0
0.08,0.0,0.0,0.16,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-7.878472868816925e-15,2.190923654387328e-15,0.008869935543073134,-2.1064575957918062e-13,4.55771993138459e-14,0.3107595778512472,2.7261418994269346e-13,-4.978145124090587e-15,2.9554411196608097e-12,6.086846181319198e-12,1.7594056545912092e-12,2.4917623459071113e-10,1.0,2.9554411196608085e-12,4.978145124896282e-15,-2.95544111966081e-12,1.0,2.726141899426787e-13,-4.978145124090587e-15,-2.7261418994269346e-13,1.0,17.387819185035116,-17.387819185031443,17.387819185030658,-17.387819185034335,17.421857288615243,-17.421857288610305,17.421857288608454,-17.421857288613264,1.0708960997040745e-13,-2.341681201703821e-14,2.4186900480911824,-2.1678662091706263e-14,-4.637914746725554e-15,0.0,1.1357487805095755e-17,0.0,0.15113006445692687,2.6750607488352394e-13,0.0,0.0
0.09,0.0,0.0,0.18,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-9.897062117571029e-15,2.160145313848968e-15,0.01222948758920476,-1.864124190043141e-13,-1.5684117691024125e-14,0.3609188670500049,3.237414587514867e-13,1.0994210523050748e-14,5.8288453387037274e-12,6.52070968166881e-12,1.820802404922978e-12,3.8424635202716084e-10,1.0,5.828845338703731e-12,-1.099421052116371e-14,-5.8288453387037274e-12,1.0,3.237414587515508e-13,1.0994210523050748e-14,-3.237414587514867e-13,1.0,17.33759904843368,-17.337599048429635,17.337599048428768,-17.337599048432814,17.37025896973192,-17.370258969728372,17.370258969727885,-17.37025896973145,9.624908911646663e-14,6.584335248065916e-15,2.4047387261133064,-2.3806362876002163e-14,-5.085010078456342e-15,0.0,9.548354338762263e-18,0.0,0.16777051241079524,3.277676819296685e-13,0.0,0.0
