time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12]
22.96,-1.793714949172557,-2.404700954612629,3.0613333333333337,0.75545908530914,-0.5635121706954695,0.13333333333333333,0.1770325695665324,0.2373344712494858,0.0,0.0,0.0,-1.7895465303709912,-2.4100262276093365,3.061336641792703,0.7569248762628726,-0.5624822985673334,0.13333324580495556,-0.024222903420164914,0.018010477650419708,0.0539899312293748,-0.006061170987126573,-0.007290169136779027,2.899745239902965e-07,0.9983809497089808,0.053512310699065396,-0.019285016511284336,-0.0539549536653125,0.9982735038920925,-0.023213668430021272,0.01800950396784428,0.02421660650569515,0.9995445031293908,14.147859433219217,-14.147914947953984,14.14786890376624,-14.1478133888508,14.147859546238418,-14.14791496027473,14.147868792497514,-14.147813378281263,0.02605825952965121,0.04091206080281368,1.6005654892064884,2.666016766193317e-07,-2.2112078551856352e-07,0.0,3.359537039627624e-17,0.0,0.006762710901747373,0.0021879927121590094,0.0,0.0
22.97,-1.7861515191250659,-2.410324200336382,3.0626666666666664,0.7572256800546471,-0.5611360490681556,0.13333333333333333,0.1762860889416919,0.23788946335692138,0.0,0.0,0.0,-1.7819663901960148,-2.415636355284881,3.0626699742614405,0.7586882223481989,-0.5601015750568653,0.13333324753079853,-0.024279354227910985,0.01793430170271487,0.05399094862075984,-0.0060382495035415755,-0.007309180904039302,2.9030527792846413e-07,0.9983822618104392,0.05351408392067624,-0.019212030720420686,-0.053956043286632234,0.9982720376468086,-0.023274111053694473,0.0179333403225009,0.024273064796589958,0.9995445030764052,14.147859272198733,-14.147914930237224,14.147869062281426,-14.14781340406249,14.147859385207202,-14.147914942909962,14.147868951036152,-14.147813393152578,0.025929604604231528,0.04099372406925905,1.600565488869408,2.6728987082605857e-07,-2.2027445728482523e-07,0.0,2.9300920088956095e-17,0.0,0.006762714343355756,0.002187995198750471,0.0,0.0
22.98,-1.7785704604831771,-2.415923657133366,3.064,0.7589848012883971,-0.5587543892545765,0.13333333333333333,0.17553786844432287,0.23844210759139367,0.0,0.0,0.0,-1.7743686627409492,-2.4212226415316684,3.0640033067472943,0.7604440808176333,-0.5577153236476398,0.1333332492362135,-0.024335565358749374,0.017857948691683143,0.05399195742189488,-0.006015268724658445,-0.007328120058293053,2.9063636484924244e-07,0.99838357173806,0.053515865868626916,-0.019138855344175563,-0.053957124191843286,0.998270573573677,-0.02333432419908765,0.01785699953800034,0.024329283532674374,0.999544503026397,14.147859111224218,-14.147914912190767,14.147869220732428,-14.147813419585665,14.147859224185783,-14.147914925010653,14.14786910954891,-14.147813408543932,0.025800693606718324,0.04107498274520791,1.6005654885329494,2.67976260949095e-07,-2.1942685395811017e-07,0.0,2.846076257246454e-17,0.0,0.006762717712179036,0.002187997645626921,0.0,0.0
22.990000000000002,-1.7709718480688834,-2.421499269739201,3.0653333333333337,0.7607364316485723,-0.5563672147607545,0.13333333333333333,0.17478791545906003,0.2389923984985268,0.0,0.0,0.0,-1.7667534230580182,-2.4267850313090036,3.06533663925007,0.7621924343627133,-0.5553235679073429,0.13333325091880244,-0.024391536264059255,0.01778141937849794,0.053992957649666516,-0.00599222871539174,-0.007346986663710083,2.9096759106492774e-07,0.9983848794369454,0.053517656528922784,-0.019065491111654533,-0.05395819639484401,0.9982691117273255,-0.02339430727660936,0.01778048237511493,0.024385262163635294,0.9995445029790917,14.147858950312344,-14.147914893648075,14.147869379128487,-14.147813435612782,14.147859063216462,-14.147914906846689,14.147869267988831,-14.14781342417784,0.025671527832295975,0.041155836084062446,1.6005654881982634,2.6865996713304496e-07,-2.1857713136924544e-07,0.0,2.2391024204806817e-16,0.0,0.006762721040689179,0.002188000064993531,0.0,0.0
23.0,-1.7633557568774196,-2.427050983124842,3.066666666666667,0.762480553847289,-0.5539745491471372,0.13333333333333333,0.17403623738763635,0.2395403306471719,0.0,0.0,0.0,-1.7591207462919933,-2.43232346970495,3.066669971769537,0.7639332656963608,-0.5529263314456784,0.13333325258228326,-0.024447266394880103,0.01770471452212167,0.05399394932124834,-0.0059691300568350805,-0.007365779935230815,2.912991845899183e-07,0.9983861848523603,0.053519455887321744,-0.018991938749743042,-0.05395925990982888,0.9982676521623546,-0.023454059696439333,0.017703789592415028,0.024441000138816508,0.9995445029343526,14.14785878952629,-14.147914874905005,14.147869537393497,-14.147813451835054,14.147858902330672,-14.147914888158668,14.147869426364798,-14.14781344035177,0.025542108563845905,0.041236283283035004,1.6005654878638251,2.693421067898779e-07,-2.1772707583260004e-07,0.0,2.244025701029269e-16,0.0,0.0067627243267632895,0.0021880024520837885,0.0,0.0
23.01,-1.755722262076529,-2.432578742497121,3.0680000000000005,0.7642171506707655,-0.5515764160283678,0.13333333333333333,0.17328284164881072,0.24008589862946,0.0,0.0,0.0,-1.7514707077730576,-2.437837902059048,3.068003304305508,0.7656665576372746,-0.5505236379182943,0.13333325422324704,-0.024502755207971676,0.01762783488910185,0.053994932454213,-0.00594597289080304,-0.007384500210277797,2.9163108935459034e-07,0.9983874879295545,0.05352126392909311,-0.018918198993210737,-0.05396031475139118,0.9982661949332006,-0.023513580874047566,0.01762692195606361,0.024496496913271864,0.9995445028918588,14.147858628743933,-14.147914855799533,14.1478696956635,-14.147813468428422,14.147858741565274,-14.147914869341033,14.147869584596407,-14.147813456647631,0.025412437078049657,0.04131632354698843,1.6005654875312274,2.700224882943645e-07,-2.1687525591038097e-07,0.0,2.418915151615017e-17,0.0,0.006762727571890491,0.0021880048105942717,0.0,0.0
23.02,-1.7480714390057297,-2.438082493299281,3.0693333333333332,0.7659462049794907,-0.5491728390730539,0.13333333333333333,0.17252773567829555,0.24062909706085495,0.0,0.0,0.0,-1.7438033829873913,-2.443328273931617,3.0693366368577593,0.7673922930531787,-0.5481155110321346,0.13333325584248462,-0.02455800216157317,0.017550781242290404,0.053995907066451736,-0.005922757423670927,-0.007403146946166423,2.9196322060046325e-07,0.9983887886139675,0.05352308063929452,-0.018844272573223596,-0.053961360934453514,0.9982647400942211,-0.02357287022657091,0.017549880228537332,0.02455175194353134,0.9995445028514074,14.147858468071501,-14.147914836451946,14.147869853828805,-14.147813485269138,14.147858580798257,-14.147914850131047,14.147869742866597,-14.147813473348055,0.02528251465873175,0.04139595607537987,1.6005654872002322,2.707011791703586e-07,-2.160227760671e-07,0.0,2.8703683776271767e-17,0.0,0.006762730774734409,0.0021880071347123594,0.0,0.0
23.03,-1.740403363175548,-2.4435621812115285,3.070666666666667,0.767667699708399,-0.546763842003527,0.13333333333333333,0.17177092692868104,0.24116992058020809,0.0,0.0,0.0,-1.7361188476522278,-2.4487945311993404,3.07066996942608,0.7691104549226537,-0.5457019745707288,0.133333257441436,-0.02461300671644173,0.017473554350734905,0.05399687317619448,-0.005899484077163988,-0.007421720042723167,2.9229552841288835e-07,0.998390086851058,0.05352490600253199,-0.018770160227272365,-0.05396239847427862,0.9982632876996822,-0.023631927173316074,0.0174726651785163,0.024606764688635034,0.9995445028127152,14.147858307452319,-14.147914816868031,14.147870011953012,-14.147813502358341,14.147858420149342,-14.147914830705545,14.147869901000963,-14.147813490267236,0.025152342605017863,0.041475180122831655,1.6005654868703083,2.713784793694148e-07,-2.151693586412845e-07,0.0,2.5747576511072177e-17,0.0,0.006762733956969437,0.0021880094347090234,0.0,0.0
23.04,-1.732718110266803,-2.4490177521515517,3.0719999999999996,0.7693816178670305,-0.5443494485956177,0.13333333333333333,0.17101242286936472,0.24170836384980918,0.0,0.0,0.0,-1.7284171774726875,-2.454236619723491,3.0720033020102595,0.770821026211634,-0.5432830523066209,0.13333325902043974,-0.024667768334771828,0.017396154981003734,0.053997830801986224,-0.005876152971348024,-0.007440219064221832,2.9262788467687196e-07,0.9983913825864545,0.053526740003169974,-0.01869586269045595,-0.053963427386453953,0.9982618378037693,-0.023690751135149304,0.017395277572210543,0.024661534609056866,0.9995445027755951,14.14785814691709,-14.147914797217283,14.147870169974334,-14.147813519495445,14.14785825954192,-14.147914811048631,14.147870059117587,-14.147813507432875,0.025021922169225358,0.04155399478831798,1.6005654865414087,2.7205505543901847e-07,-2.1431611434496816e-07,0.0,2.756984797222385e-17,0.0,0.006762737059520338,0.0021880116839939254,0.0,0.0
23.05,-1.7250157561298365,-2.4544491522750698,3.0733333333333333,0.7710879425397056,-0.5419296826784137,0.13333333333333333,0.17025223098647518,0.2422444215554407,0.0,0.0,0.0,-1.720698448601439,-2.4596544859944425,3.0733366346101043,0.7725239900976608,-0.5408587681539343,0.133333260578024,-0.0247222864838789,0.017318583907031934,0.05399877996275488,-0.0058527643145799245,-0.007458644130109267,2.929601187349535e-07,0.9983926757657879,0.053528582625089895,-0.018621380705507347,-0.053964447686950585,0.9982603904605107,-0.023749341537641452,0.01731771818320446,0.02471606117038256,0.9995445027396976,14.147857986469388,-14.147914777300548,14.147870327928807,-14.147813536919221,14.147858099033924,-14.14791479136744,14.147870217113233,-14.147813524596279,0.024891254680049626,0.04163239941567468,1.600565486214278,2.727299338042942e-07,-2.1346191370297208e-07,0.0,2.6991248027883185e-17,0.0,0.006762740149024277,0.002188013910681075,0.0,0.0
23.06,-1.7172963767837737,-2.459856327976356,3.0746666666666664,0.7727866568856886,-0.5395045681340274,0.13333333333333333,0.1694903587827994,0.24277808840642948,0.0,0.0,0.0,-1.71296273713086,-2.4650480764200178,3.0746699672254034,0.7742193297250389,-0.5384291460004353,0.13333326211448723,-0.0247765606297749,0.017240841899107323,0.053999720677693354,-0.005829318006611765,-0.00747699504523295,2.9329258305933476e-07,0.9983939663348858,0.05353043385196446,-0.018546715011454124,-0.05396545939201558,0.9982589457239155,-0.0238076978052511,0.01723998778144455,0.024770343836892906,0.9995445027048562,14.147857826163898,-14.14791475710434,14.147870485741032,-14.147813554622443,14.147857938603577,-14.14791477137885,14.14787037504773,-14.14781354209716,0.02476034140599308,0.041710393151313634,1.6005654858888863,2.734027870620272e-07,-2.126070540337846e-07,0.0,2.811723926715938e-17,0.0,0.006762743188770141,0.002188016098240131,0.0,0.0
23.07,-1.7095600484157707,-2.465239225888771,3.076,0.7744777441393552,-0.5370741288973597,0.13333333333333333,0.16872681377770823,0.24330935913569934,0.0,0.0,0.0,-1.7052101195023086,-2.470417337904717,3.0760032998559397,0.775907028398829,-0.5359942098554435,0.1333332636308694,-0.024830590239605144,0.01716292973043917,0.054000652966311014,-0.005805814458915979,-0.007495271757408051,2.9362483941949564e-07,0.9983952542396604,0.05353229366710281,-0.01847186635030627,-0.053966462518217545,0.9982575036479233,-0.02386581936340205,0.01716208713980714,0.024824382073996922,0.9995445026709167,14.147857665966201,-14.14791473656759,14.147870643465236,-14.147813572685981,14.147857778335034,-14.14791475110208,14.147870532821198,-14.147813559880436,0.02462918366786478,0.041787975309440326,1.6005654855648834,2.740734872425069e-07,-2.1175098166811268e-07,0.0,2.574843348558611e-17,0.0,0.0067627462240501465,0.0021880182666100204,0.0,0.0
23.080000000000002,-1.7018068473802692,-2.4705977928852825,3.0773333333333337,0.7761611876103561,-0.534638388955866,0.13333333333333333,0.16796160350708308,0.24383822849982234,0.0,0.0,0.0,-1.6974406721899786,-2.4757622174038127,3.0773366325015123,0.7775870694447327,-0.5335539837255616,0.13333326512765659,-0.024884374783548623,0.01708484817368746,0.05400157684845464,-0.005782253556127121,-0.007513474430025773,2.9395698783953755e-07,0.9983965394261687,0.05353416205352319,-0.018396835463694392,-0.053967457082470825,0.9982560642863512,-0.023923705640567308,0.01708401703062821,0.024878175350132915,0.9995445026377494,14.147857505854772,-14.147914715519947,14.147870801111788,-14.147813591269035,14.147857618173502,-14.147914730468363,14.14787069052553,-14.147813578045701,0.024497782747906576,0.041865145085555396,1.6005654852421527,2.7474131965385073e-07,-2.108928287093272e-07,0.0,2.238495532625294e-16,0.0,0.006762749240095805,0.0021880204094819125,0.0,0.0
23.09,-1.6940368501982315,-2.475931976078998,3.078666666666667,0.7778369706837842,-0.5321973723493157,0.13333333333333333,0.16719473552324016,0.2443646912790715,0.0,0.0,0.0,-1.6896544718442588,-2.4810826621256457,3.07866996516193,0.7792594362573612,-0.5311084916802868,0.13333326660543054,-0.02493791373035541,0.01700659799938023,0.05400249234423839,-0.0057586354703958375,-0.007531602757788892,2.9428891966058323e-07,0.9983978218406435,0.05353603899400628,-0.01832162309104954,-0.053968443101967044,0.9982546276929978,-0.023981356063901064,0.01700577822412094,0.024931723132308726,0.9995445026053846,14.14785734586874,-14.14791469400179,14.14787095863375,-14.14781361032342,14.1478574580825,-14.147914709278343,14.14787084814157,-14.147813596773618,0.024366139939132503,0.04194190169074348,1.600565484920531,2.7540629024978545e-07,-2.100330144795403e-07,0.0,2.421809521435687e-17,0.0,0.006762752225874355,0.0021880225198773187,0.0,0.0
23.1,-1.6862501335563904,-2.4812417228236865,3.08,0.7795050768203377,-0.5297511031695564,0.13333333333333333,0.16642621739485666,0.24488874227747193,0.0,0.0,0.0,-1.6818515952842272,-2.486378619521615,3.080003297836997,0.7809241123182914,-0.5286577578471837,0.1333332680625805,-0.024991206549940016,0.016928179981450082,0.05400339947408476,-0.00573496059697544,-0.0075496568665524505,2.946206118916784e-07,0.9983991014293996,0.05353792447095177,-0.01824622997526898,-0.05396942059421108,0.9982531939215893,-0.024038770061528256,0.016927371493911422,0.024985024888691754,0.9995445025738567,14.147857185858307,-14.147914671993247,14.147871116181907,-14.147813629869988,14.147857298122316,-14.14791468762304,14.147871005632902,-14.147813615967246,0.024234256533141638,0.042018244344109404,1.6005654846008248,2.760690230151667e-07,-2.0917071944693506e-07,0.0,2.730571357705254e-17,0.0,0.0067627551702396415,0.0021880245964985066,0.0,0.0
23.11,-1.6784467743065024,-2.4865269807142845,3.0813333333333333,0.7811654895564807,-0.5272996055602794,0.13333333333333333,0.1656560567068969,0.24541037632285134,0.0,0.0,0.0,-1.674032119526318,-2.491650037337124,3.0813366305265113,0.7825810812015539,-0.5262018064009112,0.13333326949838042,-0.025044252717637147,0.016849594893202455,0.05400429825879806,-0.0057112287073763715,-0.007567636921617669,2.949518992965901e-07,0.998400378138897,0.053539818466475465,-0.01817065685892181,-0.05397038957709812,0.9982517630256611,-0.024095947067009193,0.01684879761300754,0.0250380800928646,0.9995445025431633,14.147857025863654,-14.147914649242201,14.147871273720304,-14.14781365016509,14.147857138125385,-14.147914665469669,14.147871163181977,-14.147813635659077,0.024102133832375618,0.042094172293039876,1.6005654842834516,2.7672811421144267e-07,-2.0830490548552573e-07,0.0,2.7119970404979405e-17,0.0,0.006762758080880017,0.0021880266389201156,0.0,0.0
23.12,-1.6706268494645635,-2.4917876975874385,3.082666666666667,0.7828181925046123,-0.5248429037167734,0.13333333333333333,0.16488426106053503,0.24592958826689296,0.0,0.0,0.0,-1.666196121703348,-2.4968968634851376,3.0826699632302548,0.7842303265221914,-0.5237406615692769,0.13333327091593197,-0.0250970517053259,0.016770843505254977,0.054005188719411436,-0.005687440225328465,-0.007585542576137143,2.9528297705149614e-07,0.9984016519157879,0.053541720962472034,-0.01809490448171347,-0.05397135006876287,0.9982503350587772,-0.024152886510593337,0.0167700573517386,0.025090888214954324,0.9995445025135219,14.147856865846933,-14.147914625871971,14.147871431267026,-14.14781367106564,14.14785697814061,-14.147914642512086,14.147871320711465,-14.14781365616232,0.023969773134809167,0.04216968475207072,1.600565483967153,2.7738433784117267e-07,-2.0743607799218413e-07,0.0,2.4340001620476243e-17,0.0,0.00676276093999698,0.00218802863689184,0.0,0.0
