time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],scenarioDiagnostics[1],scenarioDiagnostics[2],scenarioDiagnostics[3],scenarioDiagnostics[4],scenarioDiagnostics[5],scenarioDiagnostics[6],scenarioDiagnostics[7],scenarioDiagnostics[8],scenarioDiagnostics[9],scenarioDiagnostics[10],scenarioDiagnostics[11],scenarioDiagnostics[12],scenarioDiagnostics[13],scenarioDiagnostics[14],scenarioDiagnostics[15],scenarioDiagnostics[16]
33.980000000000004,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3403317303571998e-15,-2.8492020599474337e-15,1.1366666666666727,6.789424726601384e-16,2.347942568363004e-15,-7.560170369765105e-15,-3.613680810262959e-16,-1.1901692557977864e-16,-5.661286995787716e-09,3.7634273635898995e-15,-1.2910720128894767e-15,-9.963248500232603e-11,1.0,-5.661286995787716e-09,1.1901692762558705e-16,5.661286995787716e-09,1.0,-3.6136808035250693e-16,-1.1901692557977864e-16,3.613680810262959e-16,1.0,14.909761297552688,-14.909761297552686,14.909761297552688,-14.90976129755269,14.90976129755269,-14.909761297552688,14.90976129755269,-14.909761297552691,8.513843628157282e-16,2.918381454260237e-16,1.7784078556000003,-8.725807413251159e-18,1.1643978489332648e-17,0.0,2.198981290243721e-18,0.0,0.3633333333333273,6.294605534744773e-16,0.0,0.0,0.9,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
33.99,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.333678505060324e-15,-2.825646954515998e-15,1.1366666666666727,6.585462749462969e-16,2.3608744898069074e-15,-7.5570940704723e-15,-3.211950252081455e-16,-1.2896691071223625e-16,-5.662283320635111e-09,2.934339334402694e-15,-9.452980741740754e-16,-9.963248399038306e-11,1.0,-5.662283320635111e-09,1.2896691253093347e-16,5.662283320635111e-09,1.0,-3.2119502447789836e-16,-1.2896691071223625e-16,3.211950252081455e-16,1.0,14.909761297552688,-14.909761297552686,14.909761297552688,-14.90976129755269,14.909761297552688,-14.909761297552686,14.909761297552688,-14.90976129755269,8.580025844215607e-16,2.7359452119467975e-16,1.7784078556000003,-6.627433814561061e-18,1.0784385077972989e-17,0.0,3.2269452752531925e-18,0.0,0.3633333333333273,6.339118405147708e-16,0.0,0.0,0.9,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3273635018480595e-15,-2.801910825092707e-15,1.1366666666666727,6.216600625385558e-16,2.3763268623127523e-15,-7.56201900499989e-15,-3.0055825395549177e-16,-1.289025321704068e-16,-5.663279645460081e-09,2.3180665657929678e-15,7.457301418752576e-17,-9.963248305889492e-11,1.0,-5.663279645460081e-09,1.2890253387255225e-16,5.663279645460081e-09,1.0,-3.005582532254807e-16,-1.289025321704068e-16,3.0055825395549177e-16,1.0,14.909761297552688,-14.909761297552686,14.909761297552688,-14.90976129755269,14.909761297552688,-14.909761297552686,14.909761297552688,-14.90976129755269,8.728632422778174e-16,2.540256523008537e-16,1.7784078556000003,-4.903846879928514e-18,7.83256495150498e-18,0.0,5.078954193391738e-18,0.0,0.3633333333333273,6.394693550359962e-16,0.0,0.0,0.9,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
34.01,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3215063481454704e-15,-2.778117969656533e-15,1.1366666666666727,5.720857596398092e-16,2.379967518037272e-15,-7.562031736854985e-15,-2.850023871936641e-16,-1.167372942465061e-16,-5.664275970283872e-09,1.2812052850309121e-15,1.6624250558334096e-15,-9.96324821407051e-11,1.0,-5.664275970283872e-09,1.1673729586083824e-16,5.664275970283872e-09,1.0,-2.8500238653243184e-16,-1.167372942465061e-16,2.850023871936641e-16,1.0,14.909761297552688,-14.909761297552688,14.909761297552688,-14.909761297552688,14.909761297552688,-14.909761297552686,14.909761297552688,-14.90976129755269,8.94165914190573e-16,2.402095738269004e-16,1.7784078556000003,-1.8944950259459933e-18,3.0665813313299645e-18,0.0,3.604584922705466e-18,0.0,0.3633333333333273,6.374119106577017e-16,0.0,0.0,0.9,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
34.02,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.315783445539396e-15,-2.7542919888992886e-15,1.1366666666666727,5.76701854822657e-16,2.3795834769563234e-15,-7.561021012616608e-15,-2.797149901569075e-16,-1.034921081806683e-16,-5.665272295080716e-09,1.1263190683393204e-16,1.0312260994420847e-15,-9.96324790644694e-11,1.0,-5.665272295080716e-09,1.0349210976532989e-16,5.665272295080716e-09,1.0,-2.797149895705965e-16,-1.034921081806683e-16,2.797149901569075e-16,1.0,14.909761297552688,-14.909761297552688,14.909761297552688,-14.909761297552688,14.909761297552688,-14.909761297552688,14.909761297552688,-14.909761297552688,8.890119114239954e-16,2.2834670959322304e-16,1.7784078556000003,1.6292054085200355e-18,4.75031548935283e-18,0.0,5.02193264705296e-18,0.0,0.3633333333333273,6.220681548732253e-16,0.0,0.0,0.9,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
34.03,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.310108000944875e-15,-2.7303811965238814e-15,1.1366666666666727,5.604478016747565e-16,2.392591832786783e-15,-7.558962451915915e-15,-2.8170871830687334e-16,-9.206946037207747e-17,-5.666268619852389e-09,-4.973745832413202e-16,1.3162627685091767e-15,-9.963247642422606e-11,1.0,-5.666268619852389e-09,9.206946196831473e-17,5.666268619852389e-09,1.0,-2.8170871778518306e-16,-9.206946037207747e-17,2.8170871830687334e-16,1.0,14.909761297552688,-14.909761297552688,14.909761297552688,-14.909761297552688,14.909761297552688,-14.909761297552688,14.909761297552688,-14.909761297552688,8.940972248306787e-16,2.098857716415233e-16,1.7784078556000003,3.620091125711263e-18,3.783884240538119e-18,0.0,5.236682127477873e-18,0.0,0.3633333333333273,6.169330032672728e-16,0.0,0.0,0.9,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
34.04,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.304590643207692e-15,-2.706407571017711e-15,1.1366666666666727,5.475692309098067e-16,2.4004263616606048e-15,-7.560694047484795e-15,-2.9334657447186403e-16,-7.771353516488493e-17,-5.667264944590081e-09,-1.3589603597713858e-15,1.5198145568307252e-15,-9.963247291358607e-11,1.0,-5.667264944590081e-09,7.77135368273577e-17,5.667264944590081e-09,1.0,-2.933465740314408e-16,-7.771353516488493e-17,2.9334657447186403e-16,1.0,14.909761297552688,-14.90976129755269,14.90976129755269,-14.909761297552688,14.909761297552688,-14.909761297552688,14.909761297552688,-14.909761297552688,8.976102987748788e-16,1.9392548693902006e-16,1.7784078556000003,6.47280881830656e-18,3.0122821003342225e-18,0.0,2.2208772785083976e-16,0.0,0.3633333333333273,6.109043683044272e-16,0.0,0.0,0.9,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
34.05,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2990220905000282e-15,-2.682141178761728e-15,1.1366666666666727,5.57327351096562e-16,2.433550251588184e-15,-7.558171804135844e-15,-3.051970629809766e-16,-6.862566634876882e-17,-5.668261269320758e-09,-1.2107865444950067e-15,8.167947406275945e-16,-9.963247347652035e-11,1.0,-5.668261269320758e-09,6.862566807870551e-17,5.668261269320758e-09,1.0,-3.051970625919884e-16,-6.862566634876882e-17,3.051970629809766e-16,1.0,14.909761297552686,-14.909761297552688,14.90976129755269,-14.909761297552688,14.909761297552688,-14.90976129755269,14.90976129755269,-14.909761297552688,8.900174967368142e-16,1.6543874012502416e-16,1.7784078556000003,6.390579256988296e-18,4.9476965616988864e-18,0.0,5.7179654508691125e-18,0.0,0.3633333333333273,6.073483679654451e-16,0.0,0.0,0.9,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
34.06,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2932797801415036e-15,-2.6572013690413344e-15,1.1366666666666727,5.784000385632043e-16,2.5166966911895492e-15,-7.575103754826859e-15,-3.01257355098944e-16,-6.970190416296624e-17,-5.669257594073625e-09,1.0332289245793916e-15,-3.5385297334670145e-16,-9.963247564579358e-11,1.0,-5.669257594073625e-09,6.970190587087179e-17,5.669257594073625e-09,1.0,-3.012573547037859e-16,-6.970190416296624e-17,3.01257355098944e-16,1.0,14.90976129755269,-14.90976129755269,14.909761297552691,-14.909761297552691,14.909761297552686,-14.909761297552688,14.90976129755269,-14.909761297552688,8.767986687252905e-16,1.1212684838366117e-16,1.7784078556000007,-2.978262997147214e-21,8.377002363284428e-18,0.0,2.220482394900244e-16,0.0,0.3633333333333273,6.110681131317556e-16,0.0,0.0,0.9,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
34.07,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.287536940648659e-15,-2.6319872319433952e-15,1.1366666666666727,5.71297390855189e-16,2.5196789586825788e-15,-7.557614958957512e-15,-2.9672792483685624e-16,-7.339210787098601e-17,-5.67025391882526e-09,-6.874977656336639e-17,-3.539452355181476e-16,-9.963247547083834e-11,1.0,-5.67025391882526e-09,7.339210955350868e-17,5.67025391882526e-09,1.0,-2.967279244207043e-16,-7.339210787098601e-17,2.9672792483685624e-16,1.0,14.909761297552688,-14.909761297552688,14.90976129755269,-14.90976129755269,14.90976129755269,-14.909761297552691,14.909761297552693,-14.909761297552693,8.773705558582403e-16,9.791416726242462e-17,1.7784078556000003,3.3479686557855467e-18,8.429432241151331e-18,0.0,3.5626532305650284e-18,0.0,0.3633333333333273,6.161143702929302e-16,0.0,0.0,0.9,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
34.08,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2817015000740915e-15,-2.60645686028848e-15,1.1366666666666727,5.941775382476482e-16,2.5678883600176483e-15,-7.553781398107157e-15,-2.8855341996133147e-16,-7.975302377361085e-17,-5.671250243624361e-09,7.507179803918181e-16,-1.6387635094342769e-15,-9.963248533560015e-11,1.0,-5.671250243624361e-09,7.97530254100695e-17,5.671250243624361e-09,1.0,-2.8855341950903215e-16,-7.975302377361085e-17,2.8855341996133147e-16,1.0,14.909761297552688,-14.909761297552688,14.90976129755269,-14.90976129755269,14.90976129755269,-14.909761297552688,14.90976129755269,-14.90976129755269,8.632199264094267e-16,6.140421166449809e-17,1.7784078556000003,1.0501812829991128e-18,1.2263139153264761e-17,0.0,2.818622313575943e-18,0.0,0.3633333333333273,6.196085930532108e-16,0.0,0.0,0.9,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
34.09,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.275671451532354e-15,-2.580484887449581e-15,1.1366666666666727,6.017516277382102e-16,2.6098185260080464e-15,-7.567148143793255e-15,-2.786608445784389e-16,-1.2990751571256702e-16,-5.67224656857495e-09,1.3553979645391891e-15,-2.4016745407924974e-15,-9.963248146675777e-11,1.0,-5.67224656857495e-09,1.2990751729320002e-16,5.67224656857495e-09,1.0,-2.7866084384157144e-16,-1.2990751571256702e-16,2.786608445784389e-16,1.0,14.909761297552688,-14.909761297552688,14.909761297552691,-14.909761297552691,14.909761297552688,-14.909761297552688,14.90976129755269,-14.90976129755269,8.564627239868989e-16,2.7744398144277442e-17,1.7784078556000007,-6.464119696000454e-19,1.5154486106366175e-17,0.0,4.190599585170587e-18,0.0,0.3633333333333273,6.656796242066512e-16,0.0,0.0,0.9,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
34.1,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.269856081341043e-15,-2.5541665552205017e-15,1.1366666666666727,5.725974921838939e-16,2.643027335091358e-15,-7.560028328222557e-15,-2.6548730147560046e-16,-1.2673849219174234e-16,-5.67324289326834e-09,1.6297700426078186e-15,-1.6807643427937003e-15,-9.963247888135102e-11,1.0,-5.67324289326834e-09,1.2673849369791629e-16,5.67324289326834e-09,1.0,-2.6548730075658224e-16,-1.2673849219174234e-16,2.6548730147560046e-16,1.0,14.909761297552688,-14.909761297552688,14.90976129755269,-14.90976129755269,14.909761297552688,-14.909761297552688,14.909761297552691,-14.909761297552691,8.677914690310803e-16,-1.821755990800481e-18,1.7784078556000003,-1.4246583612411029e-18,1.3033370304690896e-17,0.0,3.673418822621226e-18,0.0,0.3633333333333273,6.699868756978151e-16,0.0,0.0,0.9,1.0,1.0,0.159504,0.00010556,0.00010556,0.00010556,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
