time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],scenarioDiagnostics[1],scenarioDiagnostics[2],scenarioDiagnostics[3],scenarioDiagnostics[4],scenarioDiagnostics[5],scenarioDiagnostics[6],scenarioDiagnostics[7],scenarioDiagnostics[8],scenarioDiagnostics[9],scenarioDiagnostics[10],scenarioDiagnostics[11],scenarioDiagnostics[12],scenarioDiagnostics[13],scenarioDiagnostics[14],scenarioDiagnostics[15],scenarioDiagnostics[16]
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.71701389582819,-14.71701389582819,14.71701389582819,-14.71701389582819,0.0,0.0,0.0,0.0,0.0,0.0,1.7327239840800002,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.5503289786763672e-16,3.8597565040938776e-16,1.7730109182895955e-06,-1.5695541826141036e-14,4.0260856583948025e-14,0.00019234286482571047,2.2631457961632513e-14,3.0421709073198527e-15,5.0152617593564986e-14,2.962042181777983e-12,-8.77344672026524e-15,4.421039024716892e-12,1.0,5.0152617593565055e-14,-3.0421709073187175e-15,-5.015261759356499e-14,1.0,2.2631457961632664e-14,3.0421709073198527e-15,-2.2631457961632513e-14,1.0,14.722885225625877,-14.72288522562407,14.722885225624081,-14.722885225625888,5.410713116688208,-5.4107131166882105,5.410713116688207,-5.410713116688076,7.76091109974311e-15,-1.9901704538108752e-14,1.7341067949354103,-9.031139290266058e-15,4.495298968408576e-17,0.0,2.220716775954662e-16,0.0,0.0029982269890817103,1.1246530515896201e-14,0.0,0.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.0669553026562347e-16,7.90272255067272e-16,4.035595498836996e-06,-1.50466865488585e-14,4.123715986945123e-14,0.00026981698988730665,5.4450771407648395e-14,5.0806942427460755e-15,-1.913892150997343e-14,3.2144020418453232e-12,5.051711797817937e-13,3.502246026995355e-11,1.0,-1.913892150997315e-14,-5.080694242747118e-15,1.913892150997343e-14,1.0,5.4450771407648294e-14,5.0806942427460755e-15,-5.4450771407648395e-14,1.0,14.728967922459274,-14.728967922457235,14.72896792245693,-14.728967922458969,11.767947871411804,-11.76794787141181,11.767947871411808,-11.767947871411664,7.520024667216329e-15,-2.0584063207473936e-14,1.735539968486398,-1.0196881965169984e-14,-1.525234088952757e-15,0.0,1.054618381645983e-18,0.0,0.005995964404501163,4.2597012457337204e-14,0.0,0.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.009,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-5.5039541868609e-16,1.1109485332651078e-15,4.0947327095369094e-05,-2.5653638971614208e-14,2.0025337706512496e-14,0.014675763850739881,9.147300391939538e-14,-3.711425299426727e-16,-3.0533445644626447e-13,3.518988919837001e-12,-1.3526706726762955e-12,-5.729717759648447e-11,1.0,-3.053344564462645e-13,3.7114252991474286e-16,3.053344564462645e-13,1.0,9.147300391939548e-14,-3.711425299426727e-16,-9.147300391939538e-14,1.0,14.708178676557003,-14.708178676554667,14.7081786765555,-14.708178676557836,16.264344041328926,-16.264344041326243,16.264344041325835,-16.26434404132853,1.2835070144770235e-14,-1.0363704992749048e-14,1.7306441598520321,-1.1668267244875746e-14,4.159249475951955e-15,0.0,4.63781068875865e-18,0.0,0.00895905267290463,8.583863324028394e-14,0.0,0.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.012,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-7.981488591863065e-16,1.1073271942950588e-15,0.00028831128114855493,-2.6622808230655053e-14,-1.9927329555712274e-14,0.03159552213698811,1.2158795151403874e-13,-7.666037655029024e-15,-2.7980640418987083e-13,2.604203042213782e-12,1.657433113032314e-13,7.78950374528978e-11,1.0,-2.7980640418987174e-13,7.666037654995002e-15,2.7980640418987083e-13,1.0,1.2158795151404086e-13,-7.666037655029024e-15,-1.2158795151403874e-13,1.0,14.682208405453823,-14.682208405451924,14.682208405451865,-14.682208405453764,15.02569387246216,-15.025693872459769,15.025693872460895,-15.025693872463291,1.343475962477474e-14,9.193760751170587e-15,1.7245379492892012,-9.462557372509925e-15,-2.962968536513459e-16,0.0,3.2057640579006665e-18,0.0,0.011711688718851445,1.2785678278474144e-13,0.0,0.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.015000000000000003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.084467313146742e-15,7.430336552192685e-16,0.000659654034703037,-1.474426967429374e-14,-4.7485827676430886e-14,0.04173191103156249,1.4308192364128673e-13,-5.653966795220141e-15,5.078285180383835e-13,1.5382755332935849e-12,-6.774707000850004e-13,7.884696283033747e-11,1.0,5.078285180383827e-13,5.653966795292801e-15,-5.078285180383835e-13,1.0,1.4308192364128386e-13,-5.653966795220141e-15,-1.4308192364128673e-13,1.0,14.668671060158395,-14.66867106015706,14.668671060157493,-14.668671060158829,14.725869938306419,-14.725869938304603,14.725869938304383,-14.725869938306195,7.765386525408757e-15,2.286707472945914e-14,1.7213592853689215,-6.6475876696459175e-15,2.1645591969449878e-15,0.0,3.5601138997008936e-18,0.0,0.014340345965296966,1.5669629959637732e-13,0.0,0.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.018,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.3479701736486772e-15,-5.040917961552746e-17,0.0011176594260240516,-2.286446253043132e-14,-1.2957506780944424e-13,0.04970431617243219,1.4842430328898457e-13,-8.41181696482353e-15,1.3282873341027239e-12,-1.8703991286393726e-12,-1.731102140022464e-12,1.3094242251443715e-10,1.0,1.3282873341027226e-12,8.411816965020678e-15,-1.3282873341027239e-12,1.0,1.484243032889734e-13,-8.41181696482353e-15,-1.4842430328898457e-13,1.0,14.65900528429126,-14.659005284291904,14.659005284292988,-14.659005284292345,14.675727786709153,-14.675727786707986,14.675727786708496,-14.67572778670962,1.1873253729078879e-14,6.344861142181881e-14,1.7190914873992353,3.201874548942169e-15,5.392447174992718e-15,0.0,1.1877350265031315e-18,0.0,0.016882340573975946,1.8596451867862632e-13,0.0,0.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.0,0.0,0.021,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.5729617284916223e-15,-1.6690729472237517e-15,0.0016518362856092882,-2.4991508552092625e-14,-3.085349441773331e-13,0.057083726395723386,1.1961054627387498e-13,-2.5557770037347052e-14,2.5637056062104144e-12,-8.820663018114719e-12,-1.6321728475450036e-12,1.0108564069716511e-10,1.0,2.563705606210411e-12,2.55577700376537e-14,-2.5637056062104144e-12,1.0,1.1961054627380945e-13,-2.5557770037347052e-14,-1.1961054627387498e-13,1.0,14.6502885368521,-14.650288536856879,14.65028853685795,-14.650288536853171,14.659479335289737,-14.659479335290795,14.659479335292238,-14.659479335291044,1.3028176571557984e-14,1.5186280843330806e-13,1.717047633704846,2.37572780794691e-14,5.3274076409210795e-15,0.0,4.86188711652204e-18,0.0,0.019348163714390715,2.106783475116624e-13,0.0,0.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.024,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.4111772695521455e-15,-4.2831775104858515e-15,0.0022586773858935035,-3.061276399333677e-14,-1.4419377317114632e-13,0.0642475561990263,5.40742270751546e-14,-1.8164756105447833e-14,3.459851169782448e-12,-1.204144898833704e-12,-1.5337967150949392e-12,4.863441014257998e-11,1.0,3.459851169782447e-12,1.816475610563492e-14,-3.459851169782448e-12,1.0,5.407422707509176e-14,-1.8164756105447833e-14,-5.40742270751546e-14,1.0,14.641820161715097,-14.641820161715572,14.641820161716568,-14.641820161716096,14.648271833910618,-14.648271833916894,14.648271833917777,-14.648271833911828,1.6203570215974813e-14,7.274490367489935e-14,1.715063181184226,2.358070963645585e-15,4.9603533464676856e-15,0.0,4.375619599796242e-18,0.0,0.021741322614106495,1.0036274309630457e-13,0.0,0.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.0,0.0,0.027000000000000003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.9292109020636853e-15,-6.223068679522298e-15,0.002936438732925568,-9.84221538950452e-14,-5.90790767836153e-13,0.07127078586338366,2.1281902042357208e-14,-2.530427270629328e-14,3.808707576198648e-12,-2.0500000818993764e-11,1.002355000795658e-12,-3.567185986405163e-11,1.0,3.808707576198647e-12,2.5304272706374338e-14,-3.808707576198647e-12,1.0,2.1281902042260835e-14,-2.530427270629328e-14,-2.1281902042357208e-14,1.0,14.633463162077337,-14.633463162089216,14.63346316208875,-14.633463162076872,14.639022548384784,-14.639022548384776,14.63902254838545,-14.639022548385826,4.965624983126359e-14,2.923219271290526e-13,1.713105952928332,5.90050364951156e-14,-2.301290238050245e-15,0.0,4.5975519727154094e-18,0.0,0.024063561267074436,1.994515137182834e-13,0.0,0.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
