time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],scenarioDiagnostics[1],scenarioDiagnostics[2],scenarioDiagnostics[3],scenarioDiagnostics[4],scenarioDiagnostics[5],scenarioDiagnostics[6],scenarioDiagnostics[7],scenarioDiagnostics[8],scenarioDiagnostics[9],scenarioDiagnostics[10],scenarioDiagnostics[11],scenarioDiagnostics[12],scenarioDiagnostics[13],scenarioDiagnostics[14],scenarioDiagnostics[15],scenarioDiagnostics[16]
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.71701389582819,-14.71701389582819,14.71701389582819,-14.71701389582819,0.0,0.0,0.0,0.0,0.0,0.0,1.7327239840800002,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.9,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.551296190853692e-16,2.0673297266105691e-16,1.4535995943401815e-06,2.5365642655398374e-14,1.9966409472243167e-14,0.00016046671416399287,6.335347730202388e-15,-1.2305156616775378e-14,1.2915774806531912e-12,4.831633790751748e-13,-1.198239539333554e-12,2.556483701144317e-10,1.0,1.2915774806531912e-12,1.230515661678356e-14,-1.2915774806531912e-12,1.0,6.335347730186496e-15,-1.2305156616775378e-14,-6.335347730202388e-15,1.0,14.722945499528302,-14.722945499528011,14.722945499528743,-14.722945499529034,5.410713116889885,-5.410713116889919,5.410713116889877,-5.41071311688985,-1.2544763347735731e-14,-9.877522068139961e-15,1.7341209934566975,-1.4578018909394736e-15,3.660642663844177e-15,0.0,2.220877498063651e-16,0.0,0.00299854640040566,5.111227385440419e-15,0.0,0.0,0.9,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,5.148331922508585e-16,3.871915366075791e-16,3.398082571221956e-06,2.7850749370423068e-14,1.591993000638589e-14,0.0002380725093150613,1.4096633947117226e-14,-1.9750696763540933e-14,3.783889817120846e-12,-1.524955289768784e-13,4.672694350142741e-13,2.783269166860594e-10,1.0,3.783889817120846e-12,1.9750696763594273e-14,-3.783889817120846e-12,1.0,1.4096633947042492e-14,-1.9750696763540933e-14,-1.4096633947117226e-14,1.0,14.729028586032099,-14.729028586032166,14.729028586031918,-14.72902858603185,11.767947871412376,-11.767947871412389,11.767947871412376,-11.767947871412316,-1.3892503019608377e-14,-7.98816491833791e-15,1.7355542647051843,3.3406491610911447e-16,-1.2491096864782064e-15,0.0,5.82851456378205e-18,0.0,0.005996601917428778,1.5103151624531764e-14,0.0,0.0,0.9,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.009,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,4.188692350293256e-16,1.536269237492524e-16,1.0451474217456075e-05,-7.318958266709255e-14,-8.520450935940947e-14,0.0030016551908324126,-1.2201160184125891e-14,-3.465591171235671e-14,5.57158962116272e-12,-5.859088108557158e-12,3.4142440795681676e-13,1.626739188031556e-10,1.0,5.571589621162721e-12,3.465591171228873e-14,-5.571589621162721e-12,1.0,-1.2201160184318979e-14,-3.465591171235671e-14,1.2201160184125891e-14,1.0,14.730078922793743,-14.730078922797228,14.730078922797166,-14.73007892279368,16.26442297653956,-16.2644229765396,16.264422976539343,-16.26442297653918,3.5612250756127385e-14,4.162735332248329e-14,1.735801800574263,1.7424118242162817e-14,-3.0703431994251974e-16,0.0,1.863315004788717e-18,0.0,0.008989548525782542,5.6415898982456176e-14,0.0,0.0,0.9,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.012,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.2247160760281244e-16,-5.852869394814025e-16,3.6330667072493156e-05,-7.632013111697919e-14,-5.270038592706208e-14,0.0021672651252697918,-6.562424308722786e-14,-3.4198416230465016e-14,7.450189696205461e-12,-4.493853739655623e-12,-1.0451859797451002e-13,2.1053032545914609e-10,1.0,7.450189696205463e-12,3.41984162299761e-14,-7.45018969620546e-12,1.0,-6.562424308748264e-14,-3.4198416230465016e-14,6.562424308722786e-14,1.0,14.737813235407135,-14.737813235409963,14.73781323541017,-14.737813235407343,15.053248186645138,-15.053248186649508,15.053248186649487,-15.053248186645122,3.7519520080834557e-14,2.6091290416465455e-14,1.7376251116942918,1.4139475024440088e-14,1.0388365814413068e-15,0.0,4.8270729051198775e-18,0.0,0.011963669332927506,7.532504695822187e-14,0.0,0.0,0.9,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.015000000000000003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-5.498267678676944e-15,8.927776286965228e-16,4.1594771305757865e-05,-7.419914162699715e-13,2.321359496041787e-13,0.0002781814330224096,-2.4583543444981247e-14,1.5719961884832287e-13,9.958516183605353e-12,7.975283595607111e-12,2.969508104004459e-11,4.0080712573978174e-10,1.0,9.95851618360535e-12,-1.5719961884856769e-13,-9.958516183605353e-12,1.0,-2.4583543443415774e-14,1.5719961884832287e-13,2.4583543444981247e-14,1.0,14.74755543359351,-14.747555433588964,14.747555433571307,-14.747555433575853,14.792005603855147,-14.792005603858053,14.792005603858373,-14.792005603855388,3.659635223840283e-13,-1.1407514949991402e-13,1.739923130132688,-2.275394146860535e-14,-8.839450714312496e-14,0.0,6.265635425949806e-18,0.0,0.014958405228694245,1.0464048454707789e-13,0.0,0.0,0.9,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.018,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.2376323693975879e-14,5.2786814871842175e-15,4.4369158949421965e-05,-5.835629880667589e-13,7.353553727728317e-13,0.00027629323357427195,1.4319465483023647e-13,4.38791135071881e-13,1.3801349533864251e-11,2.953640379720738e-11,2.4844224673535146e-11,3.6018482532131296e-10,1.0,1.3801349533864314e-11,-4.387911350699047e-13,-1.3801349533864253e-11,1.0,1.431946548362924e-13,4.38791135071881e-13,-1.4319465483023647e-13,1.0,14.753775000437622,-14.753775000420099,14.753775000404511,-14.753775000422037,14.763637459951589,-14.763637459945006,14.763637459922727,-14.763637459929074,2.91896373909773e-13,-3.626043142683549e-13,1.7413910141043973,-8.776379323700037e-14,-7.80578658378387e-14,0.0,8.348914264057418e-19,0.0,0.017955630841050577,2.788576571043984e-13,0.0,0.0,0.9,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.0,0.0,0.021,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.802503040319359e-14,1.265876409673516e-14,4.7125446930951626e-05,-8.131031152128985e-13,8.418130672800199e-13,0.0002749509440858748,4.47658336038328e-13,6.877510185396715e-13,1.7443390546604647e-11,3.6945066223370186e-11,3.606096529125189e-11,3.7668099765294976e-10,1.0,1.7443390546604954e-11,-6.877510185318628e-13,-1.7443390546604644e-11,1.0,4.4765833605032476e-13,6.877510185396715e-13,-4.47658336038328e-13,1.0,14.759990965676417,-14.759990965653756,14.759990965630985,-14.759990965653644,14.76061869571134,-14.760618695689848,14.760618695673296,-14.760618695694856,4.071064270723306e-13,-4.184449079338717e-13,1.742858666449431,-1.1353357233846978e-13,-1.1408704825444432e-13,0.0,4.456386830235613e-18,0.0,0.02095287455306905,4.993500852349741e-13,0.0,0.0,0.9,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.024,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.5449944796774337e-14,2.0273230969036216e-14,4.986890317913842e-05,-8.14711558656251e-13,7.798143434651014e-13,0.00027374014590432076,7.934056738865623e-13,1.0333501551218033e-12,2.1156588224022937e-11,3.640791823735237e-11,3.925398398365952e-11,3.396255641644544e-10,1.0,2.1156588224023757e-11,-1.0333501551050174e-12,-2.1156588224022937e-11,1.0,7.934056739084244e-13,1.0333501551218033e-12,-7.934056738865623e-13,1.0,14.766204095653826,-14.76620409563056,14.766204095604998,-14.766204095628265,14.763393347570254,-14.763393347545264,14.763393347520605,-14.763393347545652,4.116491276436529e-13,-3.919496779767186e-13,1.7443262671502626,-1.1661693170720748e-13,-1.2812759243930766e-13,0.0,1.6721332019878456e-18,0.0,0.023950131096820863,9.793898862049993e-13,0.0,0.0,0.9,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.0,0.0,0.027000000000000003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.176641161147798e-14,2.6541623938842417e-14,5.260068971323646e-05,-4.385260625948543e-13,4.91876419273963e-13,0.00027258890111484505,1.1092890338760566e-12,1.3693226134648193e-12,2.466248032616532e-11,2.774098325454499e-11,2.7661277943365595e-11,3.7542511870035227e-10,1.0,2.466248032616684e-11,-1.3693226134374614e-12,-2.466248032616532e-11,1.0,1.1092890339098276e-12,1.3693226134648193e-12,-1.1092890338760566e-12,1.0,14.772414525615893,-14.772414525596798,14.77241452557704,-14.772414525596135,14.768613575184753,-14.768613575160689,14.76861357513388,-14.768613575157875,2.307123720430929e-13,-2.5418315090409375e-13,1.7457938473284278,-9.575094021327433e-14,-9.906703524350695e-14,0.0,2.7874057000939915e-18,0.0,0.026947399310286765,1.5682121739572656e-12,0.0,0.0,0.9,1.1,1.1,0.1754544,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
