time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],scenarioDiagnostics[1],scenarioDiagnostics[2],scenarioDiagnostics[3],scenarioDiagnostics[4],scenarioDiagnostics[5],scenarioDiagnostics[6],scenarioDiagnostics[7],scenarioDiagnostics[8],scenarioDiagnostics[9],scenarioDiagnostics[10],scenarioDiagnostics[11],scenarioDiagnostics[12],scenarioDiagnostics[13],scenarioDiagnostics[14],scenarioDiagnostics[15],scenarioDiagnostics[16]
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.71701389582819,-14.71701389582819,14.71701389582819,-14.71701389582819,0.0,0.0,0.0,0.0,0.0,0.0,1.7327239840800002,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-4.443611191071029e-16,4.0459993992950223e-16,1.7730109670351327e-06,-4.469739357851569e-14,4.162496376433158e-14,0.0001923428825088278,1.3696453715929349e-14,1.5359737640889725e-14,5.996807770959661e-13,1.39270908842051e-12,9.000345473494187e-13,9.723149658224123e-11,1.0,5.996807770959663e-13,-1.5359737640881514e-14,-5.996807770959661e-13,1.0,1.369645371593856e-14,1.5359737640889725e-14,-1.3696453715929349e-14,1.0,14.722885225592504,-14.722885225591662,14.722885225591115,-14.722885225591957,5.410715397111341,-5.410715397111246,5.410715397111297,-5.410715397111179,2.210278706788588e-14,-2.0578814050316535e-14,1.7341067949275968,-4.2019088987652314e-15,-2.7340832669611656e-15,0.0,5.836382320077711e-18,0.0,0.002998226989032965,3.1903896010777428e-15,0.0,0.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-8.813677012543691e-16,8.438193215305098e-16,4.035596013717531e-06,-4.238450044181501e-14,4.5421481729194277e-14,0.00026981707356098374,3.221564766551648e-14,2.2152126326451795e-14,1.3538904775542932e-12,2.04117374777969e-12,-1.2674199484381425e-12,4.543562067335977e-11,1.0,1.353890477554294e-12,-2.215212632640818e-14,-1.3538904775542932e-12,1.0,3.2215647665546467e-14,2.2152126326451795e-14,-3.221564766551648e-14,1.0,14.728967922300892,-14.728967922299617,14.728967922300352,-14.728967922301628,11.767952831340626,-11.767952831340578,11.767952831340615,-11.76795283134052,2.1191726832965447e-14,-2.265924678733352e-14,1.7355399684492856,-6.3725963860865716e-15,3.673018074265217e-15,0.0,5.125926526750725e-18,0.0,0.005995964403986282,2.158536954088838e-14,0.0,0.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.009,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.301790740252724e-15,1.3243406593093221e-15,4.09474946512918e-05,-4.2322858731751326e-14,4.406994625961761e-14,0.014675800170482733,5.900489615241576e-14,2.0962230937051385e-14,1.452670261041009e-12,3.3527990639993508e-12,-5.023198019606861e-13,-8.155891270367603e-12,1.0,1.4526702610410102e-12,-2.096223093696567e-14,-1.452670261041009e-12,1.0,5.90048961524462e-14,2.0962230937051385e-14,-5.900489615241576e-14,1.0,14.708178608220637,-14.708178608218502,14.70817860821878,-14.708178608220916,16.264342230039514,-16.26434223003785,16.2643422300388,-16.26434223004046,2.1374199031587745e-14,-2.2240751481756016e-14,1.7306441437703348,-1.0658396012064464e-14,1.3950059913179102e-15,0.0,4.386462896810092e-18,0.0,0.008959052505348708,4.695031687976561e-14,0.0,0.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.012,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.7363337368184454e-15,1.6004635347676607e-15,0.00028831163497242644,-4.2028086571828725e-14,9.912127986876429e-15,0.03159553462981086,8.823706448467756e-14,1.6609491261813937e-14,9.026762162010984e-13,2.4258633300826184e-12,-4.777488635096511e-13,-1.164032283420274e-10,1.0,9.026762162010999e-13,-1.6609491261734287e-14,-9.026762162010985e-13,1.0,8.823706448469256e-14,1.6609491261813937e-14,-8.823706448467756e-14,1.0,14.682208381289255,-14.682208381287573,14.68220838128785,-14.682208381289533,15.025694087417415,-15.025694087415058,15.025694087415225,-15.025694087417564,2.144970252970505e-14,-5.6611814030734525e-15,1.7245379436126387,-8.381996421499022e-15,1.3790164472014173e-15,0.0,1.746692397328812e-18,0.0,0.011711688365027574,8.505669789621203e-14,0.0,0.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.015000000000000003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.1927587173796324e-15,1.5412167051756661e-15,0.0006596544922575802,-5.021837352895457e-14,-2.5384970142354535e-14,0.04173191917062057,1.0775712176248323e-13,1.4162999414065261e-14,-2.0309289923675454e-13,1.3343523025816842e-12,2.4068616784934084e-13,-7.730071731556404e-11,1.0,-2.0309289923675302e-13,-1.4162999414087148e-14,2.0309289923675454e-13,1.0,1.0775712176248036e-13,1.4162999414065261e-14,-1.0775712176248323e-13,1.0,14.668671043927537,-14.668671043926436,14.668671043926292,-14.668671043927395,14.725869950867226,-14.725869950865592,14.72586995086582,-14.725869950867438,2.5689455950106052e-14,1.1645657254076931e-14,1.7213592815595193,-5.491849487664896e-15,-7.121663264298157e-16,0.0,3.001928182837565e-18,0.0,0.014340345507742422,1.1452503411485637e-13,0.0,0.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.018,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.588195786185677e-15,9.347828591158444e-16,0.00111765996536832,-5.4680129850720243e-14,-1.1758405373538092e-13,0.049704323937259556,1.0801242445116832e-13,1.2972367775662575e-14,-9.23397762378237e-13,-3.3476757990595087e-12,1.0309563722589347e-12,6.087423958698065e-11,1.0,-9.233977623782356e-13,-1.2972367775762312e-14,9.233977623782368e-13,1.0,1.0801242445115633e-13,1.2972367775662575e-14,-1.0801242445116832e-13,1.0,14.659005268582073,-14.659005268583723,14.65900526858311,-14.65900526858146,14.675727734046692,-14.675727734045706,14.675727734045534,-14.67572773404641,2.8073358471650957e-14,5.70810730744122e-14,1.7190914837146571,8.207211161569817e-15,-3.049215401861502e-15,0.0,2.849083684941186e-18,0.0,0.01688234003463168,1.4125655240078762e-13,0.0,0.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.0,0.0,0.021,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.1591959136626193e-15,-3.150621818410682e-16,0.001651836901598467,-1.0847349250687714e-13,-1.9941765594186733e-13,0.057083733955586094,7.429101503214026e-14,2.504891502149207e-14,-2.6377511733877714e-13,-6.225433503890974e-12,3.126290090241787e-12,1.1633127823131522e-10,1.0,-2.6377511733877527e-13,-2.5048915021511667e-14,2.637751173387771e-13,1.0,7.429101503213364e-14,2.504891502149207e-14,-7.429101503214026e-14,1.0,14.65028852136052,-14.650288521363933,14.650288521362066,-14.650288521358654,14.659479310055307,-14.659479310057913,14.659479310057165,-14.659479310054714,5.469240219903935e-14,9.776832437619718e-14,1.7170476300730437,1.6970300100438003e-14,-9.29042258666987e-15,0.0,2.2204499850725324e-16,0.0,0.019348163098401535,1.314070507765017e-13,0.0,0.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.024,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.4368964728765376e-15,-2.121155951665541e-15,0.0022586780761580183,-8.904196853381395e-14,-1.9089668425393502e-13,0.0642475635213605,2.3902213877688294e-14,2.2919584437786145e-14,9.429715170717544e-13,-4.2786213485520375e-12,2.590421800320044e-12,1.3802138461665126e-10,1.0,9.42971517071755e-13,-2.291958443776361e-14,-9.429715170717546e-13,1.0,2.3902213877709908e-14,2.2919584437786145e-14,-2.3902213877688294e-14,1.0,14.641820146504196,-14.641820146506573,14.641820146505017,-14.641820146502642,14.648271820248006,-14.648271820251706,14.64827182024947,-14.648271820245467,4.532171012690235e-14,9.451106035949505e-14,1.7150631776207055,1.180875128577239e-14,-7.725686163094126e-15,0.0,2.220531669080689e-16,0.0,0.021741321923841983,7.90864289572458e-14,0.0,0.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.0,0.0,0.027000000000000003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-4.181639060148097e-15,-3.623227161004082e-15,0.002936439495305927,-4.7069156673189595e-15,7.401856366241275e-14,0.0712707929625244,-1.6875269899391898e-15,4.342458983488473e-14,2.3397268919697605e-12,7.056360115101867e-12,-8.05442112945906e-13,1.4782254456278095e-10,1.0,2.3397268919697605e-12,-4.342458983488868e-14,-2.3397268919697605e-12,1.0,-1.6875269898375881e-15,4.342458983488473e-14,1.6875269899391898e-15,1.0,14.633463147134217,-14.633463147130012,14.63346314713039,-14.633463147134597,14.639022535500361,-14.639022535502518,14.639022535501157,-14.639022535498727,4.418907580932007e-15,-3.439729364500518e-14,1.7131059494278342,-2.088611671409156e-14,1.8853397976412684e-15,0.0,4.134749775293612e-18,0.0,0.024063560504694076,4.628284047693104e-14,0.0,0.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
