time_s,reference_1,reference_2,reference_3,reference_4,reference_5,reference_6,reference_7,reference_8,reference_9,reference_10,reference_11,position_x_m,position_y_m,position_z_m,velocity_x_mps,velocity_y_mps,velocity_z_mps,angle_roll_rad,angle_pitch_rad,angle_yaw_rad,body_rate_x_radps,body_rate_y_radps,body_rate_z_radps,rotation_11,rotation_12,rotation_13,rotation_21,rotation_22,rotation_23,rotation_31,rotation_32,rotation_33,motor_command_1,motor_command_2,motor_command_3,motor_command_4,rotor_speed_1_radps,rotor_speed_2_radps,rotor_speed_3_radps,rotor_speed_4_radps,controller_diagnostic_1,controller_diagnostic_2,controller_diagnostic_3,controller_diagnostic_4,controller_diagnostic_5,controller_diagnostic_6,controller_diagnostic_7,controller_diagnostic_8,controller_diagnostic_9,controller_diagnostic_10,controller_diagnostic_11,controller_diagnostic_12,controller_diagnostic_13,controller_diagnostic_14,controller_diagnostic_15,controller_diagnostic_16,event_code,external_force_world_x_n,external_force_world_y_n,external_force_world_z_n,external_torque_body_x_nm,external_torque_body_y_nm,external_torque_body_z_nm,position_error_x_m,position_error_y_m,position_error_z_m
14.08,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.139649952481419e-06,2.6288186417073448e-11,1.4999998891889175,3.345474922883643e-05,-2.6535993954636828e-11,-2.0072369869266042e-06,-5.148612102140805e-12,-6.883699272179552e-06,1.8490152157568663e-09,3.02263790170182e-10,-6.436743150159103e-06,-1.3199311109128728e-10,0.9999999999763074,1.8490152511983637e-09,6.883699272125178e-06,-1.8490152157130582e-09,1.0,-5.161340166835659e-12,-6.883699272125188e-06,5.1486121020188205e-12,0.9999999999763074,14.144644706141577,-14.14464470596717,14.144646629621079,-14.144646629795485,14.144644740394755,-14.144644740209948,14.144646690928589,-14.144646691109706,-1.2258179129665889e-05,-3.076149641212156e-13,1.6005680085128595,-8.373702423327654e-13,9.235959732362084e-09,0.0,2.0011244238522006e-18,0.0,8.140404194242061e-06,7.74943824488801e-07,0.9999892447151113,1.0,1.0,-7.029127831900968e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.139649952481419e-06,2.6288186417073448e-11,-1.1081108253208072e-07
14.09,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.809301735263097e-06,2.60108154694043e-11,1.4999998694635868,3.275699238846902e-05,-2.508208988622402e-11,-1.94971943299918e-06,-2.7309958425798147e-12,-6.943273610599476e-06,1.8476953854442245e-09,3.4749016103545745e-10,-5.64252978990553e-06,-1.3199392968718124e-10,0.9999999999758953,1.8476954044062754e-09,6.9432736105436815e-06,-1.8476953853996862e-09,0.9999999999999998,-2.743824897189892e-12,-6.943273610543687e-06,2.7309958425139848e-12,0.9999999999758953,14.14464465677924,-14.144644656570996,14.14464654037982,-14.144646540588065,14.144644690218191,-14.144644690041506,14.144646601589022,-14.144646601771973,-1.2083733463756518e-05,-8.789671995053726e-13,1.60056799283001,-9.998357456404337e-13,9.044653128591478e-09,0.0,4.0191534034229384e-18,0.0,7.81039265006823e-06,6.063797108646466e-07,0.999989254761273,1.0,1.0,-7.022580555976749e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.809301735263097e-06,2.60108154694043e-11,-1.3053641323423903e-07
14.1,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.485958306385363e-06,2.5750176114240887e-11,1.499999850307375,3.205425264464795e-05,-2.3571804346548352e-11,-1.8931638064135026e-06,2.98481032726446e-13,-6.995008273467592e-06,1.8463753414073875e-09,4.06540088045131e-10,-4.8649109615980045e-06,-1.3202248841532474e-10,0.9999999999755351,1.8463753393195103e-09,6.995008273410548e-06,-1.8463753413622158e-09,1.0,2.8556562193748017e-13,-6.995008273410548e-06,-2.984810327191437e-13,0.9999999999755351,14.144644608432541,-14.144644608180226,14.144646451405317,-14.144646451657632,14.144644641210954,-14.144644640986517,14.144646512372622,-14.144646512598975,-1.1903305893917483e-05,-1.486379077129352e-12,1.6005679772923451,-1.211433276794475e-12,8.849800097225243e-09,0.0,1.0982399792221088e-18,0.0,7.487454817731534e-06,4.4191790673650796e-07,0.9999892647940561,1.0,1.0,-7.016042038268749e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.485958306385363e-06,2.5750176114240887e-11,-1.4969262496222768e-07
14.11,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.16966452569667e-06,2.549388926428271e-11,1.4999998317107013,3.134728980698763e-05,-3.0675643604828e-11,-1.8375582919507155e-06,3.5547441602995645e-12,-7.039071227422222e-06,1.8450550858324489e-09,1.186407811702557e-10,-4.10393692833415e-06,-1.320034693548229e-10,0.9999999999752256,1.8450550608103512e-09,7.039071227364099e-06,-1.8450550857867385e-09,0.9999999999999998,3.541756686131979e-12,-7.039071227364092e-06,-3.5547441602114976e-12,0.9999999999752256,14.144644561041865,-14.144644560954521,14.144646362752676,-14.14464636284002,14.14464459317363,-14.144644592912792,14.14464642346458,-14.144646423727279,-1.1717245634729489e-05,2.1203637230555724e-12,1.6005679618993494,-4.193592367755063e-13,8.650898633213106e-09,0.0,5.6737517595181205e-18,0.0,7.171639331404391e-06,2.816086271029974e-07,0.9999892748134882,1.0,1.0,-7.009496765250856e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.16966452569667e-06,2.549388926428271e-11,-1.6828929871870457e-07
14.120000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.860458181839146e-06,2.5178333168165564e-11,1.499999813664136,3.063686502324217e-05,-3.0727901538120244e-11,-1.7828992237944537e-06,4.469754923915307e-12,-7.075630856518789e-06,1.8437350124112133e-09,1.3311012814203747e-10,-3.360414789013925e-06,-1.32022724381841e-10,0.9999999999749676,1.843734980784877e-09,7.0756308564597565e-06,-1.84373501236506e-09,0.9999999999999998,4.456709335570354e-12,-7.075630856459748e-06,-4.469754923803418e-12,0.9999999999749676,14.144644514632274,-14.1446445145331,14.144646274423433,-14.144646274522607,14.14464454608471,-14.14464454603467,14.144646334882,-14.144646334926772,-1.1525906132267741e-05,2.3055461837827612e-12,1.6005679466540232,-4.761646181618823e-13,8.449688296713943e-09,0.0,5.272530197142578e-18,0.0,6.862988235429014e-06,1.2550431324130728e-07,0.9999892848195744,1.0,1.0,-7.002984805533715e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.860458181839146e-06,2.5178333168165564e-11,-1.8633586407190705e-07
14.13,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.558368793257743e-06,2.4862112192566386e-11,1.4999997961582299,2.9923696988626148e-05,-2.8299223720146872e-11,-1.7291725995967024e-06,5.544542765815094e-12,-7.104863168655086e-06,1.8424148852929113e-09,2.5531482203598936e-10,-2.6340715959667317e-06,-1.3200601613525465e-10,0.9999999999747606,1.8424148458996936e-09,7.1048631685953224e-06,-1.8424148852464097e-09,1.0,5.5314526601553054e-12,-7.104863168595312e-06,-5.544542765675153e-12,0.9999999999747606,14.144644469273345,-14.144644469096644,14.144646186334443,-14.144646186511144,14.144644499968834,-14.144644499874397,14.144646246640832,-14.144646246739953,-1.1329624236308336e-05,1.2767211798771097e-12,1.600567931554824,-8.483928851486044e-13,8.244902414802618e-09,0.0,5.340435027725228e-18,0.0,6.561535848888191e-06,2.636058744774622e-08,0.9999892948123773,1.0,1.0,-6.996460301797073e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.558368793257743e-06,2.4862112192566386e-11,-2.038417701299977e-07
14.14,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.263419901486788e-06,2.4568675017294285e-11,1.4999997791837534,2.920850076258558e-05,-2.5099376647668643e-11,-1.6763710483199154e-06,7.818030920439186e-12,-7.126941174882357e-06,1.8410947300210603e-09,4.170146242507514e-10,-1.925217044307354e-06,-1.3201745670810187e-10,0.9999999999746034,1.841094674302414e-09,7.126941174822037e-06,-1.8410947299743029e-09,1.0,7.804909546601052e-12,-7.126941174822023e-06,-7.818030920240635e-12,0.9999999999746034,14.144644424906495,-14.144644424625,14.144646098555567,-14.144646098837063,14.144644454933507,-14.144644454733461,14.14464615860518,-14.144646158798576,-1.112873804006361e-05,-1.4109179999371624e-13,1.6005679166030216,-1.351530228918866e-12,8.036973184609397e-09,0.0,5.739417617646313e-18,0.0,6.267311120226617e-06,1.7394785030153772e-07,0.9999893047918939,1.0,1.0,-6.989948570312615e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.263419901486788e-06,2.4568675017294285e-11,-2.2081624662106947e-07
14.15,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.975627248945205e-06,2.4294239636233738e-11,1.4999997627314947,2.849197674845998e-05,-3.4924324801810475e-11,-1.624485625217373e-06,1.1248534156597485e-11,-7.1420417072327276e-06,1.8397747707095817e-09,4.674506961616615e-11,-1.2342545728581542e-06,-1.3197805936708362e-10,0.9999999999744955,1.8397746903720815e-09,7.142041707172029e-06,-1.8397747706626592e-09,1.0,1.1235394408453272e-11,-7.142041707172009e-06,-1.1248534156310597e-11,0.9999999999744955,14.144644381279186,-14.144644381211391,14.144646011344438,-14.144646011412233,14.144644410866356,-14.144644410556305,14.144646070907958,-14.144646071218776,-1.0923582407701878e-05,4.806731580824347e-12,1.6005679017991847,-3.2550319627892186e-13,7.826689933644891e-09,0.0,3.742230350401312e-18,0.0,5.980335890443618e-06,3.1722509378707887e-07,0.999989314758157,1.0,1.0,-6.98344690835983e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.975627248945205e-06,2.4294239636233738e-11,-2.3726850528760224e-07
14.16,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.694999715682738e-06,2.3931303223199926e-11,1.499999746792336,2.777479763613504e-05,-3.4996911133261294e-11,-1.5735085489587502e-06,1.141803831652006e-11,-7.150344773366991e-06,1.8384549822473894e-09,9.002798601191767e-11,-5.611648466863164e-07,-1.3200440953291304e-10,0.9999999999744364,1.8384549006044789e-09,7.150344773306083e-06,-1.8384549822003919e-09,1.0,1.1404892729546792e-11,-7.150344773306062e-06,-1.1418038316228175e-11,0.9999999999744364,14.144644338713107,-14.144644338617438,14.14464592438858,-14.14464592448425,14.144644367479708,-14.144644367462677,14.14464598384986,-14.144645983856984,-1.0714482109374106e-05,5.025828471379767e-12,1.6005678871443487,-4.593333728721547e-13,7.613696936021245e-09,0.0,5.4168655082037035e-18,0.0,5.7006259203074155e-06,4.5616941530631044e-07,0.999989324711196,1.0,1.0,-6.976961094022613e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.694999715682738e-06,2.3931303223199926e-11,-2.5320766394720806e-07
14.17,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.42153994426196e-06,2.356660302551299e-11,1.4999997313572637,2.7057627999520525e-05,-3.798214333865489e-11,-1.5234292308849038e-06,1.1989367158079217e-11,-7.15203031161273e-06,1.8371351694276606e-09,1.3354086722095653e-11,9.367062480976946e-08,-1.3195590734225203e-10,0.999999999974424,1.837135083679343e-09,7.152030311551777e-06,-1.837135169380674e-09,0.9999999999999998,1.197622791166105e-11,-7.152030311551755e-06,-1.1989367157772577e-11,0.999999999974424,14.144644296961863,-14.144644296909773,14.144645837932195,-14.144645837984287,14.144644325229216,-14.14464432512733,14.144645896956488,-14.144645897066091,-1.0501761097536054e-05,6.671470386402953e-12,1.6005678726382606,-2.501034437024062e-13,7.398846738741254e-09,0.0,3.608214276427762e-18,0.0,5.428191622219927e-06,5.907583550802182e-07,0.999989334651048,1.0,1.0,-6.970477675622073e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.42153994426196e-06,2.356660302551299e-11,-2.6864273627857926e-07
14.18,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.155243606613656e-06,2.317450230582111e-11,1.4999997164173382,2.6341112713389993e-05,-3.789970223574006e-11,-1.4742382723108204e-06,1.189872204589628e-11,-7.147282283049391e-06,1.8358154535882346e-09,6.554991019810224e-11,7.29946518994017e-07,-1.3200897378460442e-10,0.9999999999744582,1.8358153685447093e-09,7.147282282988561e-06,-1.8358154535413446e-09,1.0,1.1885600954630015e-11,-7.147282282988539e-06,-1.1898722045592366e-11,0.9999999999744582,14.144644256024765,-14.144644255940038,14.14464575197813,-14.144645752062857,14.144644283731102,-14.144644283694866,14.14464581064217,-14.144645810669967,-1.0285737208152279e-05,6.829436880451014e-12,1.6005678582811558,-4.067940017539623e-13,7.182865303068495e-09,0.0,4.142658863710659e-18,0.0,5.163037455814183e-06,7.209772971081812e-07,0.9999893445777311,1.0,1.0,-6.96400011142932e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.155243606613656e-06,2.317450230582111e-11,-2.8358266179751013e-07
14.19,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.896100122530374e-06,2.2783548909326023e-11,1.4999997019637203,2.5625872431534272e-05,-4.388529667830828e-11,-1.4259278246487016e-06,1.2355923394412439e-11,-7.136286813048238e-06,1.8344955718710304e-09,-1.3462547415005792e-10,1.347608135792952e-06,-1.3195373093436946e-10,0.9999999999745368,1.8344954836956171e-09,7.136286812987689e-06,-1.834495571824318e-09,1.0,1.2342831907854414e-11,-7.136286812987667e-06,-1.2355923394097818e-11,0.9999999999745368,14.14464421578439,-14.144644215818213,14.144645666651527,-14.144645666617707,14.14464424304595,-14.144644242950474,14.144645724812644,-14.144645724915335,-1.0066719583983892e-05,9.956944748794883e-12,1.6005678440739033,1.62388041456686e-13,6.965825465514975e-09,0.0,2.220612923403699e-16,0.0,4.905162793868518e-06,8.468192211955773e-07,0.9999893544912685,1.0,1.0,-6.95753746366881e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.896100122530374e-06,2.2783548909326023e-11,-2.980362796556335e-07
14.200000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6440930010884544e-06,2.2338702390478823e-11,1.49999968798766,2.491251401706693e-05,-4.669363879203148e-11,-1.3784902687967296e-06,1.1047758541106088e-11,-7.1192303491260015e-06,1.833175888986743e-09,-2.0441831397182276e-10,1.946413438234763e-06,-1.3197129077839807e-10,0.9999999999746585,1.833175810335205e-09,7.119230349065886e-06,-1.8331758889402873e-09,1.0,1.1034707739682041e-11,-7.1192303490658655e-06,-1.1047758540826121e-11,0.9999999999746585,14.144644176287773,-14.14464417636604,14.144645581913595,-14.144645581835329,14.144644203019283,-14.144644203087008,14.14464563966232,-14.144645639593122,-9.845013607224358e-06,1.1556541126235334e-11,1.6005678300174295,3.757820335722223e-13,6.748396804846756e-09,0.0,3.646568753606425e-18,0.0,4.654562439536935e-06,9.682797785993135e-07,0.9999893643916956,1.0,1.0,-6.951093083801024e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6440930010884544e-06,2.2338702390478823e-11,-3.120123399646957e-07
14.21,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.399199512089808e-06,2.18686614609631e-11,1.499999674480469,2.4201612145926675e-05,-4.837004630231375e-11,-1.3319123441237407e-06,9.122049919187539e-12,-7.096301752441169e-06,1.8318561837462432e-09,-2.337565984738404e-10,2.526690480481986e-06,-1.3195453188696295e-10,0.999999999974821,1.831856119013424e-09,7.096301752381626e-06,-1.8318561837001187e-09,0.9999999999999998,9.109050514940707e-12,-7.096301752381609e-06,-9.122049918957856e-12,0.999999999974821,14.144644137596659,-14.144644137696682,14.144645497688586,-14.144645497588563,14.144644163750852,-14.144644163843013,14.144645555088562,-14.144645555002443,-9.620912061144888e-06,1.2614832387618979e-11,1.6005678161101458,4.80236918116622e-13,6.529672333470723e-09,0.0,2.220873558062726e-16,0.0,4.411226508895484e-06,1.0853649058959962e-06,0.9999893742790532,1.0,1.0,-6.94463785467886e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.399199512089808e-06,2.18686614609631e-11,-3.2551953110804277e-07
14.22,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.161392067476589e-06,2.1390681496709633e-11,1.4999996614336382,2.3493740015650077e-05,-3.9070151643525014e-11,-1.2861886725104047e-06,7.212327846195825e-12,-7.0676861878900776e-06,1.830536484276021e-09,1.8743541421081288e-10,3.0880751981316545e-06,-1.3197587120766976e-10,0.999999999975024,1.8305364333015512e-09,7.06768618783125e-06,-1.8305364842303013e-09,1.0,7.199390188769586e-12,-7.067686187831237e-06,-7.21232784601569e-12,0.999999999975024,14.144644099728595,-14.144644099577905,14.144645413974883,-14.144645414125574,14.144644125303326,-14.144644125412405,14.144645471018809,-14.144645470906813,-9.394709462419231e-06,8.304567905943844e-12,1.6005678023538477,-7.235029268775829e-13,6.310759289257492e-09,0.0,2.146895837898634e-18,0.0,4.175142048012352e-06,1.198075760345125e-06,0.9999893841533404,1.0,1.0,-6.938207254927202e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.161392067476589e-06,2.1390681496709633e-11,-3.385663618349355e-07
14.23,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.930636525651242e-06,2.0990105921075166e-11,1.49999964883865,2.27894481662701e-05,-3.986380707802652e-11,-1.241307992354459e-06,8.867248512807805e-12,-7.033573626941047e-06,1.8292167852370946e-09,1.8768444052032586e-10,3.630364571742906e-06,-1.319857628906326e-10,0.9999999999752642,1.829216722868649e-09,7.03357362688307e-06,-1.8292167851918477e-09,0.9999999999999998,8.854382581869306e-12,-7.033573626883053e-06,-8.867248512588466e-12,0.9999999999752642,14.144644062343247,-14.14464406218692,14.14464533110585,-14.144645331262177,14.144644087684215,-14.144644087467155,14.144645387445593,-14.144645387656016,-9.166692552238464e-06,8.8956438788363e-12,1.600567788747743,-7.505634857084397e-13,6.092407413791981e-09,0.0,2.220449783836732e-16,0.0,3.9462916505191285e-06,1.306423163850448e-06,0.9999893940146064,1.0,1.0,-6.93177784944623e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.930636525651242e-06,2.0990105921075166e-11,-3.511613499984634e-07
14.24,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7068935824075912e-06,2.0570054653322737e-11,1.4999996366871196,2.2089247025964142e-05,-4.388571111507027e-11,-1.1972596353412822e-06,1.007771918077332e-11,-6.994153883770923e-06,1.8278970981794991e-09,5.861965875566527e-11,4.154253399441632e-06,-1.319242180645757e-10,0.9999999999755409,1.8278970276943803e-09,6.994153883713918e-06,-1.8278970981347904e-09,1.0,1.006493458718506e-11,-6.994153883713899e-06,-1.0077719180526828e-11,0.9999999999755409,14.144644025709121,-14.144644025626473,14.144645248807771,-14.14464524889042,14.144644050460448,-14.144644050290339,14.144645304802252,-14.144645304974668,-8.937131049415353e-06,1.1076701390052209e-11,1.6005677752912368,-3.968188411925454e-13,5.8728092088557306e-09,0.0,2.2204741763188566e-16,0.0,3.72465518951975e-06,1.4104284160393852e-06,0.9999894038628675,1.0,1.0,-6.925347638608714e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7068935824075912e-06,2.0570054653322737e-11,-3.633128804469976e-07
14.25,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4901199700997996e-06,2.0129306067322704e-11,1.4999996249708256,2.1393660155877764e-05,-3.560696232664421e-11,-1.1540391805541608e-06,1.0826075552672495e-11,-6.9496111796811105e-06,1.8265778955416661e-09,4.472914040490846e-10,4.659150312634573e-06,-1.3189083420273672e-10,0.9999999999758513,1.8265778203046501e-09,6.949611179625189e-06,-1.8265778954975565e-09,0.9999999999999998,1.0813381546509181e-11,-6.949611179625168e-06,-1.082607555241106e-11,0.9999999999758513,14.144643989832224,-14.14464398951117,14.144645167093023,-14.144645167414076,14.144644014051117,-14.14464401398374,14.144645222667009,-14.144645222747592,-8.706303105608464e-06,7.247426131171678e-12,1.6005677619864056,-1.5414597143985473e-12,5.653874476479275e-09,0.0,5.8052137683466116e-18,0.0,3.510211430630965e-06,1.5101019550305812e-06,0.9999894136981368,1.0,1.0,-6.918949343420034e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4901199700997996e-06,2.0129306067322704e-11,-3.7502917438203554e-07
14.26,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2802656471003333e-06,1.9749186272347884e-11,1.4999996136814966,2.070317661956401e-05,-3.9345567917961906e-11,-1.1116320931545265e-06,1.4597872067670492e-11,-6.900135777082222e-06,1.8252586399679553e-09,3.441834535496458e-10,5.1450918282682245e-06,-1.3194191776926538e-10,0.9999999999761942,1.825258539240656e-09,6.900135777027495e-06,-1.8252586399245031e-09,1.0,1.4585277535226523e-11,-6.900135777027468e-06,-1.4597872067322976e-11,0.9999999999761942,14.144643954379243,-14.14464395410898,14.144645086274148,-14.14464508654441,14.144643978397154,-14.14464397801259,14.144645141133823,-14.144645141512578,-8.474473413121166e-06,9.26962076870108e-12,1.6005677488308945,-1.2975926028725057e-12,5.435817214682133e-09,0.0,2.2207254942743377e-16,0.0,3.302935770191864e-06,1.6054686693207458e-06,0.9999894235204739,1.0,1.0,-6.912536451031414e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2802656471003333e-06,1.9749186272347884e-11,-3.863185034091998e-07
14.27,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.077276740737604e-06,1.932791677561203e-11,1.4999996028110552,2.0018267321429855e-05,-4.128397401659793e-11,-1.0700334933618484e-06,1.7255157085794536e-11,-6.845916620663952e-06,1.8239393241585952e-09,3.2891701465248543e-10,5.612120109369987e-06,-1.319803968358812e-10,0.9999999999765667,1.8239392060312286e-09,6.8459166206105105e-06,-1.8239393241158544e-09,1.0,1.7242670549260293e-11,-6.845916620610478e-06,-1.725515708539019e-11,0.9999999999765667,14.144643919503356,-14.144643919233474,14.144645006213944,-14.144645006483826,14.144643943088672,-14.144643942825304,14.14464506057008,-14.144645060814371,-8.241899713586037e-06,1.043148459848666e-11,1.6005677358265082,-1.2957737209962457e-12,5.218873807146551e-09,0.0,2.221056113330609e-16,0.0,3.102803763915045e-06,1.6965564721093402e-06,0.9999894333298724,1.0,1.0,-6.906150010329898e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.077276740737604e-06,1.932791677561203e-11,-3.971889448450838e-07
14.280000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.881094623024347e-06,1.8895440329553123e-11,1.4999995923514668,1.933937360043177e-05,-4.050911601677701e-11,-1.0292324565946233e-06,2.016664721155768e-11,-6.787141744595279e-06,1.8226199803302167e-09,4.385850969265468e-10,6.0607342662141094e-06,-1.31953217405539e-10,0.9999999999769673,1.8226198434563235e-09,6.787141744543208e-06,-1.8226199802882368e-09,1.0,2.0154276831404745e-11,-6.7871417445431705e-06,-2.016664721109319e-11,0.9999999999769673,14.144643885322905,-14.144643884976887,14.144644926786317,-14.144644927132335,14.144643908383154,-14.144643908112185,14.144644980720065,-14.14464498099905,-8.00882768240383e-06,1.0270955223847636e-11,1.6005677229723665,-1.6613224873046326e-12,5.001995962214915e-09,0.0,6.785227311741624e-20,0.0,2.9097909811114533e-06,1.7833999048794332e-06,0.999989443126384,1.0,1.0,-6.899766901071915e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.881094623024347e-06,1.8895440329553123e-11,-4.0764853315167215e-07
14.290000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6916569297781344e-06,1.8460214594699124e-11,1.4999995822948429,1.8666932224704126e-05,-4.396106392452127e-11,-9.89216832308159e-07,2.3816539066115377e-11,-6.723994602540064e-06,1.8213003633016404e-09,3.853076194230383e-10,6.490887009413192e-06,-1.3193128813998843e-10,0.9999999999773941,1.8213002031593603e-09,6.723994602489441e-06,-1.821300363260468e-09,1.0,2.380429265230303e-11,-6.723994602489397e-06,-2.3816539065576983e-11,0.9999999999773941,14.144643851689276,-14.144643851363433,14.144644848126738,-14.14464484845258,14.144643874410864,-14.144643874044311,14.144644901494145,-14.144644901861163,-7.775502647408917e-06,1.2180711307592258e-11,1.6005677102669778,-1.564448951134093e-12,4.7857178635365006e-09,0.0,3.815945264496438e-18,0.0,2.72387492852667e-06,1.8660291457858456e-06,0.9999894529100277,1.0,1.0,-6.893375451688128e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6916569297781344e-06,1.8460214594699124e-11,-4.177051571296886e-07
14.3,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.508896526661992e-06,1.7993337645660623e-11,1.4999995726333788,1.800137262694717e-05,-4.182601066839219e-11,-9.499833322560572e-07,2.712915358704056e-11,-6.65665982154266e-06,1.8199810723717828e-09,5.793962566566422e-10,6.902065680644631e-06,-1.319380498246127e-10,0.9999999999778444,1.819980891782236e-09,6.656659821493548e-06,-1.81998107233146e-09,1.0,2.7117038592160227e-11,-6.656659821493499e-06,-2.71291535864395e-11,0.9999999999778444,14.144643818532034,-14.144643818077318,14.144644770326616,-14.144644770781333,14.144643840947527,-14.144643840625102,14.144644823054833,-14.144644823370044,-7.542168758636415e-06,1.1371806373299579e-11,1.6005676977127143,-2.1832079188806107e-12,4.571994621827385e-09,0.0,4.1354861647131994e-18,0.0,2.5450351688608856e-06,1.944476282129118e-06,0.9999894626808057,1.0,1.0,-6.88702003592221e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.508896526661992e-06,1.7993337645660623e-11,-4.2736662120290703e-07
14.31,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.332741101254761e-06,1.75231259039262e-11,1.4999995633592538,1.7343073175876277e-05,-5.4804717644172624e-11,-9.115132550132331e-07,3.145476224181683e-11,-6.585326115169195e-06,1.818661909855991e-09,1.582229998251113e-10,7.29507577384353e-06,-1.3189071108400309e-10,0.9999999999783169,1.8186617027161238e-09,6.585326115121656e-06,-1.8186619098165566e-09,1.0,3.144278576004729e-11,-6.585326115121599e-06,-3.1454762241134795e-11,0.9999999999783169,14.144643785756344,-14.144643785541932,14.144644693441844,-14.144644693656257,14.144643807941279,-14.144643807447109,14.14464474549324,-14.144644745986799,-7.309047790831138e-06,1.7962321136161277e-11,1.6005676853051651,-1.02944913995867e-12,4.359061750241876e-09,0.0,4.013400706546975e-18,0.0,2.373254345209439e-06,2.0187914675104798e-06,0.999989472438783,1.0,1.0,-6.880628409450356e-05,3600.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.332741101254761e-06,1.75231259039262e-11,-4.3664074622640214e-07
