time_s,ardg_active,ardg_blend,ardg_correction_x_nm,ardg_correction_y_nm,ardg_residual_tau_x_nm,ardg_residual_tau_y_nm,ardg_translation_residual_n,ardg_torque_mode,ardg_translation_score,ardg_safety_valid
10.77,0.0,0.0,0.0,0.0,4.763738460002878e-08,-8.371960225570022e-12,0.00013106908763982976,0.0,0.026213817527965953,1.0
10.78,0.0,0.0,0.0,0.0,4.844745401179336e-08,-4.987119370433593e-12,0.00012106511800127801,0.0,0.024213023600255602,1.0
10.790000000000001,0.0,0.0,0.0,0.0,4.9180575008033197e-08,3.917839212083363e-12,0.00011126468668406388,0.0,0.022252937336812776,1.0
10.8,0.0,0.0,0.0,0.0,4.983587741453194e-08,3.006599849838916e-12,0.00010167153037846136,0.0,0.020334306075692272,1.0
10.81,0.0,0.0,0.0,0.0,5.0421299959036906e-08,3.703959538723886e-12,9.228894102777867e-05,0.0,0.018457788205555735,1.0
10.82,0.0,0.0,0.0,0.0,5.093296457031549e-08,-1.071473352190641e-12,8.31201405542182e-05,0.0,0.01662402811084364,1.0
10.83,0.0,0.0,0.0,0.0,5.1050579993793164e-08,-1.9411601050593087e-12,7.416787507714056e-05,0.0,0.014833575015428112,1.0
10.84,0.0,0.0,0.0,0.0,5.138175729214171e-08,-6.550003381015778e-12,6.543453952997958e-05,0.0,0.013086907905995915,1.0
10.85,0.0,0.0,0.0,0.0,5.1715115460786086e-08,-6.317379758737488e-12,5.692239079331166e-05,0.0,0.011384478158662331,1.0
10.86,0.0,0.0,0.0,0.0,5.197251815839763e-08,-8.190056085336173e-13,4.8633168869035685e-05,0.0,0.009726633773807137,1.0
10.870000000000001,0.0,0.0,0.0,0.0,5.2162052245346896e-08,3.02920385030632e-12,4.056846267724575e-05,0.0,0.008113692535449149,1.0
10.88,0.0,0.0,0.0,0.0,5.2299336019078397e-08,1.580052610291474e-11,3.272963780133436e-05,0.0,0.006545927560266872,1.0
10.89,0.0,0.0,0.0,0.0,5.237805357583801e-08,1.5778826603559866e-11,2.5117830385869404e-05,0.0,0.00502356607717388,1.0
10.9,0.0,0.0,0.0,0.0,5.2399606326325444e-08,2.219690176812908e-11,1.773359367766042e-05,0.0,0.0035467187355320835,1.0
10.91,0.0,0.0,0.0,0.0,5.236120352715254e-08,2.637651645621403e-11,1.0577422338473012e-05,0.0,0.002115484467694602,1.0
10.92,0.0,0.0,0.0,0.0,5.227744344351368e-08,1.123144595577445e-11,3.649687482369216e-06,0.0,0.0007299374964738431,1.0
10.93,0.0,0.0,0.0,0.0,5.214816789527234e-08,8.451366830024084e-12,3.0496525765770464e-06,0.0,0.0006099305153154092,1.0
10.94,0.0,0.0,0.0,0.0,5.195944081756915e-08,1.1139953000832717e-11,9.520719483925714e-06,0.0,0.0019041438967851427,1.0
10.950000000000001,0.0,0.0,0.0,0.0,5.1723301466853114e-08,2.0616741239721602e-12,1.5764073342439805e-05,0.0,0.003152814668487961,1.0
10.96,0.0,0.0,0.0,0.0,5.143659991012434e-08,9.888799278635288e-12,2.1780479566076532e-05,0.0,0.004356095913215306,1.0
10.97,0.0,0.0,0.0,0.0,5.1105001137296004e-08,-2.6699956561055336e-12,2.7570663888015453e-05,0.0,0.00551413277760309,1.0
10.98,0.0,0.0,0.0,0.0,5.073991759070834e-08,3.046029034001727e-12,3.313590435932281e-05,0.0,0.006627180871864561,1.0
10.99,0.0,0.0,0.0,0.0,5.0315620895038894e-08,-4.470032575975275e-13,3.8477118946986515e-05,0.0,0.007695423789397303,1.0
11.0,0.0,0.0,0.0,0.0,4.9866901561087e-08,3.0035329988446055e-12,4.359634133180095e-05,0.0,0.00871926826636019,1.0
11.01,0.0,0.0,0.0,0.0,4.9356570720800803e-08,2.7801837195037452e-12,4.849495681380835e-05,0.0,0.00969899136276167,1.0
11.02,0.0,0.0,0.0,0.0,4.8836826795521625e-08,-2.184997200136638e-12,5.317493658244649e-05,0.0,0.010634987316489297,1.0
11.03,0.0,0.0,0.0,0.0,4.8277822550411e-08,-3.9989269239130734e-13,5.763833204801975e-05,0.0,0.01152766640960395,1.0
11.040000000000001,0.0,0.0,0.0,0.0,4.76845619078841e-08,6.378013534828519e-12,6.188711980386667e-05,0.0,0.012377423960773333,1.0
11.05,0.0,0.0,0.0,0.0,4.706733234360545e-08,1.082732456201727e-11,6.592390066704657e-05,0.0,0.013184780133409313,1.0
11.06,0.0,0.0,0.0,0.0,4.64081113432352e-08,5.783928069915978e-14,6.97510552908622e-05,0.0,0.01395021105817244,1.0
11.07,0.0,0.0,0.0,0.0,4.573257761400127e-08,-1.750112513584448e-12,7.337126394004293e-05,0.0,0.014674252788008586,1.0
11.08,0.0,0.0,0.0,0.0,4.501911136563312e-08,8.11997223965995e-12,7.678699273751334e-05,0.0,0.015357398547502666,1.0
11.09,0.0,0.0,0.0,0.0,4.429706088723935e-08,1.8774499920426274e-12,8.000183137314225e-05,0.0,0.01600036627462845,1.0
11.1,0.0,0.0,0.0,0.0,4.3526695905479936e-08,8.628672987396606e-12,8.301820453741443e-05,0.0,0.016603640907482887,1.0
11.11,0.0,0.0,0.0,0.0,4.2769870062356484e-08,2.795178425096551e-12,8.583937532678048e-05,0.0,0.017167875065356095,1.0
11.120000000000001,0.0,0.0,0.0,0.0,4.197358214549482e-08,1.1385696034286796e-12,8.846867773896447e-05,0.0,0.017693735547792893,1.0
11.13,0.0,0.0,0.0,0.0,4.115390585273411e-08,3.2410725037146794e-12,9.090933493998458e-05,0.0,0.018181866987996915,1.0
11.14,0.0,0.0,0.0,0.0,4.031691512299002e-08,-8.905213537613711e-13,9.316465385487712e-05,0.0,0.018632930770975425,1.0
11.15,0.0,0.0,0.0,0.0,3.945753663985567e-08,-2.4981870762831557e-12,9.52382676851335e-05,0.0,0.0190476535370267,1.0
11.16,0.0,0.0,0.0,0.0,3.8586555615883056e-08,1.448816303076057e-12,9.713413856698147e-05,0.0,0.019426827713396294,1.0
11.17,0.0,0.0,0.0,0.0,3.770296688832944e-08,-1.761243059665858e-12,9.885554037048443e-05,0.0,0.019771108074096887,1.0
11.18,0.0,0.0,0.0,0.0,3.683259032948738e-08,-1.3544843842776145e-12,0.00010040631594085375,0.0,0.02008126318817075,1.0
11.19,0.0,0.0,0.0,0.0,3.592968190056592e-08,-5.037339769696505e-14,0.00010179011137621149,0.0,0.020358022275242298,1.0
11.200000000000001,0.0,0.0,0.0,0.0,3.501688496528028e-08,2.0322956618962135e-12,0.00010301092517813601,0.0,0.0206021850356272,1.0
11.21,0.0,0.0,0.0,0.0,3.4094667368743536e-08,-1.2888262923061215e-12,0.00010407295790979286,0.0,0.020814591581958572,1.0
11.22,0.0,0.0,0.0,0.0,3.3171796649077683e-08,-2.3043629140042568e-12,0.00010497994429485596,0.0,0.02099598885897119,1.0
11.23,0.0,0.0,0.0,0.0,3.2245577140602874e-08,-2.4233128174213775e-11,0.00010573531716212885,0.0,0.02114706343242577,1.0
11.24,0.0,0.0,0.0,0.0,3.1320358099571946e-08,-4.93833859406856e-12,0.00010634390314375006,0.0,0.02126878062875001,1.0
11.25,0.0,0.0,0.0,0.0,3.037679004088224e-08,4.974961652082866e-12,0.00010676601692835282,0.0,0.021353203385670563,1.0
11.26,0.0,0.0,0.0,0.0,2.8978976029527876e-08,1.6529481462975507e-11,0.00010705212178599873,0.0,0.021410424357199746,1.0
11.27,0.0,0.0,0.0,0.0,2.8071464552006365e-08,5.337128450267899e-12,0.00010720822579975526,0.0,0.02144164515995105,1.0
11.28,0.0,0.0,0.0,0.0,2.716628557611935e-08,-1.0383006889959769e-12,0.00010723839074944855,0.0,0.02144767814988971,1.0
11.290000000000001,0.0,0.0,0.0,0.0,2.6226654768942706e-08,-4.1929373152505486e-12,0.00010714613044161502,0.0,0.021429226088323004,1.0
11.3,0.0,0.0,0.0,0.0,2.534255224564682e-08,-7.306012908579227e-12,0.00010693513152842092,0.0,0.021387026305684183,1.0
11.31,0.0,0.0,0.0,0.0,2.4409700074924566e-08,1.4399616848255423e-11,0.00010660929530387083,0.0,0.021321859060774166,1.0
11.32,0.0,0.0,0.0,0.0,2.3487429055007443e-08,2.5150646510797738e-11,0.00010617213734605127,0.0,0.021234427469210254,1.0
11.33,0.0,0.0,0.0,0.0,2.2574130066553744e-08,3.6623309495323676e-11,0.0001056276724661436,0.0,0.02112553449322872,1.0
11.34,0.0,0.0,0.0,0.0,2.1646934985631103e-08,1.2529143646021839e-11,0.00010497998915465117,0.0,0.020995997830930233,1.0
11.35,0.0,0.0,0.0,0.0,2.072175692875947e-08,3.68253735343688e-11,0.00010423285121927036,0.0,0.02084657024385407,1.0
11.36,0.0,0.0,0.0,0.0,1.9813348654227865e-08,1.4388749692256546e-11,0.00010339021675004132,0.0,0.020678043350008262,1.0
11.370000000000001,0.0,0.0,0.0,0.0,1.8904087046417624e-08,1.2317245209416041e-11,0.00010245590743610519,0.0,0.02049118148722104,1.0
11.38,0.0,0.0,0.0,0.0,1.8005090500017727e-08,1.804797643905939e-13,0.00010145396291293395,0.0,0.02029079258258679,1.0
11.39,0.0,0.0,0.0,0.0,1.7211821378717822e-08,-7.330582868283263e-12,0.00010036662900569163,0.0,0.020073325801138325,1.0
11.4,0.0,0.0,0.0,0.0,1.635773900591962e-08,-4.222325661097004e-11,9.91971896673608e-05,0.0,0.01983943793347216,1.0
11.41,0.0,0.0,0.0,0.0,1.548086750414739e-08,-9.061686815395069e-12,9.795028296823654e-05,0.0,0.019590056593647306,1.0
11.42,0.0,0.0,0.0,0.0,1.4607670347848335e-08,-8.831105277761934e-12,9.663013190175703e-05,0.0,0.019326026380351406,1.0
11.43,0.0,0.0,0.0,0.0,1.3764770404157698e-08,2.473732264717275e-11,9.523816698215747e-05,0.0,0.019047633396431493,1.0
11.44,0.0,0.0,0.0,0.0,1.2949667046243211e-08,-6.145182502195279e-13,9.377968005355974e-05,0.0,0.01875593601071195,1.0
11.450000000000001,0.0,0.0,0.0,0.0,1.2136784774575534e-08,3.4258993366190993e-12,9.225627872723088e-05,0.0,0.018451255745446173,1.0
11.46,0.0,0.0,0.0,0.0,1.131997308259366e-08,8.620018619434931e-12,9.067239303218072e-05,0.0,0.018134478606436143,1.0
11.47,0.0,0.0,0.0,0.0,1.0508596917784943e-08,1.866427028769758e-11,8.90316858697209e-05,0.0,0.01780633717394418,1.0
11.48,0.0,0.0,0.0,0.0,9.733454316504294e-09,2.942155924065394e-11,8.733752331984214e-05,0.0,0.017467504663968427,1.0
11.49,0.0,0.0,0.0,0.0,8.972470496595267e-09,3.0792065941490596e-11,8.559392574731568e-05,0.0,0.017118785149463137,1.0
11.5,0.0,0.0,0.0,0.0,8.192179831812783e-09,4.523975586118021e-11,8.380430596029769e-05,0.0,0.016760861192059537,1.0
11.51,0.0,0.0,0.0,0.0,7.449086053061688e-09,5.842942894222632e-11,8.197263090011396e-05,0.0,0.01639452618002279,1.0
11.52,0.0,0.0,0.0,0.0,6.707571927008357e-09,6.30181185832216e-11,8.010192762342588e-05,0.0,0.016020385524685175,1.0
11.53,0.0,0.0,0.0,0.0,6.012375406903032e-09,3.99395528379e-11,7.819582176271684e-05,0.0,0.015639164352543367,1.0
11.540000000000001,0.0,0.0,0.0,0.0,5.311346780890048e-09,2.4456270657970735e-11,7.625696768209698e-05,0.0,0.015251393536419395,1.0
11.55,0.0,0.0,0.0,0.0,4.643960801627732e-09,1.654995265767819e-11,7.428966506577535e-05,0.0,0.014857933013155071,1.0
11.56,0.0,0.0,0.0,0.0,3.976677136296657e-09,5.049766672608233e-12,7.229602469898327e-05,0.0,0.014459204939796653,1.0
11.57,0.0,0.0,0.0,0.0,3.3214348298458214e-09,-9.811419207082949e-13,7.027990413130098e-05,0.0,0.014055980826260195,1.0
11.58,0.0,0.0,0.0,0.0,2.691111591207411e-09,-7.853802420522257e-12,6.824368519721086e-05,0.0,0.013648737039442173,1.0
11.59,0.0,0.0,0.0,0.0,2.055167069242056e-09,-1.1552365972245406e-11,6.619087561205968e-05,0.0,0.013238175122411936,1.0
11.6,0.0,0.0,0.0,0.0,1.4624904215824798e-09,-1.4857029912144216e-11,6.4123661932404e-05,0.0,0.012824732386480799,1.0
11.61,0.0,0.0,0.0,0.0,8.650841563867551e-10,-1.1544661488493306e-11,6.20454070848026e-05,0.0,0.01240908141696052,1.0
11.620000000000001,0.0,0.0,0.0,0.0,2.981181550856694e-10,-8.267849687653176e-12,5.995817328404387e-05,0.0,0.011991634656808773,1.0
11.63,0.0,0.0,0.0,0.0,-2.608515876540354e-10,5.495891089889065e-12,5.786523407821477e-05,0.0,0.011573046815642953,1.0
11.64,0.0,0.0,0.0,0.0,-8.041438404477171e-10,1.6542059894582701e-12,5.576871117131563e-05,0.0,0.011153742234263126,1.0
11.65,0.0,0.0,0.0,0.0,-1.3245686483162797e-09,1.1540111911630763e-11,5.367111434447504e-05,0.0,0.010734222868895008,1.0
11.66,0.0,0.0,0.0,0.0,-1.82472729201582e-09,8.415669631013368e-13,5.157491966657167e-05,0.0,0.010314983933314334,1.0
11.67,0.0,0.0,0.0,0.0,-2.3049516865791527e-09,-5.667477355180979e-12,4.948220563892517e-05,0.0,0.009896441127785033,1.0
11.68,0.0,0.0,0.0,0.0,-2.7561294344278393e-09,-3.5870781057007024e-12,4.7395291454803e-05,0.0,0.0094790582909606,1.0
11.69,0.0,0.0,0.0,0.0,-3.2025877215238565e-09,-1.1577245956232556e-11,4.531622930561133e-05,0.0,0.009063245861122265,1.0
11.700000000000001,0.0,0.0,0.0,0.0,-3.6297650111677138e-09,-9.646301680695134e-12,4.3247094881982426e-05,0.0,0.008649418976396485,1.0
11.71,0.0,0.0,0.0,0.0,-4.043255308974144e-09,-8.986677816582332e-13,4.1189933620201705e-05,0.0,0.00823798672404034,1.0
11.72,0.0,0.0,0.0,0.0,-4.440495280120308e-09,5.29452648170901e-13,3.914661076617982e-05,0.0,0.007829322153235964,1.0
11.73,0.0,0.0,0.0,0.0,-4.817804347256206e-09,-2.8387634588267497e-12,3.711893415120596e-05,0.0,0.007423786830241192,1.0
11.74,0.0,0.0,0.0,0.0,-5.179298471363054e-09,-8.78408261680101e-12,3.510869013515948e-05,0.0,0.007021738027031895,1.0
11.75,0.0,0.0,0.0,0.0,-5.52680480831536e-09,-8.509240000166909e-12,3.311755211282603e-05,0.0,0.006623510422565205,1.0
11.76,0.0,0.0,0.0,0.0,-5.854921064641081e-09,-7.164721457383526e-12,3.1147164703556497e-05,0.0,0.006229432940711299,1.0
11.77,0.0,0.0,0.0,0.0,-6.167913275051935e-09,-2.9365518831733885e-12,2.9198996681309235e-05,0.0,0.005839799336261847,1.0
11.78,0.0,0.0,0.0,0.0,-6.464196531962943e-09,-3.42389038619141e-13,2.727448467869656e-05,0.0,0.005454896935739312,1.0
11.790000000000001,0.0,0.0,0.0,0.0,-6.745024982185636e-09,7.032250168212133e-13,2.5375164315240386e-05,0.0,0.005075032863048077,1.0
11.8,0.0,0.0,0.0,0.0,-7.012963986804616e-09,9.374855716327362e-12,2.3502282540683266e-05,0.0,0.004700456508136653,1.0
11.81,0.0,0.0,0.0,0.0,-7.256063086377997e-09,3.826690449504031e-12,2.1657068985014725e-05,0.0,0.004331413797002945,1.0
11.82,0.0,0.0,0.0,0.0,-7.486392816571192e-09,4.8487861807558864e-12,1.9840694814417322e-05,0.0,0.003968138962883464,1.0
11.83,0.0,0.0,0.0,0.0,-7.703031363265676e-09,1.8114285123836317e-12,1.805430201985674e-05,0.0,0.0036108604039713477,1.0
11.84,0.0,0.0,0.0,0.0,-7.905422237312227e-09,4.680521651876777e-12,1.6298948964621082e-05,0.0,0.0032597897929242162,1.0
11.85,0.0,0.0,0.0,0.0,-8.090995634831472e-09,2.4998168476005893e-12,1.4575609958147249e-05,0.0,0.0029151219916294497,1.0
11.86,0.0,0.0,0.0,0.0,-8.261499629631308e-09,3.1946629637219365e-12,1.2885159141319429e-05,0.0,0.002577031828263886,1.0
11.870000000000001,0.0,0.0,0.0,0.0,-8.416924666533036e-09,1.9346443350589916e-12,1.1228480113376144e-05,0.0,0.0022456960226752286,1.0
11.88,0.0,0.0,0.0,0.0,-8.562914232453106e-09,5.912328101792549e-12,9.606315741188893e-06,0.0,0.0019212631482377787,1.0
11.89,0.0,0.0,0.0,0.0,-8.693965862603362e-09,7.0634378364903085e-12,8.019420242514753e-06,0.0,0.0016038840485029507,1.0
11.9,0.0,0.0,0.0,0.0,-8.810877587261563e-09,6.404756173694641e-12,6.468560085488219e-06,0.0,0.0012937120170976439,1.0
11.91,0.0,0.0,0.0,0.0,-8.912632936652008e-09,4.891945671187466e-12,4.9542747383008405e-06,0.0,0.000990854947660168,1.0
11.92,0.0,0.0,0.0,0.0,-8.994462819274264e-09,-9.419338304318796e-13,3.4770598018309507e-06,0.0,0.0006954119603661902,1.0
11.93,0.0,0.0,0.0,0.0,-9.067047413041518e-09,-1.3527981626377405e-12,2.0373704705507107e-06,0.0,0.00040747409411014216,1.0
11.94,0.0,0.0,0.0,0.0,-9.10828404752362e-09,-1.5598198291034687e-12,6.35847046887438e-07,0.0,0.00012716940937748759,1.0
11.950000000000001,0.0,0.0,0.0,0.0,-9.16017085383382e-09,-1.6367114104071638e-12,7.27438639323091e-07,0.0,0.00014548772786461818,1.0
11.96,0.0,0.0,0.0,0.0,-9.214090753769102e-09,-4.957077686897366e-13,2.051900535311287e-06,0.0,0.00041038010706225735,1.0
11.97,0.0,0.0,0.0,0.0,-9.224707503463732e-09,9.283032109460641e-13,3.337266897227709e-06,0.0,0.0006674533794455418,1.0
11.98,0.0,0.0,0.0,0.0,-9.238931644502243e-09,2.742019395862836e-12,4.583563246479861e-06,0.0,0.0009167126492959721,1.0
11.99,0.0,0.0,0.0,0.0,-9.279777846475599e-09,4.305012832829783e-12,5.790358582843935e-06,0.0,0.001158071716568787,1.0
12.0,0.0,0.0,0.0,0.0,-9.252829642432389e-09,-5.416538547093836e-13,6.957583929595583e-06,0.0,0.0013915167859191167,1.0
12.01,0.0,0.0,0.0,0.0,-9.354271140446304e-09,3.6118546486914024e-12,8.08534755670595e-06,0.0,0.0016170695113411902,1.0
12.02,0.0,0.0,0.0,0.0,-9.336274864677358e-09,6.725805016492736e-13,9.173362035070419e-06,0.0,0.0018346724070140838,1.0
12.030000000000001,0.0,0.0,0.0,0.0,-9.299104544012551e-09,1.839553145559158e-12,1.0221773019832941e-05,0.0,0.002044354603966588,1.0
12.040000000000001,0.0,0.0,0.0,0.0,-9.254198023203252e-09,2.7469580467159564e-13,1.1230596980674265e-05,0.0,0.0022461193961348528,1.0
12.05,0.0,0.0,0.0,0.0,-9.206346897298272e-09,3.232690107297654e-12,1.2199961524702376e-05,0.0,0.002439992304940475,1.0
12.06,0.0,0.0,0.0,0.0,-9.147424751261048e-09,3.6379867264104363e-13,1.3129974233608516e-05,0.0,0.002625994846721703,1.0
12.07,0.0,0.0,0.0,0.0,-9.083547675436237e-09,1.54199284212628e-12,1.4020856319791966e-05,0.0,0.002804171263958393,1.0
12.08,0.0,0.0,0.0,0.0,-9.0092902543449e-09,-3.1233564032254297e-13,1.487272450740639e-05,0.0,0.0029745449014812776,1.0
12.09,0.0,0.0,0.0,0.0,-8.931547127455312e-09,1.6333887765225635e-12,1.5685896960315812e-05,0.0,0.0031371793920631622,1.0
12.1,0.0,0.0,0.0,0.0,-8.840350284151632e-09,-7.327093840505268e-13,1.6460613611445873e-05,0.0,0.0032921227222891744,1.0
12.11,0.0,0.0,0.0,0.0,-8.744756638688615e-09,5.69683488830613e-13,1.7197181816545402e-05,0.0,0.0034394363633090804,1.0
12.120000000000001,0.0,0.0,0.0,0.0,-8.642246446063185e-09,2.154918853188296e-12,1.7896000522909084e-05,0.0,0.003579200104581817,1.0
12.13,0.0,0.0,0.0,0.0,-8.5316359138333e-09,3.783051950394464e-12,1.855738247929965e-05,0.0,0.0037114764958599304,1.0
12.14,0.0,0.0,0.0,0.0,-8.417383162638533e-09,3.88765831039262e-12,1.9181715226113816e-05,0.0,0.0038363430452227633,1.0
12.15,0.0,0.0,0.0,0.0,-8.294218349310198e-09,1.317205063733352e-12,1.976946083714738e-05,0.0,0.003953892167429476,1.0
12.16,0.0,0.0,0.0,0.0,-8.163463096166242e-09,-3.846710617543389e-13,2.0321085274055423e-05,0.0,0.004064217054811085,1.0
12.17,0.0,0.0,0.0,0.0,-8.041923525906344e-09,-3.1154324679217553e-12,2.0828119601188495e-05,0.0,0.004165623920237699,1.0
12.18,0.0,0.0,0.0,0.0,-7.771701530973177e-09,-5.24473458373135e-12,2.1280708215233006e-05,0.0,0.004256141643046601,1.0
12.19,0.0,0.0,0.0,0.0,-7.178228383175791e-09,-3.652419671408402e-12,2.1703839706609464e-05,0.0,0.0043407679413218925,1.0
12.200000000000001,0.0,0.0,0.0,0.0,-7.222320680431654e-09,-2.2911222560942165e-12,2.209265438876034e-05,0.0,0.004418530877752068,1.0
12.21,0.0,0.0,0.0,0.0,-7.037575814018025e-09,4.4740925050297184e-13,2.2450431778120365e-05,0.0,0.004490086355624073,1.0
12.22,0.0,0.0,0.0,0.0,-6.907871394161002e-09,1.3515942704203123e-12,2.2777453074749006e-05,0.0,0.004555490614949801,1.0
12.23,0.0,0.0,0.0,0.0,-6.7535260925298724e-09,2.775618407880935e-12,2.3074221785242698e-05,0.0,0.004614844357048539,1.0
12.24,0.0,0.0,0.0,0.0,-6.597211585917676e-09,2.4426639837828057e-12,2.3341255906200204e-05,0.0,0.00466825118124004,1.0
12.25,0.0,0.0,0.0,0.0,-6.437642686346841e-09,3.0180082811617873e-12,2.357916551033348e-05,0.0,0.004715833102066695,1.0
12.26,0.0,0.0,0.0,0.0,-6.275797649080977e-09,1.6448987558289213e-12,2.3788485586732167e-05,0.0,0.004757697117346433,1.0
12.27,0.0,0.0,0.0,0.0,-6.114849984230646e-09,2.3479525753665995e-12,2.396982334025533e-05,0.0,0.004793964668051065,1.0
12.280000000000001,0.0,0.0,0.0,0.0,-5.952547699669826e-09,2.0842554477191222e-12,2.412384597131976e-05,0.0,0.004824769194263952,1.0
12.290000000000001,0.0,0.0,0.0,0.0,-5.788014709783951e-09,1.7351358843148807e-12,2.4251162774909527e-05,0.0,0.004850232554981905,1.0
12.3,0.0,0.0,0.0,0.0,-5.625555588691529e-09,-1.167043640232713e-12,2.435249288570752e-05,0.0,0.004870498577141504,1.0
12.31,0.0,0.0,0.0,0.0,-5.462145679500919e-09,-2.1301942735503432e-12,2.4428476839386194e-05,0.0,0.004885695367877239,1.0
12.32,0.0,0.0,0.0,0.0,-5.303222815672048e-09,-2.520593213278382e-12,2.4464821163389377e-05,0.0,0.004892964232677875,1.0
12.33,0.0,0.0,0.0,0.0,-5.083813401773393e-09,-1.5710475406816255e-12,2.4476537907567048e-05,0.0,0.004895307581513409,1.0
12.34,0.0,0.0,0.0,0.0,-4.956343687118964e-09,-1.8695040220176968e-12,2.4464606305461852e-05,0.0,0.0048929212610923705,1.0
12.35,0.0,0.0,0.0,0.0,-4.8045051256299564e-09,-1.4696916469359785e-12,2.4436239312776523e-05,0.0,0.004887247862555304,1.0
12.36,0.0,0.0,0.0,0.0,-4.684565738267558e-09,-2.3770291140614927e-12,2.4386027917952082e-05,0.0,0.004877205583590416,1.0
12.370000000000001,0.0,0.0,0.0,0.0,-4.508846666946993e-09,-1.7289060395070216e-12,2.431509682694735e-05,0.0,0.00486301936538947,1.0
12.38,0.0,0.0,0.0,0.0,-4.341702642244208e-09,2.1783730151948834e-13,2.4224007415390283e-05,0.0,0.004844801483078057,1.0
12.39,0.0,0.0,0.0,0.0,-4.1797211547166844e-09,3.601869967888103e-13,2.4113557483370554e-05,0.0,0.004822711496674111,1.0
12.4,0.0,0.0,0.0,0.0,-4.018075602008667e-09,7.077614597595077e-13,2.3984391489337174e-05,0.0,0.004796878297867435,1.0
12.41,0.0,0.0,0.0,0.0,-3.858106776490089e-09,-3.270791654652789e-13,2.383650638081444e-05,0.0,0.0047673012761628875,1.0
12.42,0.0,0.0,0.0,0.0,-3.6960081899257324e-09,-6.206506814207725e-13,2.3668766038147335e-05,0.0,0.004733753207629467,1.0
12.43,0.0,0.0,0.0,0.0,-3.531213359732102e-09,-7.375095860300146e-13,2.3481972030946437e-05,0.0,0.0046963944061892875,1.0
12.44,0.0,0.0,0.0,0.0,-3.3741457362815043e-09,-2.242174335641329e-12,2.3276988408100526e-05,0.0,0.004655397681620105,1.0
12.450000000000001,0.0,0.0,0.0,0.0,-3.2177905878976814e-09,-1.0018648793479567e-12,2.3054612111343854e-05,0.0,0.00461092242226877,1.0
12.46,0.0,0.0,0.0,0.0,-3.0643757981915094e-09,-7.750168447265774e-13,2.2815676760793067e-05,0.0,0.004563135352158613,1.0
12.47,0.0,0.0,0.0,0.0,-2.9103412065617828e-09,2.3680142976085914e-13,2.2560968005190573e-05,0.0,0.0045121936010381145,1.0
12.48,0.0,0.0,0.0,0.0,-2.7584884048143044e-09,4.4839969237930237e-13,2.2291267882440586e-05,0.0,0.004458253576488117,1.0
12.49,0.0,0.0,0.0,0.0,-2.6072380418953096e-09,-1.0129562935590185e-12,2.2007352626524617e-05,0.0,0.004401470525304923,1.0
12.5,0.0,0.0,0.0,0.0,-2.4591733601999812e-09,-1.7131126360062129e-13,2.1690472258997998e-05,0.0,0.004338094451799599,1.0
12.51,0.0,0.0,0.0,0.0,-2.2409538100829828e-09,-2.1175358698846031e-13,2.1372137423356648e-05,0.0,0.00427442748467133,1.0
12.52,0.0,0.0,0.0,0.0,-2.171174246439838e-09,1.7062900793872858e-12,2.104304685843154e-05,0.0,0.004208609371686308,1.0
12.530000000000001,0.0,0.0,0.0,0.0,-2.0230483483681073e-09,1.0228608416171506e-12,2.0703890420032156e-05,0.0,0.004140778084006431,1.0
12.540000000000001,0.0,0.0,0.0,0.0,-1.8831931311120344e-09,1.6545920146578634e-13,2.0355370812396004e-05,0.0,0.004071074162479201,1.0
12.55,0.0,0.0,0.0,0.0,-1.7456809190156717e-09,3.3868205372209405e-13,1.9998176394451618e-05,0.0,0.003999635278890324,1.0
12.56,0.0,0.0,0.0,0.0,-1.610201854581659e-09,-1.1173779818195604e-13,1.963301436024119e-05,0.0,0.003926602872048238,1.0
12.57,0.0,0.0,0.0,0.0,-1.4771321919604262e-09,2.7301636860574234e-14,1.926057684374838e-05,0.0,0.0038521153687496763,1.0
12.58,0.0,0.0,0.0,0.0,-1.346950315913037e-09,6.577255552948135e-14,1.888156717185162e-05,0.0,0.003776313434370324,1.0
12.59,0.0,0.0,0.0,0.0,-1.2192706764998893e-09,1.4313178405603616e-13,1.8496705682913028e-05,0.0,0.0036993411365826056,1.0
12.6,0.0,0.0,0.0,0.0,-1.0940002887955886e-09,2.0181063887776972e-13,1.8106696552088997e-05,0.0,0.0036213393104177994,1.0
12.61,0.0,0.0,0.0,0.0,-9.716674783630482e-10,1.1470501864261089e-12,1.771226584497664e-05,0.0,0.003542453168995328,1.0
12.620000000000001,0.0,0.0,0.0,0.0,-8.518282972909204e-10,1.2818546950986917e-12,1.7314161413315325e-05,0.0,0.0034628322826630647,1.0
12.63,0.0,0.0,0.0,0.0,-7.33992283654793e-10,1.0026793027487936e-12,1.6913105225303936e-05,0.0,0.0033826210450607873,1.0
12.64,0.0,0.0,0.0,0.0,-6.19788776613123e-10,1.1936103878585612e-12,1.6509862830871415e-05,0.0,0.003301972566174283,1.0
12.65,0.0,0.0,0.0,0.0,-5.073781281574818e-10,4.4055158692118116e-13,1.6105157457520027e-05,0.0,0.0032210314915040055,1.0
12.66,0.0,0.0,0.0,0.0,-3.989954341838453e-10,1.0936119337146e-12,1.569969507284911e-05,0.0,0.003139939014569822,1.0
12.67,0.0,0.0,0.0,0.0,-2.931570843675803e-10,6.834290858633029e-14,1.529156777102951e-05,0.0,0.0030583135542059017,1.0
