time_s,reference_1,reference_2,reference_3,reference_4,reference_5,reference_6,reference_7,reference_8,reference_9,reference_10,reference_11,position_x_m,position_y_m,position_z_m,velocity_x_mps,velocity_y_mps,velocity_z_mps,angle_roll_rad,angle_pitch_rad,angle_yaw_rad,body_rate_x_radps,body_rate_y_radps,body_rate_z_radps,rotation_11,rotation_12,rotation_13,rotation_21,rotation_22,rotation_23,rotation_31,rotation_32,rotation_33,motor_command_1,motor_command_2,motor_command_3,motor_command_4,rotor_speed_1_radps,rotor_speed_2_radps,rotor_speed_3_radps,rotor_speed_4_radps,controller_diagnostic_1,controller_diagnostic_2,controller_diagnostic_3,controller_diagnostic_4,controller_diagnostic_5,controller_diagnostic_6,controller_diagnostic_7,controller_diagnostic_8,controller_diagnostic_9,controller_diagnostic_10,controller_diagnostic_11,controller_diagnostic_12,controller_diagnostic_13,controller_diagnostic_14,controller_diagnostic_15,controller_diagnostic_16,event_code,external_force_world_x_n,external_force_world_y_n,external_force_world_z_n,external_torque_body_x_nm,external_torque_body_y_nm,external_torque_body_z_nm,position_error_x_m,position_error_y_m,position_error_z_m
0.1,0.0,0.0,0.030000000000000006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.6367355476549894e-15,7.575232809544727e-15,0.003683508510178943,-4.4569375285615735e-13,2.870216369613173e-13,0.07816902151671305,1.90125594606701e-13,-1.8324450625333428e-13,-6.932225034577752e-12,1.04240820671645e-11,1.2166526547805123e-11,-1.5369654464847022e-10,1.0,-6.932225034577787e-12,1.8324450625201626e-13,6.932225034577751e-12,1.0,1.901255946079713e-13,-1.8324450625333428e-13,-1.90125594606701e-13,1.0,14.62519172103223,-14.625191721025654,14.625191721019117,-14.625191721025693,14.6305242758955,-14.630524275890917,14.630524275883412,-14.630524275887879,2.1948736757505346e-13,-1.443199401523544e-13,1.7111698630140633,-3.2647459889006635e-14,-3.244992442031859e-14,0.0,2.220837781247801e-16,0.0,0.026316491489821063,3.2898373291449874e-13,1.0,1.0,0.0,0.001010735958872429,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6367355476549894e-15,7.575232809544727e-15,-0.026316491489821063
0.11,0.0,0.0,0.033,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-7.146353846055383e-15,9.805586843631528e-15,0.004499249753163648,-4.851429266405099e-13,8.578641387442008e-14,0.08494779865043511,2.7224169455480163e-13,-6.227368506212448e-14,-8.547219572841403e-12,3.0394867871015043e-12,1.3449948392415864e-11,-1.98173212358808e-10,1.0,-8.54721957284142e-12,6.227368505979758e-14,8.547219572841403e-12,1.0,2.7224169455533386e-13,-6.227368506212448e-14,-2.7224169455480163e-13,1.0,14.61699689020497,-14.61699689020249,14.61699689019489,-14.61699689019737,14.62225670402782,-14.622256704020531,14.622256704012823,-14.622256704020089,2.41077457258423e-13,-4.694940626565685e-14,1.7092527847049155,-1.230052104581706e-14,-3.770673346871963e-14,0.0,4.440058095439622e-18,0.0,0.028500750246836355,3.1820083814243007e-13,1.0,1.0,1.0,0.0008797801920977638,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.146353846055383e-15,9.805586843631528e-15,-0.028500750246836355
0.12,0.0,0.0,0.036,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.1373111470703381e-14,1.033126297676967e-14,0.005382188443332054,-2.9261347729724554e-13,2.932475125894886e-14,0.09160889040925584,2.9729697272355783e-13,4.6252663292151473e-14,-1.0431030640951077e-11,3.221890881354903e-12,5.863465726487337e-12,-1.5149020432449197e-10,1.0,-1.0431030640951063e-11,-4.625266329525259e-14,1.0431030640951076e-11,1.0,2.972969727230754e-13,4.6252663292151473e-14,-2.9729697272355783e-13,1.0,14.60887854345104,-14.608878543448341,14.6088785434449,-14.608878543447599,14.61408938673331,-14.614089386731827,14.614089386723851,-14.614089386725292,1.4897789132698281e-13,-1.9578992810952057e-14,1.707354658377716,-1.3381456525088533e-14,-1.705734654421218e-14,0.0,7.571763133816556e-19,0.0,0.030617811556667943,2.887556739391482e-13,0.9997617550183044,1.0,1.0,0.00021761110237853953,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1373111470703381e-14,1.033126297676967e-14,-0.030617811556667943
0.13,0.0,0.0,0.039,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.4515398359983364e-14,1.0399620345688167e-14,0.006331154902257915,-4.992643696476627e-13,-1.2724246378929395e-15,0.09815366472592298,3.2834271120098605e-13,1.137557768993931e-13,-1.1916882732142946e-11,4.0601388056141736e-12,1.4053022424108902e-11,-1.4100308750861315e-10,1.0,-1.1916882732142909e-11,-1.137557769033059e-13,1.1916882732142947e-11,1.0,3.2834271119963047e-13,1.137557768993931e-13,-3.2834271120098605e-13,1.0,14.600836679581466,-14.600836679578155,14.600836679569738,-14.60083667957305,14.606001035032474,-14.606001035030218,14.606001035027683,-14.606001035030028,2.5171663818958584e-13,-4.637165714754848e-15,1.7054754539491224,-1.6413524829433946e-14,-4.1719180326848834e-14,0.0,4.764186674741716e-18,0.0,0.03266884509774209,3.2737712684424615e-13,0.9997429371442037,1.0,1.0,0.00010950929099191463,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4515398359983364e-14,1.0399620345688167e-14,-0.03266884509774209
0.14,0.0,0.0,0.042,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.909731961104015e-14,9.767697702404505e-15,0.007344991920094428,-4.22905945505546e-13,-1.8874824704826614e-13,0.10458330807530937,3.512503668873035e-13,2.3788789075078204e-13,-1.3337905059199832e-11,-1.9784003281724585e-12,1.0220993006408823e-11,-1.644047278825495e-10,1.0,-1.3337905059199748e-11,-2.3788789075546694e-13,1.3337905059199832e-11,1.0,3.512503668841306e-13,2.3788789075078204e-13,-3.512503668873035e-13,1.0,14.592871612408546,-14.592871612408688,14.592871612402206,-14.592871612402064,14.597989139743461,-14.597989139739715,14.597989139730393,-14.59798913973407,2.1665894669488776e-13,8.744625227856359e-14,1.7036152151691735,7.016586331077095e-16,-3.210223376584892e-14,0.0,2.2210609989013513e-16,0.0,0.034655008079905576,4.1752596042785943e-13,0.9997370993884594,1.0,1.0,6.443706325287316e-05,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.909731961104015e-14,9.767697702404505e-15,-0.034655008079905576
0.15,0.0,0.0,0.045,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.2562918926494296e-14,7.517472665515799e-15,0.008422553964108171,-1.8553091912751086e-13,-2.3594403858736285e-13,0.11089897620717172,3.232165095512046e-13,3.1570252284761087e-13,-1.523081126844119e-11,-2.6933231078783738e-12,2.389301299838943e-12,-2.785437119267832e-10,1.0,-1.5230811268441087e-11,-3.1570252285253376e-13,1.523081126844119e-11,1.0,3.232165095463962e-13,3.1570252284761087e-13,-3.232165095512046e-13,1.0,14.584983688744765,-14.584983688745378,14.58498368874326,-14.584983688742648,14.590053552081574,-14.590053552082656,14.590053552076228,-14.590053552075096,1.0222383083651424e-13,1.1168531050873129e-13,1.7017739936074312,3.024980870351696e-15,-1.0491139933971567e-14,0.0,2.2212919432162283e-16,0.0,0.03657744603589183,4.653484156520414e-13,0.9997346064016781,1.0,1.0,3.700722781251561e-05,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2562918926494296e-14,7.517472665515799e-15,-0.03657744603589183
0.16,0.0,0.0,0.048,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.3922779641960504e-14,4.450057864855787e-15,0.009562707055605368,-1.1287020419611657e-13,-5.22753872141215e-13,0.11710182474884327,2.7153013290246774e-13,3.2410079440513856e-13,-1.794275993091587e-11,-1.4335486605188787e-11,-1.1615143794376772e-13,-2.3398209534214747e-10,1.0,-1.7942759930915783e-11,-3.2410079441001057e-13,1.7942759930915874e-11,1.0,2.7153013289665243e-13,3.2410079440513856e-13,-2.7153013290246774e-13,1.0,14.577173230908086,-14.577173230915673,14.577173230914996,-14.577173230907409,14.582194596830771,-14.582194596831812,14.582194596831075,-14.58219459683005,6.734638505230324e-14,2.5362158925716405e-13,1.699951835232032,3.753705392653367e-14,-3.3498396529573524e-15,0.0,2.4950013255887035e-18,0.0,0.03843729294439463,5.078774664907457e-13,0.9997334814998664,1.0,1.0,1.64401250191059e-05,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3922779641960504e-14,4.450057864855787e-15,-0.03843729294439463
0.17,0.0,0.0,0.051000000000000004,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.4787602864040022e-14,-5.389693963753675e-16,0.010764328793941643,6.879322858201831e-14,-3.7122372345095914e-13,0.12319301378168837,1.4200493317372067e-13,3.198138592326251e-13,-2.0406878569685965e-11,-7.756238120052335e-12,-5.846532628596985e-12,-2.9134973680842045e-10,1.0,-2.040687856968592e-11,-3.1981385923552296e-13,2.0406878569685965e-11,1.0,1.4200493316719425e-13,3.198138592326251e-13,-1.4200493317372067e-13,1.0,14.569440527955754,-14.569440527959802,14.569440527962476,-14.569440527958426,14.574412713667627,-14.574412713677093,14.574412713677102,-14.574412713667671,-2.1135009599710795e-14,1.8197549824559384e-13,1.6981487783819005,2.0029555874706408e-14,1.3220220865858803e-14,0.0,3.4945646715312375e-18,0.0,0.04023567120605836,4.153074396553051e-13,0.9997330697877439,1.0,1.0,-7.62477479597035e-07,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4787602864040022e-14,-5.389693963753675e-16,-0.04023567120605836
0.18,0.0,0.0,0.054000000000000006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.4186667938123265e-14,-4.193704521796442e-15,0.012026308402047749,8.018361475027452e-14,-4.152818002641329e-13,0.12917370765298547,7.064922499091424e-14,2.7296733375101064e-13,-2.3447150455584654e-11,-8.688602246180163e-12,-4.3279297966170405e-12,-3.6045517611191084e-10,1.0,-2.3447150455584634e-11,-2.729673337526671e-13,2.3447150455584654e-11,1.0,7.064922498451394e-14,2.7296733375101064e-13,-7.064922499091424e-14,1.0,14.561785835821112,-14.561785835825882,14.561785835827749,-14.561785835822981,14.566708287053313,-14.566708287057146,14.566708287060742,-14.566708287057132,-2.701420681420558e-14,2.053891202326403e-13,1.6963648538273361,2.357337843735614e-14,9.228192144068349e-15,0.0,6.403001577342718e-18,0.0,0.04197369159795226,3.467235440953419e-13,0.9997330860265726,1.0,1.0,-1.6031044987997502e-05,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4186667938123265e-14,-4.193704521796442e-15,-0.04197369159795226
0.19,0.0,0.0,0.05700000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.3896181942570428e-14,-7.860407061539714e-15,0.013347546764927208,-1.2611124381463166e-13,-3.373170735913906e-13,0.1350450760669461,3.5921576336911204e-15,2.529504786524933e-13,-2.684979811726114e-11,-5.805193897410966e-12,4.091607010941334e-12,-2.870294366186275e-10,1.0,-2.684979811726114e-11,-2.5295047865258974e-13,2.684979811726114e-11,1.0,3.592157626899451e-15,2.529504786524933e-13,-3.5921576336911204e-15,1.0,14.554209375085119,-14.554209375088371,14.554209375085337,-14.554209375082083,14.559081634423213,-14.559081634427825,14.559081634429836,-14.559081634424933,7.38140246663649e-14,1.6908228719952387e-13,1.6946000842705498,1.6071781304003497e-14,-1.4996918389457693e-14,0.0,4.841239760063444e-18,0.0,0.0436524532350728,2.3351714586007763e-13,0.9997333830603001,1.0,1.0,-2.9967203311460267e-05,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3896181942570428e-14,-7.860407061539714e-15,-0.0436524532350728
0.2,0.0,0.0,0.06000000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.4715699122457995e-14,-1.1039407380365186e-14,0.014726956466086849,-6.497726303646218e-14,-3.064080267872744e-13,0.14080828700328948,-4.5932290315870904e-14,2.804118597236774e-13,-2.9746249279822865e-11,-4.3968449307586134e-12,2.4783269355608134e-12,-2.933446562081429e-10,1.0,-2.974624927982288e-11,-2.804118597223111e-13,2.9746249279822865e-11,1.0,-4.5932290324212105e-14,2.804118597236774e-13,4.5932290315870904e-14,1.0,14.54671134418069,-14.546711344183239,14.546711344181064,-14.546711344178515,14.551533279101564,-14.551533279104463,14.551533279100111,-14.551533279097255,4.4305272003116886e-14,1.5556112741945168e-13,1.6928544874473648,1.2593048254314492e-14,-1.0740099870328888e-14,0.0,3.969469028590769e-18,0.0,0.04527304353391316,2.583608112781142e-13,0.9997338744666511,1.0,1.0,-4.3163716976678453e-05,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4715699122457995e-14,-1.1039407380365186e-14,-0.04527304353391316
0.21,0.0,0.0,0.063,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.499506487415006e-14,-1.4381094295691803e-14,0.016163461805694397,4.376041445774052e-14,-4.416098102528824e-13,0.14646451443334885,-1.0154573001581197e-13,2.954325991869844e-13,-3.286903972724685e-11,-9.87007499347271e-12,-1.0122689490100519e-12,-3.6466004965602684e-10,1.0,-3.286903972724688e-11,-2.954325991836467e-13,3.2869039727246854e-11,1.0,-1.0154573002552256e-13,2.954325991869844e-13,1.0154573001581197e-13,1.0,14.539291904691135,-14.539291904697054,14.539291904696878,-14.539291904690959,14.544063248358174,-14.544063248360422,14.544063248358059,-14.544063248355826,-8.777265446355086e-15,2.234285289266753e-13,1.6911280727192053,2.921278493103098e-14,-8.712893302114365e-16,0.0,3.0287220501407017e-18,0.0,0.0468365381943056,3.0217333404399136e-13,0.9997345093081852,1.0,1.0,-5.56794334354397e-05,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.499506487415006e-14,-1.4381094295691803e-14,-0.0468365381943056
0.22,0.0,0.0,0.066,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.429782588158196e-14,-1.874164070196763e-14,0.017655998818564365,1.159335717990013e-13,-4.952653243877836e-13,0.15201493251033607,-2.024629910518096e-13,2.8071202580490715e-13,-3.649933630452365e-11,-1.3398953033166312e-11,-2.829521205582599e-12,-3.5476088561000774e-10,1.0,-3.6499336304523707e-11,-2.8071202579751735e-13,3.6499336304523655e-11,1.0,-2.024629910620554e-13,2.8071202580490715e-13,2.024629910518096e-13,1.0,14.531951192211537,-14.531951192219825,14.531951192220737,-14.531951192212448,14.536671714795677,-14.536671714802358,14.536671714802823,-14.53667171479604,-4.4456518049333205e-14,2.5189679832580794e-13,1.6894208436236158,4.0890546044884216e-14,4.497216833475042e-15,0.0,4.827506496993523e-18,0.0,0.04834400118143564,3.116291484583464e-13,0.999735251725322,1.0,1.0,-6.768941509826646e-05,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.429782588158196e-14,-1.874164070196763e-14,-0.04834400118143564
0.23,0.0,0.0,0.069,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.2048149720408703e-14,-2.255769436943934e-14,0.019203515284018598,4.796082043694737e-13,-2.0081522355954621e-13,0.1574607159730749,-2.961043816595401e-13,2.1064995832587214e-13,-4.0131756336497074e-11,-3.031575148333344e-12,-1.7681946910450836e-11,-3.868689676872163e-10,1.0,-4.013175633649714e-11,-2.1064995831398894e-13,4.0131756336497074e-11,1.0,-2.9610438166799387e-13,2.1064995832587214e-13,2.961043816595401e-13,1.0,14.524689315481718,-14.52468931548417,14.524689315494026,-14.524689315491573,14.529358882484017,-14.529358882493094,14.529358882494483,-14.52935888248531,-2.2360221344252896e-13,1.0970239761529262e-13,1.6877327976915804,1.2099084210137727e-14,4.8585063676743383e-14,0.0,1.2398758279298466e-18,0.0,0.04979648471598141,4.137053200501448e-13,0.999736077191001,1.0,1.0,-7.930812650908533e-05,3600.0,97406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2048149720408703e-14,-2.255769436943934e-14,-0.04979648471598141
