time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],controllerDiagnostics[16],quadChassisTest17_1.perRotorDisturbance
2.18,0.0,0.0,0.6540000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.5748328861621174e-14,-6.333772427844962e-13,0.6443149685124839,-8.315562386021314e-13,-1.2068723126458277e-12,0.32423464376896904,3.4714279398939125e-14,-3.660865352220925e-13,2.613931638652893e-09,-6.365998617608163e-12,1.6483306739538198e-12,1.7278210565332744e-09,1.0,2.613931638652893e-09,3.6608653531283326e-13,-2.613931638652893e-09,1.0,3.4714278442013953e-14,-3.660865352220925e-13,-3.4714279398939125e-14,1.0,14.118390859948667,-14.118390859951008,14.118390859951685,-14.118390859949344,14.118269201372565,-14.118269201373572,14.118269201375462,-14.118269201373437,4.200450124118809e-13,9.110810186548356e-13,1.5946316837945973,1.121925638118422e-14,3.2384880582792647e-15,0.0,2.220669428712307e-16,0.0,0.009685031487516205,8.738267938133105e-13,0.9999104767872184,1.0,1.0,-0.0006241225922196185,3600.0,914.0,0.0
2.19,0.0,0.0,0.657,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.432104812272281e-14,-6.453690103124889e-13,0.6475554925235298,-8.930880380717503e-13,-1.1586901212389475e-12,0.3238708542670376,-2.5342900461138308e-14,-3.46011119924382e-13,2.6312189556017234e-09,-4.402562891289489e-12,2.8340178698831912e-12,1.7274429501676911e-09,1.0,2.6312189556017234e-09,3.4601111985769924e-13,-2.6312189556017234e-09,1.0,-2.5342901371569324e-14,-3.46011119924382e-13,2.5342900461138308e-14,1.0,14.118579125367255,-14.118579125368559,14.118579125368496,-14.118579125367193,14.118455647528144,-14.118455647529808,14.118455647532267,-14.118455647529943,4.54498944485192e-13,8.935625436994512e-13,1.5946742121541881,6.25270360178839e-15,-2.9877213640088477e-16,0.0,1.184676180386726e-18,0.0,0.009444507476470188,8.272920260369912e-13,0.9999109265137905,1.0,1.0,-0.0006219135991827623,3600.0,914.0,0.0
2.2,0.0,0.0,0.66,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-4.332063956779404e-14,-6.566011864882014e-13,0.6507923916221581,-8.521004783132897e-13,-1.137082837690365e-12,0.32350967158825034,-5.538964394726213e-14,-3.2191709351921135e-13,2.6485112613925232e-09,-3.640162011231603e-12,-3.571641914416256e-13,1.742317153498063e-09,1.0,2.6485112613925232e-09,3.219170933725113e-13,-2.6485112613925232e-09,1.0,-5.538964479986317e-14,-3.2191709351921135e-13,5.538964394726213e-14,1.0,14.118770159055385,-14.118770159056304,14.118770159058148,-14.11877015905723,14.118644947754865,-14.118644947754879,14.118644947755142,-14.118644947755511,4.389886263212162e-13,8.886674998160402e-13,1.5947173664341747,4.3962097293157e-15,8.835012648839359e-15,0.0,3.6705299716793456e-18,0.0,0.009207608377841958,7.800714018421801e-13,0.999911372612411,1.0,1.0,-0.0006196967096709969,3600.0,914.0,0.0
2.21,0.0,0.0,0.663,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-5.216222504430192e-14,-6.680722042836513e-13,0.6540256920707979,-9.213764743099933e-13,-1.128518560284746e-12,0.3231511340912158,-9.705833048498276e-14,-3.187738533916595e-13,2.6659093474850146e-09,-3.4115265275160335e-12,1.1444642291255275e-12,1.730988319418475e-09,1.0,2.6659093474850146e-09,3.187738531329108e-13,-2.6659093474850146e-09,1.0,-9.705833133480495e-14,-3.187738533916595e-13,9.705833048498276e-14,1.0,14.118963829198943,-14.118963829199826,14.118963829200787,-14.118963829199902,14.118836968495598,-14.118836968495135,14.118836968498387,-14.118836968496044,4.773690993637882e-13,8.902774195083623e-13,1.5947611168820328,4.239071375663937e-15,4.6020328504631724e-15,0.0,3.839024458881353e-18,0.0,0.008974307929202174,7.712058575707117e-13,0.9999118151108694,1.0,1.0,-0.0006174723734020108,3600.0,914.0,0.0
2.22,0.0,0.0,0.666,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-6.221374282998464e-14,-6.795250690969004e-13,0.6572554205062995,-1.0287209052743653e-12,-1.167287619021999e-12,0.3227952783109854,-1.4074877624476673e-13,-2.781746340139191e-13,2.6832187221685188e-09,-5.6375119485675794e-12,4.506796486322871e-12,1.7309130375204848e-09,1.0,2.6832187221685188e-09,2.7817463363625937e-13,-2.6832187221685188e-09,1.0,-1.407487769911701e-13,-2.781746340139191e-13,1.4074877624476673e-13,1.0,14.119160006730018,-14.119160006732374,14.119160006731216,-14.11916000672886,14.119031578956173,-14.11903157895914,14.11903157895968,-14.11903157896029,5.349948977341747e-13,9.150464081846896e-13,1.5948054343652904,1.128330156948522e-14,-5.543127255298941e-15,0.0,5.938251785228301e-18,0.0,0.008744579493700555,7.51034752868078e-13,0.9999122540368787,1.0,1.0,-0.0006152410398551632,3600.0,914.0,0.0
2.23,0.0,0.0,0.6689999999999999,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-7.266138826599181e-14,-6.909682028141808e-13,0.6604816039218867,-1.0222722771668983e-12,-1.1047322991664532e-12,0.3224421389971349,-1.904334796759563e-13,-2.3176377100806516e-13,2.700523474992424e-09,-3.682735998085976e-12,3.2373205436010904e-12,1.7275336257531705e-09,1.0,2.700523474992424e-09,2.317637704937951e-13,-2.700523474992424e-09,1.0,-1.904334803018398e-13,-2.3176377100806516e-13,1.904334796759563e-13,1.0,14.119358565297375,-14.119358565298683,14.119358565298198,-14.11935856529689,14.11922865108648,-14.119228651086008,14.11922865108416,-14.11922865108215,5.37122757272419e-13,8.902152261529471e-13,1.5948502903635837,6.267489456847895e-15,-2.32081861853744e-15,0.0,5.396374743997414e-18,0.0,0.008518396078113222,6.771165141523882e-13,0.9999126894180779,1.0,1.0,-0.0006130031484922103,3600.0,914.0,0.0
2.24,0.0,0.0,0.672,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-8.280252182488619e-14,-7.016561532302447e-13,0.6637042696494935,-1.0359052436156939e-12,-1.0548148451075851e-12,0.3220917491511745,-2.1633168591180708e-13,-2.070040445441378e-13,2.7177983986544854e-09,-2.516637945912425e-12,3.0875505088157553e-12,1.7347544740011964e-09,1.0,2.7177983986544854e-09,2.0700404395619187e-13,-2.7177983986544854e-09,1.0,-2.1633168647440233e-13,-2.070040445441378e-13,2.1633168591180708e-13,1.0,14.119559381230689,-14.119559381231369,14.119559381230932,-14.119559381230252,14.119428059506353,-14.119428059509614,14.119428059509087,-14.119428059507237,5.489249266117831e-13,8.711879400198336e-13,1.5948956569608237,3.261169861944449e-15,-2.0973099735185344e-15,0.0,2.220775311329452e-16,0.0,0.00829573035050657,6.423673139533636e-13,0.9999131212820261,1.0,1.0,-0.0006107591367413047,3600.0,914.0,0.0
2.25,0.0,0.0,0.675,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-9.333299620587786e-14,-7.117993427714736e-13,0.6669234453424668,-1.0163243562919327e-12,-9.547987329683966e-13,0.32174414006370555,-2.2924008918923684e-13,-1.7305781409129506e-13,2.7351674868581666e-09,6.045043627413132e-13,1.4027814166171774e-12,1.7370673128405954e-09,1.0,2.7351674868581666e-09,1.7305781346428504e-13,-2.7351674868581666e-09,1.0,-2.2924008966257893e-13,-1.7305781409129506e-13,2.2924008918923684e-13,1.0,14.119762333505154,-14.11976233350399,14.119762333504507,-14.11976233350567,14.119629681532667,-14.119629681530736,14.119629681531105,-14.119629681532828,5.446668322461592e-13,8.273633288394916e-13,1.594941506837294,-5.577039399666867e-15,2.4808609398694393e-15,0.0,1.6691501262734216e-18,0.0,0.008076554657533208,5.904045166633872e-13,0.9999135496562034,1.0,1.0,-0.0006085094295975341,3600.0,914.0,0.0
2.2600000000000002,0.0,0.0,0.6780000000000002,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.037170405882774e-13,-7.214780756891148e-13,0.6701391589586426,-1.0399132801216774e-12,-1.0171545804094577e-12,0.3213993413509123,-2.3346411533354056e-13,-1.5364458760416126e-13,2.7524952100655976e-09,-3.0255007981125633e-12,1.351106215258898e-12,1.7048516958599305e-09,1.0,2.7524952100655976e-09,1.5364458696155239e-13,-2.7524952100655976e-09,1.0,-2.3346411575644654e-13,-1.5364458760416126e-13,2.3346411533354056e-13,1.0,14.11996730370542,-14.119967303706481,14.119967303707007,-14.119967303705945,14.119833397087186,-14.119833397086492,14.119833397086573,-14.11983339708902,5.614650053883459e-13,8.627800136302801e-13,1.59498781326186,5.079419367195892e-15,2.520299767762559e-15,0.0,5.3227626842249156e-18,0.0,0.007860841041357536,5.918036405352816e-13,0.9999139745680036,1.0,1.0,-0.0006062544471299701,3600.0,914.0,0.0
2.27,0.0,0.0,0.681,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.1424278538689947e-13,-7.314907461641605e-13,0.6733514387437811,-1.0618963604927896e-12,-9.713712185080786e-13,0.32105738099067427,-2.6244973223697067e-13,-1.3763863654851167e-13,2.7695403191065962e-09,-2.4099808191970435e-12,1.7888335798581172e-12,1.7015701299939818e-09,1.0,2.7695403191065962e-09,1.3763863582164655e-13,-2.7695403191065962e-09,1.0,-2.6244973261816643e-13,-1.3763863654851167e-13,2.6244973223697067e-13,1.0,14.12017417599749,-14.120174175998274,14.12017417599851,-14.120174175997727,14.120039088698059,-14.12003908869868,14.120039088699867,-14.120039088698304,5.77548836296432e-13,8.45434694849026e-13,1.5950345500841665,3.751247943112002e-15,1.1299941644234595e-15,0.0,2.037351114449391e-18,0.0,0.007648561256218933,5.668649462042335e-13,0.9999143960447332,1.0,1.0,-0.0006039946008434055,3600.0,914.0,0.0
2.2800000000000002,0.0,0.0,0.684,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.2496021383591436e-13,-7.412223435614215e-13,0.6765603132153647,-1.0804490794183646e-12,-9.653181376911235e-13,0.32071828535812646,-2.92959460644895e-13,-1.182408794600422e-13,2.7865540166880116e-09,-3.2830450942934985e-12,1.9895376672793243e-12,1.7042661035832589e-09,1.0,2.7865540166880116e-09,1.1824087864369486e-13,-2.7865540166880116e-09,1.0,-2.9295946097437955e-13,-1.182408794600422e-13,2.92959460644895e-13,1.0,14.120382837084913,-14.120382837086321,14.120382837086403,-14.120382837084994,14.120246641451992,-14.120246641453678,14.120246641452818,-14.120246641450839,5.92050558862595e-13,8.473939960670072e-13,1.5950816917269057,6.751302474744667e-15,3.9376174593886674e-16,0.0,2.6233489845231966e-18,0.0,0.007439686784635358,5.443435900363623e-13,0.9999148141136074,1.0,1.0,-0.0006017302968880279,3600.0,914.0,0.0
2.29,0.0,0.0,0.687,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.3590489137469413e-13,-7.509734754400939e-13,0.6797658111467417,-1.1152085720031903e-12,-9.655990739888118e-13,0.3203820792607982,-3.364418894266513e-13,-9.468607643162211e-14,2.803622906732321e-09,-4.623846344943533e-12,2.9761275806642977e-12,1.718792747646166e-09,1.0,2.803622906732321e-09,9.468607548836593e-14,-2.803622906732321e-09,1.0,-3.3644188969211537e-13,-9.468607643162211e-14,3.364418894266513e-13,1.0,14.120593176181965,-14.120593176184322,14.12059317618376,-14.120593176181403,14.120455942958616,-14.120455942959289,14.12045594295891,-14.120455942959387,6.145999511190808e-13,8.524634892332152e-13,1.595129213178096,1.1297868144447775e-14,-2.68859092365684e-15,0.0,3.1281012016915796e-18,0.0,0.007234188853258328,5.192095938028381e-13,0.9999152288017483,1.0,1.0,-0.0005994619339678534,3600.0,914.0,0.0
2.3000000000000003,0.0,0.0,0.6900000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.473077427454331e-13,-7.604136246020264e-13,0.6829679615516304,-1.1289267274799447e-12,-9.48116952160563e-13,0.3200487859732152,-3.8038784410101137e-13,-5.618841044569786e-14,2.820790515982273e-09,-5.048387847200747e-12,3.2291039626320402e-12,1.7151854311885693e-09,1.0,2.820790515982273e-09,5.618840937270343e-14,-2.820790515982273e-09,1.0,-3.8038784425950713e-13,-5.618841044569786e-14,3.8038784410101137e-13,1.0,14.120805084976599,-14.120805084979349,14.120805084978546,-14.120805084975796,14.120666883322386,-14.120666883324288,14.120666883325802,-14.12066688332126,6.270819767887951e-13,8.486812067974233e-13,1.5951770899834277,1.31738225354221e-14,-3.846416977408481e-15,0.0,2.2211176881198105e-16,0.0,0.007032038448369637,4.741996603309982e-13,0.9999156401361821,1.0,1.0,-0.0005971899063089682,3600.0,914.0,0.0
2.31,0.0,0.0,0.693,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.5881178192334367e-13,-7.692452231890728e-13,0.6861667936689547,-1.1588881441774988e-12,-8.353221493574691e-13,0.31971842727119265,-4.117078486109231e-13,-1.618327910096776e-14,2.8379652821300868e-09,-1.8962072246304414e-12,4.044421128825003e-12,1.7367277509980629e-09,1.0,2.8379652821300868e-09,1.6183277932555176e-14,-2.8379652821300868e-09,1.0,-4.1170784865685073e-13,-1.618327910096776e-14,4.117078486109231e-13,1.0,14.12101845759816,-14.121018457599106,14.12101845759772,-14.121018457596772,14.120879355109379,-14.120879355112926,14.12087935511034,-14.120879355108071,6.4756577172085e-13,7.979384252576962e-13,1.5952252982385735,4.538168860199113e-15,-6.6456606425584225e-15,0.0,4.1210945277091375e-18,0.0,0.006833206331045227,4.3129998587985094e-13,0.9999160481438375,1.0,1.0,-0.0005949145957849511,3600.0,914.0,0.0
2.32,0.0,0.0,0.696,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.7048323266374208e-13,-7.773388437419238e-13,0.6893623369480314,-1.173645696236754e-12,-7.594648176819869e-13,0.3193910234655006,-4.286802554915716e-13,2.7514834784528953e-14,2.855305357047047e-09,-5.593181158519529e-13,4.596748726353322e-12,1.7161946056851278e-09,1.0,2.855305357047047e-09,-2.751483600854198e-14,-2.855305357047047e-09,1.0,-4.286802554130083e-13,2.7514834784528953e-14,4.286802554915716e-13,1.0,14.121233190579511,-14.121233190579723,14.121233190577895,-14.121233190577684,14.121093253308903,-14.121093253309384,14.121093253307485,-14.121093253307999,6.606924046155318e-13,7.649021708798846e-13,1.5952738145816128,1.0175553760954789e-15,-8.763909543034336e-15,0.0,6.081890122081877e-18,0.0,0.0066376630519685564,3.8996424339316473e-13,0.9999164528515404,1.0,1.0,-0.0005926363786736817,3600.0,914.0,0.0
2.33,0.0,0.0,0.6990000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.8215766272691695e-13,-7.847087683353178e-13,0.6925546210340825,-1.182145258384424e-12,-7.2063419477944e-13,0.3190665934350862,-4.335478423882823e-13,7.190653229376326e-14,2.8724286519749096e-09,-6.952757747662154e-13,5.2208522414729e-12,1.6885524285782819e-09,1.0,2.8724286519749096e-09,-7.190653353909851e-14,-2.8724286519749096e-09,1.0,-4.3354784218173596e-13,7.190653229376326e-14,4.335478423882823e-13,1.0,14.121449182828718,-14.121449182829053,14.121449182826732,-14.121449182826394,14.121308475299793,-14.121308475299541,14.121308475295505,-14.12130847529836,6.707574457616912e-13,7.49623346488346e-13,1.5953226161854863,1.6134020793695086e-15,-1.1131458627405866e-14,0.0,2.8499665493857025e-18,0.0,0.00644537896591757,3.504353638567579e-13,0.9999168542860113,1.0,1.0,-0.0005903556259511804,3600.0,914.0,0.0
2.34,0.0,0.0,0.702,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.9335320127889818e-13,-7.915439242021089e-13,0.6957436757526064,-1.0699809824276039e-12,-7.02975336282082e-13,0.3187451546815901,-4.3391223029917183e-13,9.956310792313158e-14,2.889263064610883e-09,-1.8558290325617815e-12,9.11300374259404e-13,1.6737190416263332e-09,1.0,2.889263064610883e-09,-9.956310917681816e-14,-2.889263064610883e-09,1.0,-4.3391223001150786e-13,9.956310792313158e-14,4.3391223029917183e-13,1.0,14.121666335552808,-14.121666335553881,14.121666335554096,-14.121666335553023,14.121524928794857,-14.121524928795944,14.121524928794233,-14.121524928792187,6.21518935308344e-13,7.444369883355147e-13,1.5953716807416292,5.142248168234219e-15,1.0362698752014875e-15,0.0,3.993906381475233e-18,0.0,0.00625632424739353,2.918520487333774e-13,0.9999172524738645,1.0,1.0,-0.0005880715455800589,3600.0,914.0,0.0
2.35,0.0,0.0,0.7050000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.0471981560909023e-13,-7.982312702258306e-13,0.6989295311000556,-1.1826537474672375e-12,-6.577826332384625e-13,0.3184267232747496,-4.4658323404558416e-13,1.3821877735918498e-13,2.905964024716958e-09,-1.537063792914394e-12,6.0709930052494056e-12,1.6583577917497582e-09,1.0,2.905964024716958e-09,-1.3821877865693978e-13,-2.905964024716958e-09,1.0,-4.4658323364392537e-13,1.3821877735918498e-13,4.4658323404558416e-13,1.0,14.121884552392526,-14.121884552393468,14.121884552390451,-14.121884552389512,14.121742503218202,-14.121742503220355,14.121742503222016,-14.12174250322044,6.824179506887825e-13,7.256988777529059e-13,1.595420986488587,4.503547080504026e-15,-1.4449263599615942e-14,0.0,3.2052562955374495e-18,0.0,0.006070468899944448,2.896349572360137e-13,0.9999176474408291,1.0,1.0,-0.0005857877020662957,3600.0,914.0,0.0
2.36,0.0,0.0,0.708,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.1659318578856209e-13,-8.052630647540309e-13,0.7021122172256904,-1.2259591093867477e-12,-7.135245196580868e-13,0.31811131401646386,-4.89834646774621e-13,2.035861466035508e-13,2.922475555593292e-09,-5.567757879891779e-12,8.113984356225388e-12,1.6143914192116766e-09,1.0,2.922475555593292e-09,-2.035861480350806e-13,-2.922475555593292e-09,1.0,-4.898346461796455e-13,2.035861466035508e-13,4.89834646774621e-13,1.0,14.122103739124366,-14.122103739127892,14.12210373912347,-14.122103739119943,14.121961105187696,-14.121961105190005,14.121961105182988,-14.121961105182526,7.096200095292041e-13,7.565394430584482e-13,1.595470512148622,1.6906790280594528e-14,-2.1206541873408344e-14,0.0,2.2209332145201295e-16,0.0,0.005887782774309569,2.416930224067901e-13,0.9999180392146778,1.0,1.0,-0.000583501593875235,3600.0,914.0,0.0
2.37,0.0,0.0,0.7110000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.286856813985523e-13,-8.119690889508293e-13,0.7052917644200436,-1.1672026642469013e-12,-6.414636017233484e-13,0.31779894038085055,-5.379642704421343e-13,2.820022890316793e-13,2.9385770274388497e-09,-4.65081822652712e-12,6.160983399042395e-12,1.587622577133114e-09,1.0,2.9385770274388497e-09,-2.820022906125288e-13,-2.9385770274388497e-09,1.0,-5.379642696134487e-13,2.820022890316793e-13,5.379642704421343e-13,1.0,14.12232380382121,-14.122323803824347,14.122323803820894,-14.122323803817757,14.122180643541382,-14.122180643543922,14.122180643540284,-14.12218064353675,6.86976700874801e-13,7.246595930891615e-13,1.5955202369597656,1.5041599584767582e-14,-1.655162249007623e-14,0.0,2.220743081599459e-16,0.0,0.005708235579956478,1.7055883325317766e-13,0.999918427821153,1.0,1.0,-0.0005812142383853586,3600.0,914.0,0.0
2.38,0.0,0.0,0.714,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.412915978143753e-13,-8.172426222771365e-13,0.7084682031020045,-1.3049413324662734e-12,-4.551915334952767e-13,0.3174896145691307,-5.477827398134646e-13,3.897597759786771e-13,2.9545179174393872e-09,9.854922845073264e-13,1.3746339680308434e-11,1.6356285705563595e-09,1.0,2.954517917439387e-09,-3.89759777597111e-13,-2.954517917439387e-09,1.0,-5.477827386619123e-13,3.897597759786771e-13,5.477827398134646e-13,1.0,14.122544656766594,-14.122544656766381,14.122544656758015,-14.122544656758228,14.122401027382336,-14.122401027387244,14.122401027382617,-14.122401027379539,7.60771546486227e-13,6.361522720199193e-13,1.595570140657964,-1.018388662586115e-15,-4.0107465957961483e-14,0.0,2.2210477514264965e-16,0.0,0.0055317968979954335,1.7263358973328748e-13,0.9999188132863354,1.0,1.0,-0.0005789261397746646,3600.0,914.0,0.0
2.39,0.0,0.0,0.717,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.536208424820386e-13,-8.205856096570981e-13,0.7116415638062379,-1.1529969595926295e-12,-3.1255867402731767e-13,0.3171833475414235,-4.988972652114374e-13,5.058402499539554e-13,2.9708997402508548e-09,4.382773850070761e-12,9.2034570635832e-12,1.672922818092181e-09,1.0,2.9708997402508543e-09,-5.058402514361292e-13,-2.9708997402508543e-09,1.0,-4.988972637086369e-13,5.058402499539554e-13,4.988972652114374e-13,1.0,14.122766210405485,-14.12276621040313,14.122766210397176,-14.122766210399531,14.122622167698728,-14.122622167700293,14.122622167690624,-14.122622167691791,6.92635282290879e-13,5.680285941594908e-13,1.5956202034692284,-1.1290557721276562e-14,-2.85431854809054e-14,0.0,2.2209540917518744e-16,0.0,0.005358436193762084,1.5990805316674501e-13,0.9999191956362988,1.0,1.0,-0.0005766376177671496,3600.0,914.0,0.0
2.4,0.0,0.0,0.72,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.635880921279513e-13,-8.228015939739072e-13,0.7148118771709161,-8.843535517377371e-13,-1.6405913753978607e-13,0.3168801490443917,-4.263637698534346e-13,5.427733316828769e-13,2.9876134189191555e-09,9.048932782127181e-12,1.8021441987440354e-14,1.6652300612629343e-09,1.0,2.987613418919155e-09,-5.42773332956687e-13,-2.987613418919155e-09,1.0,-4.263637682318377e-13,5.427733316828769e-13,4.263637698534346e-13,1.0,14.122988379341518,-14.122988379336167,14.122988379335645,-14.122988379340997,14.12284397761687,-14.122843977615316,14.122843977608383,-14.122843977612549,5.661836720212523e-13,4.964633315370352e-13,1.5956704061034608,-2.5648778879628594e-14,-2.497393289799278e-15,0.0,2.220814515908216e-16,0.0,0.005188122829083874,2.2046103854545496e-13,0.9999195748969905,1.0,1.0,-0.0005743490770668641,3600.0,914.0,0.0
2.41,0.0,0.0,0.7230000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.7233739429508187e-13,-8.246421022138168e-13,0.7179791739257474,-8.747732868377749e-13,-1.7574357990885724e-13,0.31658002764331533,-3.5257523296601357e-13,5.500600654982962e-13,3.0042947917230207e-09,6.835773466059345e-12,1.8115753141943944e-12,1.6981266086836907e-09,1.0,3.0042947917230207e-09,-5.500600665575361e-13,-3.0042947917230207e-09,1.0,-3.52575231313471e-13,5.500600654982962e-13,3.5257523296601357e-13,1.0,14.123211080287504,-14.123211080283328,14.123211080281663,-14.12321108028584,14.123066372281253,-14.123066372275227,14.123066372277442,-14.123066372284184,5.659196913620935e-13,5.031134189370403e-13,1.595720729746186,-2.0022601212907265e-14,-7.975078508950173e-15,0.0,5.319160844047014e-18,0.0,0.005020826074252693,1.989371737823932e-13,0.9999199510942882,1.0,1.0,-0.000572060806282889,3600.0,914.0,0.0
2.42,0.0,0.0,0.726,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.809141809289023e-13,-8.262491944324792e-13,0.7211434848802941,-8.068361137655282e-13,-1.4860789445354552e-13,0.3162829907550123,-2.837322860392221e-13,5.725840268787824e-13,3.021244566400009e-09,6.995336003095906e-12,1.418556442257417e-12,1.6674709272663935e-09,1.0,3.021244566400009e-09,-5.725840277360071e-13,-3.021244566400009e-09,1.0,-2.8373228430930573e-13,5.725840268787824e-13,2.837322860392221e-13,1.0,14.123434232023923,-14.123434232019482,14.123434232017955,-14.123434232022396,14.123289269121479,-14.123289269116663,14.12328926911554,-14.123289269121706,5.370044959319918e-13,4.906441578617386e-13,1.5957711560497672,-2.129453638586095e-14,-7.324537629694619e-15,0.0,3.3347825807300516e-18,0.0,0.004856515119705862,2.372567882049003e-13,0.9999203242539267,1.0,1.0,-0.0005697728644914115,3600.0,914.0,0.0
2.43,0.0,0.0,0.7290000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.8873469623942293e-13,-8.275511974446611e-13,0.7243048409125951,-7.40682218007524e-13,-1.7319611569629327e-13,0.31598904466817995,-2.1109281333885547e-13,5.880550941209907e-13,3.03794178440994e-09,5.230379359934838e-12,9.958959608091137e-13,1.6815583970874975e-09,1.0,3.03794178440994e-09,-5.880550947622784e-13,-3.03794178440994e-09,1.0,-2.1109281155237835e-13,5.880550941209907e-13,2.1109281333885547e-13,1.0,14.12365775538762,-14.123657755384066,14.12365775538271,-14.123657755386267,14.12351258792529,-14.123512587920878,14.123512587919897,-14.123512587924779,5.085796501055498e-13,5.033378903234932e-13,1.5958216671300125,-1.7047259705301573e-14,-6.4893750995399e-15,0.0,3.3741738883369913e-18,0.0,0.004695159087405032,2.888549033769601e-13,0.9999206944013509,1.0,1.0,-0.0005674856998079224,3600.0,914.0,0.0
2.44,0.0,0.0,0.732,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.948895099302023e-13,-8.292181651998473e-13,0.7274632729580587,-5.836978107089809e-13,-1.8148026878785826e-13,0.3156981945754883,-1.6029349735370967e-13,5.576745376988163e-13,3.0547597040318626e-09,4.118303764001377e-12,-3.116716944626747e-12,1.6638722708773685e-09,1.0,3.0547597040318626e-09,-5.576745381884745e-13,-3.0547597040318626e-09,1.0,-1.6029349565014796e-13,5.576745376988163e-13,1.6029349735370967e-13,1.0,14.123881573232987,-14.12388157322998,14.123881573231158,-14.123881573234163,14.123736250297856,-14.123736250298025,14.123736250295812,-14.123736250299972,4.348535009784614e-13,5.082358636549379e-13,1.5958722455574756,-1.4411193039151396e-14,5.64270519389421e-15,0.0,2.370835603046182e-18,0.0,0.004536727041941302,3.2611617885813657e-13,0.9999210615619726,1.0,1.0,-0.0005651996391063976,3600.0,914.0,0.0
