time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],controllerDiagnostics[16],scenarioDiagnostics[1],scenarioDiagnostics[2],scenarioDiagnostics[3],scenarioDiagnostics[4],scenarioDiagnostics[5],scenarioDiagnostics[6],scenarioDiagnostics[7],scenarioDiagnostics[8],scenarioDiagnostics[9],scenarioDiagnostics[10],scenarioDiagnostics[11],scenarioDiagnostics[12],scenarioDiagnostics[13],scenarioDiagnostics[14],scenarioDiagnostics[15],scenarioDiagnostics[16]
44.74,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030430934393215e-11,-1.5234572608655044e-11,1.4992084837812152,9.661336134352717e-12,8.792331750242554e-12,4.6304639264313925e-05,-1.1162628391166403e-11,8.012711519019788e-12,-1.2000517053958379e-08,-8.379800448432645e-11,8.12223617364214e-11,-3.324324411876321e-10,1.0,-1.2000517053958468e-08,-8.012711385062477e-12,1.2000517053958379e-08,1.0,-1.1162628487323083e-11,8.012711519019788e-12,1.1162628391166403e-11,1.0,15.637487361913125,-15.63748736198262,15.637487361923034,-15.63748736185354,15.637487361257863,-15.637487361281906,15.637487361243144,-15.637487361217774,3.884814078803414e-12,3.4018462028622254e-12,1.6009340952639977,3.688843096270135e-13,-3.162866365223721e-13,0.0,5.645713438019969e-18,0.0,0.000791516218784816,1.0624736384611221e-11,1.221941673764273,1.221941673764273,1.0,-0.0015010952157378933,3600.0,914.0,0.9,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
44.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6916735803878744e-11,-1.5133044173680757e-11,1.499208946639271,1.229964840563298e-11,1.0853332708567376e-11,4.627689755411982e-05,-1.1751929145367141e-11,8.338224499279926e-12,-1.2003841338467995e-08,-4.4948568604267436e-11,4.481508246259347e-12,-3.3242733349867585e-10,1.0,-1.2003841338468092e-08,-8.338224358211633e-12,1.2003841338467993e-08,1.0,-1.1751929245457863e-11,8.338224499279926e-12,1.1751929145367141e-11,1.0,15.637487363368718,-15.637487363419321,15.637487363400247,-15.637487363349642,15.63748736222755,-15.637487362307219,15.637487362242075,-15.637487362163109,2.535933860694392e-12,2.3416963239943704e-12,1.6009338809297038,2.68605601262195e-13,-1.0124899909280617e-13,0.0,2.220493065656714e-16,0.0,0.0007910533607289331,1.2308013300434258e-11,1.2219418375879652,1.2219418375879652,1.0,-0.0015002184997693507,3600.0,914.0,0.9,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
44.76,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.679846345118768e-11,-1.502363407452878e-11,1.4992094092576762,1.109625017142458e-11,1.077745868848001e-11,4.624917472263467e-05,-1.2433136131181522e-11,8.770787549540966e-12,-1.2007165632498718e-08,-9.793419810930914e-11,9.012113075967471e-11,-3.3243068479910467e-10,1.0,-1.2007165632498827e-08,-8.77078740025424e-12,1.2007165632498718e-08,1.0,-1.2433136236493821e-11,8.770787549540966e-12,1.2433136131181522e-11,1.0,15.637487364750436,-15.637487364832683,15.637487364764956,-15.637487364682709,15.637487364069237,-15.637487364112543,15.63748736411016,-15.637487364066583,3.0651407898598324e-12,2.3234963187333643e-12,1.6009336667043954,4.365659668561069e-13,-3.5949388482975394e-13,0.0,1.188971785372713e-18,0.0,0.0007905907423237938,1.294632186872899e-11,1.2219420013139521,1.2219420013139521,1.0,-0.0014993422728532782,3600.0,914.0,0.9,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
44.77,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6678851864951828e-11,-1.490381263495955e-11,1.4992098715613298,1.2425080304003226e-11,1.25741923737663e-11,4.62214690331074e-05,-1.3268645937629974e-11,9.567763574371165e-12,-1.2010489929445498e-08,-7.606883483550814e-11,7.270764021167655e-11,-3.3242928793028564e-10,1.0,-1.2010489929445625e-08,-9.567763415008225e-12,1.20104899294455e-08,1.0,-1.3268646052543501e-11,9.567763574371165e-12,1.3268645937629974e-11,1.0,15.63748736621513,-15.637487366288504,15.63748736622758,-15.637487366154206,15.637487365068088,-15.637487365157154,15.637487365080183,-15.637487364991342,2.3542204034549095e-12,1.3834450152342446e-12,1.6009334526255967,3.8946496550610705e-13,-3.233869582722647e-13,0.0,2.2210241034551616e-16,0.0,0.0007901284386702126,1.481339727537707e-11,1.221942164942292,1.221942164942292,1.0,-0.0014984665611016024,3600.0,914.0,0.9,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
44.78,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6563287462813398e-11,-1.4777315123051566e-11,1.4992103336256442,1.0423871574365906e-11,1.24504093852827e-11,4.6193782602369577e-05,-1.4303285270138101e-11,1.08842685309426e-11,-1.2013814224318354e-08,-1.3808103303498028e-10,1.9879306209461136e-10,-3.3242929616394975e-10,1.0,-1.2013814224318509e-08,-1.0884268359105585e-11,1.2013814224318354e-08,1.0,-1.4303285400899682e-11,1.08842685309426e-11,1.4303285270138101e-11,1.0,15.637487367602544,-15.637487367713504,15.637487367579503,-15.637487367468541,15.637487366919581,-15.637487366989419,15.637487366931285,-15.637487366861512,3.2753013200251617e-12,1.380052445854841e-12,1.6009332386554633,5.889794185382028e-13,-7.112783658230429e-13,0.0,1.7021530917913006e-18,0.0,0.0007896663743558466,1.608678438597552e-11,1.2219423284730455,1.2219423284730455,1.0,-0.0014975913486770015,3600.0,914.0,0.9,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
44.79,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6448453344726248e-11,-1.4636008485251186e-11,1.4992107953756033,1.199980876233765e-11,1.4957016428267837e-11,4.6166112634170435e-05,-1.5397544596674118e-11,1.2763564553957338e-11,-1.2017138520455171e-08,-9.486959627477219e-11,1.8272559172190548e-10,-3.3242958255040395e-10,1.0,-1.2017138520455368e-08,-1.2763564368922909e-11,1.2017138520455173e-08,1.0,-1.539754475005564e-11,1.2763564553957338e-11,1.5397544596674118e-11,1.0,15.637487369072222,-15.637487369163425,15.637487369032634,-15.637487368941429,15.637487367921684,-15.637487368040034,15.637487367891742,-15.637487367773367,2.4458458055366907e-12,8.167248658417182e-14,1.6009330248319456,4.841136671954158e-13,-6.942421976664641e-13,0.0,3.989567791354661e-18,0.0,0.0007892046243966891,1.901996835222029e-11,1.2219424919062722,1.2219424919062722,1.0,-0.001496716709132469,3600.0,914.0,0.9,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
44.800000000000004,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6304203505469652e-11,-1.4458720075518317e-11,1.4992112568865334,1.6650094452104008e-11,2.030712064108682e-11,4.6138459547158456e-05,-1.553017009735412e-11,1.387029020765421e-11,-1.2020462813477098e-08,6.570451728903028e-11,4.2813177182822914e-11,-3.3242947007167326e-10,1.0,-1.2020462813477313e-08,-1.3870290020974377e-11,1.2020462813477098e-08,1.0,-1.5530170264081425e-11,1.387029020765421e-11,1.553017009735412e-11,1.0,15.637487370451575,-15.637487370456494,15.637487370398475,-15.637487370393556,15.637487369779615,-15.63748736986216,15.637487369731085,-15.637487369648472,9.671071828591277e-14,-2.626713246705066e-12,1.6009328111179888,2.6108270240433366e-14,-3.079679861204854e-13,0.0,2.7484490025269914e-18,0.0,0.0007887431134665503,2.2035265960563763e-11,1.2219426552420392,1.2219426552420392,1.0,-0.0014958426716644776,3600.0,914.0,0.9,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
44.81,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6130063695833137e-11,-1.4252343821474058e-11,1.49921171808352,1.7631351664200944e-11,2.061476049631433e-11,4.611082500132046e-05,-1.516165885457618e-11,1.4373655888080798e-11,-1.202378711183324e-08,1.577460669193331e-11,6.010568364675911e-11,-3.3242954443421523e-10,1.0,-1.2023787111833458e-08,-1.437365570578024e-11,1.202378711183324e-08,1.0,-1.5161659027401958e-11,1.4373655888080798e-11,1.516165885457618e-11,1.0,15.637487371903415,-15.637487371936041,15.637487371866145,-15.637487371833519,15.637487370769389,-15.637487370758535,15.637487370713243,-15.63748737072405,-4.71662729411873e-13,-2.881675904965776e-12,1.60093259754953,1.731777236267354e-13,-3.710046033671878e-13,0.0,4.269118665040424e-18,0.0,0.0007882819164799495,2.2424452184474166e-11,1.2219428184804169,1.2219428184804169,1.0,-0.0014949689935500811,3600.0,914.0,0.9,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
44.82,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.594924134473072e-11,-1.4039640854741359e-11,1.4992121790417718,1.8363461879404276e-11,2.1856030399332328e-11,4.608320880202493e-05,-1.506680911403897e-11,1.51134878788571e-11,-1.2027111406083533e-08,5.676290751395879e-12,9.015086077019065e-11,-3.3242941509645416e-10,1.0,-1.2027111406083761e-08,-1.5113487697646907e-11,1.2027111406083533e-08,1.0,-1.5066809295810572e-11,1.51134878788571e-11,1.506680911403897e-11,1.0,15.637487373277697,-15.637487373316892,15.637487373227515,-15.63748737318832,15.637487372602276,-15.637487372645484,15.63748737257167,-15.637487372528687,-9.214661176339355e-13,-3.5968224722021442e-12,1.6009323840898428,2.0804680980172378e-13,-4.74410475154286e-13,0.0,2.220754379223264e-16,0.0,0.0007878209582281583,2.336460235552585e-11,1.221942981621449,1.221942981621449,1.0,-0.0014940959023436765,3600.0,914.0,0.9,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
44.83,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.575319383500857e-11,-1.3807104111679928e-11,1.4992126396864607,2.019074856909539e-11,2.3948651593768457e-11,4.605560918516132e-05,-1.4841035048548003e-11,1.5930333475882233e-11,-1.2030435705583041e-08,3.2076891529735016e-11,7.79711695572203e-11,-3.324299303524833e-10,1.0,-1.2030435705583278e-08,-1.5930333297338115e-11,1.2030435705583043e-08,1.0,-1.4841035240196852e-11,1.5930333475882233e-11,1.4841035048548003e-11,1.0,15.637487374741891,-15.637487374767359,15.637487374681346,-15.637487374655878,15.637487373594201,-15.637487373633638,15.637487373541529,-15.63748737350214,-1.915026259593398e-12,-4.738711641167895e-12,1.6009321707763304,1.351823959257367e-13,-4.565583709269718e-13,0.0,2.7360639498232555e-18,0.0,0.0007873603135393206,2.470210013037602e-11,1.221943144665205,1.221943144665205,1.0,-0.0014932233476941462,3600.0,914.0,0.9,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
44.84,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5544172227774996e-11,-1.3555958261347879e-11,1.4992131000927458,2.135266367230751e-11,2.612277645254881e-11,4.602802846009466e-05,-1.4358537402756019e-11,1.677536502413662e-11,-1.2033759998065608e-08,6.324637876858164e-11,9.663729957964943e-11,-3.324287625922103e-10,1.0,-1.203375999806585e-08,-1.6775364851349426e-11,1.2033759998065608e-08,1.0,-1.4358537604626733e-11,1.677536502413662e-11,1.4358537402756019e-11,1.0,15.637487376123168,-15.63748737613166,15.637487376031995,-15.637487376023504,15.637487375445826,-15.637487375466195,15.637487375381353,-15.637487375361296,-2.5894690497760188e-12,-5.9299066336852714e-12,1.6009319575711871,4.50742951870761e-14,-5.290188308299304e-13,0.0,1.3411655766663154e-18,0.0,0.0007868999072542241,2.577892728973492e-11,1.2219433076117472,1.2219433076117472,1.0,-0.0014923512851905396,3600.0,914.0,0.9,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
