time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],controllerDiagnostics[16],scenarioDiagnostics[1],scenarioDiagnostics[2],scenarioDiagnostics[3],scenarioDiagnostics[4],scenarioDiagnostics[5],scenarioDiagnostics[6],scenarioDiagnostics[7],scenarioDiagnostics[8],scenarioDiagnostics[9],scenarioDiagnostics[10],scenarioDiagnostics[11],scenarioDiagnostics[12],scenarioDiagnostics[13],scenarioDiagnostics[14],scenarioDiagnostics[15],scenarioDiagnostics[16]
0.1,0.0,0.0,0.030000000000000006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.142297914047226e-14,-5.5603063645715204e-15,0.0036832210703827586,-2.006752326330812e-13,-1.693672947533538e-13,0.07816873605593928,-1.2073897849244236e-13,4.78178548386204e-13,-2.890564920501368e-11,-4.4993359213657e-12,1.0279394652238141e-11,-2.6142215737189015e-10,1.0,-2.8905649205013738e-11,-4.781785483827139e-13,2.890564920501368e-11,1.0,-1.2073897850626442e-13,4.78178548386204e-13,1.2073897849244236e-13,1.0,14.625192859667697,-14.6251928596706,14.625192859663295,-14.625192859660393,14.630525430854371,-14.630525430854023,14.630525430831042,-14.630525430831153,1.0400209628570428e-13,8.571254213027291e-14,1.711170129459285,1.4416444253807363e-14,-3.6264386540078265e-14,0.0,3.1614817395258706e-18,0.0,0.026316778929617247,4.233369834379762e-13,1.0,1.0,0.0,0.001010739834507114,3600.0,914.0,1.1,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.0,0.0,0.033,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.2883487584338187e-14,-7.593042671169417e-15,0.004498959540904327,-2.065734910111422e-13,-3.7179906859948267e-13,0.0849475295193012,-1.8529762797358184e-13,5.689125392138891e-13,-3.181387241157211e-11,-1.5012020526154913e-11,1.2716479471589342e-11,-4.1269562505603687e-10,1.0,-3.1813872411572215e-11,-5.689125392079941e-13,3.181387241157211e-11,1.0,-1.8529762799168117e-13,5.689125392138891e-13,1.8529762797358184e-13,1.0,14.616998004521832,-14.616998004531109,14.616998004522094,-14.616998004512817,14.622257834698843,-14.622257834701774,14.62225783469653,-14.622257834693599,1.0762782143615425e-13,1.858249619984057e-13,1.7092530453135923,4.603160899151837e-14,-4.472672065013033e-14,0.0,3.711627707716939e-18,0.0,0.028501040459095676,5.117076426725799e-13,1.0,1.0,1.0,0.0008797829400309348,3600.0,914.0,1.1,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.0,0.0,0.036,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.470672466913294e-14,-1.1266851690741451e-14,0.005381895620114906,-3.132634566158013e-13,-4.0807491648897607e-13,0.09160863725056938,-3.376488829499473e-13,6.996554690613793e-13,-3.5864012619881424e-11,-1.6983984154844765e-11,2.0249304337473566e-11,-3.6407908925541614e-10,1.0,-3.586401261988166e-11,-6.996554690492698e-13,3.586401261988143e-11,1.0,-3.3764888297503977e-13,6.996554690613793e-13,3.376488829499473e-13,1.0,14.608879633755702,-14.608879633766547,14.608879633752707,-14.608879633741864,14.614090493224804,-14.614090493236011,14.614090493227469,-14.614090493216302,1.6077153173093788e-13,2.054390632927964e-13,1.7073549132281471,5.37771508864405e-14,-6.8619300861907e-14,0.0,3.804942748703584e-18,0.0,0.030618104379885092,6.433110210648973e-13,0.9997617542672925,1.0,1.0,0.00021761152496408386,3600.0,914.0,1.1,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.0,0.0,0.039,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.7216961895952528e-14,-1.5056261791911852e-14,0.006330859626037568,-4.1466787444290383e-13,-5.823599116863421e-13,0.0981534271867983,-5.01951648513792e-13,8.915753892716596e-13,-3.9374257206620454e-11,-2.514043918587729e-11,2.7385434849259294e-11,-2.770787288267649e-10,1.0,-3.93742572066209e-11,-8.915753892518957e-13,3.937425720662045e-11,1.0,-5.01951648548897e-13,8.915753892716596e-13,5.01951648513792e-13,1.0,14.600837746169486,-14.60083774618557,14.600837746166981,-14.600837746150896,14.606002117611087,-14.606002117622792,14.606002117607641,-14.60600211759589,2.116755995419413e-13,2.926629784727824e-13,1.7054757031194483,7.971586346867233e-14,-9.213328592673163e-14,0.0,1.1402439595079621e-18,0.0,0.03266914037396243,8.355393043422524e-13,0.9997429363587551,1.0,1.0,0.00010950941361528224,3600.0,914.0,1.1,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.0,0.0,0.042,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.9585620289982787e-14,-1.940854702517265e-14,0.0073446943453194715,8.508156136014512e-14,-1.2162442894838335e-13,0.10458308580755432,-7.052406032001938e-13,1.1138403772786431e-12,-4.227506103784431e-11,-8.879102167582344e-12,1.171246662120218e-11,-3.4782956936850413e-10,1.0,-4.2275061037845097e-11,-1.113840377248829e-12,4.227506103784431e-11,1.0,-7.052406032472815e-13,1.1138403772786431e-12,7.052406032001938e-13,1.0,14.592872655587412,-14.592872655594533,14.592872655584468,-14.592872655577345,14.59799019870146,-14.597990198719105,14.597990198698978,-14.59799019868125,-3.17387491953416e-14,6.934808150087972e-14,1.7036154587371828,3.52762509197461e-14,-4.9859517764798483e-14,0.0,4.745686788176753e-18,0.0,0.03465530565468053,1.3130481185984786e-12,0.999737098597238,1.0,1.0,6.44370735223239e-05,3600.0,914.0,1.1,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.045,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.7433978555738852e-14,-1.9738929134249034e-14,0.008422254241768904,3.79379104913554e-13,3.891524495645211e-14,0.11089876886744143,-7.723428409982123e-13,1.200556675802784e-12,-4.5581281193020756e-11,-5.118381804892293e-12,3.612220088206316e-12,-2.7256106349358993e-10,1.0,-4.558128119302168e-11,-1.2005566757675796e-12,4.558128119302075e-11,1.0,-7.723428410529352e-13,1.200556675802784e-12,7.723428409982123e-13,1.0,14.584984708813224,-14.58498470881837,14.584984708812755,-14.58498470880761,14.590054587730387,-14.590054587735516,14.590054587727165,-14.590054587722205,-1.7687685280649818e-13,-9.064178480336659e-15,1.7017742316504698,2.5464844385996897e-14,-2.7795074565913086e-14,0.0,4.522285850484152e-18,0.0,0.0365777457582311,1.5187074637285783e-12,0.9997346056104056,1.0,1.0,3.700717239423917e-05,3600.0,914.0,1.1,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.0,0.048,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.2812602375341927e-14,-1.846419816721752e-14,0.00956240533328254,5.034697251070293e-13,2.95383389190191e-13,0.1171016319985666,-8.052294797764271e-13,1.229187933625105e-12,-4.797296406507133e-11,1.4062251275925708e-12,4.012224555608344e-12,-8.163020232799166e-11,1.0,-4.7972964065072317e-11,-1.229187933586476e-12,4.797296406507132e-11,1.0,-8.052294798353948e-13,1.229187933625105e-12,8.052294797764271e-13,1.0,14.577174228170664,-14.577174228172137,14.577174228166104,-14.577174228164631,14.582195609467638,-14.582195609471665,14.58219560946778,-14.582195609463733,-2.3995292120595227e-13,-1.3524239509524456e-13,1.6999520678270121,7.283543563280249e-15,-2.985110264071067e-14,0.0,1.868819048269654e-18,0.0,0.038437594666717464,1.6311590977164496e-12,0.9997334807104397,1.0,1.0,1.644002006055902e-05,3600.0,914.0,1.1,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.0,0.0,0.051000000000000004,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-6.68516469195118e-15,-1.46881700650112e-14,0.010764025215853764,8.616000642357321e-13,5.717343849760241e-13,0.12319283528697758,-7.749957747491599e-13,1.2493864712179495e-12,-4.8709127902388545e-11,9.058339872921579e-12,-6.218938596409005e-12,-4.040359984327261e-11,1.0,-4.8709127902389514e-11,-1.2493864711802e-12,4.8709127902388545e-11,1.0,-7.749957748100165e-13,1.2493864712179495e-12,7.749957747491599e-13,1.0,14.56944150270391,-14.569441502700874,14.569441502700714,-14.569441502703748,14.574413703597978,-14.574413703598262,14.574413703592631,-14.574413703592299,-4.1834616740495595e-13,-2.7241779246671314e-13,1.6981490056053168,-1.501460896890653e-14,-7.87813143103983e-16,0.0,4.549221241700102e-18,0.0,0.04023597478414624,1.7641552305426688e-12,0.9997330690010058,1.0,1.0,-7.6262708322253e-07,3600.0,914.0,1.1,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.0,0.054000000000000006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.7815563320366504e-15,-8.957430828380338e-15,0.012026003109097929,1.026225894155712e-12,4.4287656451457855e-13,0.12917354308463022,-7.014590974979944e-13,1.1790085080703509e-12,-4.917688530359113e-11,-3.0490230522673387e-13,-7.384231447477419e-12,-7.835099100316301e-11,1.0,-4.9176885303591954e-11,-1.1790085080358553e-12,4.917688530359113e-11,1.0,-7.014590975559744e-13,1.1790085080703509e-12,7.014590974979944e-13,1.0,14.56178678834993,-14.56178678835229,14.561786788352888,-14.56178678835053,14.566709254564906,-14.566709254560426,14.566709254561776,-14.566709254566227,-5.037137132493752e-13,-2.1224427445806663e-13,1.6963650757552453,1.1660197447512884e-14,2.9654015413383374e-15,0.0,5.103677633033413e-18,0.0,0.041973996890902074,1.691639329214611e-12,0.9997330852430183,1.0,1.0,-1.603123653579492e-05,3600.0,914.0,1.1,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.0,0.0,0.05700000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.3551473876804968e-14,-3.702672835520888e-15,0.013347239894749464,1.0930833764291158e-12,6.765139253424815e-13,0.1350449251002234,-6.863614660064768e-13,1.1110548855936488e-12,-4.993625705428361e-11,5.986882486335371e-12,-4.537559070289698e-12,-6.529013619194297e-11,1.0,-4.9936257054284376e-11,-1.1110548855593745e-12,4.993625705428361e-11,1.0,-6.863614660619587e-13,1.1110548855936488e-12,6.863614660064768e-13,1.0,14.554210305693775,-14.554210305692457,14.554210305691448,-14.554210305692767,14.559082579812518,-14.559082579815833,14.559082579817158,-14.559082579813813,-5.418857190783565e-13,-3.2926054716858905e-13,1.6946003009786323,-6.512050638095564e-15,-4.988072232728515e-15,0.0,3.3300902024373653e-19,0.0,0.04365276010525054,1.680127934392085e-12,0.9997333822802505,1.0,1.0,-2.996744341086727e-05,3600.0,914.0,1.1,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.06000000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.4244084195355533e-14,3.4813999387036887e-15,0.014726648153092041,9.710286447985586e-13,7.38152157321657e-13,0.14080814931841748,-6.249268558991778e-13,1.1005601764642775e-12,-5.0304634467063264e-11,5.061697961515774e-12,5.668464860669041e-12,3.634997727815459e-11,1.0,-5.030463446706395e-11,-1.1005601764328406e-12,5.0304634467063264e-11,1.0,-6.249268559545412e-13,1.1005601764642775e-12,6.249268558991778e-13,1.0,14.546712253167504,-14.546712253166639,14.546712253159539,-14.546712253160404,14.551534202668677,-14.55153420266678,14.551534202665676,-14.551534202667366,-4.875517528532262e-13,-3.630642172041414e-13,1.6928546990107018,-4.272952653697551e-15,-3.505675058933094e-14,0.0,2.3093256469697713e-18,0.0,0.04527335184690797,1.6225596695752955e-12,0.9997338736904646,1.0,1.0,-4.3163989647717826e-05,3600.0,914.0,1.1,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.0,0.0,0.063,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.5811601709433015e-14,1.1828590756499171e-14,0.01616315218111751,1.5216075795429184e-12,1.0747695330321491e-12,0.14646438971481884,-5.506219209353267e-13,1.1020598839097857e-12,-4.976572609684268e-11,1.5317061700803278e-11,-1.3213837460024407e-11,1.0413460118438344e-10,1.0,-4.976572609684329e-11,-1.1020598838823837e-12,4.976572609684268e-11,1.0,-5.506219209901714e-13,1.1020598839097857e-12,5.506219209353267e-13,1.0,14.539292792347696,-14.539292792340666,14.539292792344606,-14.539292792351638,14.544064150400818,-14.544064150399695,14.54406415039086,-14.544064150391787,-7.628943378517497e-13,-5.320502315183544e-13,1.6911282792125502,-3.470313658883801e-14,1.9450231175309393e-14,0.0,1.5291304590070117e-18,0.0,0.04683684781888249,1.777915859946803e-12,0.9997345085359131,1.0,1.0,-5.567975194073998e-05,3600.0,914.0,1.1,1.1,0.9,0.1754544,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
