time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],controllerDiagnostics[16],scenarioDiagnostics[1],scenarioDiagnostics[2],scenarioDiagnostics[3],scenarioDiagnostics[4],scenarioDiagnostics[5],scenarioDiagnostics[6],scenarioDiagnostics[7],scenarioDiagnostics[8],scenarioDiagnostics[9],scenarioDiagnostics[10],scenarioDiagnostics[11],scenarioDiagnostics[12],scenarioDiagnostics[13],scenarioDiagnostics[14],scenarioDiagnostics[15],scenarioDiagnostics[16]
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.71701389582819,-14.71701389582819,14.71701389582819,-14.71701389582819,0.0,0.0,0.0,0.0,0.0,0.0,1.7327239840800002,-0.0,-0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3600.0,914.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-4.140225157553445e-16,4.578154858431605e-16,1.773010967035144e-06,-4.330038181120362e-14,4.9588128106800226e-14,0.00019234288250882938,2.776086603330202e-14,5.097018639313798e-15,-6.777078161767142e-13,3.74745988987703e-12,-5.298242929856681e-13,-1.588301078216281e-10,1.0,-6.777078161767141e-13,-5.097018639332612e-15,6.777078161767143e-13,1.0,2.7760866033298568e-14,5.097018639313798e-15,-2.776086603330202e-14,1.0,14.722885225592783,-14.722885225590499,14.722885225590836,-14.722885225593123,5.410715397111244,-5.410715397111278,5.410715397111223,-5.410715397111352,2.140364681314283e-14,-2.4503460178335628e-14,1.7341067949275968,-1.1419576946051534e-14,1.6836673878971083e-15,0.0,2.221136136286296e-16,0.0,0.002998226989032965,1.5436734847538162e-14,1.0,1.0,0.0,-0.22564937144775593,3600.0,914.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-8.532685475032402e-16,9.5997407157467e-16,4.035596013717517e-06,-4.481436103751233e-14,4.824978221215161e-14,0.00026981707356098407,6.92755744394571e-14,7.82722658820053e-15,-2.507572514929091e-12,3.093359416285626e-12,4.232270162763781e-12,-1.7916927309504008e-10,1.0,-2.5075725149290904e-12,-7.827226588374243e-15,2.5075725149290912e-12,1.0,6.927557443943746e-14,7.82722658820053e-15,-6.92755744394571e-14,1.0,14.728967922302886,-14.728967922300885,14.72896792229836,-14.72896792230036,11.767952831340525,-11.767952831340569,11.767952831340502,-11.767952831340635,2.236685867437152e-14,-2.410236458572724e-14,1.7355399684492856,-1.0000122817343683e-14,-1.2631026279805721e-14,0.0,4.969834669892065e-18,0.0,0.005995964403986282,5.561872224762231e-14,1.0,1.0,0.0,-0.2296417672368675,3600.0,914.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.009,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.2522994505097538e-15,1.3619646064723587e-15,4.0947495116805884e-05,-2.6605735763855956e-14,2.886069711783676e-14,0.014675800244744651,8.760379334200043e-14,6.855499087851016e-14,-3.2556628181656014e-12,2.219341536353406e-12,6.1184941567945105e-12,-6.082524047533049e-11,1.0,-3.2556628181655954e-12,-6.855499087879536e-14,3.255662818165601e-12,1.0,8.760379334177722e-14,6.855499087851016e-14,-8.760379334200043e-14,1.0,14.708178608082415,-14.708178608080875,14.70817860807704,-14.70817860807858,16.26434223003791,-16.26434223003528,16.264342230031996,-16.26434223003463,1.3656106047565434e-14,-1.481530916866773e-14,1.7306441437373927,-7.685586445911693e-15,-1.9144117408030447e-14,0.0,2.220996209600765e-16,0.0,0.008959052504883193,9.963924256714627e-14,1.0,1.0,0.0,0.09275721407133213,3600.0,914.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.012,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.2572415702993025e-15,1.451141533851303e-15,0.0002883116361737306,2.6712838916508288e-14,-7.532065990821525e-15,0.031595534702130064,9.116241530165868e-14,1.4056941184856022e-13,-2.870967369824024e-12,-1.642788001449284e-12,8.715843626823343e-12,1.7030243916479215e-10,1.0,-2.870967369824011e-12,-1.4056941184882194e-13,2.870967369824024e-12,1.0,9.116241530125511e-14,1.4056941184856022e-13,-9.116241530165868e-14,1.0,14.682208381152876,-14.682208381153622,14.68220838114799,-14.682208381147245,15.025694087242131,-15.025694087240725,15.025694087236573,-15.025694087237975,-1.2439239820180275e-14,2.9527540660935e-15,1.7245379435801922,3.720994004230161e-15,-2.8068703346918077e-14,0.0,5.1421982166327144e-18,0.0,0.011711688363826269,1.7454329184458064e-13,1.0,1.0,0.0,0.22376220362684024,3600.0,914.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.015000000000000003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-6.35298502180703e-16,1.2929133085751304e-15,0.0006596544941713273,1.0859300012952798e-13,-1.083759445037228e-14,0.041731919240821855,7.257196809517974e-14,2.166072950709225e-13,-1.0836831347387268e-12,-1.7655150297804588e-12,5.932299303307654e-12,2.448957681080835e-10,1.0,-1.083683134738711e-12,-2.1660729507100115e-13,1.0836831347387268e-12,1.0,7.2571968094945e-14,2.166072950709225e-13,-7.257196809517974e-14,1.0,14.668671043792834,-14.668671043793703,14.668671043789482,-14.668671043788613,14.725869950719556,-14.72586995072091,14.725869950714712,-14.725869950713317,-5.2831696509641566e-14,4.650740829986212e-15,1.7213592815276575,4.317986313370778e-15,-2.101178676215066e-14,0.0,4.096836736850185e-18,0.0,0.014340345505828675,2.585014576568038e-13,1.0,1.0,0.0,0.10490019055525052,3600.0,914.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.018,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,5.889092450878974e-16,1.193255998496223e-15,0.001117659967973726,2.354034322041323e-13,2.337171836192025e-14,0.049704324005395234,5.5205423885180155e-14,2.741087180970635e-13,1.2824199499250045e-12,-1.3333276048317576e-12,1.8772554353524047e-12,1.3892814803044076e-10,1.0,1.2824199499250197e-12,-2.741087180969927e-13,-1.2824199499250047e-12,1.0,5.520542388553167e-14,2.741087180970635e-13,-5.5205423885180155e-14,1.0,14.659005268449853,-14.659005268450532,14.659005268448507,-14.659005268447828,14.675727733911183,-14.675727733912296,14.675727733908252,-14.675727733907223,-1.155207920887121e-13,-1.2043288046759495e-14,1.7190914836833666,3.3733852610459888e-15,-1.0068763339160788e-14,0.0,4.5380605453225425e-18,0.0,0.016882340032026273,3.4469407725979225e-13,1.0,1.0,0.0,0.03511936819823966,3600.0,914.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.0,0.0,0.021,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,3.244897026273757e-15,1.7060169839234465e-15,0.001651836904875431,4.102629469371687e-13,3.2618843285295455e-13,0.057083734021713226,5.3426618565582146e-14,2.857285493756906e-13,2.6821069240229773e-12,1.0929109037553141e-11,-5.865427748205039e-12,2.0107894948745541e-10,1.0,2.6821069240229927e-12,-2.857285493755473e-13,-2.6821069240229773e-12,1.0,5.34266185663485e-14,2.857285493756906e-13,-5.3426618565582146e-14,1.0,14.650288521232179,-14.65028852122569,14.650288521228173,-14.650288521234662,14.659479309923917,-14.659479309924537,14.659479309923318,-14.659479309922645,-2.024526485510669e-13,-1.605223482195625e-13,1.7170476300423092,-3.226653672996231e-14,1.2349015701010919e-14,0.0,4.241861762021849e-18,0.0,0.01934816309512457,4.056191067304448e-13,1.0,1.0,0.0,0.010454459518296197,3600.0,914.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.024,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,6.174780042299825e-15,2.941837709359516e-15,0.0022586780800875486,2.4929318742988797e-13,-4.0471506667973125e-14,0.0642475635856957,8.105184695421761e-14,2.803817583955055e-13,4.8599598510489055e-12,-3.2846800283286985e-12,1.3469373722869023e-12,2.559685045581735e-10,1.0,4.859959851048928e-12,-2.803817583951116e-13,-4.8599598510489055e-12,1.0,8.105184695558026e-14,2.803817583955055e-13,-8.105184695421761e-14,1.0,14.641820146375418,-14.64182014637716,14.641820146375423,-14.64182014637368,14.648271820120662,-14.648271820112353,14.648271820116014,-14.648271820124352,-1.2514466498655917e-13,1.8321650968162868e-14,1.715063177590441,8.661489871531769e-15,-8.634358482491568e-15,0.0,1.9376337022575426e-18,0.0,0.021741321919912453,3.6506337477543363e-13,1.0,1.0,0.0,0.0033737592129552954,3600.0,914.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.0,0.0,0.027000000000000003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,8.513400936641872e-15,1.7801560237608834e-15,0.0029364394998697267,4.525770108870741e-14,-4.2726518044384636e-13,0.07127079302518287,1.7897189833496598e-14,3.067631068416367e-13,7.393337015589975e-12,-1.891099001361272e-11,1.1264416811833263e-11,2.236660090474329e-10,1.0,7.39333701558998e-12,-3.0676310684150444e-13,-7.393337015589974e-12,1.0,1.78971898357646e-14,3.067631068416367e-13,-1.7897189833496598e-14,1.0,14.633463147003168,-14.633463147014226,14.633463147006578,-14.633463146995522,14.639022535371852,-14.639022535375096,14.639022535372625,-14.639022535369358,-2.645824593108351e-14,2.0823313259273656e-13,1.7131059493979983,5.4920117838087207e-14,-3.798195069764058e-14,0.0,2.9031343637013174e-18,0.0,0.024063560500130275,3.510899596032123e-13,1.0,1.0,0.0,0.0015019671183862551,3600.0,914.0,0.9,0.9,0.9,0.1435536,9.5004e-05,9.5004e-05,9.5004e-05,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
