time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],controllerDiagnostics[16],scenarioDiagnostics[1],scenarioDiagnostics[2],scenarioDiagnostics[3],scenarioDiagnostics[4],scenarioDiagnostics[5],scenarioDiagnostics[6],scenarioDiagnostics[7],scenarioDiagnostics[8],scenarioDiagnostics[9],scenarioDiagnostics[10],scenarioDiagnostics[11],scenarioDiagnostics[12],scenarioDiagnostics[13],scenarioDiagnostics[14],scenarioDiagnostics[15],scenarioDiagnostics[16]
0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.71701389582819,-14.71701389582819,14.71701389582819,-14.71701389582819,0.0,0.0,0.0,0.0,0.0,0.0,1.7327239840800002,-0.0,-0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3600.0,914.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.57366845102957e-16,3.465134719495484e-16,1.7730109182895938e-06,-2.850476053972201e-14,3.31177079906579e-14,0.00019234286482571044,1.613143599972658e-14,-4.54451791064592e-15,7.299916700147551e-13,1.5781467861139154e-12,-1.2346946646155345e-12,1.5855309489946935e-10,1.0,7.29991670014755e-13,4.544517910657696e-15,-7.29991670014755e-13,1.0,1.613143599972326e-14,-4.54451791064592e-15,-1.613143599972658e-14,1.0,14.722885225625076,-14.722885225624111,14.722885225624884,-14.72288522562585,5.410713116688218,-5.4107131166881715,5.410713116688286,-5.410713116688035,1.4082399098782755e-14,-1.6385387818346444e-14,1.7341067949354105,-4.821313430342378e-15,3.868733611216148e-15,0.0,2.4211654228182047e-18,0.0,0.0029982269890817103,1.4320182128929244e-14,1.0,1.0,0.0,-0.22564937184947972,3600.0,914.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-5.478863507857756e-16,6.88073649518706e-16,4.035595498836981e-06,-2.940335593710317e-14,3.692296617894653e-14,0.0002698169898873084,3.204502966118248e-14,-1.1234213040373412e-14,2.40980309323229e-12,1.3756460425060428e-12,6.073501267045814e-14,1.1213671170586179e-10,1.0,2.4098030932322896e-12,1.1234213040450635e-14,-2.4098030932322896e-12,1.0,3.2045029661155405e-14,-1.1234213040373412e-14,-3.204502966118248e-14,1.0,14.728967922458535,-14.728967922457652,14.728967922457668,-14.72896792245855,11.767947871411806,-11.767947871411767,11.767947871411854,-11.767947871411627,1.4669175252137905e-14,-1.8420704002113275e-14,1.735539968486398,-4.405543889194049e-15,7.371866350579421e-17,0.0,4.815142412860645e-18,0.0,0.005995964404501163,2.910073419001724e-14,1.0,1.0,0.0,-0.22964176882809262,3600.0,914.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.009,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-8.90217046594755e-16,1.0758039019556983e-15,4.094732780487767e-05,-3.761277374235443e-14,3.7199767210719534e-14,0.014675763963923307,4.3349637450615356e-14,-2.2155613779048304e-14,3.700247738892067e-12,5.144431265515237e-13,-2.137451576080041e-12,1.4779094865167576e-10,1.0,3.700247738892066e-12,2.2155613779208707e-14,-3.700247738892068e-12,1.0,4.334963745053338e-14,-2.2155613779048304e-14,-4.3349637450615356e-14,1.0,14.708178676342417,-14.708178676342023,14.708178676343392,-14.708178676343787,16.264344041321525,-16.26434404132041,16.264344041320374,-16.26434404132162,1.8860585389758746e-14,-1.8752298242578577e-14,1.730644159801825,-1.9660138916634227e-15,6.8420518975780926e-15,0.0,2.877044186807774e-18,0.0,0.008959052672195121,4.636502035585622e-14,1.0,1.0,0.0,0.09275639245831983,3600.0,914.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.012,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.2925577530304128e-15,1.3967830036679313e-15,0.0002883112829794736,-4.550201334309061e-14,3.018007712877573e-14,0.03159552224720707,3.7002152764049574e-14,-3.375293278107509e-14,4.67494500245876e-12,-1.9629081901748544e-12,1.1342752373215602e-13,3.096477592684655e-11,1.0,4.674945002458759e-12,3.375293278124807e-14,-4.67494500245876e-12,1.0,3.7002152763891777e-14,-3.375293278107509e-14,-3.7002152764049574e-14,1.0,14.682208405241761,-14.68220840524287,14.682208405242923,-14.682208405241814,15.02569387219124,-15.02569387219098,15.025693872192688,-15.025693872192958,2.2925630091422344e-14,-1.547871681933853e-14,1.724537949239751,5.524379037941066e-15,2.71324709825908e-16,0.0,3.8108718086041036e-18,0.0,0.011711688717020526,5.4762052971376593e-14,1.0,1.0,0.0,0.22376255105720905,3600.0,914.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.015000000000000003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.78507591710487e-15,1.7188937074955464e-15,0.0006596540376197669,-4.503447462824084e-14,4.30186191678049e-14,0.04173191113856027,1.858837413040255e-14,-3.217203806386036e-14,4.991118506288008e-12,-1.4539370626356836e-12,-3.67436278066718e-13,4.310381058209261e-11,1.0,4.991118506288007e-12,3.2172038063953145e-14,-4.991118506288007e-12,1.0,1.8588374130241976e-14,-3.217203806386036e-14,-1.858837413040255e-14,1.0,14.668671059950428,-14.668671059951288,14.66867105995163,-14.66867105995077,14.72586993807712,-14.72586993807866,14.725869938078471,-14.725869938076936,2.29458925467793e-14,-2.192571765317032e-14,1.7213592853203588,4.285749097384189e-15,1.6938366374733712e-15,0.0,4.703754232814428e-18,0.0,0.014340345962380235,4.5876769827682546e-14,1.0,1.0,0.0,0.10490035529417391,3600.0,914.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.018,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.5655080588047472e-15,2.1643345885148326e-15,0.0011176594299951875,-9.026455202526593e-14,9.692716121555113e-14,0.04970431627637977,4.3653774949818e-15,-2.283534334550859e-14,5.286097954439388e-12,-4.045488567258129e-13,8.346713029892325e-13,-9.12117754667092e-11,1.0,5.286097954439388e-12,2.283534334553167e-14,-5.286097954439388e-12,1.0,4.36537749486109e-15,-2.283534334550859e-14,-4.3653774949818e-15,1.0,14.659005284088636,-14.659005284088943,14.659005284088568,-14.659005284088263,14.675727786500277,-14.675727786501247,14.675727786501533,-14.675727786500659,4.547939231527818e-14,-4.8537632169426804e-14,1.7190914873515004,1.5239447359340468e-15,-1.863233191620943e-15,0.0,2.220485341414763e-16,0.0,0.01688234057000481,5.4766037039301615e-14,1.0,1.0,0.0,0.03511940505790785,3600.0,914.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.0,0.0,0.021,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.580098269478402e-15,2.9918349988480337e-15,0.001651836290605105,-1.3829696735042625e-13,-7.188484503155318e-14,0.057083726496784594,-4.9241745430205126e-15,-9.936606805000992e-15,4.345753076870653e-12,-6.945922421455307e-12,2.7738404284988323e-12,-9.149338051618258e-11,1.0,4.345753076870653e-12,9.936606804979592e-15,-4.345753076870653e-12,1.0,-4.924174543063695e-15,-9.936606805000992e-15,4.9241745430205126e-15,1.0,14.650288536653362,-14.650288536657513,14.650288536655971,-14.65028853665182,14.659479335088665,-14.659479335088843,14.659479335088388,-14.659479335088244,6.950298638278636e-14,3.3672251415396e-14,1.7170476336578808,2.0646844361191245e-14,-7.666128881552196e-15,0.0,3.822667279169367e-18,0.0,0.019348163709394895,5.2510396722288933e-14,1.0,1.0,0.0,0.010454466462125257,3600.0,914.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.024,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-5.248773907210641e-15,1.3499530018306888e-15,0.0022586773918856075,-1.6858672854294865e-13,-2.28828451766658e-13,0.06424755629725208,-1.1468832999305196e-13,3.0467029583121867e-14,3.2940248285204885e-12,-1.3932659009982437e-11,4.522004793362135e-12,-1.5339767743685707e-10,1.0,3.294024828520485e-12,-3.046702958349965e-14,-3.294024828520488e-12,1.0,-1.146883299929516e-13,3.0467029583121867e-14,1.1468832999305196e-13,1.0,14.641820161515678,-14.641820161524219,14.64182016152154,-14.641820161513,14.648271833713611,-14.648271833718628,14.648271833716416,-14.648271833711373,8.51729096783022e-14,1.1132188723376851e-13,1.7150631811380226,4.244511702740937e-14,-1.3316483994489444e-14,0.0,4.774989324289972e-18,0.0,0.021741322608114393,5.33524392975817e-14,1.0,1.0,0.0,0.003373760960002668,3600.0,914.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.0,0.0,0.027000000000000003,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-7.088455317887392e-15,-8.681001110651556e-16,0.002936438739885601,-3.4004815015549036e-13,-4.3249471084646813e-13,0.07127078595872297,-2.5462111874324166e-13,8.289966623756242e-14,1.750996131335645e-12,-2.341765420761983e-11,1.175003681613973e-11,-1.6752226475904634e-10,1.0,1.7509961313356238e-12,-8.289966623800827e-14,-1.7509961313356448e-12,1.0,-2.5462111874309646e-13,8.289966623756242e-14,2.5462111874324166e-13,1.0,14.633463161885398,-14.633463161899884,14.633463161892829,-14.633463161878344,14.639022548185574,-14.639022548195605,14.639022548192665,-14.639022548182469,1.7002862521859255e-13,2.121322812478001e-13,1.713105952882926,7.195325952707753e-14,-3.503753441088414e-14,0.0,3.2117279440550664e-18,0.0,0.024063561260114403,1.3181029344086761e-13,1.0,1.0,0.0,0.001501967594846233,3600.0,914.0,0.9,0.9,1.1,0.1435536,0.000116116,0.000116116,0.000116116,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0
