time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],controllerDiagnostics[16]
6.91,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.201367234083617e-11,-5.205766402143e-12,1.5058373661239286,1.7845543137545415e-11,-6.77029930039832e-12,0.013568213931870708,-1.5381810144823365e-12,-5.466211208172831e-12,4.009314812893861e-09,-4.748795468308994e-11,-1.2409823246063698e-10,5.795106629514074e-10,1.0,4.00931481289387e-09,5.466211202005779e-12,-4.009314812893861e-09,1.0,-1.5381810363980979e-12,-5.466211208172831e-12,1.5381810144823365e-12,1.0,14.105551846641157,-14.105551846664945,14.105551846753007,-14.10555184672922,14.105051733014013,-14.105051733038362,14.10505173315023,-14.105051733121627,-2.6585150079432205e-12,5.9468610605635425e-12,1.591732743198876,1.1389101242045466e-13,4.216428187927713e-13,0.0,2.7113647110187137e-18,0.0,0.0058373661239286,4.386399729356635e-12,0.999997179464269,1.0,1.0,-0.00019906646781993358,3600.0,914.0
6.92,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.184042639501392e-11,-5.275266405309936e-12,1.5059703267800606,1.5453015581143427e-11,-6.3352413790684955e-12,0.013026766176783515,-2.123299664003155e-12,-6.609600896669609e-12,4.015242138847423e-09,-3.6535208550073476e-11,-4.844501568503387e-11,6.226576117623517e-10,1.0,4.0152421388474375e-09,6.609600888144047e-12,-4.015242138847424e-09,1.0,-2.123299690542303e-12,-6.609600896669609e-12,2.123299664003155e-12,1.0,14.10632031726864,-14.106320317287455,14.106320317333067,-14.106320317314252,14.105826218724593,-14.105826218752444,14.105826218838963,-14.105826218810378,-1.5750697460137925e-12,5.769065346356813e-12,1.5919061831543588,9.00965431675963e-14,2.1839735030420904e-13,0.0,2.2668832287970054e-18,0.0,0.0059703267800605975,5.817085859917072e-12,0.999997227366299,1.0,1.0,-0.00019667670613601163,3600.0,914.0
6.93,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1696065200113005e-11,-5.340145314433568e-12,1.5060979262785275,1.3348673237267917e-11,-6.607381949798588e-12,0.012495948681259878,-2.5989036857827774e-12,-6.8044382617488096e-12,4.021374323219047e-09,-5.7401533935260383e-11,1.269265196978493e-11,5.802613436900157e-10,1.0,4.021374323219064e-09,6.804438251297644e-12,-4.021374323219046e-09,1.0,-2.598903713145971e-12,-6.8044382617488096e-12,2.5989036857827774e-12,1.0,14.107079624947412,-14.107079624980308,14.107079624989774,-14.107079624956878,14.10659146407906,-14.106591464097486,14.106591464130176,-14.106591464112961,-6.180730204920089e-13,5.935084831453244e-12,1.592077564361632,1.5752782235221517e-13,4.533290870551845e-14,0.0,4.0478208198802075e-18,0.0,0.006097926278527455,6.5147898152480675e-12,0.9999972746394217,1.0,1.0,-0.00019427242084500611,3600.0,914.0
6.94,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1565468023974818e-11,-5.403556201265032e-12,1.506220270290458,1.0577045486046516e-11,-6.835964114537785e-12,0.011975635199948398,-3.1174061161236706e-12,-6.695190337458518e-12,4.0270584430465195e-09,-7.869509911127035e-11,1.0145061903922463e-10,5.63071125902871e-10,1.0,4.02705844304654e-09,6.6951903249045415e-12,-4.027058443046519e-09,1.0,-3.1174061430855936e-12,-6.695190337458518e-12,3.1174061161236706e-12,1.0,14.107829788416572,-14.10782978846397,14.107829788419737,-14.10782978837234,14.107347526384956,-14.107347526420687,14.107347526416861,-14.107347526382155,6.725015722077153e-13,6.079041276591665e-12,1.592246890711829,2.2697886174350944e-13,-2.11823701303082e-13,0.0,2.2209950321027817e-16,0.0,0.006220270290457908,7.151938036515973e-12,0.9999973212815517,1.0,1.0,-0.00019187424973193663,3600.0,914.0
6.95,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1467583347736382e-11,-5.465692769703271e-12,1.5063374632261661,9.603241666686899e-12,-4.88293182878693e-12,0.011465699922689455,-3.7107386667817005e-12,-5.476799982672686e-12,4.032594517553073e-09,-1.0777288241541746e-11,1.1749975152335642e-10,5.049102983308948e-10,1.0,4.032594517553094e-09,5.476799967708782e-12,-4.032594517553074e-09,1.0,-3.710738688867415e-12,-5.476799982672686e-12,3.7107386667817005e-12,1.0,14.1085708282546,-14.108570828262637,14.108570828205774,-14.108570828197736,14.108094457318304,-14.108094457371408,14.108094457308194,-14.108094457255532,1.0996407068200873e-12,5.154518251158233e-12,1.5924141665215026,3.849149949319298e-14,-2.723237121414333e-13,0.0,2.2210269320557017e-16,0.0,0.006337463226166129,6.185523615003361e-12,0.9999973672955614,1.0,1.0,-0.00018947654806688335,3600.0,914.0
6.96,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1373757214076974e-11,-5.513646723650667e-12,1.506449608238073,8.237290236121317e-12,-4.968769586414256e-12,0.01096601707764736,-3.8592175828559564e-12,-4.314891312200659e-12,4.037600967538142e-09,-2.9780652948369146e-11,1.548163313156742e-10,4.766077478189456e-10,1.0,4.0376009675381585e-09,4.314891296618678e-12,-4.037600967538142e-09,1.0,-3.859217600277766e-12,-4.314891312200659e-12,3.8592175828559564e-12,1.0,14.109302767646929,-14.109302767667161,14.109302767584829,-14.109302767564596,14.108832279935951,-14.108832279935667,14.108832279869004,-14.108832279870992,1.7207771059632262e-12,5.220787687990956e-12,1.5925793967060247,9.689523727612503e-14,-3.943089471818787e-13,0.0,4.501108408372124e-18,0.0,0.006449608238072946,5.426582704952229e-12,0.9999974126829625,1.0,1.0,-0.0001870905869844416,3600.0,914.0
6.97,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1295719769653572e-11,-5.562446293723366e-12,1.5065568072232194,7.320410162601022e-12,-4.61462658793223e-12,0.010476461277863988,-4.199541693507394e-12,-2.662037490628773e-12,4.042370716891371e-09,-3.0306226638291395e-11,1.791029617616854e-10,4.819638032536645e-10,1.0,4.042370716891383e-09,2.662037473652669e-12,-4.042370716891371e-09,1.0,-4.199541704268337e-12,-2.662037490628773e-12,4.199541693507394e-12,1.0,14.110025631774532,-14.110025631796269,14.11002563169494,-14.110025631673203,14.109561010822638,-14.10956101084285,14.109561010755801,-14.109561010732731,2.1300922181811034e-12,5.072127421812953e-12,1.59274258662569,1.0411390653171726e-13,-4.853165384430361e-13,0.0,1.736339052759248e-18,0.0,0.006556807223219385,4.126202988013139e-12,0.9999974574479594,1.0,1.0,-0.00018471463055734285,3600.0,914.0
6.98,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1212682494924404e-11,-5.6026944492717135e-12,1.506659160827288,1.1490995074080854e-11,-2.793834382655932e-12,0.009996907070642795,-4.343223986916458e-12,-1.3280377620337973e-12,4.047293816869204e-09,2.757639558071237e-11,-4.235176221003898e-12,4.913234341170377e-10,1.0,4.0472938168692095e-09,1.3280377444554936e-12,-4.0472938168692046e-09,1.0,-4.343223992291416e-12,-1.3280377620337973e-12,4.343223986916458e-12,1.0,14.110739448567921,-14.110739448555277,14.110739448561613,-14.110739448574257,14.110280569987943,-14.110280570011268,14.110280569900809,-14.110280569880445,4.671673686970909e-14,4.201261108763962e-12,1.5929037422822552,-6.055459116124676e-14,3.0351283976504504e-14,0.0,2.2205950187163314e-16,0.0,0.006659160827287902,2.1799046851750052e-12,0.9999975015943288,1.0,1.0,-0.00018236968945867563,3600.0,914.0
6.99,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1096292323922367e-11,-5.6264584568931345e-12,1.5067567684446825,1.2372069619223751e-11,-1.309745641415784e-12,0.009527230631869173,-3.9784060837391094e-12,-1.4597070279130358e-12,4.052290659878978e-09,7.320588194660426e-11,-4.6760073008084474e-11,5.381467975365942e-10,1.0,4.052290659878984e-09,1.4597070117913782e-12,-4.052290659878977e-09,1.0,-3.978406089654267e-12,-1.4597070279130358e-12,3.9784060837391094e-12,1.0,14.111444245600234,-14.111444245559241,14.111444245591734,-14.111444245632727,14.110991147898378,-14.110991147876584,14.110991147911918,-14.110991147930601,-4.434113530450047e-13,3.486863611130924e-12,1.593062869572512,-1.9635250234760032e-13,1.5563800474796071e-13,0.0,5.12179081382853e-18,0.0,0.006756768444682537,2.1443864849268543e-12,0.9999975451308515,1.0,1.0,-0.00017999325266202591,3600.0,914.0
7.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0964462381696488e-11,-5.64099013138152e-12,1.5068497282269893,1.458990020489088e-11,-6.435281606139501e-13,0.009067307116184857,-3.3848061021815368e-12,-2.3030669485029263e-12,4.05771085952297e-09,8.608984577324733e-11,-1.4754535501452582e-10,5.089782742472083e-10,1.0,4.0577108595229775e-09,2.303066934768362e-12,-4.057710859522969e-09,1.0,-3.3848061115267164e-12,-2.3030669485029263e-12,3.3848061021815368e-12,1.0,14.112140054959262,-14.112140054909135,14.11214005500507,-14.112140055055198,14.111692761777364,-14.111692761726028,14.111692761771224,-14.111692761824655,-1.5956507074376916e-12,3.168120019609267e-12,1.5932199754514567,-2.4011757508384463e-13,4.595561015898752e-13,0.0,2.026346746393927e-18,0.0,0.00684972822698926,1.908841728387276e-12,0.9999975880513736,1.0,1.0,-0.00017764647032153383,3600.0,914.0
7.01,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0827112627274938e-11,-5.649427103033368e-12,1.506938137084217,1.4812816357602414e-11,9.058270891834498e-13,0.008617012665430428,-2.6740895205230458e-12,-3.4761749812570916e-12,4.062842988878643e-09,1.3817335773615812e-10,-1.6947799428413055e-10,5.537992835628806e-10,1.0,4.062842988878652e-09,3.4761749703926857e-12,-4.062842988878642e-09,1.0,-2.674089534646199e-12,-3.4761749812570916e-12,2.6740895205230458e-12,1.0,14.11282690960436,-14.112826909520974,14.11282690963352,-14.112826909716906,14.11238540039648,-14.112385400342701,14.112385400457276,-14.11238540051391,-1.7742310327839127e-12,2.4140243247093857e-12,1.5933750670469158,-3.9945240786940593e-13,5.391486931517386e-13,0.0,8.891787753693504e-19,0.0,0.006938137084216978,2.631655234904869e-12,0.9999976303643286,1.0,1.0,-0.00017531248301007563,3600.0,914.0
7.0200000000000005,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0685095960121206e-11,-5.646324704492369e-12,1.507022090742235,1.3197790315049785e-11,-1.3114089686929518e-13,0.008176224906050335,-1.5890655501106482e-12,-4.9968731523872425e-12,4.06839586160709e-09,8.596566104746489e-11,-1.1920494054447703e-10,5.550356251539371e-10,1.0,4.0683958616070985e-09,4.9968731459222945e-12,-4.06839586160709e-09,1.0,-1.5890655704399062e-12,-4.9968731523872425e-12,1.5890655501106482e-12,1.0,14.113504842032997,-14.113504841978504,14.113504842064913,-14.113504842119406,14.113069173689977,-14.113069173595912,14.113069173719326,-14.113069173810425,-1.0555541540594806e-12,2.9200199498839304e-12,1.5935281514123143,-2.6106064875387207e-13,4.1396296357945563e-13,0.0,2.2204476893977073e-16,0.0,0.007022090742234921,4.341298772802576e-12,0.9999976720741113,1.0,1.0,-0.00017293220825628994,3600.0,914.0
7.03,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0558178026938418e-11,-5.649870616232071e-12,1.5071016835357094,1.1384818704899035e-11,-3.632564313978017e-13,0.007744818394794308,-8.512654673542395e-13,-6.087348937437582e-12,4.073877202458334e-09,7.084683801600077e-11,-6.553085759238819e-11,5.101584042393013e-10,1.0,4.073877202458339e-09,6.0873489339696304e-12,-4.073877202458334e-09,1.0,-8.512654921533516e-13,-6.087348937437582e-12,8.512654673542395e-13,1.0,14.11417389379015,-14.11417389374293,14.114173893800086,-14.114173893847308,14.113744121550067,-14.113744121500494,14.113744121581528,-14.11374412163177,-2.323521240310049e-13,3.0354270241633464e-12,1.5936792376343012,-2.2623472379176157e-13,2.7383276043485387e-13,0.0,1.889766454680071e-18,0.0,0.007101683535709391,6.034211130206834e-12,0.9999977131710619,1.0,1.0,-0.0001706804683319251,3600.0,914.0
7.04,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.045236225186946e-11,-5.6534050190025995e-12,1.5071770087310357,1.0491412978822466e-11,-1.345334387388852e-13,0.007322672249800303,-1.5060160157079824e-13,-6.533266803967738e-12,4.079092281702785e-09,7.90146351561261e-11,-5.334345077076418e-11,5.574321353254359e-10,1.0,4.079092281702786e-09,6.53326680335342e-12,-4.079092281702784e-09,1.0,-1.5060162822059645e-13,-6.533266803967738e-12,1.5060160157079824e-13,1.0,14.114834099774766,-14.114834099720719,14.114834099772104,-14.114834099826151,14.11441003946503,-14.114410039421292,14.114410039468336,-14.114410039512164,1.5142311514585455e-13,2.9252616195044666e-12,1.5938283333130157,-2.5894586927462225e-13,2.461978976492486e-13,0.0,4.580466169184925e-18,0.0,0.007177008731035661,6.839037739836049e-12,0.999997753687054,1.0,1.0,-0.0001683802637551818,3600.0,914.0
7.05,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0350401218370046e-11,-5.6552258555876155e-12,1.5072481583183712,1.092384692503069e-11,-5.845282259956563e-13,0.006909664327201189,6.227555476004647e-13,-7.080127476803739e-12,4.084643430325749e-09,6.121090069969841e-11,-9.944316667660469e-11,5.366535487019802e-10,1.0,4.084643430325745e-09,7.080127479347473e-12,-4.08464343032575e-09,1.0,6.227555186806684e-13,-7.080127476803739e-12,-6.227555476004647e-13,1.0,14.115485500086258,-14.115485500040888,14.11548550012217,-14.11548550016754,14.115067120034691,-14.115067119979647,14.11506712002715,-14.115067120081992,-1.1181078577248096e-13,3.1464415445666498e-12,1.5939754472292187,-2.1738998584226105e-13,3.894592610356216e-13,0.0,3.7309223224559784e-18,0.0,0.007248158318371223,7.475477680287367e-12,0.9999977936118859,1.0,1.0,-0.00016608716967702776,3600.0,914.0
7.0600000000000005,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0250713360597867e-11,-5.664402249388324e-12,1.5073152230710234,9.953903465891288e-12,-5.125624260627287e-13,0.0065056730708713505,1.110745803750685e-12,-7.824120321045277e-12,4.09008300605216e-09,6.777842788556429e-11,-8.942620615023399e-11,5.856245173453564e-10,1.0,4.090083006052151e-09,7.82412032558832e-12,-4.090083006052159e-09,1.0,1.1107457717493834e-12,-7.824120321045277e-12,-1.110745803750685e-12,1.0,14.116128136361088,-14.116128136310335,14.116128136388083,-14.116128136438835,14.11571541499823,-14.115715414954227,14.115715415042816,-14.115715415086681,3.1252679465110796e-13,3.1158577296804237e-12,1.5941205885003698,-2.4318469429403984e-13,3.7254082822117915e-13,0.0,4.10017712394221e-18,0.0,0.007315223071023391,8.586002064171536e-12,0.999997832948554,1.0,1.0,-0.0001638105929082362,3600.0,914.0
7.07,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0158452092487205e-11,-5.671359655818734e-12,1.507378292548442,8.789995852881948e-12,-3.3771850865014643e-13,0.006110577032563001,1.7395098990445659e-12,-8.577607951875516e-12,4.095907119338741e-09,8.154375300545177e-11,-7.368338354670499e-11,5.61520935406995e-10,1.0,4.095907119338726e-09,8.577607959000387e-12,-4.095907119338741e-09,1.0,1.7395098639114806e-12,-8.577607951875516e-12,-1.7395098990445659e-12,1.0,14.116762052562883,-14.116762052501949,14.116762052572772,-14.116762052633705,14.116354967116184,-14.116354967064177,14.116354967143291,-14.116354967195425,8.355602825576168e-13,3.0337958251561237e-12,1.5942637667905522,-2.919831688738229e-13,3.3937240824541093e-13,0.0,4.407675526235705e-18,0.0,0.0073782925484420225,9.80350137063518e-12,0.9999978717022714,1.0,1.0,-0.000161576692974325,3600.0,914.0
7.08,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0078795512902657e-11,-5.680104142176749e-12,1.5074374551073892,7.166497974770213e-12,-1.6563509224914634e-12,0.005724256966998075,2.3705526612856776e-12,-9.148750123141277e-12,4.101500564829779e-09,3.5022944538612024e-11,-4.1958176525627846e-11,5.456437452653819e-10,1.0,4.1015005648297574e-09,9.1487501328641e-12,-4.101500564829779e-09,1.0,2.3705526237620735e-12,-9.148750123141277e-12,-2.3705526612856776e-12,1.0,14.117387290943329,-14.117387290908706,14.117387290962498,-14.11738729099712,14.116985767399953,-14.116985767336466,14.116985767406309,-14.11698576746917,1.5899247128890874e-12,3.683649737660036e-12,1.5944049913820706,-1.659206997350515e-13,2.577717512657026e-13,0.0,3.769981351303354e-18,0.0,0.007437455107389246,1.1173676456686068e-11,0.9999979098844163,1.0,1.0,-0.0001593052472564541,3600.0,914.0
7.09,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0015339587396751e-11,-5.69960913709779e-12,1.5074927979027246,5.238638439257934e-12,-1.463470648830299e-12,0.005346593092511572,2.64780676687553e-12,-9.413809774715265e-12,4.106971394763202e-09,5.366225398204818e-11,8.72736428849692e-13,5.416390145820527e-10,1.0,4.106971394763177e-09,9.41380978558973e-12,-4.106971394763202e-09,1.0,2.6478067282132828e-12,-9.413809774715265e-12,-2.64780676687553e-12,1.0,14.118003897434512,-14.118003897387613,14.11800389741686,-14.118003897463758,14.117607904335907,-14.117607904307343,14.117607904354204,-14.117607904383144,2.5014591189893252e-12,3.5991059679888685e-12,1.5945442723818148,-2.2475103951461602e-13,1.40155212932054e-13,0.0,4.860538562625269e-18,0.0,0.007492797902724613,1.2028106430145798e-11,0.9999979474873936,1.0,1.0,-0.00015703886962301688,3600.0,914.0
7.1000000000000005,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.966510894559238e-12,-5.7194049128624716e-12,1.5075444068955066,5.1167006388825764e-12,-2.7685537456741973e-12,0.0049774653314741115,3.025103807080037e-12,-9.44901590948495e-12,4.112337721884426e-09,1.0987239078902972e-11,-3.264102918293537e-11,5.384054633333912e-10,1.0,4.112337721884397e-09,9.449015921925197e-12,-4.1123377218844254e-09,1.0,3.0251037682224927e-12,-9.44901590948495e-12,-3.025103807080037e-12,1.0,14.118611921007915,-14.118611920985606,14.118611921035985,-14.118611921058294,14.118221502085033,-14.118221502037894,14.118221502060274,-14.118221502108462,2.536447164896805e-12,4.247917479971388e-12,1.594681620611385,-1.0691750374350952e-13,2.4143765899631227e-13,0.0,4.300661519011515e-18,0.0,0.007544406895506617,1.2419180283290865e-11,0.9999979845136825,1.0,1.0,-0.00015483551692952407,3600.0,914.0
7.11,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.922476026073209e-12,-5.750978241914242e-12,1.5075923668581854,1.8350964589008246e-12,-4.544140701841774e-12,0.004616755632035362,3.034116931737921e-12,-9.672007533898863e-12,4.117707802647284e-09,-5.103912355805629e-11,6.5860377815757e-11,5.278086340040082e-10,1.0,4.1177078026472554e-09,9.67200754639247e-12,-4.117707802647285e-09,1.0,3.0341168919114203e-12,-9.672007533898863e-12,-3.034116931737921e-12,1.0,14.11921140937488,-14.11921140938987,14.119211409381887,-14.119211409366898,14.118826508494044,-14.118826508477282,14.118826508531292,-14.118826508548924,4.120421925835965e-12,5.13298345871713e-12,1.5948170465817657,7.183282274538439e-14,-3.8257806580232676e-14,0.0,4.6009636527659185e-18,0.0,0.007592366858185429,1.375850467827297e-11,0.9999980209794046,1.0,1.0,-0.0001526346523627446,3600.0,914.0
7.12,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.908923745881185e-12,-5.798749820453455e-12,1.5076367613816815,6.778328180381621e-13,-4.81074077994199e-12,0.004264346231919349,2.4841387146438987e-12,-9.005222050589359e-12,4.123098236769878e-09,-5.0900598096841695e-11,7.618861174040146e-11,5.744993262445349e-10,1.0,4.1230982367698555e-09,9.005222060831707e-12,-4.123098236769879e-09,1.0,2.4841386775144833e-12,-9.005222050589359e-12,-2.4841387146438987e-12,1.0,14.119802412102871,-14.119802412119,14.119802412103697,-14.119802412087566,14.119422990015158,-14.119422990041164,14.11942299001955,-14.11942298999205,4.680013270506736e-12,5.287638395074148e-12,1.5949505612547017,7.730991619747023e-14,-7.33524572984831e-14,0.0,5.5288236663552314e-18,0.0,0.007636761381681456,1.3273439236429743e-11,0.999998056886387,1.0,1.0,-0.00015044282577795926,3600.0,914.0
7.13,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.907803667437727e-12,-5.850179128671542e-12,1.5076776728821843,1.0937758256185207e-12,-5.231660574244453e-12,0.003920119973678564,1.882866004300139e-12,-8.184979210103087e-12,4.128822584600375e-09,-5.935519242129294e-11,2.3429729954148137e-11,5.77924443483535e-10,1.0,4.128822584600359e-09,8.184979217877108e-12,-4.128822584600374e-09,1.0,1.8828659705058115e-12,-8.184979210103087e-12,-1.882866004300139e-12,1.0,14.120384980128115,-14.120384980150773,14.12038498016592,-14.120384980143262,14.12001100350055,-14.1200110035199,14.120011003499155,-14.120011003479233,4.4758551052749125e-12,5.5196782383859625e-12,1.5950821759004918,1.0860266412077323e-13,7.259398431483013e-14,0.0,3.3911488091877935e-18,0.0,0.00767767288218435,1.2221016374049785e-11,0.9999980922379907,1.0,1.0,-0.00014826526917721745,3600.0,914.0
7.140000000000001,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.89821090387723e-12,-5.900412904300758e-12,1.5077151826078612,8.879709584228257e-13,-4.5729288797484935e-12,0.003583960396983649,1.410600770224527e-12,-8.061328504586709e-12,4.13465180074881e-09,-2.527625493058695e-11,-1.451492320307171e-12,5.786817191480403e-10,1.0,4.134651800748799e-09,8.061328510419053e-12,-4.13465180074881e-09,1.0,1.4106007368937407e-12,-8.061328504586709e-12,-1.410600770224527e-12,1.0,14.120959165590737,-14.120959165593852,14.120959165624399,-14.120959165621283,14.120590600465722,-14.120590600491033,14.12059060051133,-14.120590600486445,4.57173854149497e-12,5.222656328022012e-12,1.595211902054051,1.4929504676760268e-14,1.4640861672209238e-13,0.0,2.2209974046903544e-16,0.0,0.007715182607861193,1.1889057797017934e-11,0.9999981270387948,1.0,1.0,-0.00014610291840723406,3600.0,914.0
7.15,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.895808725164135e-12,-5.946620650775809e-12,1.5077493706458387,-6.557578902896416e-13,-4.030140660346171e-12,0.0032557517534464865,1.164774671401873e-12,-7.968594474759924e-12,4.1405165706601e-09,2.820179424545802e-12,3.057801742811587e-11,6.013443223083383e-10,1.0,4.140516570660091e-09,7.968594479582694e-12,-4.140516570660101e-09,1.0,1.1647746384077753e-12,-7.968594474759924e-12,-1.164774671401873e-12,1.0,14.12152502168751,-14.12152502167412,14.121525021685649,-14.12152502169904,14.121161833180349,-14.12116183318032,14.121161833215895,-14.121161833218585,5.326132593657229e-12,4.980348968385113e-12,1.5953397515049614,-6.418614991859279e-14,5.52589161422191e-14,0.0,2.357870242656365e-18,0.0,0.0077493706458386935,1.2092414503359261e-11,0.9999981612935831,1.0,1.0,-0.00014395588878457453,3600.0,914.0
7.16,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.903834831147975e-12,-5.988881681916045e-12,1.5077803159293477,-1.4414786131603836e-12,-4.697307376401129e-12,0.002935379015569568,1.1338497800359349e-12,-7.762874674756698e-12,4.146539649805971e-09,-2.0493817351017345e-11,3.1349246225013106e-11,6.061856549745095e-10,1.0,4.146539649805962e-09,7.76287467945825e-12,-4.14653964980597e-09,1.0,1.1338497478468674e-12,-7.762874674756698e-12,-1.1338497800359349e-12,1.0,14.12208260265061,-14.122082602651304,14.122082602662452,-14.122082602661758,14.121724755172039,-14.121724755151297,14.121724755162193,-14.12172475517963,5.714778846535291e-12,5.328282121665315e-12,1.5954657362900342,3.32607765418328e-15,5.3434170243011984e-14,0.0,3.889863544467131e-18,0.0,0.007780315929347692,1.2194906548932191e-11,0.9999981950071517,1.0,1.0,-0.00014182447844714085,3600.0,914.0
7.17,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.92227449915645e-12,-6.03474401840786e-12,1.507808096245019,-3.687711052986689e-13,-2.690123775509995e-12,0.002622727894332169,9.984230094518425e-13,-7.436652203728236e-12,4.152594332852722e-09,6.827601325371743e-11,-4.474194024810763e-11,6.08912672472791e-10,1.0,4.152594332852714e-09,7.436652207874282e-12,-4.152594332852721e-09,1.0,9.984229785704425e-13,-7.436652203728236e-12,-9.984230094518425e-13,1.0,14.12263196380867,-14.122631963755811,14.122631963812815,-14.122631963865675,14.122279421035099,-14.122279421038971,14.122279421047836,-14.12227942104646,5.199047167649031e-12,4.3690223750653235e-12,1.595589868681991,-2.534039609412607e-13,2.7326131320420913e-13,0.0,4.8064920296219426e-18,0.0,0.007808096245019103,1.1328993093352382e-11,0.9999982281843512,1.0,1.0,-0.00013970888598173955,3600.0,914.0
7.18,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.930044269541442e-12,-6.062409810345671e-12,1.507832788236696,-7.080115752639444e-13,-2.6622857779342693e-12,0.0023176853294590554,1.6734180245910767e-12,-7.868208730121251e-12,4.158703372004041e-09,7.475735026303027e-11,-6.184423940661896e-11,6.132553078537009e-10,1.0,4.1587033720040275e-09,7.8682087370805e-12,-4.158703372004041e-09,1.0,1.6734179918695307e-12,-7.868208730121251e-12,-1.6734180245910767e-12,1.0,14.12317316049427,-14.123173160435526,14.123173160504688,-14.123173160563432,14.122825876878817,-14.122825876813009,14.122825876879944,-14.122825876945619,5.369025057034955e-12,4.36938947145006e-12,1.5957121609716227,-2.8162316978080924e-13,3.315599806528843e-13,0.0,5.7389403707488375e-18,0.0,0.007832788236695976,1.2068128160471003e-11,0.9999982608300634,1.0,1.0,-0.0001375839234390842,3600.0,914.0
