time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],controllerDiagnostics[16]
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.972985463118661,-15.972985463118661,15.972985463118661,-15.972985463118661,0.0,0.0,0.0,0.0,0.0,0.0,2.0410901168400004,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3600.0,914.0
0.01,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.9356901359441284e-17,3.4246445247221655e-16,1.6197004924576617e-06,-3.734448803926736e-15,3.5950276899797816e-14,0.00017873482998033527,1.3899084227033501e-14,-3.4671388830779242e-15,5.597604862531377e-13,1.4577716210420713e-12,-5.651915441835757e-13,1.3362164957402792e-10,1.0,5.597604862531377e-13,3.4671388830857047e-15,-5.597604862531377e-13,1.0,1.3899084227031561e-14,-3.4671388830779242e-15,-1.3899084227033501e-14,1.0,15.99181543694034,-15.991815436939524,15.991815436939847,-15.991815436940664,5.410714257044626,-5.410714257044586,5.410714257044713,-5.410714257044566,1.8478070089561537e-15,-1.7769797533363488e-14,2.0459052877532438,-4.441090904254221e-15,1.7523886907813873e-15,0.0,4.744478046531851e-18,0.0,0.009998380299507543,6.802987928488495e-15,1.0,1.0,0.0,-0.6645045853571245,3600.0,914.0
0.02,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.56191407836267e-17,7.242271292966836e-16,3.784663999231217e-06,2.396542462953784e-16,4.109193966259629e-14,0.0002649720059135364,3.188598263594979e-14,-1.2997659457546687e-14,8.819653549659117e-13,2.1478438468835656e-12,-2.0789875014424414e-12,-8.681093060931073e-11,1.0,8.819653549659113e-13,1.2997659457574808e-14,-8.819653549659117e-13,1.0,3.1885982635938327e-14,-1.2997659457546687e-14,-3.188598263594979e-14,1.0,16.010781286077833,-16.010781286076597,16.010781286077773,-16.010781286079013,11.767950351375802,-11.767950351375841,11.767950351375882,-11.767950351375823,-8.411435200294388e-17,-2.0479577583756415e-14,2.0507609391249537,-6.7282270115692295e-15,6.405398867069739e-15,0.0,5.727059995889073e-18,0.0,0.01999621533600077,2.5445418956858465e-14,1.0,1.0,0.0,-0.6715636550942412,3600.0,914.0
0.03,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.976857040970584e-17,1.0517424149506648e-15,4.497534679162556e-05,-3.0033639798437582e-15,2.6595479183574706e-14,0.018429493988524524,4.868321112144212e-14,-8.672239934118571e-14,3.605675852880972e-13,1.2554635251540812e-12,-8.339947406677752e-12,-7.711402841870229e-11,1.0,3.6056758528809296e-13,8.672239934120325e-14,-3.605675852880972e-13,1.0,4.868321112141086e-14,-8.672239934118571e-14,-4.868321112144212e-14,1.0,15.998568637034944,-15.99856863703415,15.998568637038968,-15.998568637039762,17.591406144568804,-17.591406144567873,17.591406144568786,-17.591406144569664,1.4901710984230023e-15,-1.3549646873970287e-14,2.0476335874718603,-4.3132484285011366e-15,2.6156694197722613e-14,0.0,2.5555248620136924e-18,0.0,0.029955024653208373,9.704162257745138e-14,1.0,1.0,0.0,-0.3213658874946962,3600.0,914.0
0.04,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.583073226043603e-16,1.2003496286761675e-15,0.00046334921357993477,-7.016423298880894e-14,1.9623883614278767e-15,0.06020143641800602,5.877450973913443e-14,-1.6194534335028301e-13,-2.8718175831918983e-13,7.700254408699801e-13,-6.482752703927629e-12,6.991078055092881e-12,1.0,-2.8718175831919937e-13,1.6194534335026615e-13,2.871817583191899e-13,1.0,5.877450973918093e-14,-1.6194534335028301e-13,-5.877450973913443e-14,1.0,15.944912994287934,-15.944912994287368,15.944912994291391,-15.944912994291958,16.28153878016216,-16.281538780161494,16.28153878016724,-16.28153878016786,3.452451749686047e-14,-1.5676500349841456e-15,2.0339220031637386,-3.064125169302876e-15,2.1774214211312556e-14,0.0,3.7704523463433065e-18,0.0,0.03953665078642007,1.8808693445335452e-13,1.0,1.0,0.0,0.22025882678918132,3600.0,914.0
0.05,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.4596165440114611e-15,1.1214305742818333e-15,0.001221596643072715,-8.61582320818225e-14,9.810163493405402e-15,0.09041770106997736,6.364392830242246e-14,-2.1718323497641553e-13,-5.4399247324429356e-14,1.1621425341463531e-12,-9.081574248321387e-12,1.899361235234139e-10,1.0,-5.439924732444318e-14,2.1718323497641204e-13,5.4399247324429356e-14,1.0,6.364392830243427e-14,-2.1718323497641553e-13,-6.364392830242246e-14,1.0,15.910431339639176,-15.910431339638384,15.910431339644001,-15.910431339644795,15.995236604492387,-15.995236604491845,15.995236604496005,-15.995236604496462,4.291012754253832e-14,-5.368984806137366e-15,2.025134603307594,-4.279333404324951e-15,3.0343558912965497e-14,0.0,4.727896558909138e-18,0.0,0.04877840335692729,2.460514836055295e-13,1.0,1.0,0.0,0.12105716926475386,3600.0,914.0
0.06,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.061329398260492e-15,1.2494326734521908e-15,0.0022608120946209314,-2.1565565487749737e-13,4.556414354623504e-15,0.11719951841389592,7.865646903961424e-14,-2.802566742833668e-13,1.6839829075280931e-12,1.3583436327682665e-12,-4.687541036398392e-12,1.735256503793112e-10,1.0,1.6839829075280711e-12,2.802566742834993e-13,-1.6839829075280933e-12,1.0,7.865646903914228e-14,-2.802566742833668e-13,-7.865646903961424e-14,1.0,15.881288641082417,-15.881288641081476,15.88128864108489,-15.881288641085831,15.920409302859769,-15.920409302858934,15.920409302864948,-15.920409302865774,1.0710536130206356e-13,-2.8621735759244273e-15,2.0177226312113015,-5.079124276354462e-15,1.8396029794898463e-14,0.0,4.859531522061193e-18,0.0,0.05773918790537907,3.4217038746282e-13,1.0,1.0,0.0,0.042125334929214074,3600.0,914.0
0.07,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.240680095653176e-15,1.3422805007610643e-15,0.0035621849309663903,-1.2607134848325e-13,2.4703417121120992e-14,0.14293177965085027,1.0078977971835699e-13,-3.3349389017351317e-13,3.1605622333695824e-12,4.8743856622847865e-12,-9.646901060773252e-12,3.675371635727815e-11,1.0,3.160562233369549e-12,3.3349389017383174e-13,-3.1605622333695828e-12,1.0,1.0078977971730297e-13,-3.3349389017351317e-13,-1.0078977971835699e-13,1.0,15.853409312273525,-15.853409312270578,15.85340931227684,-15.853409312279785,15.87736518233432,-15.877365182333344,15.877365182336291,-15.87736518233734,6.435881065537238e-14,-1.277048917290909e-14,2.0106446945802676,-1.5850855402658894e-14,3.36922413005493e-14,0.0,3.2941000503903947e-18,0.0,0.06643781506903362,3.7750628263244423e-13,1.0,1.0,0.0,0.014010059443182867,3600.0,914.0
0.08,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-7.003896037556431e-15,1.7301509531387846e-15,0.005117998615088718,-2.3763066987023787e-13,1.3390596680849462e-13,0.16810568588626576,1.6242614553688495e-13,-4.1831170049111535e-13,3.684016075761761e-12,1.1857249293055262e-11,-6.939012116392384e-12,1.1604420742106032e-10,1.0,3.684016075761693e-12,4.183117004917137e-13,-3.684016075761761e-12,1.0,1.6242614553534388e-13,-4.1831170049111535e-13,-1.6242614553688495e-13,1.0,15.825960417226485,-15.82596041721955,15.825960417224582,-15.825960417231517,15.844933900163099,-15.844933900159596,15.844933900166378,-15.844933900169815,1.1985556694114235e-13,-6.641804618309818e-14,2.003688185020715,-3.725236513173453e-14,2.7032715622689867e-14,0.0,3.540755211734006e-18,0.0,0.07488200138491129,4.952982675630215e-13,1.0,1.0,0.0,0.005785778374497709,3600.0,914.0
0.09,0.0,0.0,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.647682452952253e-15,2.3146715369273196e-15,0.006923218694733967,-3.156503696186006e-13,-8.156014023297993e-14,0.19282261509723247,2.539985940817743e-13,-4.897828109587048e-13,5.028405588949585e-12,3.873095784352505e-12,-6.579109160301211e-12,2.4039807016439103e-10,1.0,5.028405588949461e-12,4.897828109599819e-13,-5.028405588949585e-12,1.0,2.5399859407931146e-13,-4.897828109587048e-13,-2.539985940817743e-13,1.0,15.798777276306158,-15.798777276303328,15.798777276308389,-15.798777276311219,15.816491239766272,-15.816491239758113,15.81649123976306,-15.816491239771212,1.5938106285069255e-13,3.8750518270169815e-14,1.9968109074109046,-1.517354971713204e-14,2.7142135481452636e-14,0.0,4.2688355567533055e-18,0.0,0.08307678130526602,6.318188381542409e-13,1.0,1.0,0.0,0.003491795579835035,3600.0,914.0
