time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],controllerDiagnostics[16]
24.61,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5584808582456204e-12,1.7485379403855953e-12,2.0000000028238647,5.551667063310906e-12,-5.437846366271877e-13,-1.3071412463924537e-09,1.5327031280196344e-12,-7.047730198064042e-14,-1.8602121418707953e-08,-6.374755607091067e-12,1.1250074989789587e-12,-1.3551221099420718e-09,0.9999999999999996,-1.8602121418707946e-08,7.047727346911071e-14,1.8602121418707946e-08,0.9999999999999996,1.5327031293306612e-12,-7.047730198064041e-14,-1.532703128019634e-12,0.9999999999999998,14.144641517345724,-14.144641517346601,14.144641517344537,-14.14464151734366,14.14464151725791,-14.144641517260819,14.144641517256757,-14.14464151725384,-9.175459617481049e-13,-6.182192274579499e-13,1.6005670692336287,4.220377821324619e-15,-9.911237373685798e-15,0.0,5.523011681896586e-18,0.0,2.823867481080335e-09,1.2518578199648844e-12,1.000008624791758,1.0,1.0,5.638441274257219e-05,3600.0,914.0
24.62,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.503142622042461e-12,1.7425229744689234e-12,2.000000002810487,5.5333068469233075e-12,-6.49811273172781e-13,-1.3565572135002157e-09,1.4830926716573296e-12,-5.3297564132886896e-14,-1.8615672639020787e-08,-4.6411877297153506e-12,1.649934023143279e-12,-1.3551220346342822e-09,1.0,-1.861567263902079e-08,5.329753652411922e-14,1.861567263902079e-08,1.0,1.4830926726494993e-12,-5.3297564132886896e-14,-1.4830926716573296e-12,1.0,14.144641517471571,-14.144641517471408,14.144641517468937,-14.144641517469099,14.144641517384734,-14.14464151738508,14.144641517383436,-14.144641517383112,-9.365484753418162e-13,-5.632800802852479e-13,1.6005670692619456,-7.816122960626888e-16,-1.186369425799902e-14,0.0,2.692974467695633e-18,0.0,2.8104896777147846e-09,1.2499564282250785e-12,1.0000086183070067,1.0,1.0,5.6342021898014574e-05,3600.0,914.0
24.63,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4479237543708578e-12,1.7354415603594957e-12,2.000000002796625,5.527001757258932e-12,-7.574234416952877e-13,-1.404246150321028e-09,1.4495204590866254e-12,-3.308226721699626e-14,-1.862922385970714e-08,-3.137100880365822e-12,1.747933341253869e-12,-1.3551221201074596e-09,1.0,-1.8629223859707143e-08,3.308224021355513e-14,1.8629223859707143e-08,1.0,1.4495204597029222e-12,-3.308226721699626e-14,-1.4495204590866254e-12,1.0,14.144641517594929,-14.144641517593822,14.144641517591193,-14.1446415175923,14.144641517509996,-14.144641517509479,14.144641517506969,-14.144641517507475,-9.613912375408838e-13,-5.070254684259162e-13,1.6005670692897387,-5.314340861620473e-15,-1.2622267002063515e-14,0.0,3.665733050509418e-18,0.0,2.796627817590521e-09,1.266982511143923e-12,1.0000086118277065,1.0,1.0,5.629966596943456e-05,3600.0,914.0
24.64,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.39234584931205e-12,1.7266312990517263e-12,2.0000000027822975,5.565878737343046e-12,-9.451244854704904e-13,-1.4502088953024758e-09,1.4025776988876904e-12,-2.930754950290143e-14,-1.864277508149165e-08,-5.16553970569885e-12,-9.02430248474012e-15,-1.3551221521320773e-09,0.9999999999999996,-1.8642775081491645e-08,2.930752335496084e-14,1.8642775081491645e-08,0.9999999999999996,1.4025776994340638e-12,-2.9307549502901424e-14,-1.40257769888769e-12,0.9999999999999998,14.144641517714263,-14.144641517714389,14.144641517712767,-14.144641517712643,14.14464151763261,-14.14464151763119,14.144641517628543,-14.144641517629939,-1.00853086575275e-12,-4.106953244063511e-13,1.6005670693169993,5.98826379566185e-16,-7.78333918433202e-15,0.0,2.270448914637646e-18,0.0,2.782300107330751e-09,1.293924733491262e-12,1.0000086053538513,1.0,1.0,5.62573471459261e-05,3600.0,914.0
24.650000000000002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3363451794942052e-12,1.716552566272138e-12,2.0000000027675204,5.613348986346715e-12,-1.053237691995014e-12,-1.494522590352108e-09,1.3597478808123077e-12,-4.468490818660601e-14,-1.865632630165091e-08,-4.037862323192159e-12,-2.1596342631133764e-12,-1.355122025899595e-09,1.0,-1.8656326301650912e-08,4.4684882818705845e-14,1.8656326301650912e-08,1.0,1.3597478816459636e-12,-4.468490818660601e-14,-1.3597478808123077e-12,1.0,14.144641517832175,-14.144641517831612,14.144641517831289,-14.144641517831852,14.144641517750795,-14.144641517751184,14.144641517749795,-14.14464151774943,-1.0600904701277301e-12,-3.5267946846726257e-13,1.6005670693437533,-2.6986299543494503e-15,-1.5503770032550147e-15,0.0,3.909534252852454e-18,0.0,2.7675229784290145e-09,1.296036525594794e-12,1.0000085988854353,1.0,1.0,5.621506181603537e-05,3600.0,914.0
24.66,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.280261772540407e-12,1.7054219639306989e-12,2.000000002752311,5.606517356510369e-12,-1.1591550847652802e-12,-1.5371892867770896e-09,1.3284965297160467e-12,-6.559348321616091e-14,-1.8669877522568147e-08,-2.9644665302350284e-12,-2.1099932571268555e-12,-1.3551221041158007e-09,1.0,-1.866987752256815e-08,6.55934584132934e-14,1.866987752256815e-08,1.0,1.3284965309406686e-12,-6.559348321616091e-14,-1.3284965297160467e-12,1.0,14.14464151794847,-14.144641517947225,14.144641517946885,-14.14464151794813,14.144641517868163,-14.144641517867445,14.144641517867484,-14.144641517868191,-1.0851127783051025e-12,-2.952063769965452e-13,1.6005670693699936,-5.979353194084209e-15,-1.6307227703733703e-15,0.0,2.0968782573885855e-18,0.0,2.752313306803807e-09,1.297634535113946e-12,1.0000085924224527,1.0,1.0,5.617281310786364e-05,3600.0,914.0
24.67,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.224502978511541e-12,1.692684864323258e-12,2.000000002736684,5.5653242213958816e-12,-1.330746854044765e-12,-1.5782290381505847e-09,1.2840496736796416e-12,-7.564174932593919e-14,-1.8683428743861125e-08,-4.80874478264835e-12,-6.771795812081104e-13,-1.3551221154136414e-09,1.0,-1.8683428743861128e-08,7.56417253354886e-14,1.8683428743861128e-08,1.0,1.2840496750928886e-12,-7.564174932593919e-14,-1.2840496736796416e-12,1.0,14.144641518062034,-14.144641518061908,14.144641518060686,-14.144641518060814,14.144641517983926,-14.144641517982485,14.144641517982217,-14.144641517983642,-1.093151974125096e-12,-2.0477510166378773e-13,1.6005670693957215,-6.032031029104166e-16,-5.863831664316572e-15,0.0,2.220994983726743e-16,0.0,2.736686635692662e-09,1.3059283668017743e-12,1.0000085859648977,1.0,1.0,5.613060071545705e-05,3600.0,914.0
24.68,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.168465444289693e-12,1.6786497302628738e-12,2.000000002720656,5.612590708042885e-12,-1.4498311752940451e-12,-1.6177224074535696e-09,1.2375389418034404e-12,-1.007951114325207e-13,-1.8696979964355837e-08,-4.6385082890379105e-12,-3.0352097935544542e-12,-1.355122037502871e-09,0.9999999999999996,-1.869697996435583e-08,1.0079508829427985e-13,1.869697996435583e-08,0.9999999999999996,1.237538943688004e-12,-1.0079511143252067e-13,-1.2375389418034402e-12,0.9999999999999998,14.14464151817289,-14.144641518172673,14.144641518172905,-14.144641518173122,14.144641518096693,-14.144641518096822,14.144641518095412,-14.144641518095298,-1.144630488417899e-12,-1.3938812235787597e-13,1.6005670694209642,-1.0403540504853487e-15,1.1191379397802232e-15,0.0,1.5725003222816313e-18,0.0,2.7206585076718784e-09,1.3042088438898045e-12,1.0000085795127645,1.0,1.0,5.608842130598614e-05,3600.0,914.0
24.69,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.112673690974361e-12,1.6635766922250449e-12,2.0000000027042435,5.565436832845272e-12,-1.5559909124751485e-12,-1.6556435481873412e-09,1.1980666210461135e-12,-1.1995255982264822e-13,-1.8710531184646546e-08,-4.0991940993772105e-12,-1.5207712198670397e-12,-1.3551220599298655e-09,1.0,-1.871053118464655e-08,1.1995253740618534e-13,1.871053118464655e-08,1.0,1.1980666232904895e-12,-1.1995255982264822e-13,-1.1980666210461135e-12,1.0,14.14464151828282,-14.14464151828227,14.144641518281603,-14.14464151828215,14.144641518206745,-14.144641518206535,14.144641518207086,-14.144641518207303,-1.1497687508158965e-12,-7.980238287695508e-14,1.600567069445703,-2.6291190595599148e-15,-3.2168645427780012e-15,0.0,6.297281159701678e-18,0.0,2.704245798886772e-09,1.2947824905316964e-12,1.0000085730660475,1.0,1.0,5.6046279754298244e-05,3600.0,914.0
24.7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0568141503049055e-12,1.6474130880898213e-12,2.0000000026874605,5.585786512579063e-12,-1.6599877849625342e-12,-1.6920630596950192e-09,1.1618134929946747e-12,-1.4718906266175333e-13,-1.872408240641253e-08,-3.6234685827493367e-12,-2.9376503657537964e-12,-1.355122155889616e-09,1.0,-1.8724082406412532e-08,1.4718904090786172e-13,1.8724082406412532e-08,1.0,1.1618134957506547e-12,-1.4718906266175333e-13,-1.1618134929946747e-12,1.0,14.14464151838971,-14.144641518388864,14.144641518389088,-14.144641518389935,14.144641518316302,-14.144641518315673,14.144641518314836,-14.144641518315437,-1.1879822676320923e-12,-2.0723708130922436e-14,1.6005670694699614,-4.064849111839644e-15,1.0774726101619067e-15,0.0,4.464485284816806e-18,0.0,2.6874627197767322e-09,1.2938165759908108e-12,1.0000085666247407,1.0,1.0,5.600417194656275e-05,3600.0,914.0
24.71,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0009879776586584e-12,1.62994247442913e-12,2.000000002670323,5.576436342858943e-12,-1.797453417943497e-12,-1.7269945323697512e-09,1.1180963364987942e-12,-1.7941981227939302e-13,-1.8737633626836225e-08,-4.7201405286167976e-12,-3.233568264619824e-12,-1.355122013763394e-09,1.0,-1.8737633626836228e-08,1.7941979132891345e-13,1.8737633626836228e-08,1.0,1.1180963398606965e-12,-1.7941981227939302e-13,-1.1180963364987942e-12,1.0,14.144641518494316,-14.144641518494145,14.144641518494602,-14.144641518494772,14.144641518422334,-14.144641518421414,14.144641518421828,-14.14464151842277,-1.2116417205220326e-12,5.539798930868497e-14,1.6005670694937377,-8.247799073840023e-16,2.1920611033758208e-15,0.0,5.1838452957216015e-18,0.0,2.6703252575224487e-09,1.2893188740398822e-12,1.0000085601888384,1.0,1.0,5.5962099970089556e-05,3600.0,914.0
24.72,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9451216333208594e-12,1.6118551237921975e-12,2.0000000026528446,5.5837477278345244e-12,-1.8352296696955636e-12,-1.7604754109154399e-09,1.094364779978068e-12,-2.211676308900642e-13,-1.8751184847286365e-08,-1.7639185466499026e-12,-4.385400154791382e-12,-1.3551220716780528e-09,1.0,-1.8751184847286368e-08,2.211676103694279e-13,1.8751184847286368e-08,1.0,1.0943647841252228e-12,-2.211676308900642e-13,-1.094364779978068e-12,1.0,14.144641518597815,-14.144641518595813,14.14464151859705,-14.144641518599052,14.14464151852624,-14.144641518526214,14.144641518526752,-14.144641518526777,-1.2434768237232308e-12,8.303665689016247e-14,1.6005670695170422,-9.609420233754408e-15,5.931709844549976e-15,0.0,1.578261929485759e-18,0.0,2.652846735127911e-09,1.2738570863870078e-12,1.000008553758335,1.0,1.0,5.59200629646811e-05,3600.0,914.0
24.73,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.888972700664375e-12,1.593015409706129e-12,2.0000000026350397,5.6108203325271545e-12,-1.9275408179552555e-12,-1.7925451976842637e-09,1.0840696511195597e-12,-2.8458393937188987e-13,-1.876473606815912e-08,-1.1578185670222558e-12,-6.5940379982347825e-12,-1.3551220658587762e-09,0.9999999999999996,-1.8764736068159115e-08,2.8458391902960893e-13,1.8764736068159115e-08,0.9999999999999996,1.0840696564597018e-12,-2.845839393718898e-13,-1.0840696511195595e-12,0.9999999999999998,14.144641518698228,-14.144641518695781,14.144641518698498,-14.144641518700944,14.14464151862931,-14.14464151862688,14.144641518628324,-14.14464151863075,-1.285127381303259e-12,1.3774905779016578e-13,1.6005670695398844,-1.1738264262468099e-14,1.3043744498348985e-14,0.0,2.726168028899143e-18,0.0,2.6350418071774315e-09,1.2797976164856045e-12,1.0000085473332245,1.0,1.0,5.587806057189928e-05,3600.0,914.0
24.740000000000002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.832577252053122e-12,1.5730620491806036e-12,2.000000002616924,5.633012327574253e-12,-2.040980177885213e-12,-1.823209278289641e-09,1.0715531690836365e-12,-3.7100173067612944e-13,-1.8778287288250338e-08,-1.4863049663846236e-12,-8.918177868956858e-12,-1.3551219925022693e-09,1.0,-1.877828728825034e-08,3.7100171055419616e-13,1.877828728825034e-08,1.0,1.0715531760504134e-12,-3.7100173067612944e-13,-1.0715531690836365e-12,1.0,14.144641518796222,-14.144641518793906,14.144641518798242,-14.144641518800558,14.144641518728864,-14.144641518726269,14.14464151872936,-14.14464151873198,-1.3245137108760695e-12,2.0336635202173255e-13,1.6005670695622598,-1.1123042433032145e-14,2.081969484472206e-14,0.0,6.719193688014897e-19,0.0,2.616926016615826e-09,1.2826094551370267e-12,1.0000085409135013,1.0,1.0,5.583609448212161e-05,3600.0,914.0
24.75,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7762514084832203e-12,1.5517898519326325e-12,2.00000000259851,5.611292433902772e-12,-2.1790825046744015e-12,-1.8525013530225794e-09,1.0475475213405323e-12,-4.708235339452389e-13,-1.8791838508169438e-08,-2.9302611883759757e-12,-9.79072739115701e-12,-1.3551220426701125e-09,1.0,-1.879183850816944e-08,4.708235142598949e-13,1.879183850816944e-08,1.0,1.047547530188172e-12,-4.708235339452389e-13,-1.0475475213405323e-12,1.0,14.144641518892257,-14.144641518890774,14.144641518895895,-14.144641518897378,14.144641518826122,-14.144641518823791,14.144641518828587,-14.144641518830923,-1.342371280758396e-12,2.8172247870611367e-13,1.600567069584177,-7.11551832809815e-15,2.4589985500569124e-14,0.0,2.2209087869912504e-16,0.0,2.5985117981637787e-09,1.2776639299788517e-12,1.0000085344991598,1.0,1.0,5.5794163514889123e-05,3600.0,914.0
