time_s,reference_1,reference_2,reference_3,position_x_m,position_y_m,position_z_m,angle_roll_rad,angle_pitch_rad,angle_yaw_rad,motor_command_1,motor_command_2,motor_command_3,motor_command_4,rotor_speed_1_radps,rotor_speed_2_radps,rotor_speed_3_radps,rotor_speed_4_radps,event_code,external_torque_body_x_nm,external_torque_body_y_nm,external_torque_body_z_nm
11.65,0.0,0.0,1.5,1.713841896501144e-11,0.0016129868401821,1.5000103413791988,0.0003828470078055,1.4535319908223956e-11,-8.525851029105106e-08,14.144656056786378,-14.14464703243893,14.144646429398213,-14.144656659300994,14.144656058039404,-14.144647034061526,14.144646430445134,-14.144656659974014,0.0,0.0,0.0,0.0
11.66,0.0,0.0,1.5,2.125823497361878e-11,0.0016268275697352,1.5000102020739512,0.0003810882096133,1.1769330974294091e-11,-8.534896794516585e-08,14.144655998866057,-14.144647133553551,14.144646529995612,-14.14465660214252,14.144656000077545,-14.144647135133448,14.144646531025796,-14.144656602800152,0.0,0.0,0.0,0.0
11.67,0.0,0.0,1.5,2.5457485483109477e-11,0.0016402516532975,1.5000100666793763,0.0003792848881435,8.813401911178444e-12,-8.543942746299132e-08,14.14465594043076,-14.14464723421739,14.144646630146893,-14.144656544473769,14.144655941601371,-14.144647235753348,14.14464663116154,-14.144656545119142,0.0,0.0,0.0,0.0
11.68,0.0,0.0,1.5,2.973932345513443e-11,0.0016532600345731,1.5000099352056375,0.0003774377229922,5.662087056588576e-12,-8.552988998342703e-08,14.14465588161933,-14.144647334556124,14.144646729977822,-14.144656486433677,14.144655882749596,-14.144647336046702,14.144646730978003,-14.144656487069865,0.0,0.0,0.0,0.0
11.69,0.0,0.0,1.5,3.4106941117258646e-11,0.0016658537131351,1.500009807661562,0.0003755473986619,2.3098798763650538e-12,-8.562035666447605e-08,14.144655822565383,-14.144647434690532,14.14464682960926,-14.144656428155956,14.144655823655889,-14.144647436134251,14.144646830596097,-14.144656428786172,0.0,0.0,0.0,0.0
11.7,0.0,0.0,1.5,3.8563569962962174e-11,0.0016780337444254,1.5000096840546402,0.0003736146045612,-1.2487870363051282e-12,-8.571082868324608e-08,14.144655763397488,-14.144647534736652,14.144646929157329,-14.14465636976928,14.144655764448878,-14.144647536132016,14.144646930131984,-14.14465637039688,0.0,0.0,0.0,0.0
11.71,0.0,0.0,1.5,4.311248075163681e-11,0.0016898012397545,1.5000095643910256,0.0003716400350046,-5.019541961669959e-12,-8.580130723594986e-08,14.14465570423924,-14.144647634805867,14.1446470287335,-14.144656311397355,14.144655705252156,-14.144647636151271,14.144647029697133,-14.14465631202576,0.0,0.0,0.0,0.0
11.72,0.0,0.0,1.5,4.7756983508590916e-11,0.0017011573663018,1.5000094486755349,0.0003696243892129,-9.008074054202327e-12,-8.589179353790592e-08,14.144655645209289,-14.144647735004918,14.1446471284446,-14.144656253158931,14.14465564618427,-14.144647736298571,14.14464712939825,-14.144656253791553,0.0,0.0,0.0,0.0
11.73,0.0,0.0,1.5,5.250042752504626e-11,0.0017121033471157,1.500009336911648,0.0003675683713128,-1.322013334338653e-11,-8.598228882353954e-08,14.144655586421145,-14.144647835435718,14.144647228392634,-14.144656195167624,14.144655587358733,-14.144647836675746,14.144647229337336,-14.144656195807954,0.0,0.0,0.0,0.0
11.74,0.0,0.0,1.5,5.734620135813871e-11,0.001722640461113,1.500009229101509,0.0003654726903373,-1.7661530734510717e-11,-8.607279434638306e-08,14.144655527983073,-14.144647936195248,14.144647328674663,-14.144656137531804,14.144655528884018,-14.144647937379885,14.144647329611658,-14.144656138183636,0.0,0.0,0.0,0.0
11.75,0.0,0.0,1.5,6.229773283091839e-11,0.0017327700430795,1.500009125245924,0.0003633380602254,-2.233813800946213e-11,-8.61633113790765e-08,14.144655469998671,-14.144648037376127,14.144647429383411,-14.144656080355178,14.144655470863556,-14.144648038503345,14.144647430313746,-14.144656081022212,0.0,0.0,0.0,0.0
11.76,0.0,0.0,1.5,6.735848903234954e-11,0.00174249348367,1.5000090253443628,0.0003611651998222,-2.7255887827526053e-11,-8.625384121336846e-08,14.14465541256638,-14.144648139066142,14.144647530606743,-14.144656023736298,14.14465541339574,-14.144648140133768,14.14464753153142,-14.144656024422275,0.0,0.0,0.0,0.0
11.77,0.0,0.0,1.5,7.253197631731062e-11,0.0017518122294077,1.5000089293949588,0.0003589548328787,-3.2420773726188707e-11,-8.634438516011644e-08,14.14465535577942,-14.144648241348154,14.144647632427615,-14.144655967768488,14.144655356573915,-14.144648242354052,14.144647633347748,-14.144655968477378,0.0,0.0,0.0,0.0
11.78,0.0,0.0,1.5,7.78217403065942e-11,0.0017607277826848,1.5000088373945086,0.0003567076880524,-3.783885012194458e-11,-8.643494454928718e-08,14.144655299726042,-14.144648344300377,14.14464773492434,-14.144655912540118,14.144655300486408,-14.14464834524237,14.144647735841088,-14.14465591327603,0.0,0.0,0.0,0.0
11.79,0.0,0.0,1.5,8.323136588690809e-11,0.0017692417017623,1.5000087493384722,0.0003544244989066,-4.3516232311109496e-11,-8.65255207299576e-08,14.144655244489464,-14.1446484479963,14.14464783817049,-14.144655858134518,14.144655245216484,-14.144648448872164,14.144647839085062,-14.144655858901706,0.0,0.0,0.0,0.0
11.8,0.0,0.0,1.5,8.851340658122501e-11,0.0017779683325698,1.5000086411871,0.000352140513081,-4.695231152766427e-11,-8.661589792089836e-08,14.14465514558031,-14.144648507021612,14.144647896679317,-14.144655759986811,14.144655146278224,-14.144648507860122,14.144647897583852,-14.14465576075255,0.0,0.0,0.0,0.0
11.81,0.0,0.0,1.5,9.371769935063842e-11,0.001786756674427,1.5000085186962724,0.0003498474117131,-4.8701668050341046e-11,-8.670612136326392e-08,14.144655014433669,-14.144648532926436,14.14464792201714,-14.144655629548929,14.14465501510595,-14.144648533749638,14.14464792290592,-14.144655630288666,0.0,0.0,0.0,0.0
11.82,0.0,0.0,1.5,9.900919620214466e-11,0.0017952003727554,1.5000083977820324,0.0003475227910866,-5.0412363759798755e-11,-8.679633335319869e-08,14.14465488089365,-14.144648556117977,14.14464794463886,-14.144655496714687,14.144654881541284,-14.1446485569273,14.144647945511936,-14.144655497428031,0.0,0.0,0.0,0.0
11.83,0.0,0.0,1.5,1.0438963276065083e-10,0.0018033009074043,1.5000082784170463,0.000345167327091,-5.208207853638606e-11,-8.688653409008217e-08,14.144654745078896,-14.144648576693315,14.144647964641436,-14.144655361602608,14.144654745702756,-14.144648577490091,14.144647965498717,-14.144655362289004,0.0,0.0,0.0,0.0
11.84,0.0,0.0,1.5,1.0986074465106408e-10,0.0018110597582231,1.5000081605739808,0.0003427816956162,-5.3708492382498865e-11,-8.697672377327693e-08,14.144654607107787,-14.144648594749292,14.144647982121583,-14.144655224330954,14.144654607708892,-14.144648595535006,14.144647982963072,-14.144655224989942,0.0,0.0,0.0,0.0
11.85,0.0,0.0,1.5,1.1542426749829131e-10,0.0018184784050611,1.5000080442255022,0.0003403665725516,-5.5289285422512546e-11,-8.706690260212844e-08,14.14465446709889,-14.144648610382912,14.144647997176186,-14.144655085018169,14.14465446767822,-14.144648611159036,14.144647998001831,-14.1446550856492,0.0,0.0,0.0,0.0
11.86,0.0,0.0,1.5,1.2108193692723968e-10,0.0018255583277679,1.500007929344277,0.000337922633787,-5.6822137902714975e-11,-8.715707077596464e-08,14.144654325170658,-14.144648623691086,14.14464800990203,-14.144654943782582,14.14465432572926,-14.14464862445916,14.14464801071181,-14.14465494438514,0.0,0.0,0.0,0.0
11.87,0.0,0.0,1.5,1.2683548856281726e-10,0.0018323010061926,1.500007815902971,0.0003354505552121,-5.830473019124156e-11,-8.724722849409596e-08,14.14465418144184,-14.144648634771007,14.144648020396188,-14.14465480074283,14.14465418198054,-14.144648635532375,14.144648021189823,-14.144654801316117,0.0,0.0,0.0,0.0
11.88,0.0,0.0,1.5,1.3268665802992908e-10,0.0018387079201847,1.5000077038742514,0.0003329510127164,-5.973474277801006e-11,-8.733737595581497e-08,14.144654036030726,-14.14464864371942,14.14464802875528,-14.144654656017082,14.144654036550593,-14.144648644475671,14.144648029532696,-14.144654656560492,0.0,0.0,0.0,0.0
11.89,0.0,0.0,1.5,1.3863718095348308e-10,0.0018447805495936,1.500007593230784,0.0003304246821896,-6.110985627465969e-11,-8.742751336039648e-08,14.144653889055958,-14.144648650633414,14.144648035076274,-14.144654509723855,14.144653889557937,-14.144648651386031,14.14464803583724,-14.144654510236624,0.0,0.0,0.0,0.0
11.9,0.0,0.0,1.5,1.4468879295838642e-10,0.0018505203742686,1.5000074839452355,0.0003278722395213,-6.242775141448857e-11,-8.751764090709713e-08,14.144653740636098,-14.144648655609998,14.144648039456056,-14.144654361981598,14.144653741121102,-14.144648656360454,14.14464804020028,-14.144654362462868,0.0,0.0,0.0,0.0
11.91,0.0,0.0,1.5,1.508432296695462e-10,0.0018559288740591,1.5000073759902726,0.0003252943606012,-6.368610905239407e-11,-8.760775879515547e-08,14.14465359088943,-14.144648658745911,14.14464804199124,-14.144654212908469,14.144653591358615,-14.14464865949592,14.14464804271863,-14.144654213357583,0.0,0.0,0.0,0.0
11.92,0.0,0.0,1.5,1.5710222671186932e-10,0.0018610075288144,1.500007269338561,0.000322691721319,-6.488261016481427e-11,-8.769786722379165e-08,14.144653439934608,-14.144648660138254,14.144648042778808,-14.144654062623006,14.144653440388998,-14.144648660889423,14.14464804348911,-14.144654063039129,0.0,0.0,0.0,0.0
11.93,0.0,0.0,1.5,1.634675197102629e-10,0.001865757818384,1.500007163962768,0.0003200649975642,-6.601493584967062e-11,-8.77879663922077e-08,14.14465328789028,-14.144648659884124,14.144648041915731,-14.144653911243733,14.144653288330783,-14.14464866063795,14.14464804260854,-14.144653911625864,0.0,0.0,0.0,0.0
11.94,0.0,0.0,1.5,1.6994084428963412e-10,0.0018701812226172,1.500007059835559,0.0003174148652266,-6.708076732631204e-11,-8.7878056499587e-08,14.144653134874812,-14.144648658080342,14.144648039498714,-14.144653758888902,14.144653135302493,-14.144648658838497,14.144648040173736,-14.144653759236144,0.0,0.0,0.0,0.0
11.95,0.0,0.0,1.5,1.7652393607489094e-10,0.0018742792213633,1.500006956929601,0.0003147420001957,-6.807778593546049e-11,-8.796813774509448e-08,14.144652981006775,-14.14464865482393,14.144648035624646,-14.144653605676965,14.144652981422652,-14.14464865558804,14.144648036281518,-14.144653605988328,0.0,0.0,0.0,0.0
11.96,0.0,0.0,1.5,1.832185306909384e-10,0.0018780532944718,1.5000068552175605,0.0003120470783613,-6.900367313915711e-11,-8.805821032787657e-08,14.144652826404725,-14.144648650211884,14.144648030390409,-14.144653451726342,14.14465282680979,-14.144648650983578,14.144648031028709,-14.144653452000776,0.0,0.0,0.0,0.0
11.97,0.0,0.0,1.5,1.9002636376268443e-10,0.001881504921792,1.5000067546721034,0.0003093307756129,-6.985611052071146e-11,-8.814827444706112e-08,14.14465267118703,-14.144648644341038,14.144648023892708,-14.144653297155305,14.144652671582431,-14.1446486451221,14.144648024512115,-14.14465329739184,0.0,0.0,0.0,0.0
11.98,0.0,0.0,1.5,1.9694917091503627e-10,0.0018846355831732,1.5000066552658964,0.0003065937678401,-7.063277978465015e-11,-8.82383303017575e-08,14.144652515472442,-14.144648637308585,14.14464801622862,-14.144653142082468,14.144652515859102,-14.144648638100591,14.144648016828569,-14.144653142279887,0.0,0.0,0.0,0.0
11.99,0.0,0.0,1.5,2.0398868777290087e-10,0.0018874467584649,1.500006556971606,0.0003038367309327,-7.133136275666787e-11,-8.832837809105632e-08,14.144652359379323,-14.14464862921134,14.144648007494837,-14.144652986626086,14.14465235975833,-14.144648630016045,14.14464800807488,-14.14465298678327,0.0,0.0,0.0,0.0
12.0,0.0,0.0,1.5,2.1114664996118528e-10,0.0018899399275164,1.5000064597618985,0.0003010603407803,-7.194954138357972e-11,-8.84184180140298e-08,14.144652203026151,-14.144648620146231,14.14464799778816,-14.144652830904509,14.14465220339864,-14.144648620965446,14.144647998347873,-14.144652831020348,0.0,0.0,0.0,0.0
12.01,0.0,0.0,1.5,2.1842479310479668e-10,0.0018921165701771,1.5000063636094405,0.0002982652732724,-7.248499773327448e-11,-8.85084502697316e-08,14.144652046531574,-14.144648610210364,14.144647987205571,-14.144652675036268,14.144652046898557,-14.144648611045788,14.14464798774436,-14.14465267510948,0.0,0.0,0.0,0.0
12.02,0.0,0.0,1.5,2.258248528286419e-10,0.0018939781662963,1.5000062684868978,0.0002954522042988,-7.293541399466976e-11,-8.85984750571969e-08,14.144651890014051,-14.144648599500645,14.14464797584386,-14.144652519139704,14.14465189037661,-14.144648600354056,14.144647976361169,-14.144652519169025,0.0,0.0,0.0,0.0
12.03,0.0,0.0,1.5,2.3334856475762956e-10,0.0018955261957235,1.5000061743669373,0.0002926218097491,-7.3298472477668e-11,-8.868849257544262e-08,14.14465173359214,-14.144648588114084,14.144647963799912,-14.144652363333254,14.144651733951324,-14.144648588987245,14.144647964295103,-14.14465236331734,0.0,0.0,0.0,0.0
12.04,0.0,0.0,1.5,2.4099766451666393e-10,0.0018967621383079,1.5000060812222251,0.0002897747655129,-7.357185561311412e-11,-8.877850302346718e-08,14.14465157738432,-14.144648576147612,14.144647951170532,-14.144652207735277,14.144651577741223,-14.14464857704234,14.144647951643,-14.14465220767278,0.0,0.0,0.0,0.0
12.05,0.0,0.0,1.5,2.4877388773065343e-10,0.001897687473899,1.5000059890254285,0.0002869117474798,-7.375324595275438e-11,-8.88685066002509e-08,14.144651421509137,-14.144648563698222,14.1446479380526,-14.144652052464195,14.144651421864836,-14.144648564616327,14.144647938501665,-14.144652052353708,0.0,0.0,0.0,0.0
12.06,0.0,0.0,1.5,2.5667897002450507e-10,0.0018983036823461,1.5000058977492126,0.0002840334315395,-7.384032616919679e-11,-8.895850350475603e-08,14.144651266085056,-14.144648550862843,14.144647924542914,-14.144651897638363,14.14465126644069,-14.144648551806204,14.144647924967918,-14.14465189747848,0.0,0.0,0.0,0.0
12.07,0.0,0.0,1.5,2.647146470231258e-10,0.0018986122434986,1.5000058073662446,0.0002811404935816,-7.383077905587253e-11,-8.90484939359268e-08,14.14465111123064,-14.144648537738483,14.144647910738364,-14.144651743376224,14.14465111158731,-14.144648538708951,14.144647911138584,-14.144651743165458,0.0,0.0,0.0,0.0
12.08,0.0,0.0,1.5,2.72882654351423e-10,0.0018986146372059,1.5000057178491906,0.0002782336094957,-7.372228752699903e-11,-8.91384780926897e-08,14.144650957064442,-14.14464852442215,14.144647896735831,-14.144651589796206,14.14465095742322,-14.144648525421566,14.144647897110476,-14.144651589532993,0.0,0.0,0.0,0.0
12.09,0.0,0.0,1.5,2.811847276343034e-10,0.0018983123433173,1.5000056291707171,0.0002753134551716,-7.351253461754425e-11,-8.922845617395355e-08,14.144650803704929,-14.144648511010756,14.144647882632114,-14.144651437016654,14.144650804066949,-14.144648512041032,14.144647882980411,-14.144651436699448,0.0,0.0,0.0,0.0
12.1,0.0,0.0,1.5,2.8962260249667416e-10,0.0018977068416822,1.5000055413034907,0.0002723807064987,-7.319920348319222e-11,-8.931842837860963e-08,14.144650651270569,-14.144648497601237,14.144647868524016,-14.144651285155923,14.144650651637017,-14.14464849866434,14.144647868845215,-14.144651284783178,0.0,0.0,0.0,0.0
12.11,0.0,0.0,1.5,2.9819801456344236e-10,0.00189679961215,1.5000054542201775,0.0002694360393668,-7.277997740031017e-11,-8.9408394905532e-08,14.14465049988001,-14.144648484290682,14.144647854508513,-14.144651134332545,14.14465050025196,-14.14464848538848,14.144647854801704,-14.144651133902546,0.0,0.0,0.0,0.0
12.12,0.0,0.0,1.5,3.0691269945951663e-10,0.00189559213457,1.500005367893444,0.0002664801296654,-7.225253976591674e-11,-8.949835595357778e-08,14.144650349651712,-14.144648471176003,14.14464784068239,-14.14465098466485,14.144650350030298,-14.144648472310442,14.144647840946693,-14.144650984175907,0.0,0.0,0.0,0.0
12.13,0.0,0.0,1.5,3.1576839280980076e-10,0.0018940858887917,1.5000052822959566,0.0002635136532843,-7.161457409765193e-11,-8.958831172158698e-08,14.144650200704143,-14.144648458354132,14.144647827142457,-14.144650836271197,14.144650201090558,-14.144648459527213,14.144647827377002,-14.14465083572162,0.0,0.0,0.0,0.0
12.14,0.0,0.0,1.5,3.2476683023920357e-10,0.0018922823546643,1.500005197400382,0.000260537286113,-7.086376403374778e-11,-8.967826240838329e-08,14.144650053155775,-14.144648445921987,14.144647813985507,-14.144650689269929,14.144650053551263,-14.144648447135785,14.144647814189453,-14.144650688658045,0.0,0.0,0.0,0.0
12.15,0.0,0.0,1.5,3.33909747372632e-10,0.0018901830120372,1.500005113179386,0.0002575517040411,-6.999779333300087e-11,-8.976820821277387e-08,14.144649907125338,-14.14464843397675,14.144647801308606,-14.144650543779658,14.144649907530953,-14.14464843523314,14.144647801480858,-14.144650543103532,0.0,0.0,0.0,0.0
12.16,0.0,0.0,1.5,3.4319887983499317e-10,0.0018877893407599,1.5000050296056355,0.0002545575829583,-6.901434587474612e-11,-8.985814933354984e-08,14.144649762731213,-14.14464842261526,14.14464778920847,-14.144650399918657,14.144649763148138,-14.144648423916276,14.14464778934804,-14.144650399176449,0.0,0.0,0.0,0.0
12.17,0.0,0.0,1.5,3.5263596325119393e-10,0.0018851028206817,1.5000049466517966,0.0002515555987542,-6.791110565883183e-11,-8.994808596948667e-08,14.144649620091949,-14.14464841193452,14.144647777781978,-14.144650257805344,14.14464962052135,-14.144648413282177,14.14464777788782,-14.14465025699515,0.0,0.0,0.0,0.0
12.18,0.0,0.0,1.5,3.6222273324614166e-10,0.0018821249316519,1.500004864290536,0.0002485464273185,-6.668575680559606e-11,-9.003801831934423e-08,14.144649479325922,-14.144648402031356,14.144647767125836,-14.144650117557982,14.144649479769116,-14.144648403427835,14.144647767197007,-14.144650116677994,0.0,0.0,0.0,0.0
12.19,0.0,0.0,1.5,3.71960925444743e-10,0.0018788571535199,1.50000478249452,0.0002455307445407,-6.533598355584423e-11,-9.012794658186729e-08,14.14464934055188,-14.144648393002972,14.144647757337124,-14.144649979295195,14.14464934100996,-14.14464839445024,14.144647757372434,-14.14464997834334,0.0,0.0,0.0,0.0
12.2,0.0,0.0,1.5,3.8185227547190714e-10,0.0018753009661352,1.5000047012364146,0.0002425092263105,-6.385947027082837e-11,-9.02178709557858e-08,14.144649203888273,-14.144648384946276,14.14464774851263,-14.144649843135324,14.14464920436241,-14.14464838644638,14.144647748510907,-14.144649842109542,0.0,0.0,0.0,0.0
12.21,0.0,0.0,1.5,3.9189851895253745e-10,0.001871457849347,1.5000046204888868,0.0002394825485175,-6.225390143222816e-11,-9.030779163981524e-08,14.144649069453482,-14.1446483779581,14.14464774074906,-14.144649709196615,14.144649069944997,-14.144648379513244,14.144647740709251,-14.144649708094963,0.0,0.0,0.0,0.0
12.22,0.0,0.0,1.5,4.021013915115428e-10,0.0018673292830047,1.5000045402246027,0.0002364513870514,-6.051696164213138e-11,-9.039770883265693e-08,14.14464893736616,-14.14464837213555,14.144647734143405,-14.144649577597615,14.144648937876235,-14.14464837374782,14.144647734064282,-14.144649576417962,0.0,0.0,0.0,0.0
12.23,0.0,0.0,1.5,4.1246262877383024e-10,0.0018629167469577,1.5000044604162286,0.0002334164178017,-5.864633562301806e-11,-9.048762273299866e-08,14.144648807744852,-14.14464836757563,14.14464772879254,-14.144649448456748,14.144648808274662,-14.144648369247095,14.14464772867282,-14.144649447196892,0.0,0.0,0.0,0.0
12.24,0.0,0.0,1.5,4.229839663643067e-10,0.0018582217210554,1.5000043810364312,0.0002303783166581,-5.663970821774464e-11,-9.057753353951477e-08,14.144648680707933,-14.144648364375165,14.144647724793174,-14.144649321892263,14.144648681258795,-14.144648366108068,14.144647724631684,-14.144649320550112,0.0,0.0,0.0,0.0
12.25,0.0,0.0,1.5,4.3366713990787926e-10,0.0018532456851471,1.5000043020578766,0.0002273377595102,-5.4494764389529795e-11,-9.06674414508666e-08,14.14464855637406,-14.14464836263127,14.144647722242295,-14.144649198022709,14.144648556947171,-14.144648364427718,14.14464772203769,-14.144649196595983,0.0,0.0,0.0,0.0
12.26,0.0,0.0,1.5,4.4451388502945516e-10,0.0018479901190823,1.5000042234532316,0.0002242954222476,-5.2209189221941745e-11,-9.075734666570325e-08,14.144648434861596,-14.144648362440762,14.144647721236604,-14.14464907696632,14.144648435458306,-14.144648364303038,14.144647720987662,-14.144649075452866,0.0,0.0,0.0,0.0
12.27,0.0,0.0,1.5,4.543797493134227e-10,0.0018427433102475,1.500004150408848,0.0002212167511778,-5.125218358829539e-11,-9.084713874429632e-08,14.144648300627695,-14.14464835032131,14.144647708361031,-14.144648943245963,14.1446483012372,-14.144648352224648,14.14464770808201,-14.14464894167405,0.0,0.0,0.0,0.0
12.28,0.0,0.0,1.5,4.6364803774473084e-10,0.0018374112594219,1.5000040811617408,0.0002181141502218,-5.1131557165266437e-11,-9.093685472308144e-08,14.144648159004635,-14.144648330890517,14.144647688210636,-14.14464880217188,14.144648159620145,-14.144648332819134,14.144647687910544,-14.14464880055956,0.0,0.0,0.0,0.0
12.29,0.0,0.0,1.5,4.729374398245609e-10,0.0018318410677529,1.5000040128782277,0.0002150072581498,-5.1052927464963726e-11,-9.102655435560032e-08,14.144648018540934,-14.144648311554656,14.14464766815528,-14.144648662257037,14.144648019162192,-14.144648313507336,14.144647667834745,-14.144648660605888,0.0,0.0,0.0,0.0
12.3,0.0,0.0,1.5,4.822445167342154e-10,0.0018260355098769,1.5000039455545122,0.0002118965918084,-5.102062261764021e-11,-9.111623734187846e-08,14.144647879284392,-14.144648292349384,14.144647648230812,-14.144648523549414,14.14464787991111,-14.144648294324814,14.144647647890489,-14.144648521861118,0.0,0.0,0.0,0.0
12.31,0.0,0.0,1.5,4.915657553921477e-10,0.0018199973790129,1.5000038791871353,0.0002087826657613,-5.103906618915243e-11,-9.120590337480105e-08,14.144647741281933,-14.144648273309611,14.144647628472324,-14.14464838609612,14.14464774191365,-14.144648275306247,14.144647628112802,-14.14464838437234,0.0,0.0,0.0,0.0
12.32,0.0,0.0,1.5,5.008975684539622e-10,0.0018137294869626,1.500003813772976,0.0002056659922897,-5.1112777180466736e-11,-9.129555214011349e-08,14.144647604579315,-14.144648254469224,14.1446476089139,-14.144648249943096,14.144647605215548,-14.144648256485445,14.144647608535816,-14.144648248185623,0.0,0.0,0.0,0.0
12.33,0.0,0.0,1.5,5.102362943124159e-10,0.0018072346641101,1.500003749309252,0.0002025470813923,-5.1246370027164206e-11,-9.138518331642203e-08,14.14464746922112,-14.14464823586106,14.144647589588562,-14.144648115135118,14.144647469861528,-14.144648237895316,14.144647589192804,-14.144648113346031,0.0,0.0,0.0,0.0
12.34,0.0,0.0,1.5,5.195781970974167e-10,0.0018005157594221,1.5000036857935175,0.0001994264407852,-5.144455459894413e-11,-9.147479657519459e-08,14.14464733525113,-14.144648217517291,14.144647570528695,-14.14464798171616,14.144647335895298,-14.144648219567902,14.14464757011615,-14.144647979897623,0.0,0.0,0.0,0.0
12.35,0.0,0.0,1.5,5.289194666760255e-10,0.0017935756404482,1.5000036232236649,0.0001963045759019,-5.171213619912687e-11,-9.156439158076133e-08,14.144647202712235,-14.144648199469346,14.144647551765926,-14.144647849729314,14.144647203359543,-14.144648201534356,14.14464755133738,-14.14464784788345,0.0,0.0,0.0,0.0
12.36,0.0,0.0,1.5,5.382562186524542e-10,0.0017864171933202,1.500003561597924,0.0001931819898934,-5.205401556415459e-11,-9.165396799031509e-08,14.144647071646236,-14.144648181747684,14.144647533330923,-14.144647719216582,14.144647072295948,-14.144648183824954,14.14464753288713,-14.144647717345542,0.0,0.0,0.0,0.0
12.37,0.0,0.0,1.5,5.475844943680686e-10,0.0017790433227526,1.500003500914864,0.000190059183628,-5.2475188863091654e-11,-9.174352545391229e-08,14.144646942093605,-14.144648164381575,14.144647515253167,-14.144647590218646,14.144646942745164,-14.14464816646909,14.144647514795173,-14.144647588324936,0.0,0.0,0.0,0.0
12.38,0.0,0.0,1.5,5.569002609013811e-10,0.0017714569520427,1.50000344117339,0.0001869366556917,-5.2980747697122506e-11,-9.18330636144732e-08,14.144646814094171,-14.144648147399792,14.144647497561657,-14.144647462775554,14.144646814746835,-14.144648149495277,14.144647497090398,-14.14464746086165,0.0,0.0,0.0,0.0
12.39,0.0,0.0,1.5,5.661994110680618e-10,0.0017636610230702,1.500003382372746,0.0001838149023876,-5.3575879099049246e-11,-9.192258210778265e-08,14.14464668768652,-14.144648130829982,14.144647480284249,-14.1446473369261,14.144646688339598,-14.144648132931138,14.144647479800827,-14.144647334994698,0.0,0.0,0.0,0.0
12.4,0.0,0.0,1.5,5.7547776342093e-10,0.0017556584962975,1.500003324512514,0.0001806944177366,-5.4265865532786976e-11,-9.20120805624906e-08,14.144646562908244,-14.144648114698938,14.14464746344797,-14.144647212708096,14.144646563561064,-14.144648116803427,14.144647462953603,-14.144647210762091,0.0,0.0,0.0,0.0
12.41,0.0,0.0,1.5,5.847310622499573e-10,0.0017474523507693,1.5000032675926118,0.0001775756934766,-5.505608489285769e-11,-9.210155860011237e-08,14.144646439796402,-14.144648099033066,14.14464744707946,-14.144647090158832,14.14464644044782,-14.144648101138005,14.144647446575,-14.144647088200824,0.0,0.0,0.0,0.0
12.42,0.0,0.0,1.5,5.939549775822665e-10,0.0017390455841134,1.5000032116132975,0.0001744592190633,-5.5952010503882965e-11,-9.21910158350294e-08,14.14464631838626,-14.144648083857104,14.144647431203683,-14.144646969313806,14.14464631903546,-14.14464808595986,14.14464743069041,-14.144646967346882,0.0,0.0,0.0,0.0
12.43,0.0,0.0,1.5,6.03145105182134e-10,0.0017304412125397,1.5000031565751664,0.0001713454816698,-5.6959211120074765e-11,-9.228045187448965e-08,14.144646198712543,-14.14464806919538,14.144647415845215,-14.144646850207968,14.144646199358547,-14.144648071293094,14.144647415324355,-14.144646848235244,0.0,0.0,0.0,0.0
12.44,0.0,0.0,1.5,6.122969665509861e-10,0.001721642270841,1.5000031024791505,0.0001682349661863,-5.808335092472441e-11,-9.23698663186077e-08,14.144646080808808,-14.144648055071205,14.144647401027608,-14.144646732875122,14.144646081450636,-14.144648057160923,14.144647400500489,-14.144646730899884,0.0,0.0,0.0,0.0
12.45,0.0,0.0,1.5,6.214060089274037e-10,0.0017126518123926,1.5000030493265204,0.0001651281552209,-5.933018952969047e-11,-9.245925876036561e-08,14.144645964707726,-14.144648041507118,14.144647386773649,-14.144646617348174,14.144645965344257,-14.1446480435857,14.144647386241576,-14.144646615373764,0.0,0.0,0.0,0.0
12.46,0.0,0.0,1.5,6.304676052871147e-10,0.0017034729091523,1.5000029971188844,0.0001620255290988,-6.070558197488341e-11,-9.254862878561296e-08,14.14464585044088,-14.144648028524726,14.144647373105192,-14.144646503658958,14.144645851070928,-14.144648030588876,14.144647372569512,-14.14464650168884,0.0,0.0,0.0,0.0
12.47,0.0,0.0,1.5,6.394770543430029e-10,0.0016941086516607,1.5000029458581887,0.0001589275658628,-6.221547872775107e-11,-9.263797597306727e-08,14.144645738038786,-14.144648016144687,14.144647360043162,-14.144646391838242,14.14464573866116,-14.144648018191024,14.144647359505331,-14.144646389876058,0.0,0.0,0.0,0.0
12.48,0.0,0.0,1.5,6.48429580545103e-10,0.0016845621490407,1.5000028955467173,0.0001558347412729,-6.386592568275939e-11,-9.272729989431421e-08,14.144645627530968,-14.144648004386813,14.144647347607624,-14.144646281915804,14.144645628144442,-14.144648006411847,14.144647347069176,-14.144646279965352,0.0,0.0,0.0,0.0
12.49,0.0,0.0,1.5,6.573203340806017e-10,0.0016748365289982,1.5000028461870918,0.000152747528807,-6.56630641608732e-11,-9.281660011380815e-08,14.14464551894598,-14.144647993270068,14.144647335817815,-14.144646173920457,14.144645519549243,-14.144647995270152,14.144647335280323,-14.144646171985656,0.0,0.0,0.0,0.0
