time_s,uav1_actual_x_m,uav1_actual_y_m,uav1_actual_z_m,uav2_actual_x_m,uav2_actual_y_m,uav2_actual_z_m,uav3_actual_x_m,uav3_actual_y_m,uav3_actual_z_m,uav1_commanded_x_m,uav1_commanded_y_m,uav1_commanded_z_m,uav2_commanded_x_m,uav2_commanded_y_m,uav2_commanded_z_m,uav3_commanded_x_m,uav3_commanded_y_m,uav3_commanded_z_m,formation_error_follower2_m,formation_error_follower3_m,formation_error_max_m,centroid_commanded_error_m,member1_commanded_error_m,member2_commanded_error_m,member3_commanded_error_m,minimum_pairwise_distance_m
12.83,-6.308909389742697e-12,2.7257512362630468e-12,1.4999999841950842,-1.0000000001040632,-4.1326903613495126e-11,1.4999995482175323,1.0000000000700542,5.3712152722271536e-12,1.499999548215484,0.0,0.0,1.5,-1.0000000000060463,2.0274270900510298e-12,1.4999999825485095,0.9999999999939536,2.0274270900510298e-12,1.4999999825485095,4.359775650228793e-7,4.359796068952302e-7,4.359796068952302e-7,2.948229731138589e-7,1.5804917314759066e-8,4.3433099040739515e-7,4.3433303222494256e-7,1.0000000000764582
12.84,-6.3190412934836105e-12,2.867313942517282e-12,1.4999999845068912,-1.000000000101833,-4.326660541516871e-11,1.4999995600597689,1.0000000000643707,4.3851492751328434e-12,1.4999995600577545,0.0,0.0,1.5,-1.000000000006128,2.1641635344707155e-12,1.499999982889801,0.999999999993872,2.1641635344707155e-12,1.499999982889801,4.244471355920538e-7,4.244491426158818e-7,4.244491426158818e-7,2.8705172956052235e-7,1.5493110349868055e-8,4.2283004537029606e-7,4.228320523701399e-7,1.0000000000707796
12.85,-6.3156693859704465e-12,3.008421353729702e-12,1.4999999848130716,-1.0000000000996134,-4.513428988232896e-11,1.499999571619029,1.0000000000587446,3.4272209841262928e-12,1.4999995716170533,0.0,0.0,1.5,-1.0000000000061946,2.3032475796375987e-12,1.4999999832250122,0.9999999999938054,2.3032475796375987e-12,1.4999999832250122,4.1319405587450625e-7,4.1319602341186564e-7,4.1319602341186564e-7,2.794669573009362e-7,1.5186929992735988e-8,4.116059964098287e-7,4.1160796395212955e-7,1.0000000000651454
12.86,-6.299170486545119e-12,3.1492097079408974e-12,1.4999999851137134,-1.0000000000974218,-4.690979204765903e-11,1.4999995829016062,1.0000000000531475,2.5244388155058118e-12,1.4999995828996628,0.0,0.0,1.5,-1.0000000000062466,2.4437077557164128e-12,1.4999999835542348,0.9999999999937534,2.4437077557164128e-12,1.4999999835542348,4.0221212061285747e-7,4.0221405490354914e-7,4.0221405490354914e-7,2.720644965514818e-7,1.4886288313672661e-8,4.006526420433072e-7,4.0065457636606864e-7,1.0000000000595275
12.870000000000001,-6.269702253313609e-12,3.289053121475069e-12,1.4999999854089034,-1.0000000000952611,-4.858727291374794e-11,1.4999995939136535,1.0000000000476135,1.6662515551860918e-12,1.4999995939117365,0.0,0.0,1.5,-1.000000000006285,2.5844014583985548e-12,1.499999983877562,0.9999999999937151,2.5844014583985548e-12,1.499999983877562,3.9149526354757895e-7,3.914971706186529e-7,3.914971706186529e-7,2.6484027767836273e-7,1.4591098270944862e-8,3.8996392200614445e-7,3.899658291349822e-7,1.0000000000539597
12.88,-6.227837544374239e-12,3.4279492296364092e-12,1.499999985698728,-1.0000000000931297,-5.012102124272165e-11,1.4999996046611892,1.0000000000421345,8.455695413011785e-13,1.4999996046592956,0.0,0.0,1.5,-1.000000000006309,2.7257512362630468e-12,1.4999999841950842,0.999999999993691,2.7257512362630468e-12,1.4999999841950842,3.8103755252708615e-7,3.8103943552893416e-7,3.8103943552893416e-7,2.5779031942122416e-7,1.4301273711324878e-8,3.7953390858820345e-7,3.795357916712585e-7,1.000000000048435
12.89,-6.17416515278074e-12,3.5652694254624423e-12,1.4999999859832718,-1.0000000000910017,-5.154922067281162e-11,1.4999996151501176,1.0000000000367215,5.0850369603831607e-14,1.4999996151482284,0.0,0.0,1.5,-1.000000000006319,2.867313942517282e-12,1.4999999845068912,0.9999999999936809,2.867313942517282e-12,1.4999999845068912,3.7083316798179445e-7,3.7083504583716245e-7,3.7083504583716245e-7,2.50910722677131e-7,1.4016730035786031e-8,3.6935678732688707e-7,3.6935866528466786e-7,1.0000000000429643
12.9,-6.108906399856781e-12,3.70050989650093e-12,1.4999999862626188,-1.0000000000888758,-5.2839517752820146e-11,1.4999996253861974,1.0000000000313911,-6.916247796202749e-13,1.4999996253843153,0.0,0.0,1.5,-1.0000000000063156,3.008421353729702e-12,1.4999999848130716,0.9999999999936844,3.008421353729702e-12,1.4999999848130716,3.608764353329352e-7,3.608783054376412e-7,3.608783054376412e-7,2.441976720516606e-7,1.3737383089263408e-8,3.5942688808434894e-7,3.594287583104637e-7,1.000000000037565
12.91,-6.032714684313735e-12,3.833350205079088e-12,1.4999999865368523,-1.0000000000867495,-5.400573533195291e-11,1.499999635375082,1.0000000000261102,-1.4239447926644323e-12,1.4999996353732181,0.0,0.0,1.5,-1.0000000000062992,3.1492097079408974e-12,1.4999999851137134,0.9999999999937008,3.1492097079408974e-12,1.4999999851137134,3.5116178436880586e-7,3.511636356817336e-7,3.511636356817336e-7,2.3764742609505475e-7,1.3463149605117304e-8,3.4973864531204335e-7,3.497404967628283e-7,1.0000000000322045
12.92,-5.945861179224138e-12,3.963281313185755e-12,1.4999999868060538,-1.0000000000846185,-5.502620959516097e-11,1.4999996451223052,1.0000000000209242,-2.120684909852471e-12,1.4999996451204676,0.0,0.0,1.5,-1.0000000000062697,3.289053121475069e-12,1.4999999854089034,0.9999999999937303,3.289053121475069e-12,1.4999999854089034,3.416837627773414e-7,3.416855873799278e-7,3.416855873799278e-7,2.31256328396076e-7,1.3193948092852131e-8,3.402866122491541e-7,3.402884370034421e-7,1.0000000000269285
