case_id,controller,time_s,position_error_m
Scene01,RA-GCA-CGHTE,22.95,0.010300763533895321
Scene01,RA-GCA-CGHTE,23.0,0.009702167569255897
Scene01,RA-GCA-CGHTE,23.05,0.009033066030159232
Scene01,RA-GCA-CGHTE,23.1,0.008313408455129663
Scene01,RA-GCA-CGHTE,23.15,0.007562145343269993
Scene01,RA-GCA-CGHTE,23.2,0.006796828042617051
Scene01,RA-GCA-CGHTE,23.25,0.006033316136004187
Scene01,RA-GCA-CGHTE,23.3,0.005285577333609132
Scene01,RA-GCA-CGHTE,23.35,0.004565572216407415
Scene01,RA-GCA-CGHTE,23.4,0.003883212264403573
Scene01,RA-GCA-CGHTE,23.45,0.00324637956601492
Scene01,RA-GCA-CGHTE,23.5,0.0026610038821742684
Scene01,RA-GCA-CGHTE,23.55,0.0021311836293266494
Scene01,RA-GCA-CGHTE,23.6,0.0016593513759358615
Scene01,RA-GCA-CGHTE,23.65,0.0012464883188456912
Scene01,RA-GCA-CGHTE,23.7,0.0008924237821299896
Scene01,RA-GCA-CGHTE,23.75,0.0005963670814104844
Scene01,RA-GCA-CGHTE,23.8,0.000358364983252635
Scene01,RA-GCA-CGHTE,23.85,0.00018599458772475228
Scene01,RA-GCA-CGHTE,23.9,0.00012336206621357148
Scene01,RA-GCA-CGHTE,23.95,0.00017261111672514816
Scene01,RA-GCA-CGHTE,24.0,0.0002300447758926772
Scene01,RA-GCA-CGHTE,24.05,0.00026610738681503076
Scene01,RA-GCA-CGHTE,24.1,0.00027929713823654875
Scene01,RA-GCA-CGHTE,24.15,0.00027285532240775795
Scene01,RA-GCA-CGHTE,24.2,0.00025124148036248756
Scene01,RA-GCA-CGHTE,24.25,0.0002195901443852136
Scene01,RA-GCA-CGHTE,24.3,0.00018408894099646467
Scene01,RA-GCA-CGHTE,24.35,0.00015312224523862889
Scene01,RA-GCA-CGHTE,24.4,0.00013786275549980352
Scene01,RA-GCA-CGHTE,24.45,0.00014631003860826657
Scene01,RA-GCA-CGHTE,24.5,0.00017421794658425721
Scene01,RA-GCA-CGHTE,24.55,0.00021136323603780424
Scene01,RA-GCA-CGHTE,24.6,0.0002503004146663179
Scene01,RA-GCA-CGHTE,24.65,0.0002868958349835681
Scene01,RA-GCA-CGHTE,24.7,0.000318922820619599
Scene01,RA-GCA-CGHTE,24.75,0.0003451870932706869
Scene01,RA-GCA-CGHTE,24.8,0.000365118580841848
Scene01,RA-GCA-CGHTE,24.85,0.0003785482966337468
Scene01,RA-GCA-CGHTE,24.9,0.0003856009445611944
Scene01,RA-GCA-CGHTE,24.95,0.000386612390085844
Scene01,RA-GCA-CGHTE,25.0,0.0003820720331067042
Scene01,RA-GCA-CGHTE,25.05,0.00037257721869623166
Scene01,RA-GCA-CGHTE,25.1,0.00035879561313000605
Scene01,RA-GCA-CGHTE,25.15,0.0003414336301162424
Scene01,RA-GCA-CGHTE,25.2,0.00032120986664522296
Scene01,RA-GCA-CGHTE,25.25,0.00029883299299516034
Scene01,RA-GCA-CGHTE,25.3,0.00027497943533376276
Scene01,RA-GCA-CGHTE,25.35,0.00025029849770399107
Scene01,RA-GCA-CGHTE,25.4,0.00022537136101384396
Scene01,RA-GCA-CGHTE,25.45,0.00020072176016571171
Scene01,RA-GCA-CGHTE,25.5,0.00017681093475814213
Scene01,RA-GCA-CGHTE,25.55,0.00015403398106348374
Scene01,RA-GCA-CGHTE,25.6,0.00013272052376297263
Scene01,RA-GCA-CGHTE,25.65,0.00011313725306232234
Scene01,RA-GCA-CGHTE,25.7,9.549158931600027e-05
Scene01,RA-GCA-CGHTE,25.75,7.995832248419573e-05
Scene01,RA-GCA-CGHTE,25.8,6.66106366838326e-05
Scene01,RA-GCA-CGHTE,25.85,5.548758334848624e-05
Scene01,RA-GCA-CGHTE,25.9,4.6550404292739254e-05
Scene01,RA-GCA-CGHTE,25.95,3.966987973336214e-05
Scene01,RA-GCA-CGHTE,26.0,3.458621833860835e-05
Scene01,RA-GCA-CGHTE,26.05,3.091725100470019e-05
Scene01,RA-GCA-CGHTE,26.1,2.8213197247368106e-05
Scene01,RA-GCA-CGHTE,26.15,2.6047824344893087e-05
Scene01,RA-GCA-CGHTE,26.2,2.409076639775661e-05
Scene01,RA-GCA-CGHTE,26.25,2.2124959628793804e-05
Scene01,RA-GCA-CGHTE,26.3,2.0038578317901428e-05
Scene01,RA-GCA-CGHTE,26.35,1.7798782222017954e-05
Scene01,RA-GCA-CGHTE,26.4,1.542722774233508e-05
Scene01,RA-GCA-CGHTE,26.45,1.2983059127520638e-05
Scene01,RA-GCA-CGHTE,26.5,1.0556103727505613e-05
Scene01,RA-GCA-CGHTE,26.55,8.275221661860084e-06
Scene01,RA-GCA-CGHTE,26.6,6.3436495064119896e-06
Scene01,RA-GCA-CGHTE,26.65,5.096766018944498e-06
Scene01,RA-GCA-CGHTE,26.7,4.888150949143566e-06
Scene01,RA-GCA-CGHTE,26.75,5.610841871907802e-06
Scene01,RA-GCA-CGHTE,26.8,6.772081899673053e-06
Scene01,RA-GCA-CGHTE,26.85,8.00716451675877e-06
Scene01,RA-GCA-CGHTE,26.9,9.140769229248909e-06
Scene01,RA-GCA-CGHTE,26.95,1.0095141377560393e-05
Scene01,RA-GCA-CGHTE,27.0,1.0837887765125437e-05
Scene01,RA-GCA-CGHTE,27.05,1.1357900373432003e-05
Scene01,RA-GCA-CGHTE,27.1,1.1661285290361009e-05
Scene01,RA-GCA-CGHTE,27.15,1.1761048883403774e-05
Scene01,RA-GCA-CGHTE,27.2,1.1675042180140632e-05
Scene01,RA-GCA-CGHTE,27.25,1.1424676867256118e-05
Scene01,RA-GCA-CGHTE,27.3,1.1033568850532037e-05
Scene01,RA-GCA-CGHTE,27.35,1.0526185961498474e-05
Scene01,RA-GCA-CGHTE,27.4,9.927234319646546e-06
Scene01,RA-GCA-CGHTE,27.45,9.260998635298406e-06
