time_s,reference_correction_max_m,reference_correction_rms_m,pp_cbf_active,hocbf_residual,projection_correction_mps2,infeasible,output_hold,minimum_pairwise_distance_m,project_evaluation_distance_m
8.19,0.0005307482109140339,0.0004333540995448163,0.0,3.785328062136674,0.0,0.0,0.0,1.2806256610504825,0.6
8.2,0.0005186395988812099,0.00042346745922023515,0.0,3.7853278049591528,0.0,0.0,0.0,1.280625660137354,0.6
8.21,0.000506791115186367,0.00041379321279421804,0.0,3.785327559295974,0.0,0.0,0.0,1.2806256587403169,0.6
8.22,0.0004951975307454504,0.0004043270907375127,0.0,3.7853273247593267,0.0,0.0,0.0,1.2806256568761756,0.6
8.23,0.00048385371307713154,0.00039506490239666286,0.0,3.7853271010289604,0.0,0.0,0.0,1.2806256545617416,0.6
8.24,0.0004727546247451642,0.00038600253472219673,0.0,3.7853268877642208,0.0,0.0,0.0,1.2806256518139287,0.6
8.25,0.00046189532182738807,0.000377135951018574,0.0,3.785326684611028,0.0,0.0,0.0,1.280625648649601,0.6
8.26,0.00045127095223818087,0.0003684611895744738,0.0,3.7853264911001157,0.0,0.0,0.0,1.2806256450853384,0.6
8.27,0.00044087674881221345,0.00035997435801570415,0.0,3.7853263070381002,0.0,0.0,0.0,1.2806256411377988,0.6
8.28,0.0004307080507206518,0.0003516716507914578,0.0,3.785326132074646,0.0,0.0,0.0,1.2806256368235802,0.6
8.290000000000001,0.0004207602610499795,0.0003435493145375657,0.0,3.7853259659177145,0.0,0.0,0.0,1.2806256321588334,0.6
8.3,0.00041102889247879304,0.0003356036853714444,0.0,3.7853258081979617,0.0,0.0,0.0,1.280625627159718,0.6
8.31,0.00040150960345952674,0.0003278312184343507,0.0,3.785325658580955,0.0,0.0,0.0,1.2806256218420362,0.6
8.32,0.0003921979836745138,0.0003202283127169886,0.0,3.7853255168825357,0.0,0.0,0.0,1.2806256162214213,0.6
8.33,0.0003830897002774503,0.0003127914304651655,0.0,3.785325382725761,0.0,0.0,0.0,1.2806256103133362,0.6
8.34,0.00037418066724326243,0.00030551723545337896,0.0,3.7853252558912933,0.0,0.0,0.0,1.2806256041329485,0.6
8.35,0.0003654667946360046,0.00029840238826291316,0.0,3.785325136091732,0.0,0.0,0.0,1.2806255976951433,0.6
8.36,0.0003569440704958016,0.0002914436131422472,0.0,3.7853250231484212,0.0,0.0,0.0,1.280625591014541,0.6
8.370000000000001,0.0003486085586055232,0.00028463769618355245,0.0,3.7853249166617102,0.0,0.0,0.0,1.280625584105384,0.6
8.38,0.0003404563998474775,0.00027798148643042817,0.0,3.7853248164175453,0.0,0.0,0.0,1.2806255769816617,0.6
8.39,0.00033248380513351,0.0002714718901053512,0.0,3.785324722171198,0.0,0.0,0.0,1.2806255696570745,0.6
8.4,0.00032468706160027066,0.00026510587566809095,0.0,3.7853246336932513,0.0,0.0,0.0,1.2806255621449474,0.6
8.41,0.00031706252434582366,0.00025888046706867894,0.0,3.7853245507560236,0.0,0.0,0.0,1.2806255544583602,0.6
8.42,0.00030960662113033177,0.00025279274758550175,0.0,3.7853244731222535,0.0,0.0,0.0,1.2806255466099368,0.6
8.43,0.00030231584757012275,0.0002468398559012728,0.0,3.78532440057711,0.0,0.0,0.0,1.2806255386120409,0.6
8.44,0.000295186766969824,0.0002410189859659707,0.0,3.7853243329280075,0.0,0.0,0.0,1.2806255304767566,0.6
8.45,0.0002882160091162158,0.00023532738601202453,0.0,3.785324269954653,0.0,0.0,0.0,1.2806255222157688,0.6
8.46,0.00028140026907963494,0.000229762357575664,0.0,3.7853242114471652,0.0,0.0,0.0,1.2806255138404186,0.6
8.47,0.0002747363060897626,0.00022432125457900437,0.0,3.7853241572458214,0.0,0.0,0.0,1.2806255053616673,0.6
8.48,0.00026822094241052457,0.00021900148241140582,0.0,3.785324107162239,0.0,0.0,0.0,1.2806254967902326,0.6
8.49,0.0002618510622345309,0.00021380049702678767,0.0,3.785324060974981,0.0,0.0,0.0,1.2806254881364199,0.6
8.5,0.0002556236110466964,0.0002087158044240265,0.0,3.7853240185463863,0.0,0.0,0.0,1.2806254794101661,0.6
8.51,0.00024953559319440603,0.00020374495866300448,0.0,3.785323979615164,0.0,0.0,0.0,1.280625470621188,0.6
8.52,0.00024358407199809377,0.00019888556195489662,0.0,3.7853239441189346,0.0,0.0,0.0,1.2806254617771875,0.6
8.53,0.00023776616927562245,0.00019413526427382866,0.0,3.7853239118430815,0.0,0.0,0.0,1.2806254528885808,0.6
8.540000000000001,0.000232079061757152,0.00018949176042962917,0.0,3.785323882707031,0.0,0.0,0.0,1.2806254439642395,0.6
8.55,0.0002265199821351881,0.00018495279092519066,0.0,3.785323856512537,0.0,0.0,0.0,1.2806254350125612,0.6
8.56,0.0002210862200120467,0.00018051614273007112,0.0,3.7853238331128374,0.0,0.0,0.0,1.2806254260414616,0.6
8.57,0.00021577511491055592,0.0001761796435737561,0.0,3.7853238124066766,0.0,0.0,0.0,1.2806254170587121,0.6
8.58,0.00021058406314988922,0.00017194116755975288,0.0,3.78532379413156,0.0,0.0,0.0,1.28062540807155,0.6
8.59,0.00020551050810224832,0.0001677986272102055,0.0,3.7853237782443356,0.0,0.0,0.0,1.2806253990869443,0.6
8.6,0.00020055195144741574,0.00016374998265519827,0.0,3.7853237646807476,0.0,0.0,0.0,1.2806253901117248,0.6
8.61,0.00019570592951012776,0.00015979322231230187,0.0,3.7853237533363004,0.0,0.0,0.0,1.280625381152384,0.6
8.620000000000001,0.0001909700500433173,0.0001559263929199653,0.0,3.785323744060031,0.0,0.0,0.0,1.2806253722151983,0.6
8.63,0.00018634194419609107,0.0001521475603195335,0.0,3.785323736670346,0.0,0.0,0.0,1.2806253633060654,0.6
8.64,0.00018181931101524335,0.00014845484579058103,0.0,3.7853237310655974,0.0,0.0,0.0,1.2806253544304507,0.6
8.65,0.00017739988506426907,0.00014484639961194725,0.0,3.785323727262872,0.0,0.0,0.0,1.2806253455936885,0.6
8.66,0.00017308149356254614,0.00014132044771568314,0.0,3.7853237250648664,0.0,0.0,0.0,1.2806253368009555,0.6
8.67,0.00016886187531684195,0.00013787514384524542,0.0,3.7853237244351914,0.0,0.0,0.0,1.2806253280570756,0.6
8.68,0.00016473893826929615,0.00013450877984254404,0.0,3.7853237252696084,0.0,0.0,0.0,1.2806253193666624,0.6
8.69,0.00016071060466927063,0.0001312196592312869,0.0,3.785323727428563,0.0,0.0,0.0,1.280625310733976,0.6
8.700000000000001,0.00015677482811305213,0.000128006111129839,0.0,3.7853237308520744,0.0,0.0,0.0,1.2806253021630174,0.6
8.71,0.00015292960350144294,0.00012486649838156096,0.0,3.7853237355021885,0.0,0.0,0.0,1.2806252936576177,0.6
8.72,0.0001491729693630133,0.00012179921945173679,0.0,3.7853237412582335,0.0,0.0,0.0,1.2806252852215128,0.6
8.73,0.0001455030034551759,0.00011880270483586623,0.0,3.7853237480427238,0.0,0.0,0.0,1.2806252768580157,0.6
8.74,0.000141917822426456,0.00011587541678390947,0.0,3.7853237558094617,0.0,0.0,0.0,1.280625268570358,0.6
8.75,0.00013841558129246603,0.00011301584887242224,0.0,3.785323764479453,0.0,0.0,0.0,1.2806252603616535,0.6
8.76,0.00013499447281262666,0.00011022252549565054,0.0,3.785323773978875,0.0,0.0,0.0,1.2806252522344581,0.6
8.77,0.00013165272652360636,0.00010749400107633754,0.0,3.7853237843034555,0.0,0.0,0.0,1.2806252441913388,0.6
8.78,0.00012838860820952311,0.00010482885963314499,0.0,3.7853237953206667,0.0,0.0,0.0,1.2806252362347452,0.6
8.790000000000001,0.0001252004192458026,0.0001022257142449157,0.0,3.7853238070678974,0.0,0.0,0.0,1.2806252283669863,0.6
8.8,0.00012208649628054418,9.968320679050986e-5,0.0,3.785323819463232,0.0,0.0,0.0,1.2806252205899948,0.6
8.81,0.00011904520894546295,9.720000607979725e-5,0.0,3.78532383234739,0.0,0.0,0.0,1.280625212905444,0.6
8.82,0.00011607496172661584,9.477480938109849e-5,0.0,3.785323845797157,0.0,0.0,0.0,1.280625205315176,0.6
8.83,0.00011317419149859588,9.240634040786326e-5,0.0,3.7853238596450587,0.0,0.0,0.0,1.2806251978208827,0.6
8.84,0.00011034136720656464,9.009334905905074e-5,0.0,3.7853238738455937,0.0,0.0,0.0,1.280625190423799,0.6
8.85,0.00010757499104131216,8.783461237856214e-5,0.0,3.785323888541095,0.0,0.0,0.0,1.280625183125183,0.6
8.86,0.00010487359305178861,8.562893015639113e-5,0.0,3.7853239035125177,0.0,0.0,0.0,1.280625175926231,0.6
8.870000000000001,0.00010223573671953423,8.347512948012688e-5,0.0,3.7853239188088175,0.0,0.0,0.0,1.2806251688277868,0.6
8.88,9.966001407547437e-5,8.137206074783387e-5,0.0,3.785323934460998,0.0,0.0,0.0,1.2806251618308984,0.6
8.89,9.71450476081708e-5,7.931859922613262e-5,0.0,3.785323950349078,0.0,0.0,0.0,1.2806251549361447,0.6
8.9,9.468948671532686e-5,7.731364215286571e-5,0.0,3.785323966347833,0.0,0.0,0.0,1.280625148143891,0.6
8.91,9.229201022510393e-5,7.535611079574408e-5,0.0,3.7853239826172342,0.0,0.0,0.0,1.2806251414546428,0.6
8.92,8.995132439216892e-5,7.34449488161267e-5,0.0,3.7853239990178658,0.0,0.0,0.0,1.2806251348688722,0.6
8.93,8.766616248358106e-5,7.157912193089842e-5,0.0,3.785324015512887,0.0,0.0,0.0,1.2806251283868622,0.6
8.94,8.543529387129646e-5,6.975762533646907e-5,0.0,3.7853240321551747,0.0,0.0,0.0,1.2806251220086518,0.6
8.950000000000001,8.325748624528336e-5,6.797945285591104e-5,0.0,3.785324048859318,0.0,0.0,0.0,1.2806251157343298,0.6
8.96,8.113155911539159e-5,6.624364062305292e-5,0.0,3.785324065574266,0.0,0.0,0.0,1.2806251095637033,0.6
8.97,7.905634976103473e-5,6.454923928051131e-5,0.0,3.7853240823271763,0.0,0.0,0.0,1.280625103496746,0.6
8.98,7.703071907251735e-5,6.28953187491146e-5,0.0,3.7853240991112553,0.0,0.0,0.0,1.2806250975332911,0.6
8.99,7.505355221339411e-5,6.128096876871685e-5,0.0,3.7853241158735282,0.0,0.0,0.0,1.2806250916730968,0.6
9.0,7.312375818481818e-5,5.970529854248986e-5,0.0,3.785324132626966,0.0,0.0,0.0,1.2806250859145483,0.6
9.01,7.124027697093675e-5,5.816744257111407e-5,0.0,3.7853241493040515,0.0,0.0,0.0,1.2806250802583614,0.6
9.02,6.940204622354041e-5,5.666653345090875e-5,0.0,3.7853241659174177,0.0,0.0,0.0,1.2806250747041705,0.6
9.03,6.760805049423712e-5,5.520174207173367e-5,0.0,3.7853241825231256,0.0,0.0,0.0,1.2806250692515444,0.6
9.040000000000001,6.585728951160564e-5,5.3772251715393395e-5,0.0,3.7853241989124466,0.0,0.0,0.0,1.2806250638998629,0.6
9.05,6.414879033214253e-5,5.237726797684394e-5,0.0,3.7853242152009816,0.0,0.0,0.0,1.2806250586482353,0.6
9.06,6.248157764912344e-5,5.101599452147952e-5,0.0,3.7853242313890765,0.0,0.0,0.0,1.2806250534959653,0.6
9.07,6.085472042752158e-5,4.968767116238402e-5,0.0,3.785324247454396,0.0,0.0,0.0,1.2806250484423487,0.6
9.08,5.9267300651451435e-5,4.839154834272569e-5,0.0,3.785324263392089,0.0,0.0,0.0,1.2806250434865944,0.6
9.09,5.771841825844406e-5,4.7126891164576015e-5,0.0,3.785324279195569,0.0,0.0,0.0,1.280625038627847,0.6
9.1,5.620719508251491e-5,4.589298260841112e-5,0.0,3.785324294851785,0.0,0.0,0.0,1.2806250338652323,0.6
9.11,5.473276985483008e-5,4.4689119451172876e-5,0.0,3.7853243105461893,0.0,0.0,0.0,1.2806250291979893,0.6
9.120000000000001,5.329430021387567e-5,4.351461390756526e-5,0.0,3.785324325832884,0.0,0.0,0.0,1.2806250246257116,0.6
9.13,5.1890962275579694e-5,4.236879327906043e-5,0.0,3.785324340888988,0.0,0.0,0.0,1.2806250201460152,0.6
9.14,5.052194960191456e-5,4.1250999111766125e-5,0.0,3.785324355699096,0.0,0.0,0.0,1.2806250157583656,0.6
9.15,4.918647375045795e-5,4.016058764514026e-5,0.0,3.785324370217306,0.0,0.0,0.0,1.2806250114615794,0.6
9.16,4.7883761795264486e-5,3.9096927787791126e-5,0.0,3.7853243847918217,0.0,0.0,0.0,1.280625007254507,0.6
9.17,4.661350017693328e-5,3.8059763519539974e-5,0.0,3.785324399178455,0.0,0.0,0.0,1.280625003136482,0.6
9.18,4.5374078864023e-5,3.7047780255219775e-5,0.0,3.785324413070069,0.0,0.0,0.0,1.2806249991062426,0.6
9.19,4.416519585122406e-5,3.6060731408527836e-5,0.0,3.785324426983204,0.0,0.0,0.0,1.2806249951621882,0.6
9.200000000000001,4.2986153328949e-5,3.509804722032185e-5,0.0,3.785324440524414,0.0,0.0,0.0,1.280624991303474,0.6
9.21,4.1836260254640725e-5,3.415916345671667e-5,0.0,3.7853244540863393,0.0,0.0,0.0,1.2806249875287687,0.6
9.22,4.071484061238996e-5,3.3243528153033725e-5,0.0,3.7853244673179507,0.0,0.0,0.0,1.2806249838372696,0.6
9.23,3.9621232654428484e-5,3.2350600994482825e-5,0.0,3.7853244803936814,0.0,0.0,0.0,1.2806249802276397,0.6
9.24,3.855478952352191e-5,3.147985382434375e-5,0.0,3.785324493189488,0.0,0.0,0.0,1.2806249766986073,0.6
9.25,3.751487812342783e-5,3.063076972169917e-5,0.0,3.785324505748148,0.0,0.0,0.0,1.2806249732488775,0.6
9.26,3.650087935337614e-5,2.9802843192887044e-5,0.0,3.785324517943302,0.0,0.0,0.0,1.2806249698772427,0.6
9.27,3.551218776634087e-5,2.8995579892480737e-5,0.0,3.7853245301036527,0.0,0.0,0.0,1.2806249665823126,0.6
9.28,3.454821131302424e-5,2.8208496414252876e-5,0.0,3.78532454184443,0.0,0.0,0.0,1.2806249633629956,0.6
9.290000000000001,3.3608371212625235e-5,2.7441120185658318e-5,0.0,3.7853245536201814,0.0,0.0,0.0,1.2806249602180841,0.6
9.3,3.269210059970033e-5,2.669298836300058e-5,0.0,3.785324565106197,0.0,0.0,0.0,1.2806249571465593,0.6
9.31,3.179884609246415e-5,2.5963649111943963e-5,0.0,3.785324576303791,0.0,0.0,0.0,1.2806249541469577,0.6
9.32,3.092806538182905e-5,2.5252659638972586e-5,0.0,3.7853245872760204,0.0,0.0,0.0,1.2806249512179257,0.6
9.33,3.0079229803126626e-5,2.4559588291192246e-5,0.0,3.7853245984651434,0.0,0.0,0.0,1.2806249483586003,0.6
9.34,2.9251821257905826e-5,2.388401204298908e-5,0.0,3.7853246083935073,0.0,0.0,0.0,1.2806249455677776,0.6
9.35,2.844533355063714e-5,2.322551758744396e-5,0.0,3.7853246189912433,0.0,0.0,0.0,1.280624942843975,0.6
9.36,2.765927173124098e-5,2.2583700799509166e-5,0.0,3.7853246292515337,0.0,0.0,0.0,1.2806249401865055,0.6
9.370000000000001,2.689315184017857e-5,2.1958166527875987e-5,0.0,3.785324640969962,0.0,0.0,0.0,1.2806249375948455,0.6
9.38,2.6146500907119572e-5,2.1348528593886818e-5,0.0,3.7853246506704727,0.0,0.0,0.0,1.2806249350689582,0.6
9.39,2.541885616157322e-5,2.0754409147018198e-5,0.0,3.7853246591081153,0.0,0.0,0.0,1.2806249326048007,0.6
9.4,2.471023899575145e-5,2.0175825653938027e-5,0.0,3.7853246682185104,0.0,0.0,0.0,1.280624930201108,0.6
9.41,2.4019702728046857e-5,1.961200515235063e-5,0.0,3.7853246776294434,0.0,0.0,0.0,1.2806249278567465,0.6
9.42,2.334680342290566e-5,1.9062585170394204e-5,0.0,3.78532468557673,0.0,0.0,0.0,1.2806249255725373,0.6
9.43,2.269110643710942e-5,1.8527210823366957e-5,0.0,3.7853246942812,0.0,0.0,0.0,1.280624923347089,0.6
9.44,2.205196189673453e-5,1.8005351491432237e-5,0.0,3.785324703713254,0.0,0.0,0.0,1.2806249211779923,0.6
9.450000000000001,2.1429200655081022e-5,1.749686906688784e-5,0.0,3.7853247119039977,0.0,0.0,0.0,1.2806249190648509,0.6
9.46,2.082248409789864e-5,1.7001487072356184e-5,0.0,3.7853247204092217,0.0,0.0,0.0,1.2806249170060866,0.6
9.47,2.02314274114512e-5,1.6518891308737377e-5,0.0,3.7853247287009983,0.0,0.0,0.0,1.2806249150015918,0.6
9.48,1.9655653800263132e-5,1.6048774123813913e-5,0.0,3.7853247371323504,0.0,0.0,0.0,1.2806249130503478,0.6
9.49,1.9094799730458296e-5,1.5590838693418864e-5,0.0,3.7853247449446923,0.0,0.0,0.0,1.280624911151057,0.6
9.5,1.8548494208568074e-5,1.5144782102653561e-5,0.0,3.785324752893081,0.0,0.0,0.0,1.2806249093028954,0.6
9.51,1.8016396074832557e-5,1.4710325795740486e-5,0.0,3.7853247605206577,0.0,0.0,0.0,1.28062490749677,0.6
9.52,1.7498151224722348e-5,1.4287180647542099e-5,0.0,3.785324768092059,0.0,0.0,0.0,1.2806249057387251,0.6
9.53,1.6993428526673986e-5,1.3875076290268994e-5,0.0,3.7853247751917185,0.0,0.0,0.0,1.2806249040282702,0.6
9.540000000000001,1.6501899701055807e-5,1.347374468472433e-5,0.0,3.7853247819675317,0.0,0.0,0.0,1.2806249023641079,0.6
9.55,1.6023243834129078e-5,1.3082923805937659e-5,0.0,3.7853247888214434,0.0,0.0,0.0,1.2806249007452608,0.6
9.56,1.5557147484621247e-5,1.2702357730181621e-5,0.0,3.78532479530293,0.0,0.0,0.0,1.2806248991708955,0.6
9.57,1.5103304355545533e-5,1.233179636701376e-5,0.0,3.7853248020405665,0.0,0.0,0.0,1.2806248976399373,0.6
9.58,1.4661415106574115e-5,1.1970995306079878e-5,0.0,3.785324807846424,0.0,0.0,0.0,1.2806248961515818,0.6
9.59,1.4231187243013349e-5,1.1619715726462672e-5,0.0,3.785324813674026,0.0,0.0,0.0,1.2806248947038337,0.6
9.6,1.3812335010112278e-5,1.1277724310385003e-5,0.0,3.7853248202042105,0.0,0.0,0.0,1.280624893296497,0.6
9.61,1.3404579379742962e-5,1.0944793232334427e-5,0.0,3.7853248267094415,0.0,0.0,0.0,1.2806248919298964,0.6
9.620000000000001,1.3007647481292368e-5,1.0620699694388366e-5,0.0,3.7853248321534805,0.0,0.0,0.0,1.2806248906026554,0.6
9.63,1.2621272754214913e-5,1.030522605077274e-5,0.0,3.78532483757423,0.0,0.0,0.0,1.2806248893126566,0.6
9.64,1.2245195107025578e-5,9.998159937679304e-6,0.0,3.7853248425240347,0.0,0.0,0.0,1.2806248880589175,0.6
9.65,1.1879160255346885e-5,9.699293732783264e-6,0.0,3.785324847478771,0.0,0.0,0.0,1.2806248868404206,0.6
9.66,1.1522919530754582e-5,9.408424399166433e-6,0.0,3.785324851903492,0.0,0.0,0.0,1.2806248856565858,0.6
9.67,1.1176233841408198e-5,9.12535671915854e-6,0.0,3.7853248569011364,0.0,0.0,0.0,1.280624884505998,0.6
9.68,1.0838859851965425e-5,8.849892010284569e-6,0.0,3.7853248614160524,0.0,0.0,0.0,1.280624883388485,0.6
9.69,1.0510572744489001e-5,8.581846709467416e-6,0.0,3.7853248657201086,0.0,0.0,0.0,1.280624882302552,0.6
9.700000000000001,1.0191140015634056e-5,8.321030978520939e-6,0.0,3.785324870514191,0.0,0.0,0.0,1.2806248812473864,0.6
9.71,9.880347266685023e-6,8.067269761626924e-6,0.0,3.7853248756378353,0.0,0.0,0.0,1.2806248802233011,0.6
9.72,9.577972614897487e-6,7.820381892283189e-6,0.0,3.7853248791330274,0.0,0.0,0.0,1.2806248792295518,0.6
9.73,9.28381166821011e-6,7.580200485070483e-6,0.0,3.785324881980737,0.0,0.0,0.0,1.2806248782626997,0.6
9.74,8.997652959568453e-6,7.3465528778618765e-6,0.0,3.7853248842271667,0.0,0.0,0.0,1.2806248773213498,0.6
9.75,8.71929900028394e-6,7.119277821818376e-6,0.0,3.7853248892030193,0.0,0.0,0.0,1.280624876405433,0.6
9.76,8.448553335958273e-6,6.898214912595464e-6,0.0,3.7853248912736115,0.0,0.0,0.0,1.2806248755173855,0.6
9.77,8.185224379848259e-6,6.68320772027237e-6,0.0,3.7853248949752225,0.0,0.0,0.0,1.2806248746530118,0.6
9.78,7.929125249424972e-6,6.474103655903192e-6,0.0,3.7853248969978894,0.0,0.0,0.0,1.2806248738135038,0.6
9.790000000000001,7.680073247486438e-6,6.270753547847174e-6,0.0,3.7853248989612927,0.0,0.0,0.0,1.2806248729957324,0.6
9.8,7.437890389313756e-6,6.073012072189875e-6,0.0,3.785324901901743,0.0,0.0,0.0,1.2806248721997875,0.6
9.81,7.2024107507468926e-6,5.880743752421934e-6,0.0,3.785324906594398,0.0,0.0,0.0,1.280624871427421,0.6
9.82,6.9734645915871025e-6,5.6938099962514306e-6,0.0,3.7853249091523806,0.0,0.0,0.0,1.2806248706805097,0.6
9.83,6.7508761411469236e-6,5.512067287513024e-6,0.0,3.785324910549667,0.0,0.0,0.0,1.2806248699573288,0.6
9.84,6.534491093701957e-6,5.335389636110325e-6,0.0,3.7853249130774342,0.0,0.0,0.0,1.2806248692558593,0.6
9.85,6.32415107769998e-6,5.163647732212427e-6,0.0,3.785324915318474,0.0,0.0,0.0,1.2806248685757766,0.6
9.86,6.11970089365834e-6,4.996714855972384e-6,0.0,3.7853249178464634,0.0,0.0,0.0,1.2806248679153533,0.6
9.870000000000001,5.920988832323039e-6,4.8344671373030105e-6,0.0,3.785324919836243,0.0,0.0,0.0,1.2806248672732952,0.6
9.88,5.727867105725802e-6,4.676783907833507e-6,0.0,3.7853249221480767,0.0,0.0,0.0,1.2806248666471225,0.6
9.89,5.540192105756944e-6,4.523547912033323e-6,0.0,3.785324924344291,0.0,0.0,0.0,1.2806248660388588,0.6
9.9,5.357823244716064e-6,4.374644360525761e-6,0.0,3.785324927312968,0.0,0.0,0.0,1.2806248654475416,0.6
9.91,5.180683695196622e-6,4.230010523996059e-6,0.0,3.785324929011732,0.0,0.0,0.0,1.28062486487408,0.6
9.92,5.008573879347724e-6,4.089483447811334e-6,0.0,3.7853249312859756,0.0,0.0,0.0,1.2806248643187903,0.6
9.93,4.841366489123795e-6,3.952959185387648e-6,0.0,3.785324932596348,0.0,0.0,0.0,1.2806248637815705,0.6
9.94,4.678933618259903e-6,3.820333301697005e-6,0.0,3.7853249339992825,0.0,0.0,0.0,1.2806248632617903,0.6
9.950000000000001,4.521151375798192e-6,3.691504640195908e-6,0.0,3.7853249362352965,0.0,0.0,0.0,1.2806248627563332,0.6
9.96,4.367898335566068e-6,3.5663740568295995e-6,0.0,3.7853249382434204,0.0,0.0,0.0,1.280624862264902,0.6
9.97,4.219056200126177e-6,3.4448449621449475e-6,0.0,3.7853249399605655,0.0,0.0,0.0,1.2806248617868186,0.6
9.98,4.0745099514751e-6,3.326823444335414e-6,0.0,3.785324941934811,0.0,0.0,0.0,1.2806248613225488,0.6
9.99,3.934146896728682e-6,3.2122174900463925e-6,0.0,3.785324943646745,0.0,0.0,0.0,1.2806248608720772,0.6
10.0,3.7978571471381873e-6,3.1009373754902576e-6,0.0,3.7853249452653266,0.0,0.0,0.0,1.2806248604345425,0.6
10.01,3.665533795314147e-6,2.992895811149032e-6,0.0,3.7853249464224463,0.0,0.0,0.0,1.2806248600101817,0.6
10.02,3.5370725313437975e-6,2.8880076283355875e-6,0.0,3.7853249468682666,0.0,0.0,0.0,1.2806248595965362,0.6
10.03,3.412371446086367e-6,2.786189618584919e-6,0.0,3.785324948674952,0.0,0.0,0.0,1.2806248591942335,0.6
10.040000000000001,3.2913311039143835e-6,2.687360593047172e-6,0.0,3.785324948093816,0.0,0.0,0.0,1.280624858803349,0.6
10.05,3.173854716778364e-6,2.59144152461087e-6,0.0,3.785324949341699,0.0,0.0,0.0,1.2806248584212192,0.6
10.06,3.0598479007604704e-6,2.498355349129804e-6,0.0,3.785324950307868,0.0,0.0,0.0,1.2806248580500252,0.6
10.07,2.949218446330915e-6,2.4080267778381722e-6,0.0,3.785324951844307,0.0,0.0,0.0,1.2806248576893562,0.6
10.08,2.8418764076111672e-6,2.3203823702336867e-6,0.0,3.7853249519919654,0.0,0.0,0.0,1.2806248573390542,0.6
10.09,2.737733941333826e-6,2.2353504025888566e-6,0.0,3.7853249522368206,0.0,0.0,0.0,1.280624856996951,0.6
10.1,2.6367057189742614e-6,2.152861204455066e-6,0.0,3.785324953484399,0.0,0.0,0.0,1.280624856663352,0.6
10.11,2.538708148042415e-6,2.072846522849991e-6,0.0,3.7853249535269877,0.0,0.0,0.0,1.2806248563389255,0.6
10.120000000000001,2.4436599322580138e-6,1.995239979638747e-6,0.0,3.7853249555988215,0.0,0.0,0.0,1.2806248560228688,0.6
10.13,2.351481786901665e-6,1.919976839119029e-6,0.0,3.7853249566117784,0.0,0.0,0.0,1.2806248557174533,0.6
10.14,2.2620963993147474e-6,1.8469939757694112e-6,0.0,3.7853249572034318,0.0,0.0,0.0,1.2806248554205417,0.6
10.15,2.175428238109334e-6,1.7762297184698981e-6,0.0,3.7853249572572647,0.0,0.0,0.0,1.280624855131069,0.6
10.16,2.0914038731455253e-6,1.707624111762325e-6,0.0,3.7853249580451895,0.0,0.0,0.0,1.2806248548486163,0.6
10.17,2.009951610125127e-6,1.641118617497344e-6,0.0,3.7853249589474696,0.0,0.0,0.0,1.280624854574082,0.6
10.18,1.9310014968348464e-6,1.5766561199319732e-6,0.0,3.7853249587036344,0.0,0.0,0.0,1.2806248543067804,0.6
10.19,1.8544853400667104e-6,1.5141809395450602e-6,0.0,3.7853249598169305,0.0,0.0,0.0,1.2806248540456033,0.6
10.200000000000001,1.7803366276704464e-6,1.4536387693933175e-6,0.0,3.7853249601340986,0.0,0.0,0.0,1.2806248537921534,0.6
10.21,1.7084907021817368e-6,1.3949768168781978e-6,0.0,3.785324961076931,0.0,0.0,0.0,1.2806248535451517,0.6
10.22,1.6388844120216183e-6,1.338143518951398e-6,0.0,3.785324960823285,0.0,0.0,0.0,1.2806248533050606,0.6
10.23,1.5714561837163176e-6,1.2830886010821058e-6,0.0,3.7853249617950278,0.0,0.0,0.0,1.280624853070432,0.6
10.24,1.506121649835185e-6,1.2297431775516544e-6,0.0,3.7853249626912198,0.0,0.0,0.0,1.2806248528428994,0.6
10.25,1.4428471756755536e-6,1.1780797857403155e-6,0.0,3.7853249628907384,0.0,0.0,0.0,1.2806248526217578,0.6
10.26,1.3815760635262227e-6,1.1280521321607476e-6,0.0,3.7853249644580464,0.0,0.0,0.0,1.2806248524066053,0.6
10.27,1.3222523983286362e-6,1.079614562358817e-6,0.0,3.785324964476778,0.0,0.0,0.0,1.280624852198662,0.6
10.28,1.2648220505574562e-6,1.0327228797621585e-6,0.0,3.7853249648681606,0.0,0.0,0.0,1.2806248519955776,0.6
10.290000000000001,1.2092323026959757e-6,9.873340406986252e-7,0.0,3.7853249662061335,0.0,0.0,0.0,1.2806248517984922,0.6
10.3,1.1554318271064728e-6,9.434061363275105e-7,0.0,3.785324967357232,0.0,0.0,0.0,1.2806248516084655,0.6
10.31,1.103370558847363e-6,9.008982887951863e-7,0.0,3.7853249694298925,0.0,0.0,0.0,1.28062485142537,0.6
10.32,1.0529996225504753e-6,8.597705915306491e-7,0.0,3.7853249686961488,0.0,0.0,0.0,1.2806248512493046,0.6
10.33,1.0042716224386841e-6,8.199843460439258e-7,0.0,3.785324970108678,0.0,0.0,0.0,1.2806248510765406,0.6
10.34,9.571402193579491e-7,7.815017165741792e-7,0.0,3.7853249714570176,0.0,0.0,0.0,1.280624850910485,0.6
10.35,9.115601529250216e-7,7.442857481732352e-7,0.0,3.785324972785313,0.0,0.0,0.0,1.2806248507508706,0.6
10.36,8.674874913471085e-7,7.083005706824844e-7,0.0,3.785324972764624,0.0,0.0,0.0,1.2806248505968874,0.6
