candidate_label,selected,Kc,Cmax_nm,Rmax_nm_per_sample,attitude_iae_rad_s,motor_tv_full,motor_tv_event,hard_passed
候选1,False,0.8939438715289305,0.0003295328449663131,4.145751028483854e-05,0.02783413966454863,17.049925295503805,1.8513936249282335,True
候选2,False,0.9039438715289305,0.0003295328449663131,4.145751028483854e-05,0.027834886999364213,17.053316625240328,1.8547849293988925,True
候选3,False,0.8989438715289305,0.0003290328449663131,4.145751028483854e-05,0.027859780254765723,17.05052674385888,1.8519949945926708,True
候选4,False,0.8989438715289305,0.00033,4.145751028483854e-05,0.027810896662344407,17.05263288852924,1.8541012648907795,True
候选5,False,0.8989438715289305,0.0003295328449663131,4.095751028483854e-05,0.027868768557754355,17.05647027912025,1.857938419636529,True
候选6,True,0.8989438715289305,0.0003295328449663131,4.195751028483854e-05,0.02780630639003493,17.051278407119874,1.852746877211299,True
候选7,False,0.8842613840560387,0.0003299404269942231,4.137561896233008e-05,0.027817409860713835,17.047711295185486,1.8491796777097775,True
候选8,False,0.8943790145023685,0.00032997352003231735,4.128275914838658e-05,0.027821730848461176,17.053173703514258,1.8546420352420476,True
