time,referenceVector[3],quadChassisTest17_1.body.r_0[3],controllerDiagnostics[11],controllerDiagnostics[12],controllerDiagnostics[13],controllerDiagnostics[14],controllerDiagnostics[15],max_motor_q,q_domain_usage_percent
3.25,0.975,0.9738612357326772,1.1104135066752865,1.1104135066752865,1.0,-0.004154603469435,3600.0,221.8678794174313,6.162996650484203
3.3000000000000003,0.99,0.9891411454078248,1.1104243857616003,1.1104243857616003,1.0,-0.0040881589508127,3600.0,221.90731442502056,6.164092067361683
3.35,1.005,1.0043771817493172,1.1104349367885866,1.1104349367885866,1.0,-0.0040236046806566,3600.0,221.9444682496446,6.165124118045683
3.4,1.02,1.0195734689603697,1.110445173978657,1.110445173978657,1.0,-0.0039608758314162,3600.0,221.97936979190322,6.166093605330645
3.45,1.035,1.0347338825251822,1.1104551108015586,1.1104551108015586,1.0,-0.0038999163665631,3600.0,222.01206014477225,6.167001670688118
3.5,1.05,1.0498620535308592,1.110464760015244,1.110464760015244,1.0,-0.0038406667876216,3600.0,222.0425907409712,6.167849742804756
3.5500000000000003,1.065,1.06496137425062,1.110474133712843,1.110474133712843,1.0,-0.0037830734763895,3600.0,222.07102168719908,6.168639491311085
3.6,1.08,1.0800350046774772,1.1104832433625182,1.1104832433625182,1.0,-0.0037270822661775,3600.0,222.09742024188128,6.1693727844967015
3.65,1.095,1.0950858798768537,1.1104920998446437,1.1104920998446437,1.0,-0.0036726366016499,3600.0,222.1218594310599,6.170051650862775
3.7,1.11,1.1101167179553617,1.1105007134804268,1.1105007134804268,1.0,-0.0036196905088562,3600.0,222.14441680504575,6.170678244584605
3.75,1.125,1.1251300284716654,1.1105090940935751,1.1105090940935751,1.0,-0.0035682018054992,3600.0,222.1651733733361,6.1712548159260034
3.8,1.14,1.1401281215677117,1.1105172509593326,1.1105172509593326,1.0,-0.0035181194875315,3600.0,222.18421241329756,6.171783678147155
3.85,1.155,1.1551131169185933,1.1105251929469513,1.1105251929469513,1.0,-0.0034693678679145,3600.0,222.2016188102102,6.172267189172506
3.9,1.17,1.1700869531435685,1.1105329284726078,1.1105329284726078,1.0,-0.0034219239671158,3600.0,222.217478190698,6.172707727519389
3.95,1.185,1.185051396985087,1.1105404655251618,1.1105404655251618,1.0,-0.0033755968785467,3600.0,222.23187599285262,6.173107666468129
4.0,1.2,1.2000080538463231,1.110547811712403,1.110547811712403,1.0,-0.0033307966099576,3600.0,222.24489775407613,6.17346938205767
4.05,1.215,1.214958375470088,1.110554974283943,1.110554974283943,1.0,-0.0032870150337917,3600.0,222.2566268758469,6.173795190995748
4.1,1.23,1.2299036703837884,1.110561960128003,1.110561960128003,1.0,-0.003244376913613,3600.0,222.26714592578261,6.174087386827295
4.15,1.245,1.2448451126256035,1.110568775802817,1.110568775802817,1.0,-0.0032028369766564,3600.0,222.27653531177464,6.174348203104851
4.2,1.2600000000000002,1.2597837509207683,1.110575427541146,1.110575427541146,1.0,-0.0031623877268566,3600.0,222.28487317398026,6.174579810388341
4.25,1.275,1.274720516885903,1.110581921378982,1.110581921378982,1.0,-0.0031228598052011,3600.0,222.29223518248023,6.17478431062445
4.3,1.2899999999999998,1.2896562337803772,1.110588262927707,1.110588262927707,1.0,-0.0030843242318664,3600.0,222.2986941845421,6.174963727348391
4.3500000000000005,1.3050000000000002,1.304591624353814,1.1105944575900644,1.1105944575900644,1.0,-0.0030468256775931,3600.0,222.3043202330125,6.17512000647257
4.4,1.32,1.3195273186975796,1.1106005105849994,1.1106005105849994,1.0,-0.0030102389523654,3600.0,222.30918029722133,6.175255008256148
4.45,1.3350000000000002,1.3344638616428508,1.1106064268251896,1.1106064268251896,1.0,-0.0029745346370581,3600.0,222.31333817202503,6.175370504778473
4.5,1.35,1.3494017198598576,1.110612211040648,1.110612211040648,1.0,-0.0029396483220918,3600.0,222.31685453734747,6.1754681815929855
4.55,1.3649999999999998,1.364341288538043,1.110617867690304,1.110617867690304,1.0,-0.0029055948307743,3600.0,222.3197868014966,6.175549633374906
4.6000000000000005,1.38,1.37928289777828,1.1106234010924136,1.1106234010924136,1.0,-0.0028723114632191,3600.0,222.32218927754002,6.175616368820556
4.65,1.395,1.3942268186724571,1.1106288153045736,1.1106288153045736,1.0,-0.0028397994386649,3600.0,222.32411294821623,6.175669804117117
4.7,1.41,1.409173268843105,1.1106341142893636,1.1106341142893636,1.0,-0.002808087326313,3600.0,222.32560595830103,6.175711276619473
4.75,1.425,1.4241224179260936,1.1106393018194969,1.1106393018194969,1.0,-0.0027770506690246,3600.0,222.32671314391862,6.175742031775518
4.8,1.44,1.4390743924542917,1.110644381471047,1.110644381471047,1.0,-0.0027467056785699,3600.0,222.32747633031178,6.175763231397549
4.8500000000000005,1.455,1.4540292881787995,1.110649356671381,1.110649356671381,1.0,-0.002717070785449,3600.0,222.3279340847673,6.175775946799091
4.9,1.4700000000000002,1.4689871716189518,1.1106542307189626,1.1106542307189626,1.0,-0.0026879659880063,3600.0,222.3281215797486,6.175781154993016
4.95,1.485,1.483948049186652,1.1106590067342852,1.1106590067342852,1.0,-0.0026595455180771,3600.0,222.3280737305829,6.175779825849525
5.0,1.5,1.4989119311954426,1.1106636877703022,1.1106636877703022,1.0,-0.0026317445504938,3600.0,203.98008500909845,5.666113472474956
5.05,1.5,1.5129060744175795,1.110624962069349,1.110624962069349,1.0,-0.0062336710770607,3600.0,205.4156673281794,5.705990759116094
5.1000000000000005,1.5,1.5250006839460228,1.110633154161688,1.110633154161688,1.0,-0.0046205844433049,3600.0,206.79857468585718,5.744404852384921
5.15,1.5,1.535369530730137,1.110640498244576,1.110640498244576,1.0,-0.0044990570805888,3600.0,208.11543821846794,5.780984394957443
5.2,1.5,1.544158634809034,1.1106476363248965,1.1106476363248965,1.0,-0.0043771160007636,3600.0,209.3655256703226,5.81570904639785
5.25,1.5,1.5515066452830804,1.1106545647230095,1.1106545647230095,1.0,-0.004254637883942,3600.0,210.54844989709912,5.848568052697198
5.3,1.5,1.5575448081096737,1.110661281298341,1.110661281298341,1.0,-0.0041323870138228,3600.0,211.6643507313527,5.879565298093131
5.3500000000000005,1.5,1.5623969745658897,1.1106677856904628,1.1106677856904628,1.0,-0.0040111760084558,3600.0,212.71382728762805,5.908717424656334
5.4,1.5,1.5661796626546445,1.1106740788039389,1.1106740788039389,1.0,-0.0038917272910093,3600.0,213.6978741748565,5.936052060412681
5.45,1.5,1.5690021620847026,1.1106801628375669,1.1106801628375669,1.0,-0.0037741807532319,3600.0,214.61782409270427,5.9616062247973405
5.5,1.5,1.5709666774549298,1.1106860409055717,1.1106860409055717,1.0,-0.0036596217540099,3600.0,215.47529641702516,5.985424900472921
5.55,1.5,1.57216850339085,1.11069171729336,1.11069171729336,1.0,-0.0035479072299747,3600.0,216.2721480079504,6.00755966688751
5.6000000000000005,1.5,1.5726962268249434,1.110697196774471,1.110697196774471,1.0,-0.0034393763314646,3600.0,217.0104300903593,6.02806750250998
5.65,1.5,1.5726319510476712,1.1107024848831348,1.1107024848831348,1.0,-0.0033346067303101,3600.0,217.69234984149585,6.047009717819329
5.7,1.5,1.5720515371848625,1.1107075875986008,1.1107075875986008,1.0,-0.0032335504492865,3600.0,218.32023337588745,6.064450927107984
5.75,1.5,1.5710248595215386,1.1107125113650214,1.1107125113650214,1.0,-0.0031363533771373,3600.0,218.89649531143314,6.080458203095365
5.8,1.5,1.569616070841957,1.1107172628495476,1.1107172628495476,1.0,-0.003043142530102,3600.0,219.42360971097594,6.095100269749332
5.8500000000000005,1.5,1.5678838746398007,1.1107218489136783,1.1107218489136783,1.0,-0.0029539910962177,3600.0,219.9040850715634,6.1084468075434275
5.9,1.5,1.565881801281825,1.1107262765589991,1.1107262765589991,1.0,-0.0028688118852018,3600.0,220.34044205126773,6.120567834757438
5.95,1.5,1.5636584862229606,1.1107305528652565,1.1107305528652565,1.0,-0.0027876746238062,3600.0,220.73519439402622,6.131533177611839
6.0,1.5,1.5612579469402723,1.1107346848049746,1.1107346848049746,1.0,-0.0027106379175109,3600.0,221.09083137490433,6.141411982636232
6.05,1.5,1.558719858069484,1.1107386794116367,1.1107386794116367,1.0,-0.0026374892788976,3600.0,221.40980360395884,6.15027232233219
6.1000000000000005,1.5,1.5560798220365424,1.1107425434613851,1.1107425434613851,1.0,-0.0025681215251058,3600.0,221.69451008517527,6.158180835699313
6.15,1.5,1.553369634304616,1.1107462836571462,1.1107462836571462,1.0,-0.0025026960341153,3600.0,221.94728861196535,6.1652024614434815
6.2,1.5,1.550617541845572,1.1107499065572808,1.1107499065572808,1.0,-0.0024408262909438,3600.0,222.17040590610898,6.171400164058583
6.25,1.5,1.5478484940697912,1.1107534184299896,1.1107534184299896,1.0,-0.0023824780264313,3600.0,222.3660511632736,6.176834754535378
6.3,1.5,1.5450843851637808,1.110756825339775,1.110756825339775,1.0,-0.0023275566376124,3600.0,222.53633023788757,6.18156472883021
6.3500000000000005,1.5,1.542344287306012,1.110760133159834,1.110760133159834,1.0,-0.0022758815346845,3600.0,222.68326133727282,6.185646148257578
6.4,1.5,1.539644674269071,1.1107633474081158,1.1107633474081158,1.0,-0.0022273651918114,3600.0,222.80877153468379,6.189132542630105
6.45,1.5,1.536999635014488,1.110766473446516,1.110766473446516,1.0,-0.0021817262442443,3600.0,222.91469501888614,6.192074861635725
6.5,1.5,1.534421077180243,1.1107695162812783,1.1107695162812783,1.0,-0.0021390554421029,3600.0,223.0027718578275,6.194521440495208
6.55,1.5,1.5319189198886154,1.1107724807185413,1.1107724807185413,1.0,-0.0020990073453296,3600.0,223.07464725472084,6.196517979297801
6.6000000000000005,1.5,1.5295012763823326,1.1107753713087554,1.1107753713087554,1.0,-0.0020614279501133,3600.0,223.1318723940468,6.1981075665013
6.65,1.5,1.5271746263394597,1.110778192251935,1.110778192251935,1.0,-0.0020263731944932,3600.0,223.1759050917185,6.199330696992181
6.7,1.5,1.5249439775361875,1.1107809475953825,1.1107809475953825,1.0,-0.0019935083967028,3600.0,223.20811131269755,6.200225314241599
6.75,1.5,1.522813017666484,1.1107836410759078,1.1107836410759078,1.0,-0.0019627614907535,3600.0,223.22976728364137,6.200826868990038
6.8,1.5,1.5207842557653413,1.1107862762210468,1.1107862762210468,1.0,-0.0019339593134874,3600.0,223.242061809928,6.201168383609112
6.8500000000000005,1.5,1.5188591553112725,1.1107888563170107,1.1107888563170107,1.0,-0.0019070757482631,3600.0,223.2460990204906,6.2012805283469605
6.9,1.5,1.5170384928684877,1.1107913843976018,1.1107913843976018,1.0,-0.0018818370601618,3600.0,223.2428861712112,6.201191282533645
6.95,1.5,1.515321522995004,1.1107938633798613,1.1107938633798613,1.0,-0.0018581531311802,3600.0,223.23339835668008,6.200927732130002
7.0,1.5,1.5137075082947269,1.1107962958763309,1.1107962958763309,1.0,-0.0018360059627846,3600.0,223.21848690961178,6.200513525266994
7.05,1.5,1.5121948661959466,1.1107986843587876,1.1107986843587876,1.0,-0.0018152219349143,3600.0,223.19894799870718,6.199970777741866
7.1000000000000005,1.5,1.5107814943298616,1.1108010310994842,1.1108010310994842,1.0,-0.0017957163685094,3600.0,223.17550942990445,6.199319706386235
7.15,1.5,1.509464851836041,1.1108033382178133,1.1108033382178133,1.0,-0.001777344165848,3600.0,223.14883405183605,6.198578723662113
7.2,1.5,1.508242033668235,1.1108056076577904,1.1108056076577904,1.0,-0.0017600483575237,3600.0,223.1195234005451,6.19776453890403
7.25,1.5,1.5071098368299207,1.110807841223704,1.110807841223704,1.0,-0.0017437282814095,3600.0,223.0881211729557,6.196892254804325
7.3,1.5,1.5060648215603556,1.1108100405772063,1.1108100405772063,1.0,-0.0017283006780107,3600.0,223.0551167427461,6.19597546507628
7.35,1.5,1.5051033657668351,1.1108122072481763,1.1108122072481763,1.0,-0.0017136852563442,3600.0,223.02094857599317,6.195026349333143
7.4,1.5,1.504221713977088,1.1108143426467072,1.1108143426467072,1.0,-0.0016998103143141,3600.0,222.9860076273664,6.194055767426845
7.45,1.5,1.5034160210091658,1.1108164480703246,1.1108164480703246,1.0,-0.0016866060790806,3600.0,222.95064057337314,6.193073349260365
7.5,1.5,1.5026823907155502,1.110818524712019,1.110818524712019,1.0,-0.0016740091481477,3600.0,222.91515302033642,6.192087583898234
7.55,1.5,1.5020169101600598,1.1108205736688403,1.1108205736688403,1.0,-0.0016619602105641,3600.0,222.87981252754602,6.191105903542945
7.6,1.5,1.5014156795657871,1.1108225959490416,1.1108225959490416,1.0,-0.0016504043042998,3600.0,222.84485156078864,6.190134765577462
7.65,1.5,1.5008748383583386,1.1108245924792648,1.1108245924792648,1.0,-0.0016392910584651,3600.0,222.81047030846827,6.189179730790785
7.7,1.5,1.500390587616097,1.110826564111318,1.110826564111318,1.0,-0.0016285738587392,3600.0,222.7768393728441,6.1882455381345585
7.75,1.5,1.4999592092243956,1.1108285116282144,1.1108285116282144,1.0,-0.0016182092240212,3600.0,222.74410228467187,6.187336174574218
7.8,1.5,1.4995770820179632,1.1108304357509764,1.1108304357509764,1.0,-0.0016081621563638,3600.0,222.71237799320275,6.186454944255632
7.85,1.5,1.4992406951892183,1.1108323371436375,1.1108323371436375,1.0,-0.0015983933407478,3600.0,222.68176309563182,6.185604530434218
7.9,1.5,1.498946659189382,1.1108342164174252,1.1108342164174252,1.0,-0.0015888717802762,3600.0,222.65233402289806,6.184787056191613
7.95,1.5,1.4986917143924137,1.1108360741367618,1.1108360741367618,1.0,-0.0015795683957746,3600.0,222.62414903948653,6.184004139985737
8.0,1.5,1.4984727377301983,1.1108379108232431,1.1108379108232431,1.0,-0.0015704570771026,3600.0,222.59725016628585,6.183256949063495
8.05,1.5,1.4982867475130486,1.1108397269597134,1.1108397269597134,1.0,-0.0015615141333466,3600.0,222.5716649347137,6.182546248186491
8.1,1.5,1.4981309066090525,1.110841522993616,1.110841522993616,1.0,-0.0015527229497467,3600.0,222.54740803963506,6.181872445545418
8.15,1.5,1.4980025242387742,1.1108432993438144,1.1108432993438144,1.0,-0.001544075403923,3600.0,222.52448288813633,6.181235635781565
8.2,1.5,1.4978990565820722,1.1108450563892789,1.1108450563892789,1.0,-0.0015354957294613,3600.0,222.5028828643374,6.180635635120484
8.25,1.5,1.4978181059524094,1.1108467945091882,1.1108467945091882,1.0,-0.0015270420348094,3600.0,222.4825930161751,6.180072028227086
8.3,1.5,1.4977574193433296,1.110848514032812,1.110848514032812,1.0,-0.0015186679099565,3600.0,222.46359077520344,6.179544188200095
8.35,1.5,1.497714886038878,1.1108502152835629,1.1108502152835629,1.0,-0.0015103673788141,3600.0,222.44584739433196,6.179051316509222
8.4,1.5,1.4976885345564614,1.1108518985618805,1.1108518985618805,1.0,-0.0015021434230048,3600.0,222.42932880885226,6.178592466912563
8.45,1.5,1.497676529021347,1.1108535641540698,1.1108535641540698,1.0,-0.001493976003573,3600.0,222.41399658035985,6.1781665716766625
8.5,1.5,1.4976771642958917,1.1108552123705842,1.1108552123705842,1.0,-0.0014857137977298,3600.0,222.39980875472168,6.177772465408935
8.55,1.5,1.4976888625723668,1.1108568433637325,1.1108568433637325,1.0,-0.0014777401854139,3600.0,222.38672055629013,6.177408904341393
8.6,1.5,1.4977101676466351,1.110858457482797,1.110858457482797,1.0,-0.0014696903915269,3600.0,222.37468512439932,6.17707458678887
8.65,1.5,1.4977397399485657,1.1108600549340424,1.1108600549340424,1.0,-0.0014616736946983,3600.0,222.36365405598318,6.176768168221755
8.700000000000001,1.5,1.497776351253744,1.110861635944352,1.110861635944352,1.0,-0.0014536915210132,3600.0,222.35357797813947,6.176488277170541
8.75,1.5,1.4978188793551708,1.1108632007430508,1.1108632007430508,1.0,-0.0014457373483157,3600.0,222.34440702091618,6.176233528358783
8.8,1.5,1.4978663020898604,1.1108647495553932,1.1108647495553932,1.0,-0.0014377551057173,3600.0,222.33609122744008,6.1760025340955576
8.85,1.5,1.4979176926107496,1.1108662825474822,1.1108662825474822,1.0,-0.0014299104698768,3600.0,222.3285809067332,6.175793914075923
8.9,1.5,1.497972213182558,1.1108677999594905,1.1108677999594905,1.0,-0.0014220341135855,3600.0,222.32182694816998,6.175606304115833
8.950000000000001,1.5,1.498029110249915,1.110869302004472,1.110869302004472,1.0,-0.0014141811409824,3600.0,222.31578125774266,6.17543836827063
9.0,1.5,1.4980877088528997,1.1108707888498577,1.1108707888498577,1.0,-0.0014063307092058,3600.0,222.3103965734114,6.175288793705872
9.05,1.5,1.4981474074977403,1.11087226068636,1.11087226068636,1.0,-0.0013985247505618,3600.0,222.30562711894873,6.175156308859687
9.1,1.5,1.4982076730685632,1.1108737177189192,1.1108737177189192,1.0,-0.0013907489807581,3600.0,222.30142860076512,6.175039683354587
9.15,1.5,1.4982680359278704,1.1108751601103224,1.1108751601103224,1.0,-0.0013830307950673,3600.0,222.2977581654567,6.174937726818243
9.2,1.5,1.4983280851842884,1.1108765880792597,1.1108765880792597,1.0,-0.0013753059324124,3600.0,222.29457483839738,6.174849301066594
9.25,1.5,1.4983874641350248,1.1108780017933424,1.1108780017933424,1.0,-0.0013676171808984,3600.0,222.2918392526791,6.174773312574419
9.3,1.5,1.4984458659273132,1.110879401426527,1.110879401426527,1.0,-0.0013600203025033,3600.0,222.28951397301108,6.1747087214725305
9.35,1.5,1.4985030293690424,1.110880787163131,1.110880787163131,1.0,-0.0013524034351397,3600.0,222.28756324176646,6.174654534493513
9.4,1.5,1.4985587350319929,1.1108821592005678,1.1108821592005678,1.0,-0.001344742213087,3600.0,222.28595337549382,6.1746098159859395
9.45,1.5,1.4986127995034364,1.1108835176603975,1.1108835176603975,1.0,-0.0013372313858756,3600.0,222.2846525998959,6.174573683330442
9.5,1.5,1.4986650796244645,1.1108848627652317,1.1108848627652317,1.0,-0.0013296683381368,3600.0,222.28363057159658,6.174545293655461
9.55,1.5,1.4987154575541275,1.110886194656537,1.110886194656537,1.0,-0.001322183334141,3600.0,222.28285930915098,6.174523869698638
9.6,1.5,1.4987638453509051,1.1108875135168903,1.1108875135168903,1.0,-0.00131474939984,3600.0,222.28231246242993,6.174508679511943
9.65,1.5,1.4988101755594083,1.110888819515874,1.110888819515874,1.0,-0.0013073639662019,3600.0,222.28196559552677,6.174499044320188
9.7,1.5,1.4988544167238282,1.1108901128252937,1.1108901128252937,1.0,-0.0012999998228324,3600.0,222.28179514489932,6.174494309580537
9.75,1.5,1.4988965159570384,1.110891393602411,1.110891393602411,1.0,-0.0012926985576048,3600.0,222.28178213315005,6.1744939481430565
9.8,1.5,1.4989364895124395,1.1108926620229256,1.1108926620229256,1.0,-0.0012854246279654,3600.0,222.28190527821928,6.1744973688394245
9.85,1.5,1.4989743581494082,1.1108939182377413,1.1108939182377413,1.0,-0.0012782037252287,3600.0,222.28214591516416,6.174504053199004
9.9,1.5,1.4990101742997044,1.110895162395857,1.110895162395857,1.0,-0.0012710382125627,3600.0,222.2824856210171,6.174513489472696
9.95,1.5,1.4990439432325,1.110896394686832,1.110896394686832,1.0,-0.0012639000518247,3600.0,222.28291144151822,6.174525317819951
10.0,1.5,1.4990757157212735,1.110897615248584,1.110897615248584,1.0,-0.0012567707961451,3600.0,222.2834089595154,6.174539137764317
10.05,1.5,1.4991055526909491,1.1108988242304776,1.1108988242304776,1.0,-0.0012497924881728,3600.0,222.28396540247218,6.174554594513116
10.1,1.5,1.4991335063370217,1.1109000218134295,1.1109000218134295,1.0,-0.0012428184104151,3600.0,222.2845696683268,6.174571379675744
10.15,1.5,1.4991596427667029,1.1109012081391656,1.1109012081391656,1.0,-0.0012358946711432,3600.0,222.28521155560045,6.174589209877791
10.2,1.5,1.4991840323512042,1.110902383360039,1.110902383360039,1.0,-0.0012290245262448,3600.0,222.28588166298235,6.174607823971732
10.25,1.5,1.4992067486801866,1.110903547626536,1.110903547626536,1.0,-0.0012222063965734,3600.0,222.28657171428864,6.1746269920635735
10.3,1.5,1.49922786763875,1.1109047010864594,1.1109047010864594,1.0,-0.0012154415422147,3600.0,222.28727427791074,6.174646507719743
10.35,1.5,1.49924746657896,1.110905843887543,1.110905843887543,1.0,-0.0012087293333654,3600.0,222.28798281443522,6.1746661892898675
10.4,1.5,1.49926562358259,1.110906976172931,1.110906976172931,1.0,-0.0012020701598127,3600.0,222.28869149847785,6.174685874957718
10.45,1.5,1.4992824168203835,1.110908098086676,1.110908098086676,1.0,-0.00119546563996,3600.0,222.28939538385637,6.174705427329344
10.5,1.5,1.4992979239859536,1.1109092097699256,1.1109092097699256,1.0,-0.0011889146767417,3600.0,222.2900901046321,6.174724725128669
10.55,1.5,1.4993122218118204,1.110910311360459,1.110910311360459,1.0,-0.0011824177326782,3600.0,222.29077189601622,6.174743663778228
10.6,1.5,1.499325385645723,1.1109114029969087,1.1109114029969087,1.0,-0.0011759763030413,3600.0,222.29143754163715,6.174762153934365
10.65,1.5,1.4993374890956002,1.1109124848155694,1.1109124848155694,1.0,-0.001169585156923,3600.0,222.29208443480366,6.174780123188991
10.7,1.5,1.4993486037324426,1.1109135569480098,1.1109135569480098,1.0,-0.0011632530606203,3600.0,222.2927104448076,6.174797512355767
10.75,1.5,1.4993587988407509,1.1109146195272075,1.1109146195272075,1.0,-0.0011569692553665,3600.0,222.29331373222658,6.174814270339628
10.8,1.5,1.4993681412206643,1.11091567268262,1.11091567268262,1.0,-0.0011507409819693,3600.0,222.2938929461688,6.174830359615799
10.85,1.5,1.4993766950380203,1.1109167165403786,1.1109167165403786,1.0,-0.0011445683264622,3600.0,222.29444706081222,6.174845751689229
10.9,1.5,1.4993845216981725,1.1109177512280164,1.1109177512280164,1.0,-0.0011384431131538,3600.0,222.29497537850872,6.174860427180798
10.95,1.5,1.4993916797725138,1.1109187768669226,1.1109187768669226,1.0,-0.0011323745008207,3600.0,222.29547741653528,6.174874372681535
11.0,1.5,1.4993982249330955,1.110919793582208,1.110919793582208,1.0,-0.0011263570637179,3600.0,222.29595301606994,6.174887583779721
11.05,1.5,1.4994042099431275,1.1109208014904814,1.1109208014904814,1.0,-0.001120393168378,3600.0,222.29640210885907,6.174900058579419
11.1,1.5,1.4994096826293275,1.1109218007200696,1.1109218007200696,1.0,-0.0011144754636794,3600.0,222.29682522167093,6.174911811713081
11.15,1.5,1.49941469178851,1.1109227913684248,1.1109227913684248,1.0,-0.0011086109399617,3600.0,222.2972223077923,6.17492284188312
11.2,1.5,1.4994192820780998,1.1109237735593314,1.1109237735593314,1.0,-0.0011028014040086,3600.0,222.29759392950373,6.174933164708437
11.25,1.5,1.4994234954792518,1.1109247474049462,1.1109247474049462,1.0,-0.0010970289450105,3600.0,222.29794073177806,6.174942798104946
11.3,1.5,1.4994273700205278,1.1109257130165848,1.1109257130165848,1.0,-0.001091326415491,3600.0,222.29826361982717,6.174951767217421
11.35,1.5,1.49943094114629,1.1109266705055356,1.1109266705055356,1.0,-0.0010856571090335,3600.0,222.29856294820448,6.174960081894569
11.4,1.5,1.4994342419981452,1.110927619972528,1.110927619972528,1.0,-0.0010800348948497,3600.0,222.29883983176802,6.174967773104667
11.45,1.5,1.4994373033798818,1.1109285615252174,1.1109285615252174,1.0,-0.0010744722253483,3600.0,222.2990951444727,6.174974865124241
11.5,1.5,1.4994401537121114,1.1109294952680215,1.1109294952680215,1.0,-0.0010689454471957,3600.0,222.29933000957382,6.174981389154828
11.55,1.5,1.499442819148424,1.1109304213008526,1.1109304213008526,1.0,-0.0010634717275171,3600.0,222.2995453113304,6.174987369759178
11.6,1.5,1.499445323649367,1.1109313397241185,1.1109313397241185,1.0,-0.0010580424920381,3600.0,222.29974192498105,6.174992831249474
11.65,1.5,1.4994476891176491,1.1109322506353356,1.1109322506353356,1.0,-0.0010526595196541,3600.0,222.29992092095551,6.174997803359876
11.7,1.5,1.4994499355000863,1.110933154131271,1.110933154131271,1.0,-0.0010473209880262,3600.0,222.3000833011143,6.175002313919842
11.75,1.5,1.4994520808950085,1.1109340503072196,1.1109340503072196,1.0,-0.0010420266935418,3600.0,222.3002299851118,6.175006388475328
11.8,1.5,1.4994541416595637,1.1109349392562546,1.1109349392562546,1.0,-0.0010367725818747,3600.0,222.3003620014089,6.175010055594692
11.85,1.5,1.4994561325297548,1.110935821068534,1.110935821068534,1.0,-0.001031569319518,3600.0,222.30048028783133,6.175013341328649
11.9,1.5,1.4994580667086184,1.1109366958348472,1.1109366958348472,1.0,-0.001026404648764,3600.0,222.30058572895257,6.175016270248682
11.95,1.5,1.499459955972726,1.1109375636434158,1.1109375636434158,1.0,-0.0010212828604425,3600.0,222.30067925950237,6.17501886831951
12.0,1.5,1.4994618103228952,1.1109384245845455,1.1109384245845455,1.0,-0.0010162024755879,3600.0,222.3007617953917,6.1750211609831025
12.05,1.5,1.4994636395387404,1.1109392787370322,1.1109392787370322,1.0,-0.0010111624171757,3600.0,222.3008340686014,6.175023168572261
12.1,1.5,1.499465451766245,1.110940126187992,1.110940126187992,1.0,-0.0010061630514063,3600.0,222.30089693005849,6.1750249147238465
12.15,1.5,1.499467253980912,1.1109409670207202,1.1109409670207202,1.0,-0.0010012054826561,3600.0,222.30095113830407,6.175026420508447
12.2,1.5,1.4994690522579923,1.110941801315391,1.110941801315391,1.0,-0.0009962848121991,3600.0,222.30099742827937,6.175027706341093
12.25,1.5,1.499470851774671,1.110942629151937,1.110942629151937,1.0,-0.0009914047280938,3600.0,222.30103647936528,6.17502879109348
12.3,1.5,1.4994726569120551,1.1109434506094529,1.1109434506094529,1.0,-0.0009865627661648,3600.0,222.30106896778602,6.175029693549612
12.35,1.5,1.499474471360963,1.1109442657644046,1.1109442657644046,1.0,-0.0009817594441989,3600.0,222.30109550449427,6.175030430680396
12.4,1.5,1.499476298143975,1.1109450746930511,1.1109450746930511,1.0,-0.000976991635948,3600.0,222.30111666954517,6.175031018598476
12.45,1.5,1.4994781395982808,1.1109458774693728,1.1109458774693728,1.0,-0.0009722619140689,3600.0,222.3011330199138,6.175031472775383
12.5,1.5,1.4994799975389987,1.1109466741669236,1.1109466741669236,1.0,-0.0009675687479221,3600.0,222.30114506375253,6.175031807326459
12.55,1.5,1.4994818732520436,1.1109474648578117,1.1109474648578117,1.0,-0.0009629113267099,3600.0,222.30115327933856,6.175032035537183
12.6,1.5,1.4994837677408572,1.110948249613042,1.110948249613042,1.0,-0.0009582897035758,3600.0,222.30115811258474,6.1750321697940205
12.65,1.5,1.4994856818202875,1.1109490285022714,1.1109490285022714,1.0,-0.0009537030540554,3600.0,222.30115995312914,6.1750322209202535
12.7,1.5,1.4994876155722037,1.1109498015940642,1.1109498015940642,1.0,-0.0009491509354439,3600.0,222.30115919356024,6.175032199821118
12.75,1.5,1.4994895688804115,1.1109505689558996,1.1109505689558996,1.0,-0.0009446332908821,3600.0,222.3011561867879,6.175032116299663
12.8,1.5,1.4994915411723762,1.110951330654305,1.110951330654305,1.0,-0.0009401491672943,3600.0,222.30115126869921,6.175031979686089
12.85,1.5,1.499493532148264,1.1109520867544505,1.1109520867544505,1.0,-0.0009356984506362,3600.0,222.30114471324754,6.175031797590209
